#{"t_start": 1701340968.9505587, "env_id": "None"}
r,l,t
-711210.941344,2015,14092.989752
-752854.926246,2016,14170.31013
-747029.590758,2020,14248.111792
-698589.633372,2014,14325.361297
-2056382.162963,2071,14405.661682
-799034.159862,2016,14482.852426
-1027435.618962,732,14513.217473
-784826.469456,2004,14590.37471
-780061.018905,2009,14667.479243
-867309.004438,640,14694.512069
-783970.905757,599,14720.142616
-785936.550452,2017,14797.346144
-708736.508106,2026,14875.177165
-693652.911186,2025,14953.023157
-693338.734478,2023,15030.863758
-647352.997077,2023,15108.351416
-680261.516138,2023,15185.901617
-656493.307202,2022,15263.740115
-662710.851249,2022,15341.376923
-683102.8446,2019,15419.16852
-681469.183532,2019,15496.958185
-667373.521467,2024,15574.70533
-673742.33061,2021,15652.297622
-612989.183872,2021,15729.557448
-633662.526583,2021,15807.056818
-625805.483092,2024,15884.74933
-671444.981305,2023,15962.276022
-698766.110078,2026,16040.32394
-671238.860874,2026,16118.057643
-662371.035429,2027,16196.143325
-684092.037351,2029,16274.379124
-790726.363122,2021,16351.988011
-722393.531211,2027,16429.56693
-755311.331474,2032,16507.839443
-1845194.110881,2982,16620.833111
-774230.101638,2144,16703.228548
-797457.905966,2016,16780.905803
-763135.072722,2014,16858.447017
-736173.237809,2017,16935.915274
-720325.547214,2016,17013.468527
-702863.646236,2016,17090.722234
-697234.632599,2018,17168.356994
-662121.311457,2017,17245.939455
-678697.783069,2021,17323.887891
-689790.27589,2019,17401.523069
-675712.755377,2020,17479.090506
-689499.09812,2020,17556.595918
-714452.310021,2020,17634.249271
-706335.851679,2020,17711.858564
-727364.250619,2020,17789.612144
-705848.563699,2021,17867.364623
-695188.330218,2020,17944.980326
-722589.397959,2018,18022.554158
-687871.189168,2019,18099.957016
-749623.91315,2021,18177.626653
-694504.504375,2017,18255.084223
-721928.866326,2018,18332.874501
-735190.934165,2017,18410.459249
-729747.667171,2015,18487.836602
-768925.879148,2012,18565.241502
-774850.145245,2014,18642.749854
-777281.050307,2014,18720.343378
-790239.569162,2013,18797.638514
-1847444.875766,2056,18877.131053
-1884573.976436,2134,18959.008449
-735753.682991,2028,19036.751307
-729876.086733,2022,19115.340257
-737820.308514,2022,19194.772746
-715339.996846,2022,19272.913139
-888145.917287,2020,19350.532733
-759303.006863,2024,19428.364017
-754835.299769,2020,19505.738676
-756603.464672,2020,19583.078264
-744066.945249,2019,19661.976667
-765117.503317,2017,19739.485037
-750125.493187,2018,19816.797521
-756146.97867,2018,19893.982326
-811897.139328,2018,19971.32351
-876483.089426,2019,20049.338706
-837265.117759,2019,20126.681308
-786957.770475,2018,20204.242698
-784874.500388,2021,20281.831795
-736778.535962,2020,20358.931044
-742209.115389,2019,20435.999026
-727274.468519,2019,20513.504233
-720129.49067,2020,20591.254706
-730080.832668,2018,20668.432239
-586273.505935,2016,20745.157001
-604402.242744,2029,20823.282961
-616106.270527,2023,20900.650317
-572962.564597,2026,20978.422369
-593751.442524,2016,21055.846902
-705007.352973,2022,21133.327326
-795579.320674,2024,21210.644699
-810187.576064,2025,21288.589475
-3429338.311351,3073,21404.569055
-795526.493556,888,21440.592865
-536130.961671,2015,21517.93212
-611917.155318,2022,21595.762386
-653660.000935,2020,21672.952043
-573977.63253,2013,21749.854419
-630366.274621,2068,21829.104882
-581198.485532,2018,21906.042227
-2247605.590663,2140,21987.638608
-2213062.963752,2068,22067.007789
-617099.260994,2045,22145.083003
-811394.38806,2043,22223.101198
-776848.543376,2047,22301.323907
-835527.128424,2013,22377.871798
-624040.285716,2043,22456.130929
-699255.364851,2020,22533.640635
-687851.978107,2022,22610.730794
-758554.838943,2014,22687.661242
-701561.68039,2020,22764.889485
-656835.173932,2019,22842.448422
-641858.245442,2018,22919.713709
-626641.14244,2018,22996.912702
-617686.45157,2027,23074.388653
-681468.778753,2025,23151.82315
-641820.215523,2022,23228.974481
-607119.411062,2021,23306.295767
-571485.364848,2022,23383.774207
-632417.250515,2021,23461.10803
-545542.880171,2025,23538.705995
-664679.36428,2021,23615.905953
-509563.898739,2020,23692.958098
-551538.151082,2022,23771.312988
-633767.054484,2020,23848.807491
-602871.379064,2019,23926.135273
-617716.646679,2019,24002.938717
-610261.383366,2018,24080.268914
-611265.011393,2018,24157.818524
-609795.373427,2017,24235.147953
-600863.286421,2017,24312.239986
-613292.064125,2018,24389.449955
-584122.077625,2018,24466.555026
-566970.041379,2018,24543.890652
-615704.62494,2021,24621.258097
-637513.672899,2020,24698.793584
-577706.910573,2025,24776.669067
-638408.242244,2021,24854.152655
-650902.600989,2020,24931.283285
-644713.254071,2021,25008.370364
-650773.687639,2024,25085.979478
-634101.678254,2026,25163.120131
-1605728.298105,2179,25246.369032
-654243.736312,2024,25323.635497
-628472.723321,2019,25400.745135
-635711.785904,2025,25478.09855
-640147.188474,2014,25555.276636
-692781.633479,2013,25632.258915
-666083.710795,2011,25709.084649
-724451.327357,2012,25785.919129
-711071.397288,2015,25863.106364
-691314.079178,2017,25939.900089
-705791.375109,2015,26017.101319
-671844.995607,2014,26094.086596
-713625.319251,2013,26171.157245
-713821.270912,2016,26248.173987
-632509.067623,2015,26325.07842
-661648.369765,2014,26402.291081
-709339.289882,2014,26479.267043
-713053.384883,2017,26556.33905
-710067.045699,2015,26633.519159
-696430.781451,2017,26710.730393
-697120.437173,2020,26787.969946
-695778.761519,2020,26865.297234
-1401251.381353,1215,26913.241178
-977339.186454,766,26944.981214
-687448.103949,2021,27022.408667
-687441.727096,2020,27099.396493
-694303.460385,2015,27176.273033
-668051.991287,2017,27253.528737
-666815.459706,2020,27332.667163
-593805.985394,2020,27410.198397
-588762.426166,2022,27487.662136
-567087.612027,2021,27564.966908
-607549.847182,2023,27642.422632
-608767.71746,2022,27719.731826
-643474.327026,2022,27796.922486
-650921.694923,2024,27874.350371
-663543.028169,2022,27951.962705
-663987.246627,2022,28029.331702
-724702.035613,2016,28106.492841
-675262.105548,2025,28184.162248
-642682.134583,2024,28261.729225
-654028.877387,2011,28338.538493
-697394.168598,2010,28415.804531
