#{"t_start": 1695280172.0463686, "env_id": null}
r,l,t
-842268.550804,332,46.774648
-1304931.069118,541,69.803764
-891166.605466,261,83.680456
-1863491.956642,857,117.02398
-3230798.900838,589,141.7348
-1052844.963653,639,167.851863
-833204.527571,242,180.849391
-928073.645843,495,202.146119
-4347210.351236,918,236.754124
-1227918.847611,563,260.089519
-1071644.177278,404,278.235759
-3354449.191645,405,296.58908
-4466395.855033,995,333.82433
-948395.272957,334,349.580227
-762011.865834,314,364.830377
-2960543.913632,507,386.357161
-2522494.732274,947,421.773258
-1192947.123172,481,442.481077
-3152701.282547,473,465.011753
-1783827.963842,718,493.128115
-1238870.081349,303,507.939279
-2807048.653277,460,527.817453
-913259.230314,383,545.215907
-1529060.408337,675,572.144276
-3721740.680985,913,606.849723
-1641183.250891,836,638.900596
-1693336.829027,631,664.581062
-2953530.468283,382,682.32106
-1531998.337637,503,703.718796
-897388.963473,262,717.19279
-973042.221493,299,732.015305
-3220330.53732,610,756.910128
-2541491.741641,528,779.102642
-4015995.200807,692,806.690436
-971492.637642,300,821.533708
-2922476.242941,565,844.783875
-934740.079346,348,861.080267
-942604.001271,384,878.665295
-5892254.251563,783,909.005819
-2818670.531996,588,933.102608
-3515203.290412,655,959.415622
-3001012.909148,779,990.166471
-857652.297744,249,1003.259116
-1663181.788852,732,1031.9431
-2658376.381361,398,1049.973153
-884274.450468,465,1070.128561
-1437446.405227,413,1088.556417
-3031117.987968,397,1106.490013
-3957170.73186,640,1132.270196
-1052903.465698,495,1153.400166
-3248378.446623,492,1174.478509
-956865.74212,389,1192.121132
-3027621.455011,730,1220.841214
-2751913.23118,387,1238.476759
-3330868.310545,580,1262.343429
-3166099.178343,798,1293.242452
-3300667.173124,509,1314.852487
-3785268.560031,759,1344.477749
-3188153.984978,517,1366.200487
-1093350.119894,365,1383.106798
-1298365.998473,544,1405.955564
-4054138.953642,636,1431.650353
-902370.424581,268,1445.626371
-2797489.641437,388,1463.269835
-4562201.10602,1134,1505.201448
-4316149.708475,950,1540.918427
-1324628.621684,533,1563.315914
-2706022.567771,376,1580.536038
-4196358.478281,517,1602.537341
-796274.736534,249,1615.700547
-997926.44729,317,1630.945561
-859308.553795,293,1645.478667
-835333.854335,396,1663.419197
-1221224.184702,502,1684.516645
-3002841.179969,431,1703.411448
-1002972.341782,353,1719.946432
-2530426.515616,337,1735.909568
-2786015.700411,442,1755.481154
-3126500.830335,479,1776.836819
-1060447.472046,287,1791.21769
-5608155.142949,965,1828.607448
-8656457.875748,1241,1875.347781
-2792504.496612,395,1893.382612
-3658263.318759,582,1917.717649
-2973084.1999,467,1938.101582
-2655940.660842,330,1953.842824
-1099430.198505,589,1978.07787
-3221268.514773,644,2004.022399
-852261.120653,267,2017.396819
-1236318.799117,506,2038.801546
-4334783.504055,979,2075.721503
-4158558.770078,774,2106.077948
-3474911.548196,776,2138.010715
-4680651.265976,552,2161.061921
-772977.413137,239,2173.604406
-1557868.754886,606,2198.576352
-840862.4459,267,2212.061879
-749969.414199,225,2224.055166
-760981.847149,203,2235.4723
-926691.871883,260,2248.768115
-1123725.50476,472,2269.039785
-1947866.027146,454,2288.89636
-741208.980328,241,2301.502287
-808068.796956,245,2314.354722
-5000572.00477,688,2341.926478
-2874335.247599,549,2364.947307
-2555665.093908,353,2381.448546
-733705.866798,206,2392.889301
-1403559.917047,572,2416.619572
-2455141.167022,408,2434.801919
-897166.971781,302,2449.437357
-2160129.011992,682,2476.992376
-3776149.215937,814,2508.996532
-3687173.839914,606,2533.939301
-2529683.795516,321,2549.317529
-2903050.148087,480,2570.080846
-2535129.059082,333,2585.957425
-749793.680156,207,2597.327243
-964097.915264,452,2616.980446
-3049397.760031,388,2634.482978
-2488941.380966,331,2650.187509
-2551482.416273,363,2666.933352
-2859187.101234,378,2684.211637
-2527201.384521,410,2702.521563
-714580.178471,222,2714.541669
-707714.599325,201,2725.865687
-2455509.797005,329,2741.379071
-1153290.741318,408,2759.85337
-726829.200822,194,2770.924501
-737548.067311,236,2783.426358
-1097416.509116,325,2798.877553
-953542.152994,421,2817.601881
-1487408.550296,516,2839.404298
-3658383.395081,518,2861.491523
-6039144.890294,1029,2900.944815
-830417.650732,341,2917.18003
-830991.261503,273,2930.886797
-810747.710701,260,2944.110018
-730816.088101,226,2956.202882
-925201.996963,285,2970.257393
-970905.413852,297,2984.728504
-793841.757987,275,2998.461548
-886323.476202,253,3011.72747
-789893.532747,227,3024.084206
-791036.375884,344,3040.324618
-761189.328282,215,3052.369692
-719403.867945,267,3065.966804
-908086.049018,277,3080.009641
-945066.165381,405,3098.352575
-786517.485614,264,3111.871787
-708585.793955,186,3122.936368
-778851.036687,391,3140.836492
-2849439.306084,343,3157.091495
-868024.959765,267,3170.811611
-2459764.265644,336,3186.785708
-2520269.070612,327,3202.34251
-2408977.302981,330,3218.161438
-2466524.996593,313,3233.249747
-2522502.892385,325,3248.727542
-737393.011093,204,3260.216325
-744241.987355,217,3272.136886
-2527760.923603,349,3288.511378
-752868.703978,218,3300.445718
-716360.971467,197,3311.576478
-712407.73836,186,3322.408467
-713541.44315,203,3333.801243
-1337106.72259,705,3362.04349
-2444555.490361,406,3380.155853
-2449295.518333,299,3394.865143
-2808334.325023,402,3413.228154
-913139.892664,284,3427.535373
-3657324.481794,1428,3480.28343
-728939.58531,222,3492.525693
-705041.174593,191,3503.745362
-748983.430975,206,3515.365509
-785667.410966,229,3527.716624
-881647.17526,353,3544.298035
-803420.99545,273,3557.970149
-854828.689351,274,3571.901811
-2456093.821397,286,3586.134836
-2608495.365131,378,3603.275283
-741246.992389,221,3615.328533
-748926.602297,220,3627.260934
-832981.427351,269,3640.709481
-710000.3886,187,3651.589738
-1138082.925222,600,3676.283446
-764301.332571,222,3688.212626
-870698.433715,331,3703.802389
-762854.4966,299,3718.409458
-1525688.195588,514,3740.154815
-1675394.128559,661,3766.832404
-2431294.393382,314,3782.201799
-2386444.597501,532,3804.77365
-2555167.058105,406,3823.254308
-702014.258847,224,3835.485896
-709197.892571,182,3846.381821
-2494833.181717,391,3864.237503
-948858.804824,309,3879.270475
-708291.614123,189,3890.362736
-2478338.471749,344,3906.761448
-973566.282435,584,3931.236883
-1062625.304308,386,3948.727396
-809638.703731,238,3961.271505
-1627200.523412,550,3984.268236
-2584126.967907,330,3999.961304
-2449808.905077,347,4016.206149
-717672.438437,183,4027.02959
-728343.015533,217,4038.860414
-893401.932625,304,4053.687133
-847692.410765,330,4069.493513
-1038618.571601,414,4088.067052
-805565.372399,222,4100.28357
-773429.213409,233,4112.854416
-1158238.133548,312,4127.900539
-729044.447036,260,4141.315284
-9891804.3665,837,4174.142408
-3003987.179655,519,4196.427773
-847147.857362,265,4210.067334
-842123.426295,338,4226.212593
-2456477.723746,364,4243.082407
-2453371.578147,641,4269.436473
-2449554.538938,296,4284.17844
-2432358.715618,288,4298.547653
-2757117.714147,435,4317.801891
-2541160.636749,317,4333.242495
-727579.912699,245,4346.17838
-2533179.528221,329,4362.009393
-3855871.22177,606,4387.252369
-757614.608715,219,4399.336377
-904751.915021,274,4413.32369
-844495.404568,281,4427.477361
-703684.267592,212,4439.311563
-703982.170382,199,4450.664137
-703317.908276,184,4461.598923
-822348.208187,223,4473.872584
-811194.62205,243,4486.702525
-728532.083331,209,4498.366651
-699767.649389,183,4509.255469
-799839.799888,200,4520.790745
-947800.159751,359,4537.595576
-764429.478339,220,4549.691578
-728051.959856,209,4561.338475
-710245.604267,196,4572.592479
-704479.882044,190,4583.572403
-733462.47349,230,4595.841495
-696943.462543,184,4606.600716
-755030.913481,204,4617.977629
-4833317.149707,646,4644.48754
-2439463.910792,305,4659.405407
-2598944.730751,344,4675.568411
-3371856.390828,416,4694.144434
-2963749.761104,401,4712.253915
-2543437.080588,354,4729.093539
-775963.603202,240,4741.900534
-2493811.553076,326,4757.74586
-861296.213641,312,4773.161692
-761121.039876,228,4785.582142
-2491029.65918,370,4802.738425
-2435235.070361,310,4817.859589
-726665.449412,209,4829.646609
-702617.892108,177,4840.275044
-711463.671542,223,4852.565514
-2433932.050411,426,4871.629813
-2461778.684832,280,4885.72803
-730402.068626,213,4897.478687
-725590.084444,200,4908.921792
-767000.826349,214,4920.866664
-698318.45389,178,4931.563459
-727398.929351,201,4942.943337
-2412503.374608,323,4958.545927
-2509996.306089,305,4973.606253
-3684178.670115,526,4996.096415
-732086.080062,202,5007.64623
-725466.555187,214,5019.625713
-707549.083365,182,5030.52564
-709632.355182,189,5041.560373
-743716.097384,211,5053.339593
-706331.227997,236,5065.95731
-758675.536108,209,5077.740098
-710505.413283,196,5088.988348
-710832.781509,260,5102.39852
-2402600.020625,322,5117.938852
-708540.706857,233,5130.322842
-712239.250591,190,5141.348798
-707201.403004,191,5152.480137
-4449816.417039,819,5184.794502
-835939.083149,308,5199.778501
-842631.606468,372,5216.977469
-691526.59945,171,5227.468708
-700196.227157,177,5238.249981
-725325.828511,202,5249.690503
-2461654.520183,317,5265.080822
-2501788.842815,287,5279.478502
-2542568.342784,381,5297.138294
-2663301.744113,361,5313.995772
-1018815.207912,362,5330.938569
-2471775.933234,302,5345.915382
-7074222.814344,644,5372.319573
-753241.358804,214,5384.162675
-718274.936287,205,5395.749416
-2455646.847675,286,5410.129272
-3071614.05469,405,5428.59365
-1116302.892053,453,5448.512461
-716338.29549,204,5460.161909
-841907.135728,237,5472.79212
-693644.521779,186,5483.745583
-722656.045578,217,5495.714721
-728898.128121,207,5507.358373
-3964495.625347,913,5542.794345
-746780.090253,218,5554.88976
-708660.84487,208,5566.606395
-771141.685382,243,5579.447494
-753567.588255,211,5591.27857
-707236.37753,185,5602.213528
-3055766.535051,504,5624.003985
-2391830.335468,357,5640.756104
-943800.04449,342,5657.054338
-2552066.470751,333,5673.035474
-3035564.493072,433,5692.294671
-2441861.506633,301,5707.077826
-2743804.403358,487,5728.284534
-1909492.453024,447,5748.16344
-2456239.221802,290,5762.557381
-2625714.229108,309,5777.609417
-2633716.941973,331,5793.597445
-2467240.883891,268,5807.367594
-821915.448439,296,5822.0813
-2466548.923843,276,5836.044425
-2470225.595201,279,5850.139473
-3441946.147845,490,5871.414971
-2486914.142436,318,5886.755171
-799286.739563,315,5902.054393
-1212177.449687,394,5919.890409
-835582.584475,329,5935.487766
-742714.043054,231,5947.973965
-734238.281971,200,5959.258773
-710422.401603,179,5969.850455
-698801.864137,189,5980.924727
-799395.291327,312,5996.009705
-711997.756653,266,6009.594488
-694206.581039,173,6020.038432
-692199.790943,176,6030.577728
-724836.604141,193,6041.925311
-705220.07449,190,6052.940558
-699310.349618,174,6063.25137
-2490596.587489,284,6077.393867
-3011448.488023,536,6100.097309
-2500782.3096,321,6115.66948
-707046.847056,183,6126.631313
-707643.065424,186,6137.689482
-700077.894226,176,6148.344555
-699640.046965,181,6159.087681
-709969.478239,212,6170.93697
-705590.634137,188,6181.916209
-713835.242992,201,6193.552546
-4251479.024049,586,6218.075501
-2770347.13115,353,6234.744078
-2577975.320436,392,6252.807156
-2538284.787912,406,6271.187371
-2572479.442137,461,6291.356043
-707790.424232,182,6302.248523
-702499.600188,184,6313.089612
-702938.476099,188,6324.13547
-741084.158397,212,6335.95921
-730766.430195,195,6347.229206
-706101.578435,183,6358.180472
-736993.101026,200,6369.685404
-769598.678663,268,6383.476499
-700185.72517,208,6395.227348
-820224.609713,282,6409.456007
-1206713.169214,470,6430.115162
-1566353.386285,593,6454.852554
-2876966.087362,360,6471.800525
-2473435.337128,302,6486.640445
-3363239.901878,438,6506.14146
-5218182.567628,638,6532.510368
-946754.829871,496,6554.001516
-708338.915561,189,6565.272529
-716029.831014,182,6576.10738
-692285.798577,174,6586.724474
-3075406.577744,623,6612.524651
-4926227.359382,669,6639.817453
-705711.927079,163,6649.979413
-1090302.104718,289,6664.497394
-713277.198517,187,6675.603391
-706354.270538,182,6686.55669
-2928983.682413,430,6705.812416
-702721.843606,175,6716.488157
-705511.484579,190,6727.561288
-711231.61667,194,6739.638226
-723607.32136,201,6751.471627
-2470194.793196,266,6765.266852
-2455012.714489,318,6780.749273
-2692924.386475,421,6799.859224
-2486615.8734,309,6815.204656
-2445428.298885,293,6830.517508
-875310.464713,327,6846.410571
-2467334.797139,393,6864.856899
-2579322.272741,338,6881.644187
-2442959.60447,273,6896.479712
-2644724.974623,415,6915.887564
-5090624.776547,905,6952.082655
-707923.781861,176,6962.894599
-691326.301846,192,6974.422663
-948570.483905,358,6991.53035
-716452.809731,188,7002.575428
-737726.93337,224,7015.286444
-4260540.971571,529,7038.664466
-714002.598725,263,7052.507637
-726249.025211,215,7064.55541
-3464544.865768,579,7089.588574
-2578765.85384,402,7108.275093
-3166877.566563,521,7131.46063
-2661173.331627,483,7153.356543
-2468162.190418,289,7168.460618
-2511022.69549,286,7183.2521
-2485082.387064,263,7197.066274
-2445403.8772,271,7210.804952
-2487861.804269,328,7226.456458
-2465953.842626,277,7240.416414
-6892600.817409,951,7277.244036
-2682390.022357,522,7299.564377
-2647045.450475,500,7321.114741
-4154346.901667,719,7350.159246
-703551.327696,211,7362.108571
-697866.631419,170,7372.594541
-2486778.695717,326,7388.280466
-721518.344024,251,7401.406375
-730260.900892,209,7413.271437
-822685.547515,250,7426.34461
-714063.1484,199,7437.742827
-755880.894153,236,7450.529437
-715102.918483,190,7461.702979
-719592.918069,230,7474.219449
-742083.813099,210,7486.072884
-725434.923094,199,7497.50722
-728931.130796,208,7509.217354
-742231.120198,214,7521.20953
-706373.295945,189,7532.308491
-768237.333683,248,7545.504128
-2870260.333683,536,7568.359656
-2460531.420297,276,7582.393939
-2537067.940378,304,7597.399934
-2492006.782942,360,7614.212523
-749368.078872,257,7627.742712
-3155292.330514,403,7646.046994
-2498033.338738,330,7661.856487
-741044.267015,217,7673.953409
-781891.945962,219,7685.980339
-744870.139299,223,7698.225539
-1009420.625591,268,7712.023332
-3228596.357363,507,7733.747116
-3097512.872537,605,7758.762502
-2449985.507006,270,7772.458983
-706877.940549,200,7783.762635
