num,time,x,y,yaw,carv,ang,vel,acc,devDist,devAng,alHori,roll,rl,rr,fl,fr
0.0,0.0,2.971465477840387,-24.999993718910556,5.9064735776537106e-08,13.88888888888889,0.0,0.0,0.0,-0.015567517347213457,-8.85448680164479e-06,0.0002444433671580689,-0.0015896072133372782,0.001996927745750752,-0.001533068878525471,0.0,0.0
1.0,0.01,3.110292115341798,-24.99999448346223,3.743868914654972e-06,13.873710031886487,-0.0021207985394573713,-0.338509365396161,-26.728429558774053,-0.0019756784628253993,-1.0350545095306187e-05,-0.0011195515773707479,-0.00013250415350810627,0.001760924957303174,-0.0015364219666189431,-5.758899863605753e-06,-5.758899863605753e-06
2.0,0.02,3.2488672276592276,-24.999996011607337,1.2188071912566545e-05,13.843222067255237,-0.005003402775206627,-0.2567261107440978,5.517891619267583,0.0047254587030232265,-1.3727045226791117e-05,-0.0021674341268258864,0.0011857775357448335,0.0015338895736942723,-0.0016479514084682873,-1.6928951008704903e-05,-1.6928951008704903e-05
3.0,0.03,3.3871123631495315,-24.999997559700923,2.411194843255539e-05,13.8089641666882,-0.006959284950361798,-0.15517692558683335,9.025451852721668,0.005901868706163562,-1.7415463197178355e-05,-0.002546358639809354,0.0017961143753277753,0.0014147195811090806,-0.0017465012335111415,-2.340439857758472e-05,-2.340439857758472e-05
4.0,0.04,3.5250097794612225,-24.999998842245347,3.849862072041717e-05,13.774015785082192,-0.008044163918512101,-0.08063557359106163,6.29615278346836,0.004330839673338074,-2.0418302944088387e-05,-0.002675317831176835,0.0020153024536161733,0.001379690329358987,-0.0018154991976474105,-2.572414217976464e-05,-2.572414217976464e-05
5.0,0.05,3.66255969456211,-24.999999886931363,5.4624865568894694e-05,13.739566120998868,-0.008568383817555505,-0.03706531737029426,3.4218939706977887,0.001872986431751563,-2.2709256041927896e-05,-0.002722764303805102,0.002092728835525113,0.0013975424726938653,-0.0018643198252900222,-2.5563798800365527e-05,-2.5563798800365527e-05
6.0,0.06,3.7997714160958695,-25.00000086449981,7.197892600249553e-05,13.706360520276874,-0.008774203660785778,-0.011060454467120453,2.170373864298134,-0.00025833164207891216,-2.473942293690174e-05,-0.00274622229491239,0.0020819894136008548,0.0014477692663549741,-0.001907495575133168,-2.419492854053998e-05,-2.419492854053998e-05
7.0,0.07,3.936660256059999,-25.000001949188608,9.015494407382849e-05,13.67488497215775,-0.00878268581453256,0.004805084620419261,1.2593664129464053,-0.0019135483883425694,-2.6735411629014325e-05,-0.0027796049431343963,0.00201320015759897,0.0015196751120363599,-0.001950505626488892,-2.2260757271754622e-05,-2.2260757271754622e-05
8.0,0.08,4.0732450433358425,-25.00000328371061,0.00010884940060220725,13.645382842030116,-0.008677721889341294,0.0134635662456927,0.6239818249667558,-0.0030852287358046995,-2.8929928618991826e-05,-0.002813105700090612,0.0019080537869604858,0.0016053648075491367,-0.001994963672011097,-2.013919359890263e-05,-2.013919359890263e-05
9.0,0.09,4.209545859020037,-25.00000496310034,0.00012784762444538068,13.617890089492525,-0.008520765299006255,0.016448455583694524,0.06695324562599672,-0.005675423558952589,-3.1477410853596414e-05,-0.0028247156053769723,0.0017810338532187938,0.001698394176573621,-0.0020431887083416306,-1.8049700776119448e-05,-1.8049700776119448e-05
10.0,0.1,4.3455822513475635,-25.000007036720348,0.00014703280863650857,13.592285685410125,-0.00836848149654443,0.013886127319328959,-0.3958122502751073,-0.0038897858988718105,-3.4687350871026544e-05,-0.0027648888422778695,0.0016871689205715371,0.0017923331746610496,-0.0020975968273037908,-1.612705858133378e-05,-1.612705858133378e-05
11.0,0.11,4.481371729962053,-25.00000950724445,0.00016635940243262215,13.568304147919092,-0.008260616004177492,0.008440292137591204,-0.6069129220146761,-0.003341480737567072,-3.853820173742515e-05,-0.002672634296299583,0.0015793051969315247,0.0018793465160992775,-0.0021570277785433268,-1.4431498548333455e-05,-1.4431498548333455e-05
12.0,0.12,4.616928900581656,-25.000012330661047,0.0001858144264645051,13.54565701049714,-0.008211217848343652,0.0026030306272415375,-0.594232614750401,-0.0028606781937369034,-4.2779432137955226e-05,-0.002579784674275137,0.0014708847605383036,0.001955889390474078,-0.0022231697539956325,-1.2950558871216794e-05,-1.2950558871216794e-05
13.0,0.13,4.7522657619475215,-25.000015428055402,0.0002054113065104401,13.524110785818898,-0.008225098987695186,-0.004329512711610975,-0.7805530660770136,-0.0020999193986573545,-4.728397965033855e-05,-0.002501007953350932,0.0013584439303230746,0.0020220958753800968,-0.002294810911178656,-1.1643796717939101e-05,-1.1643796717939101e-05
14.0,0.14,4.887392373989247,-25.000018715877967,0.0002252086721827285,13.503504876684735,-0.008318355408546732,-0.012679703278731929,-0.8235360588857035,-0.0011534292811312518,-5.19871307150549e-05,-0.0024043312331319846,0.0012467964513827726,0.0020786542877603547,-0.002370342001762852,-1.0491393776291712e-05,-1.0491393776291712e-05
15.0,0.15,5.022317574873211,-25.000022109909285,0.0002452643549547707,13.483745851740025,-0.00848601698023914,-0.01905673295310698,-0.5183361039056903,-0.00016997808644678416,-5.6788542623279784e-05,-0.002324243421993134,0.0011341814480786633,0.002127924583259843,-0.002446616821990334,-9.45590347940053e-06,-9.45590347940053e-06
16.0,0.16,5.157049559882884,-25.000025516030252,0.0002656072931926916,13.464788819292226,-0.008703275742181209,-0.023316494205680487,-0.3703209298746599,0.0007564132839126019,-6.157270728408542e-05,-0.002275018778457142,0.0010556440767711525,0.0021730970085849927,-0.0025200784996624983,-8.478875507976164e-06,-8.478875507976164e-06
17.0,0.17,5.2915961624757735,-25.000028836890447,0.0002862621524763519,13.44659695686428,-0.008958228761830812,-0.02704476169270145,-0.41346835881386035,0.0016451314758586797,-6.624699303394682e-05,-0.0022095832984764022,0.0009509302768626722,0.0022162588436400446,-0.0025885610734596278,-7.52635121484426e-06,-7.52635121484426e-06
18.0,0.18,5.425964734135015,-25.00003197301036,0.00030727451455950846,13.429110223234366,-0.009256844587090219,-0.031780766487412924,-0.4663910781821721,0.003292388197663605,-7.073225980693293e-05,-0.0021290669709014822,0.0008430091195642843,0.0022572841862942145,-0.002651683777394438,-6.585122867164669e-06,-6.585122867164669e-06
19.0,0.19,5.5601619178811745,-25.00003481657547,0.0003286785078346416,13.412251365867114,-0.009593557501394847,-0.03421527266721233,0.012881923790696014,0.0036451331097524238,-7.472863803306249e-05,-0.0020574023364827517,0.0007552177317772883,0.00229632716482521,-0.0027100641860058634,-5.638896179377866e-06,-5.638896179377866e-06
20.0,0.2,5.694193506468556,-25.000037229265114,0.0003504683411676526,13.39592196352756,-0.00993978532853338,-0.03579585843705917,-0.4799929415031687,0.004316588548490233,-7.752827009365375e-05,-0.0019860375140742133,0.0006779979213946334,0.002333741978183178,-0.0027629596425026966,-4.654811444592234e-06,-4.654811444592234e-06
21.0,0.21,5.8280611876005946,-25.00003911133467,0.0003727370007367017,13.379372444023282,-0.010343657203091354,-0.043689369658006565,-0.8255041952981125,0.0058274425322833,-7.927528356981828e-05,-0.0019336908346833145,0.0006252009902999328,0.0023695095232952124,-0.0028221418894254875,-3.5945443781959262e-06,-3.5945443781959262e-06
22.0,0.22,5.961762269968992,-25.000040384788228,0.00039558122481809095,13.36263014251323,-0.010815690771779162,-0.04906349681003254,-0.4247630666009621,0.0068147828764482405,-8.005035162003118e-05,-0.0019229043361465266,0.0006152806802630633,0.00239056286435072,-0.0028773851764508206,-2.439742995580138e-06,-2.439742995580138e-06
23.0,0.23,6.095293943387908,-25.000040959776772,0.00041905964968786275,13.345469834208872,-0.011327490802518908,-0.05239785710691841,-0.2806733652317009,0.007470493876515638,-7.987972595889952e-05,-0.001960589597846573,0.0006545195308078983,0.002395129126448213,-0.00292151240593402,-1.144443897643999e-06,-1.144443897643999e-06
24.0,0.24,6.228650490189137,-25.0000407618557,0.0004432129129156351,13.327626503950695,-0.011861540205110968,-0.05356378185314408,0.05437980316661055,0.00827983815912963,-7.894336421295794e-05,-0.002030914721059542,0.0007323272000959342,0.0023839184622751345,-0.0029542553784622366,3.7301878858934926e-07,3.7301878858934926e-07
25.0,0.25,6.361824367648559,-25.000039766170453,0.0004680200120457248,13.308986179859343,-0.012381932114228715,-0.050506127811633265,0.4594069992372263,0.008194497945403164,-7.710248455771814e-05,-0.0021288746750142843,0.0008520046207965378,0.002359284216635776,-0.002975108393778156,2.250297637212654e-06,2.250297637212654e-06
26.0,0.26,6.494807472719144,-25.00003797617265,0.0004933992942103491,13.289528318677977,-0.012854072779834176,-0.04501222663524491,0.5270172425079346,0.0076373217198723075,-7.435902213966933e-05,-0.002218530849763565,0.0009855980388415648,0.002324892669248013,-0.002984362914915212,4.357771292229631e-06,4.357771292229631e-06
27.0,0.27,6.627591709010895,-25.00003543027337,0.0005192677845178551,13.269269685371446,-0.013278094353992537,-0.04091076253439487,0.33535369109178426,0.006773990277074211,-7.09005729806516e-05,-0.002277220907162736,0.0010826871988595928,0.0022821010002223286,-0.002984384530614799,6.679228534241458e-06,6.679228534241458e-06
28.0,0.28,6.7601692862489084,-25.000032212021793,0.0005455634246345528,13.2482554798532,-0.013671563962574573,-0.03846054760031546,0.19959563126673693,0.0055503875149901846,-6.685561807305017e-05,-0.0023503355931576934,0.0012008916582225623,0.002230784211662751,-0.002978012096449782,9.204894587879045e-06,9.204894587879045e-06
29.0,0.29,6.892532947751247,-25.000028417632336,0.0005722288777274399,13.226535903057771,-0.01404400851138815,-0.03632371612516231,0.257843267530429,0.005041003414401277,-6.246188706253094e-05,-0.002433061220452555,0.0013007692282067992,0.002171628468085972,-0.002968268954250757,1.1929148980560482e-05,1.1929148980560482e-05
30.0,0.3,7.024675671977291,-25.000024130962686,0.0005991882097630837,13.20411920536699,-0.01438916451216037,-0.033262359390896404,0.3156035292494437,0.003927429011979463,-5.8099572287638666e-05,-0.0024911109767073074,0.0013978869731523977,0.0021065211866297213,-0.0029568712143914107,1.4841917737380693e-05,1.4841917737380693e-05
31.0,0.31,7.156590510470686,-25.00001945964479,0.000626357191440137,13.18101813111749,-0.014701958918539327,-0.029878834964808747,0.342319961374633,0.002637748699236065,-5.389181789624416e-05,-0.0025515369086068613,0.0014715983451585731,0.0020366525222973797,-0.0029432286936917655,1.7926264092988357e-05,1.7926264092988357e-05
