,traj_tx,traj_ty,traj_tz
2288,786.8854023,-203.0423412,-3.559132487
2289,786.7520358,-203.144738,-3.562539163
2290,786.6184729,-203.2468668,-3.565946342
2291,786.4847141,-203.3487272,-3.569354023
2292,786.3507599,-203.4503189,-3.572762206
2293,786.2166109,-203.5516414,-3.57617089
2294,786.0822675,-203.6526945,-3.579580076
2295,785.9477304,-203.7534778,-3.582989762
2296,785.8130001,-203.8539909,-3.586399949
2297,785.6780771,-203.9542336,-3.589810636
2298,785.5429618,-204.0542055,-3.593221822
2299,785.407655,-204.1539062,-3.596633508
2300,785.2721571,-204.2533354,-3.600045693
2301,785.1364686,-204.3524927,-3.603458376
2302,785.00059,-204.4513778,-3.606871557
2303,784.864522,-204.5499904,-3.610285236
2304,784.728265,-204.6483301,-3.613699412
2305,784.5918195,-204.7463965,-3.617114085
2306,784.4551862,-204.8441894,-3.620529255
2307,784.3183655,-204.9417083,-3.623944921
2308,784.181358,-205.038953,-3.627361082
2309,784.0441641,-205.135923,-3.630777739
2310,783.9067845,-205.232618,-3.63419489
2311,783.7692197,-205.3290377,-3.637612536
2312,783.6314702,-205.4251818,-3.641030676
2313,783.4935365,-205.5210498,-3.644449309
2314,783.3554191,-205.6166414,-3.647868436
2315,783.2171187,-205.7119564,-3.651288055
2316,783.0786357,-205.8069942,-3.654708167
2317,782.9399706,-205.9017547,-3.65812877
2318,782.8011241,-205.9962374,-3.661549865
2319,782.6620965,-206.090442,-3.664971451
2320,782.5228885,-206.1843681,-3.668393528
2321,782.3835006,-206.2780154,-3.671816094
2322,782.2439333,-206.3713835,-3.675239151
2323,782.1041872,-206.4644722,-3.678662697
2324,781.9642627,-206.557281,-3.682086731
2325,781.8241604,-206.6498095,-3.685511254
2326,781.6838809,-206.7420575,-3.688936265
2327,781.5434246,-206.8340247,-3.692361764
2328,781.4027921,-206.9257105,-3.69578775
2329,781.2619839,-207.0171147,-3.699214222
2330,781.1210007,-207.108237,-3.702641179
2331,780.9798448,-207.1990756,-3.706068574
2332,780.8385175,-207.2896299,-3.70949639
2333,780.6970193,-207.3798995,-3.712924627
2334,780.5553507,-207.4698841,-3.716353283
2335,780.4135124,-207.5595833,-3.719782358
2336,780.2715047,-207.6489968,-3.723211852
2337,780.1293284,-207.7381243,-3.726641766
2338,779.9869838,-207.8269655,-3.730072097
2339,779.8444714,-207.91552,-3.733502846
2340,779.7017899,-208.0037888,-3.736934013
2341,779.5589391,-208.091772,-3.740365597
2342,779.4159196,-208.1794693,-3.743797598
2343,779.272732,-208.2668806,-3.747230015
2344,779.129377,-208.3540056,-3.750662849
2345,778.9858549,-208.440844,-3.754096099
2346,778.8421666,-208.5273956,-3.757529764
2347,778.6983124,-208.61366,-3.760963845
2348,778.5542931,-208.6996371,-3.76439834
2349,778.4101091,-208.7853266,-3.76783325
2350,778.2657611,-208.8707283,-3.771268575
2351,778.1212496,-208.9558419,-3.774704313
2352,777.9765752,-209.0406671,-3.778140465
2353,777.8317385,-209.1252036,-3.781577031
2354,777.6867401,-209.2094513,-3.785014009
2355,777.5415806,-209.2934099,-3.7884514
2356,777.3962604,-209.3770791,-3.791889204
2357,777.2507803,-209.4604586,-3.795327419
2358,777.1051408,-209.5435483,-3.798766046
2359,776.9593424,-209.6263478,-3.802205084
2360,776.8133857,-209.7088568,-3.805644533
2361,776.6672714,-209.7910752,-3.809084393
2362,776.521,-209.8730027,-3.812524662
2363,776.374572,-209.954639,-3.815965342
2364,776.2279881,-210.0359839,-3.819406431
2365,776.0812488,-210.117037,-3.822847929
2366,775.9343547,-210.1977982,-3.826289836
2367,775.7873063,-210.2782672,-3.829732152
2368,775.6401043,-210.3584437,-3.833174876
2369,775.4927493,-210.4383275,-3.836618007
2370,775.3452417,-210.5179183,-3.840061546
2371,775.1975823,-210.5972158,-3.843505492
2372,775.0497714,-210.6762198,-3.846949845
2373,774.9018098,-210.7549301,-3.850394604
2374,774.753698,-210.8333463,-3.85383977
2375,774.6054366,-210.9114682,-3.857285341
2376,774.4570262,-210.9892956,-3.860731318
2377,774.3084672,-211.0668282,-3.864177699
2378,774.1597604,-211.1440657,-3.867624485
2379,774.0109062,-211.2210079,-3.871071676
2380,773.8619053,-211.2976544,-3.874519271
2381,773.7127582,-211.3740052,-3.877967269
2382,773.5634655,-211.4500598,-3.88141567
2383,773.4140277,-211.525818,-3.884864475
2384,773.2644455,-211.6012796,-3.888313682
2385,773.1147194,-211.6764443,-3.891763291
2386,772.9648501,-211.7513118,-3.895213302
2387,772.8148379,-211.8258819,-3.898663714
2388,772.6646837,-211.9001543,-3.902114528
2389,772.5143878,-211.9741288,-3.905565742
2390,772.3639509,-212.047805,-3.909017356
2391,772.2133736,-212.1211828,-3.912469371
2392,772.0626564,-212.1942618,-3.915921785
2393,771.9117999,-212.2670418,-3.919374598
2394,771.7608047,-212.3395225,-3.92282781
2395,771.6096713,-212.4117037,-3.92628142
2396,771.4584004,-212.4835851,-3.929735428
2397,771.3069925,-212.5551664,-3.933189834
2398,771.1554481,-212.6264474,-3.936644637
2399,771.0037679,-212.6974278,-3.940099837
2400,770.8519524,-212.7681073,-3.943555433
2401,770.7000022,-212.8384857,-3.947011424
2402,770.5479179,-212.9085627,-3.950467812
2403,770.3957001,-212.978338,-3.953924594
2404,770.2433492,-213.0478114,-3.95738177
2405,770.0908659,-213.1169825,-3.960839341
2406,769.9382508,-213.1858513,-3.964297306
2407,769.7855045,-213.2544172,-3.967755663
2408,769.6326274,-213.3226802,-3.971214413
2409,769.4796203,-213.3906399,-3.974673556
2410,769.3264836,-213.4582961,-3.97813309
2411,769.173218,-213.5256484,-3.981593015
2412,769.0198239,-213.5926967,-3.985053331
2413,768.8663022,-213.6594405,-3.988514035
2414,768.7126554,-213.7258788,-3.99197508
2415,768.5588848,-213.792011,-3.995436449
2416,768.4049911,-213.8578368,-3.998898141
2417,768.2509747,-213.923356,-4.002360157
2418,768.0968364,-213.9885683,-4.005822495
2419,767.9425766,-214.0534735,-4.009285155
2420,767.7881959,-214.1180713,-4.012748137
2421,767.633695,-214.1823614,-4.01621144
2422,767.4790742,-214.2463438,-4.019675063
2423,767.3243321,-214.3100189,-4.023139007
2424,767.1694685,-214.3733869,-4.02660327
2425,767.0144842,-214.4364477,-4.030067853
2426,766.8593796,-214.4992012,-4.033532755
2427,766.7041554,-214.561647,-4.036997974
2428,766.5488122,-214.6237851,-4.040463512
2429,766.3933507,-214.6856154,-4.043929367
2430,766.2377714,-214.7471375,-4.047395539
2431,766.0820749,-214.8083514,-4.050862028
2432,765.9262619,-214.869257,-4.054328833
2433,765.770333,-214.9298539,-4.057795953
2434,765.6142887,-214.9901422,-4.061263389
2435,765.4581298,-215.0501215,-4.06473114
2436,765.3018567,-215.1097917,-4.068199205
2437,765.1454701,-215.1691527,-4.071667584
2438,764.9889707,-215.2282043,-4.075136277
2439,764.832359,-215.2869464,-4.078605282
2440,764.6756357,-215.3453787,-4.0820746
2441,764.5188013,-215.403501,-4.08554423
2442,764.3618565,-215.4613133,-4.089014172
2443,764.2048018,-215.5188153,-4.092484425
2444,764.047638,-215.5760069,-4.095954989
2445,763.8903655,-215.632888,-4.099425863
2446,763.7329851,-215.6894582,-4.102897047
2447,763.5754972,-215.7457175,-4.106368541
2448,763.4179026,-215.8016657,-4.109840343
2449,763.2602019,-215.8573027,-4.113312455
2450,763.1023956,-215.9126282,-4.116784874
2451,762.9444843,-215.9676421,-4.120257601
2452,762.7864687,-216.0223442,-4.123730636
2453,762.6283493,-216.0767343,-4.127203977
2454,762.4701269,-216.1308124,-4.130677625
2455,762.3118019,-216.1845781,-4.13415158
2456,762.153375,-216.2380314,-4.13762584
2457,761.9948468,-216.291172,-4.141100406
2458,761.8362178,-216.3439998,-4.144575277
2459,761.6774888,-216.3965147,-4.148050453
2460,761.5186602,-216.4487164,-4.151525935
2461,761.3597327,-216.5006048,-4.15500172
2462,761.2007069,-216.5521797,-4.15847781
2463,761.0415834,-216.6034409,-4.161954204
2464,760.8823628,-216.6543884,-4.165430902
2465,760.7230457,-216.7050218,-4.168907903
2466,760.5636327,-216.755341,-4.172385206
2467,760.4041243,-216.8053459,-4.175862813
2468,760.2445213,-216.8550363,-4.179340722
2469,760.0848242,-216.904412,-4.182818933
2470,759.9250335,-216.9534728,-4.186297446
2471,759.76515,-217.0022186,-4.18977626
2472,759.6051742,-217.0506492,-4.193255375
2473,759.4451066,-217.0987644,-4.196734791
2474,759.284948,-217.1465641,-4.200214508
2475,759.1246989,-217.194048,-4.203694524
2476,758.96436,-217.241216,-4.20717484
2477,758.8039317,-217.2880679,-4.210655455
2478,758.6434148,-217.3346035,-4.214136369
2479,758.4828098,-217.3808227,-4.217617582
2480,758.3221173,-217.4267253,-4.221099093
2481,758.1613379,-217.4723111,-4.224580902
2482,758.0004723,-217.51758,-4.228063008
2483,757.839521,-217.5625317,-4.231545411
2484,757.6784847,-217.6071661,-4.23502811
2485,757.5173639,-217.651483,-4.238511106
2486,757.3561593,-217.6954822,-4.241994397
2487,757.1948714,-217.7391636,-4.245477984
2488,757.0335009,-217.7825269,-4.248961866
2489,756.8720483,-217.825572,-4.252446042
2490,756.7105143,-217.8682988,-4.255930512
2491,756.5488995,-217.9107069,-4.259415275
2492,756.3872045,-217.9527964,-4.262900332
2493,756.2254299,-217.9945669,-4.266385681
2494,756.0635763,-218.0360183,-4.269871322
2495,755.9016442,-218.0771504,-4.273357255
2496,755.7396344,-218.117963,-4.276843479
2497,755.5775493,-218.1584556,-4.280329953
2498,755.4153906,-218.1986275,-4.283816652
2499,755.253159,-218.2384788,-4.287303575
2500,755.0908551,-218.2780091,-4.290790721
2501,754.9284796,-218.3172184,-4.294278091
2502,754.7660329,-218.3561064,-4.297765683
2503,754.6035157,-218.3946731,-4.301253497
2504,754.4409287,-218.4329183,-4.304741534
2505,754.2782724,-218.4708417,-4.308229791
2506,754.1155455,-218.5084437,-4.311718269
2507,753.9527475,-218.5457245,-4.315206968
2508,753.789879,-218.582684,-4.318695886
2509,753.6269407,-218.6193222,-4.322185024
2510,753.4639331,-218.6556389,-4.325674382
2511,753.3008568,-218.6916341,-4.329163958
2512,753.1377126,-218.7273078,-4.332653752
2513,752.974501,-218.7626598,-4.336143765
2514,752.8112227,-218.7976901,-4.339633995
2515,752.6478782,-218.8323986,-4.343124442
2516,752.4844682,-218.8667852,-4.346615106
2517,752.3209934,-218.9008498,-4.350105987
2518,752.1574543,-218.9345925,-4.353597084
2519,751.9938516,-218.968013,-4.357088396
2520,751.8301859,-219.0011114,-4.360579924
2521,751.6664578,-219.0338876,-4.364071666
2522,751.5026679,-219.0663414,-4.367563623
2523,751.3388169,-219.0984729,-4.371055794
2524,751.1749054,-219.1302818,-4.374548178
2525,751.0109341,-219.1617682,-4.378040776
2526,750.8469035,-219.192932,-4.381533587
2527,750.6828142,-219.2237731,-4.38502661
2528,750.518667,-219.2542915,-4.388519845
2529,750.3544623,-219.284487,-4.392013292
2530,750.1902009,-219.3143595,-4.39550695
2531,750.0258834,-219.3439091,-4.399000819
2532,749.8615103,-219.3731355,-4.402494899
2533,749.6970824,-219.4020389,-4.405989189
2534,749.5326001,-219.4306189,-4.409483689
2535,749.3680642,-219.4588757,-4.412978399
2536,749.2034753,-219.4868091,-4.416473318
2537,749.038834,-219.514419,-4.419968445
2538,748.8741409,-219.5417053,-4.423463782
2539,748.7093966,-219.5686681,-4.426959326
2540,748.5446018,-219.5953071,-4.430455078
2541,748.379757,-219.6216224,-4.433951037
2542,748.214863,-219.6476138,-4.437447204
2543,748.0499203,-219.6732812,-4.440943577
2544,747.8849295,-219.6986246,-4.444440157
2545,747.7198913,-219.723644,-4.447936942
2546,747.5548062,-219.7483391,-4.451433934
2547,747.389675,-219.77271,-4.45493113
2548,747.2244982,-219.7967565,-4.458428532
2549,747.0592764,-219.8204786,-4.461926138
2550,746.8940103,-219.8438763,-4.465423948
2551,746.7287005,-219.8669493,-4.468921962
2552,746.5633476,-219.8896977,-4.47242018
2553,746.3979523,-219.9121213,-4.475918601
2554,746.232515,-219.9342201,-4.479417224
2555,746.0670366,-219.955994,-4.48291605
2556,745.9015176,-219.9774429,-4.486415078
2557,745.7359586,-219.9985667,-4.489914307
2558,745.5703602,-220.0193653,-4.493413738
2559,745.4047231,-220.0398387,-4.496913369
2560,745.2390479,-220.0599868,-4.500413201
2561,745.0733352,-220.0798095,-4.503913233
2562,744.9075856,-220.0993067,-4.507413464
2563,744.7417998,-220.1184783,-4.510913895
2564,744.5759783,-220.1373242,-4.514414524
2565,744.4101219,-220.1558445,-4.517915352
2566,744.2442311,-220.1740388,-4.521416377
2567,744.0783066,-220.1919073,-4.5249176
2568,743.9123489,-220.2094498,-4.52841902
2569,743.7463587,-220.2266661,-4.531920636
2570,743.5803367,-220.2435563,-4.535422449
2571,743.4142834,-220.2601203,-4.538924457
2572,743.2481994,-220.2763579,-4.54242666
2573,743.0820855,-220.2922691,-4.545929057
2574,742.9159422,-220.3078538,-4.549431649
2575,742.7497702,-220.3231118,-4.552934435
2576,742.5835701,-220.3380432,-4.556437413
2577,742.4173424,-220.3526479,-4.559940585
2578,742.2510879,-220.3669256,-4.563443948
2579,742.0848072,-220.3808764,-4.566947503
2580,741.9185019,-220.3945001,-4.570451226
2581,741.7521747,-220.4077964,-4.573955075
2582,741.5858264,-220.4207653,-4.577459047
2583,741.4194574,-220.4334067,-4.580963142
2584,741.2530686,-220.4457205,-4.58446736
2585,741.0866603,-220.4577067,-4.587971701
2586,740.9202334,-220.4693651,-4.591476163
2587,740.7537884,-220.4806958,-4.594980746
2588,740.587326,-220.4916986,-4.59848545
2589,740.4208456,-220.5023736,-4.601990275
2590,740.254346,-220.5127209,-4.605495219
2591,740.0878276,-220.5227404,-4.609000282
2592,739.9212911,-220.5324323,-4.612505465
2593,739.7547372,-220.5417966,-4.616010765
2594,739.5881664,-220.5508333,-4.619516184
2595,739.4215794,-220.5595423,-4.623021721
2596,739.2549768,-220.5679238,-4.626527374
2597,739.0883593,-220.5759777,-4.630033145
2598,738.9217274,-220.5837041,-4.633539031
2599,738.7550818,-220.5911029,-4.637045034
2600,738.5884231,-220.5981743,-4.640551152
2601,738.4217521,-220.6049182,-4.644057384
2602,738.2550691,-220.6113347,-4.647563732
2603,738.0883751,-220.6174237,-4.651070193
2604,737.9216704,-220.6231853,-4.654576769
2605,737.7549558,-220.6286195,-4.658083457
2606,737.588232,-220.6337263,-4.661590258
2607,737.4214994,-220.6385058,-4.665097172
2608,737.2547589,-220.6429579,-4.668604197
2609,737.0880109,-220.6470827,-4.672111334
2610,736.9212561,-220.6508802,-4.675618582
2611,736.7544952,-220.6543505,-4.679125941
2612,736.5877288,-220.6574934,-4.68263341
2613,736.4209574,-220.6603092,-4.686140989
2614,736.2541818,-220.6627977,-4.689648677
2615,736.0874025,-220.664959,-4.693156474
2616,735.9206203,-220.6667931,-4.69666438
2617,735.7538356,-220.6683,-4.700172394
2618,735.5870492,-220.6694798,-4.703680516
2619,735.4202617,-220.6703324,-4.707188745
2620,735.2534736,-220.6708579,-4.710697082
2621,735.0866857,-220.6710563,-4.714205525
2622,734.9198985,-220.6709276,-4.717714074
2623,734.7531126,-220.6704719,-4.721222729
2624,734.5863288,-220.669689,-4.72473149
2625,734.4195476,-220.6685792,-4.728240356
2626,734.2527697,-220.6671423,-4.731749326
2627,734.0859956,-220.6653784,-4.735258401
2628,733.9192261,-220.6632875,-4.73876758
2629,733.7524617,-220.6608696,-4.742276862
2630,733.585703,-220.6581247,-4.745786248
2631,733.4189507,-220.6550529,-4.749295736
2632,733.2522055,-220.6516542,-4.752805327
2633,733.0854679,-220.6479285,-4.756315019
2634,732.9187386,-220.6438759,-4.759824814
2635,732.7520181,-220.6394964,-4.763334709
2636,732.5853072,-220.63479,-4.766844705
2637,732.4186064,-220.6297568,-4.770354801
2638,732.2519165,-220.6243967,-4.773864998
2639,732.0852379,-220.6187098,-4.777375293
2640,731.9185714,-220.612696,-4.780885688
2641,731.7519175,-220.6063554,-4.784396182
2642,731.585277,-220.599688,-4.787906773
2643,731.4186503,-220.5926938,-4.791417463
2644,731.2520383,-220.5853728,-4.79492825
2645,731.0854414,-220.577725,-4.798439133
2646,730.9188603,-220.5697505,-4.801950113
2647,730.7522957,-220.5614492,-4.805461189
2648,730.5857481,-220.5528212,-4.808972361
2649,730.4192183,-220.5438665,-4.812483627
2650,730.2527068,-220.5345851,-4.815994988
2651,730.0862143,-220.5249769,-4.819506443
2652,729.9197413,-220.5150421,-4.823017991
2653,729.7532886,-220.5047805,-4.826529633
2654,729.5868568,-220.4941923,-4.830041367
2655,729.4204465,-220.4832775,-4.833553193
2656,729.2540583,-220.472036,-4.837065111
2657,729.0876928,-220.4604678,-4.84057712
2658,728.9213508,-220.448573,-4.844089219
2659,728.7550328,-220.4363516,-4.847601408
2660,728.5887395,-220.4238036,-4.851113686
2661,728.4224714,-220.4109289,-4.854626053
2662,728.2562293,-220.3977277,-4.858138509
2663,728.0900142,-220.3841999,-4.861651044
2664,727.9238289,-220.3703458,-4.865163609
2665,727.7576747,-220.3561654,-4.868676194
2666,727.5915521,-220.3416587,-4.872188798
2667,727.4254618,-220.3268259,-4.875701421
2668,727.2594043,-220.3116668,-4.879214062
2669,727.0933804,-220.2961815,-4.88272672
2670,726.9273906,-220.2803701,-4.886239396
2671,726.7614356,-220.2642326,-4.889752088
2672,726.5955157,-220.2477689,-4.893264797
2673,726.4296291,-220.2309789,-4.896777521
2674,726.263776,-220.2138628,-4.90029026
2675,726.097957,-220.1964205,-4.903803014
2676,725.9321728,-220.1786522,-4.907315782
2677,725.7664239,-220.1605581,-4.910828564
2678,725.600711,-220.1421382,-4.914341359
2679,725.4350347,-220.1233927,-4.917854167
2680,725.2693956,-220.1043217,-4.921366987
2681,725.1037944,-220.0849253,-4.924879818
2682,724.9382315,-220.0652036,-4.928392662
2683,724.7727078,-220.0451567,-4.931905516
2684,724.6072237,-220.0247848,-4.93541838
2685,724.44178,-220.0040879,-4.938931255
2686,724.2763772,-219.9830663,-4.942444139
2687,724.1110159,-219.9617199,-4.945957032
2688,723.9456968,-219.9400489,-4.949469933
2689,723.7804205,-219.9180535,-4.952982843
2690,723.6151876,-219.8957337,-4.95649576
2691,723.4499987,-219.8730896,-4.960008684
2692,723.2848544,-219.8501214,-4.963521615
2693,723.1197555,-219.8268293,-4.967034552
2694,722.9547024,-219.8032132,-4.970547495
2695,722.7896958,-219.7792733,-4.974060443
2696,722.6247363,-219.7550097,-4.977573396
2697,722.4598246,-219.7304226,-4.981086353
2698,722.2949613,-219.7055121,-4.984599314
2699,722.1301469,-219.6802782,-4.988112279
2700,721.9653821,-219.6547211,-4.991625247
2701,721.8006675,-219.6288409,-4.995138218
2702,721.6360038,-219.6026377,-4.998651191
2703,721.4713915,-219.5761117,-5.002164165
2704,721.3068313,-219.5492628,-5.005677141
2705,721.1423238,-219.5220913,-5.009190118
2706,720.9778696,-219.4945973,-5.012703095
2707,720.8134693,-219.4667808,-5.016216072
2708,720.6491236,-219.438642,-5.019729049
2709,720.484833,-219.410181,-5.023242025
2710,720.3205983,-219.3813979,-5.026755
2711,720.1564199,-219.3522928,-5.030267973
2712,719.9922986,-219.3228659,-5.033780944
2713,719.8282348,-219.2931172,-5.037293913
2714,719.6642294,-219.2630468,-5.040806878
2715,719.5002829,-219.2326548,-5.04431984
2716,719.3363958,-219.2019415,-5.047832799
2717,719.1725689,-219.1709068,-5.051345752
2718,719.0088027,-219.1395509,-5.054858701
2719,718.8450978,-219.1078739,-5.058371645
2720,718.681455,-219.0758759,-5.061884583
2721,718.5178748,-219.0435571,-5.065397515
2722,718.3543577,-219.0109174,-5.06891044
2723,718.1909046,-218.9779571,-5.072423358
2724,718.0275159,-218.9446762,-5.075936269
2725,717.8641923,-218.9110749,-5.079449171
2726,717.7009344,-218.8771533,-5.082962065
2727,717.5377428,-218.8429114,-5.08647495
2728,717.3746182,-218.8083494,-5.089987825
2729,717.2115612,-218.7734674,-5.093500691
2730,717.0485724,-218.7382655,-5.097013546
2731,716.8856524,-218.7027437,-5.100526389
2732,716.7228018,-218.6669023,-5.104039221
2733,716.5600214,-218.6307414,-5.107552041
2734,716.3973116,-218.5942609,-5.111064849
2735,716.2346731,-218.5574611,-5.114577643
2736,716.0721066,-218.520342,-5.118090424
2737,715.9096127,-218.4829038,-5.12160319
2738,715.747192,-218.4451466,-5.125115941
2739,715.5848451,-218.4070704,-5.128628678
2740,715.4225727,-218.3686754,-5.132141398
2741,715.2603753,-218.3299617,-5.135654101
2742,715.0982537,-218.2909294,-5.139166788
2743,714.9362084,-218.2515785,-5.142679456
2744,714.77424,-218.2119093,-5.146192107
2745,714.6123493,-218.1719218,-5.149704738
2746,714.4505367,-218.1316162,-5.15321735
2747,714.2888049,-218.0909929,-5.156729901
2748,714.1271557,-218.0500524,-5.160242364
2749,713.9655896,-218.0087949,-5.163754739
2750,713.8041074,-217.9672205,-5.167267025
2751,713.6427095,-217.9253293,-5.170779221
2752,713.4813967,-217.8831214,-5.174291328
2753,713.3201696,-217.840597,-5.177803344
2754,713.1590288,-217.7977561,-5.181315268
2755,712.9979748,-217.754599,-5.184827101
2756,712.8370066,-217.7111252,-5.188338842
2757,712.6761234,-217.6673346,-5.19185049
2758,712.5153259,-217.6232274,-5.195362044
2759,712.3546146,-217.5788039,-5.198873505
2760,712.1939902,-217.5340642,-5.202384871
2761,712.0334532,-217.4890086,-5.205896142
2762,711.8730042,-217.4436373,-5.209407318
2763,711.7126438,-217.3979505,-5.212918397
2764,711.5523727,-217.3519484,-5.21642938
2765,711.3921914,-217.3056312,-5.219940267
2766,711.2321005,-217.2589991,-5.223451055
2767,711.0721006,-217.2120523,-5.226961746
2768,710.9121923,-217.1647911,-5.230472339
2769,710.7523762,-217.1172156,-5.233982832
2770,710.5926529,-217.0693262,-5.237493225
2771,710.433023,-217.0211228,-5.241003519
2772,710.2734871,-216.9726059,-5.244513712
2773,710.1140457,-216.9237756,-5.248023804
2774,709.9546996,-216.874632,-5.251533794
2775,709.7954492,-216.8251755,-5.255043682
2776,709.6362953,-216.7754063,-5.258553467
2777,709.4772383,-216.7253244,-5.262063149
2778,709.3182788,-216.6749302,-5.265572727
2779,709.1594176,-216.6242238,-5.269082201
2780,709.0006551,-216.5732056,-5.27259157
2781,708.841992,-216.5218755,-5.276100834
2782,708.6834288,-216.470234,-5.279609993
2783,708.5249662,-216.4182811,-5.283119045
2784,708.3666048,-216.3660172,-5.28662799
2785,708.208345,-216.3134423,-5.290136828
2786,708.0501877,-216.2605568,-5.293645559
2787,707.8921333,-216.2073608,-5.297154181
2788,707.7341824,-216.1538545,-5.300662695
2789,707.5763356,-216.1000381,-5.304171099
2790,707.4185936,-216.0459119,-5.307679394
2791,707.2609569,-215.991476,-5.311187579
2792,707.1034262,-215.9367307,-5.314695653
2793,706.9460019,-215.8816761,-5.318203616
2794,706.7886848,-215.8263125,-5.321711467
2795,706.6314754,-215.7706401,-5.325219207
2796,706.4743743,-215.7146591,-5.328726833
2797,706.3173822,-215.6583696,-5.332234347
2798,706.1604995,-215.601772,-5.335741747
2799,706.003727,-215.5448663,-5.339249033
2800,705.8470651,-215.4876529,-5.342756204
2801,705.6905146,-215.4301319,-5.34626326
2802,705.534076,-215.3723035,-5.349770201
2803,705.3777499,-215.3141679,-5.353277025
2804,705.2215369,-215.2557253,-5.356783733
2805,705.0654376,-215.196976,-5.360290323
2806,704.9094526,-215.1379201,-5.363796796
2807,704.7535825,-215.0785578,-5.36730315
2808,704.5978279,-215.0188895,-5.370809386
2809,704.4421894,-214.9589151,-5.374315502
2810,704.2866676,-214.898635,-5.377821499
2811,704.1312632,-214.8380494,-5.381327375
2812,703.9759766,-214.7771585,-5.384833129
2813,703.8208086,-214.7159625,-5.388338763
2814,703.6657596,-214.6544615,-5.391844274
2815,703.5108304,-214.5926558,-5.395349662
2816,703.3560215,-214.5305456,-5.398854927
2817,703.2013336,-214.4681311,-5.402360068
2818,703.0467671,-214.4054126,-5.405865085
2819,702.8923228,-214.3423901,-5.409369977
2820,702.7380013,-214.2790639,-5.412874742
2821,702.583803,-214.2154343,-5.416379382
2822,702.4297288,-214.1515014,-5.419883894
2823,702.275779,-214.0872654,-5.423388279
2824,702.1219545,-214.0227265,-5.426892535
2825,701.9682557,-213.957885,-5.430396663
2826,701.8146832,-213.8927411,-5.433900661
2827,701.6612378,-213.8272949,-5.437404528
2828,701.5079199,-213.7615466,-5.440908265
2829,701.3547303,-213.6954965,-5.44441187
2830,701.2016703,-213.6291452,-5.447915323
2831,701.0487425,-213.5624937,-5.451418578
2832,700.8959477,-213.4955422,-5.454921633
2833,700.7432865,-213.4282911,-5.458424486
2834,700.5907593,-213.3607405,-5.461927137
2835,700.4383669,-213.2928906,-5.465429585
2836,700.2861098,-213.2247417,-5.468931831
2837,700.1339887,-213.1562939,-5.472433872
2838,699.982004,-213.0875476,-5.475935709
2839,699.8301557,-213.0185025,-5.479437341
2840,699.6784422,-212.9491581,-5.482938768
2841,699.5268641,-212.8795145,-5.486439988
2842,699.3754218,-212.8095722,-5.489941001
2843,699.224116,-212.7393313,-5.493441807
2844,699.0729473,-212.6687923,-5.496942405
2845,698.9219161,-212.5979553,-5.500442794
2846,698.771023,-212.5268208,-5.503942974
2847,698.6202686,-212.455389,-5.507442944
2848,698.4696535,-212.3836602,-5.510942704
2849,698.3191782,-212.3116348,-5.514442253
2850,698.1688433,-212.239313,-5.51794159
2851,698.0186493,-212.1666951,-5.521440716
2852,697.8685967,-212.0937814,-5.524939628
2853,697.7186863,-212.0205723,-5.528438328
2854,697.5689184,-211.947068,-5.531936813
2855,697.4192937,-211.8732688,-5.535435084
2856,697.2698127,-211.7991751,-5.53893314
2857,697.120476,-211.7247871,-5.54243098
2858,696.9712842,-211.6501052,-5.545928604
2859,696.8222378,-211.5751297,-5.549426012
2860,696.6733373,-211.4998608,-5.552923201
2861,696.5245834,-211.4242988,-5.556420173
2862,696.3759766,-211.3484441,-5.559916927
2863,696.2275174,-211.272297,-5.563413461
2864,696.0792064,-211.1958577,-5.566909775
2865,695.9310442,-211.1191266,-5.570405869
2866,695.7830313,-211.0421039,-5.573901742
2867,695.6351684,-210.96479,-5.577397394
2868,695.4874558,-210.8871852,-5.580892824
2869,695.3398943,-210.8092897,-5.584388031
2870,695.1924844,-210.731104,-5.587883016
2871,695.0452265,-210.6526281,-5.591377776
2872,694.8981214,-210.5738626,-5.594872313
2873,694.7511696,-210.4948076,-5.598366624
2874,694.6043715,-210.4154634,-5.60186071
2875,694.4577278,-210.3358305,-5.60535457
2876,694.3112391,-210.255909,-5.608848204
2877,694.1649058,-210.1756993,-5.612341611
2878,694.0187286,-210.0952016,-5.61583479
2879,693.8727081,-210.0144163,-5.619327741
2880,693.7268447,-209.9333437,-5.622820463
2881,693.581139,-209.8519841,-5.626312956
2882,693.4355917,-209.7703377,-5.629805219
2883,693.2902032,-209.6884048,-5.633297251
2884,693.1449742,-209.6061859,-5.636789052
2885,692.9999052,-209.5236811,-5.640280622
2886,692.8549967,-209.4408908,-5.643771959
2887,692.7102493,-209.3578152,-5.647263064
2888,692.5656637,-209.2744547,-5.650753935
2889,692.4212402,-209.1908096,-5.654244572
2890,692.2769796,-209.1068801,-5.657734974
2891,692.1328824,-209.0226666,-5.661225141
2892,691.9889491,-208.9381693,-5.664715072
2893,691.8451803,-208.8533887,-5.668204766
2894,691.7015766,-208.7683248,-5.671694224
2895,691.5581386,-208.6829782,-5.675183443
2896,691.4148667,-208.597349,-5.678672424
2897,691.2717616,-208.5114375,-5.682161166
2898,691.1288239,-208.4252442,-5.685649668
2899,690.986054,-208.3387692,-5.68913793
2900,690.8434527,-208.2520128,-5.692625951
