time,ang,vel,acc,x,y,yaw,carv,alHori,roll
0.45,-0.023990594,0.018265752,-0.035564718,408.9767175,-12.24882437,0.001320371,12.81212648,-0.014779939,-0.000161371
0.46,-0.024475746,0.018391163,0.103439745,409.1046838,-12.24879935,0.001345417,12.78421642,-0.013061493,-0.000163141
0.47,-0.024960897,0.01944136,-0.141329491,409.2323717,-12.24877584,0.001369295,12.75643233,-0.015146709,-0.00016417
0.48,-0.025446049,0.016091212,-0.301937295,409.3597826,-12.24875385,0.001392046,12.72881004,-0.015285028,-0.000164632
0.49,-0.025931201,0.013591817,-0.170565736,409.4869183,-12.24873342,0.001413719,12.70137548,-0.015375543,-0.000164736
0.5,-0.026172088,0.013025581,0.005779208,409.6137809,-12.24871456,0.001434339,12.67414473,-0.015350843,-0.000164497
0.51,-0.026412976,0.013633501,0.082206708,409.7403724,-12.24869727,0.001453911,12.64712428,-0.015106895,-0.00016382
0.52,-0.026653863,0.014577899,0.096501203,409.8666949,-12.24868155,0.00147244,12.62031189,-0.014827738,-0.000162618
0.53,-0.02689475,0.015282316,0.046063022,409.9927506,-12.24866733,0.001489935,12.59370412,-0.014420801,-0.000160807
0.54,-0.027135638,0.015274011,-0.033371357,410.1185415,-12.24865458,0.001506416,12.56729615,-0.013836142,-0.000158343
0.55,-0.027376525,0.014498951,-0.103934623,410.2440694,-12.24864323,0.00152192,12.54108098,-0.01319138,-0.000155197
0.56,-0.027617413,0.013112121,-0.165338396,410.3693364,-12.24863321,0.001536492,12.51504938,-0.012533605,-0.000151342
0.57,-0.0278583,0.011051634,-0.225787804,410.4943441,-12.24862444,0.001550193,12.48919099,-0.011827307,-0.000146747
0.58,-0.028099188,0.008800688,-0.211324618,410.6190943,-12.24861686,0.00156309,12.46349666,-0.011018803,-0.00014138
0.59,-0.028340075,0.006003526,-0.39114415,410.7435885,-12.24861038,0.001575252,12.43795806,-0.010187596,-0.000135291
0.6,-0.028362115,0.004221457,0.050828024,410.8678282,-12.24860495,0.001586759,12.41257023,-0.00912377,-0.000128903
0.61,-0.028384155,0.004883021,0.037160339,410.9918149,-12.24860044,0.001597631,12.38732904,-0.008120983,-0.000122106
0.62,-0.028406195,0.004660105,-0.081407219,411.11555,-12.24859675,0.001607896,12.36222246,-0.007043117,-0.00011481
0.63,-0.028428235,0.002586028,-0.275968751,411.2390347,-12.24859373,0.001617609,12.33724172,-0.005849967,-0.000107058
0.64,-0.028450275,-0.000691506,-0.353187817,411.3622703,-12.24859126,0.001626845,12.31237983,-0.00446472,-9.90E-05
0.65,-0.028472315,-0.004350896,-0.372136953,411.4852579,-12.24858922,0.00163569,12.28762709,-0.00307165,-9.07E-05
0.66,-0.028494356,-0.008090006,-0.373719523,411.6079985,-12.24858746,0.001644228,12.26296928,-0.001624805,-8.23E-05
0.67,-0.028516396,-0.011765979,-0.362045605,411.7304928,-12.24858584,0.001652545,12.23838878,-0.000160967,-7.38E-05
0.68,-0.028538436,-0.015283881,-0.346075696,411.8527416,-12.24858421,0.001660722,12.21386629,0.001279394,-6.52E-05
0.69,-0.028560476,-0.018733989,-0.346925146,411.9747454,-12.24858243,0.00166884,12.18938202,0.002678209,-5.66E-05
0.7,-0.028592153,-0.022284824,-0.360697383,412.0965043,-12.24858036,0.001676976,12.16491672,0.004006367,-4.81E-05
0.71,-0.028623831,-0.025962905,-0.371987638,412.2180186,-12.24857786,0.001685212,12.14045216,0.005269954,-3.98E-05
0.72,-0.028655508,-0.029730315,-0.379607321,412.3392881,-12.24857482,0.001693629,12.11597125,0.006432096,-3.16E-05
0.73,-0.028687185,-0.033546536,-0.38195042,412.4603125,-12.24857111,0.001702309,12.09145798,0.007507097,-2.38E-05
0.74,-0.028718863,-0.037381518,-0.384230453,412.5810915,-12.24856663,0.001711334,12.06689772,0.008521038,-1.63E-05
0.75,-0.02875054,-0.041155479,-0.372145311,412.7016245,-12.24856128,0.001720786,12.04227658,0.009430728,-9.30E-06
0.76,-0.028782218,-0.044866245,-0.372286051,412.8219108,-12.24855498,0.001730743,12.01758216,0.010232579,-2.76E-06
0.77,-0.028813895,-0.048652895,-0.384519278,412.9419498,-12.24854763,0.001741287,11.99280315,0.010912783,3.23E-06
0.78,-0.028845572,-0.052615274,-0.404712634,413.0617404,-12.24853919,0.001752501,11.96792968,0.011476914,8.59E-06
0.79,-0.02887725,-0.056812738,-0.430741648,413.1812817,-12.24852959,0.001764472,11.94295351,0.011929742,1.33E-05
0.8,-0.029046881,-0.061249887,-0.448541032,413.3005726,-12.24851878,0.001777291,11.9178676,0.012200752,1.72E-05
0.81,-0.029216513,-0.065729711,-0.44898805,413.4196121,-12.24850675,0.001791052,11.89266597,0.012290735,2.04E-05
0.82,-0.029386145,-0.070386736,-0.483167779,413.5383989,-12.24849349,0.001805854,11.86734346,0.012197456,2.26E-05
0.83,-0.029555776,-0.075527073,-0.532629804,413.6569319,-12.248479,0.0018218,11.84189589,0.011987742,2.39E-05
0.84,-0.029725408,-0.08112442,-0.578494434,413.7752097,-12.2484633,0.001839008,11.81632125,0.011665221,2.42E-05
0.85,-0.029895039,-0.087251883,-0.638699811,413.8932312,-12.24844643,0.001857602,11.79061919,0.011254349,2.34E-05
0.86,-0.030064671,-0.094124853,-0.723190195,414.010995,-12.24842843,0.001877724,11.76479065,0.010767904,2.14E-05
0.87,-0.030234302,-0.102127784,-0.861608254,414.1284998,-12.24840935,0.001899534,11.73883662,0.010194617,1.83E-05
0.88,-0.030403934,-0.111707355,-1.019552423,414.2457445,-12.24838922,0.00192322,11.71275771,0.009618806,1.39E-05
0.89,-0.030573565,-0.122816953,-1.17272957,414.3627278,-12.24836812,0.001949003,11.68655632,0.009021912,8.27E-06
0.9,-0.030935141,-0.135488889,-1.328223578,414.4794485,-12.24834609,0.001977132,11.66023526,0.008324211,1.39E-06
0.91,-0.031296716,-0.149687378,-1.486051383,414.5959053,-12.24832319,0.002007892,11.63379703,0.007489369,-6.75E-06
0.92,-0.031658292,-0.165768812,-1.696888535,414.7120972,-12.2482995,0.002041599,11.60724333,0.006533099,-1.62E-05
0.93,-0.032019868,-0.18430073,-1.965479147,414.828023,-12.24827509,0.002078619,11.58057456,0.005476826,-2.69E-05
0.94,-0.032381443,-0.205880547,-2.294299796,414.9436814,-12.24825007,0.002119375,11.55378937,0.004344002,-3.91E-05
0.95,-0.032743019,-0.231153548,-2.69334535,415.0590714,-12.24822452,0.002164359,11.52688394,0.00315316,-5.27E-05
0.96,-0.033104594,-0.260919599,-3.179134584,415.1741917,-12.24819853,0.002214149,11.49985154,0.001915271,-6.79E-05
0.97,-0.03346617,-0.296360419,-3.822251403,415.2890408,-12.24817219,0.00226943,11.47268131,0.000452875,-8.47E-05
0.98,-0.033827745,-0.33927971,-4.597191555,415.4036175,-12.24814557,0.002331026,11.44535703,-0.000408607,-0.000103618
0.99,-0.034189321,-0.392492193,-5.95989382,415.51792,-12.24811875,0.002399924,11.41785109,-0.00191618,-0.000124838
1,-0.034970193,-0.460847756,-7.416899043,415.6319462,-12.2480918,0.002477333,11.39012029,-0.003677772,-0.000148588
1.01,-0.035751065,-0.545908747,-9.276197506,415.7456935,-12.24806478,0.002564761,11.36210003,-0.005791726,-0.00017531
1.02,-0.036531937,-0.653563978,-11.87289468,415.8591586,-12.24803775,0.002664136,11.33369037,-0.008266229,-0.000205709
1.03,-0.03731281,-0.793740847,-15.61745654,415.9723367,-12.24801073,0.002778013,11.30473235,-0.010728483,-0.000240787
1.04,-0.038093682,-0.977444684,-20.15781834,416.0852212,-12.24798363,0.002909847,11.27498936,-0.009515816,-0.000281864
1.05,-0.038874554,-1.161445637,-11.21143319,416.1978031,-12.24795612,0.003063703,11.24438215,0.028732937,-0.000330298
1.06,-0.039655426,-0.790238415,52.359876,416.3100827,-12.2479274,0.003238082,11.21513718,0.099789081,-0.000384089
1.07,-0.040436299,-0.266639655,52.359876,416.4220935,-12.24789668,0.00341672,11.18997789,0.043029097,-0.000433368
1.08,-0.041217171,0.071755077,17.92491665,416.533862,-12.2478636,0.003588463,11.16625648,0.041557421,-0.000468756
1.09,-0.041998043,0.106146026,-1.145866854,416.645396,-12.24782747,0.003749472,11.14291292,0.04516962,-0.000482669
1.1,-0.044014483,0.096521132,-1.412298774,416.7566967,-12.24778742,0.003898329,11.11959374,0.048183942,-0.000470837
1.11,-0.046030924,0.07437648,-2.037273326,416.8677639,-12.24774273,0.004034343,11.09620496,0.049682778,-0.000433064
1.12,-0.048047364,0.054648622,-1.766746446,416.9785967,-12.24769298,0.004157172,11.07270446,0.050139275,-0.000372548
1.13,-0.050063804,0.041102679,-1.056959103,417.0891937,-12.24763799,0.004266658,11.04907792,0.049896506,-0.000294244
1.14,-0.052080245,0.035605112,-0.22675493,417.1995537,-12.24757781,0.004362715,11.02532777,0.048831886,-0.000203363
1.15,-0.054096685,0.037618747,0.45550205,417.3096756,-12.24751259,0.004445284,11.00146308,0.046976802,-0.000104575
1.16,-0.056113125,0.044886588,0.869367508,417.4195583,-12.24744256,0.004514332,10.97749235,0.044335712,-1.84E-06
1.17,-0.058129565,0.054660698,1.0197871,417.5292007,-12.24736802,0.004569879,10.95342079,0.041034463,0.0001015
1.18,-0.060146006,0.06480307,0.993564397,417.6386018,-12.24728931,0.004612022,10.92925085,0.037145408,0.000202484
1.19,-0.062162446,0.074161619,0.893036519,417.7477607,-12.24720681,0.004640942,10.90498382,0.03289451,0.000298417
1.2,-0.063158256,0.082191757,0.724806209,417.8566765,-12.24712094,0.004656903,10.88062155,0.028921873,0.000386802
1.21,-0.064154066,0.087951853,0.478095845,417.9653481,-12.24703211,0.004660258,10.85616699,0.025385629,0.000465458
1.22,-0.065149876,0.089170323,-0.212521891,418.0737746,-12.24694067,0.004651479,10.83161307,0.022091079,0.000532578
1.23,-0.066145686,0.08360321,-0.68520214,418.181955,-12.24684691,0.00463123,10.806941,0.0198611,0.00058676
1.24,-0.067141496,0.081124175,1.7744539,418.2898881,-12.2467511,0.004600236,10.78217644,0.028545085,0.000627098
1.25,-0.068137306,0.108342708,-0.961134104,418.3975742,-12.24665345,0.004558503,10.7574875,0.015543245,0.000653502
1.26,-0.069133116,0.088531439,-0.0200525,418.5050122,-12.24655419,0.004506956,10.73261986,0.016738112,0.000665943
1.27,-0.070128926,0.102189458,2.927378374,418.6122015,-12.24645348,0.004446066,10.70777299,0.019302759,0.000665001
1.28,-0.071124736,0.17765041,11.58646344,418.7191437,-12.24635156,0.004375098,10.68321844,0.018766956,0.000652108
1.29,-0.072120546,0.276575316,5.308689804,418.8258425,-12.24624876,0.004291966,10.65897856,0.007394393,0.000629722
1.3,-0.071744445,0.285249447,-0.235022476,418.932298,-12.24614546,0.004196329,10.63452494,0.004262886,0.000600026
1.31,-0.071368344,0.276547053,-1.268722137,419.0385071,-12.24604195,0.004088623,10.60972406,0.003545995,0.000564921
1.32,-0.070992243,0.292142623,4.45966097,419.1444665,-12.24593851,0.003968985,10.58466301,0.005013981,0.000525916
1.33,-0.070616142,0.373670237,10.50156643,419.2501749,-12.2458355,0.003836048,10.55954313,0.005103943,0.00048474
1.34,-0.070240041,0.523442567,18.34307596,419.3556319,-12.24573347,0.003686819,10.53436377,0.010009426,0.000443981
1.35,-0.06986394,0.782893371,32.17930442,419.4608359,-12.24563301,0.003515531,10.50887279,0.035423184,0.000408179
1.36,-0.069487838,1.243974912,52.359876,419.565778,-12.24553429,0.003309725,10.48193781,-0.102138999,0.000386649
1.37,-0.069111737,0.920102934,-52.359876,419.6705122,-12.24543252,0.003073972,10.47039385,0.081142086,0.000386174
1.38,-0.068735636,0.608586013,-16.71882526,419.7752053,-12.24532257,0.002831467,10.46858659,0.048399984,0.000399359
1.39,-0.068359535,0.467637851,-5.228453992,419.879883,-12.24520597,0.002585143,10.46711175,0.013954211,0.000413893
1.4,-0.0661941,0.384133836,-7.573974849,419.9845454,-12.24508619,0.002338168,10.46552602,-0.018357508,0.000416141
1.41,-0.064028665,0.310053268,-7.095401743,420.0891912,-12.24496699,0.002093553,10.46380182,-0.046573774,0.000397848
1.42,-0.061863229,0.248645689,-5.61545923,420.1938191,-12.24485173,0.001853865,10.46199947,-0.071546775,0.000356434
1.43,-0.059697794,0.200474364,-4.36762434,420.2984289,-12.2447432,0.001621225,10.46018906,-0.093164571,0.000293245
1.44,-0.057532359,0.161882456,-3.56444309,420.4030208,-12.24464368,0.001397431,10.45841557,-0.111870778,0.000210928
1.45,-0.055366923,0.129720299,-2.99616422,420.5075952,-12.24455508,0.00118404,10.45669353,-0.12713427,0.000112022
1.46,-0.053201488,0.103207979,-2.411687515,420.6121527,-12.24447897,0.000982377,10.45501566,-0.138723783,-1.26E-06
1.47,-0.051036053,0.082949743,-1.761643146,420.7166936,-12.2444166,0.000793491,10.45336493,-0.146515129,-0.000126665
1.48,-0.048870618,0.069271302,-1.113618916,420.821218,-12.24436889,0.000618113,10.45172477,-0.150630133,-0.000261551
1.49,-0.046705182,0.061820628,-0.505356499,420.925727,-12.24433637,0.000456654,10.45048568,-0.151804378,-0.000402761
1.5,-0.044559377,0.057688865,-0.411868963,421.0302357,-12.24431927,0.000309249,10.45163197,-0.151245035,-0.00054662
1.51,-0.042413572,0.055018221,-0.130117422,421.1347714,-12.24431758,0.000175861,10.45562002,-0.147650475,-0.000689228
1.52,-0.040267767,0.056361758,0.308687785,421.2393626,-12.24433104,5.62E-05,10.46244658,-0.141538965,-0.000826592
1.53,-0.038121961,0.062323921,0.783694588,421.3440375,-12.24435912,-5.02E-05,10.47208151,-0.133168413,-0.00095472
1.54,-0.035976156,0.072727183,1.20304719,421.4488241,-12.24440107,-0.000144292,10.48450299,-0.123228088,-0.001069783
1.55,-0.033830351,0.085950694,1.372334624,421.5537502,-12.24445594,-0.000226935,10.49970373,-0.112693046,-0.001168346
1.56,-0.031684545,0.099465086,1.303132597,421.6588435,-12.24452271,-0.000299295,10.51768733,-0.102458891,-0.001247487
1.57,-0.02953874,0.111632894,1.16121908,421.764132,-12.24460035,-0.000362542,10.53845946,-0.092711318,-0.001304922
