num,time,x,y,yaw,carv,ang,vel,acc,devDist,devAng,alHori,roll,rl,rr,fl,fr
0.0,0.0,2.968126547037377,-9.990734722133682,7.988261286065047e-08,13.888888888888888,0.0,0.0,0.0,0.14615049180003767,-0.013031366231221,-8.122263013850208e-05,-0.0017403013069284298,0.001583548905079927,-0.0016253976239020535,0.0,0.0
1.0,0.01,3.1069874218197637,-9.99072680598331,5.957423402833418e-06,13.881756995467416,-0.002691611275076866,-0.5128825555571883,-52.35987599999999,0.125519918064163,-0.013010663284489058,-0.0008900225033393673,-0.000989046510370631,0.0014401941193096434,-0.0016305061378634209,-9.786338180623327e-06,-9.786338180623327e-06
2.0,0.02,3.24568998794754,-9.990704181537224,2.428136207047631e-05,13.858982984324518,0.10470123924314977,-0.7775530760929371,-43.17262605851598,0.18212535902431398,-0.012959577245243555,-0.0020586979214789534,0.0011094667555085565,0.007913338376058402,0.004881846307889282,0.0003647723726605114,0.0003647723726605114
3.0,0.03,3.38411969296719,-9.990661525614732,6.161599909438929e-05,13.82955518700285,0.003956181183457417,-1.101400532326178,-15.152027124774298,0.2358753302311828,-0.012874232098405318,-0.003128338825980997,0.0018243883825724621,0.0028171273084553793,-0.00020896836894441367,5.1462025881699944e-05,5.1462025881699944e-05
4.0,0.04,3.5222486689797297,-9.990595255568252,0.0001205289711517861,13.799189978367744,-0.06938850246369835,-1.0312791524710447,12.426888038444373,0.14890373665988224,-0.012772407808974796,-0.0036617124063202913,0.0020149101773033777,-0.004887817981603723,-0.00791632588275414,-0.00021378085671355,-0.00021378085671355
5.0,0.05,3.6600731872134036,-9.99051424911318,0.00019883163333750858,13.768869307240633,-0.18806331418454636,-0.7800371474487859,43.57635244692222,0.01425012729218824,-0.01267168654034866,-0.004088974992667575,0.0018416008251650514,-0.00935599099032135,-0.01241047880362297,-0.0005676759249354375,-0.0005676759249354375
6.0,0.06,3.7975986420835035,-9.990432736504838,0.00028907840820588556,13.739254550069607,-0.304856940731406,-0.2902428136289954,48.12337560289133,-0.22076200387763564,-0.012606819415448119,-0.004372827749771355,0.0015820810528729373,-0.018871433717787944,-0.022001118267907835,-0.0008806805091494557,-0.0008806805091494557
7.0,0.07,3.9348308087149757,-9.990374319515269,0.00038109266369900193,13.710248100093043,-0.377103192731738,0.22602105650648666,52.35987599999651,-0.4800172190062061,-0.012615183433364704,-0.004438079878165678,0.0014164413861719814,-0.0216124321773547,-0.024810937320256445,-0.0010320100018669047,-0.0010320100018669047
8.0,0.08,4.071778882472696,-9.99036454642991,0.0004633086943164061,13.682311115681431,-0.24823089055716965,0.7190644205701806,35.8802023797122,-0.6322821877065657,-0.012724031008475977,-0.003986592971002152,0.0017049599510215825,-0.013125778525190304,-0.01623978331957656,-0.0006747822330045928,-0.0006747822330045928
9.0,0.09,4.208452116451771,-9.990417637597153,0.0005301783893692801,13.655296706890999,-0.2964438568800687,0.8479828232304524,9.282529880860748,-0.6658594620641103,-0.01293823376902898,-0.0039093711897040875,0.0015734256279562246,-0.012166505346213856,-0.015384673602239227,-0.0006954616592250444,-0.0006954616592250444
