traj_tx,traj_ty
200.1,-12.53768510170857
200.11,-12.537665890756521
200.12,-12.537646512433957
200.13,-12.53762696685719
200.14,-12.537607254142527
200.15,-12.53758737440628
200.16,-12.537567327764762
200.17,-12.537547114334279
200.18,-12.537526734231143
200.19,-12.537506187571665
200.2,-12.537485474472156
200.21,-12.537464595048924
200.22,-12.537443549418281
200.23,-12.537422337696537
200.24,-12.537400960000001
200.25,-12.537379416444983
200.26,-12.537357707147796
200.27,-12.53733583222475
200.28,-12.537313791792153
200.29,-12.537291585966315
200.3,-12.53726921486355
200.31,-12.537246678600164
200.32,-12.537223977292472
200.33,-12.53720111105678
200.34,-12.537178080009399
200.35,-12.537154884266641
200.36,-12.537131523944815
200.37,-12.537107999160233
200.38,-12.537084310029204
200.39,-12.537060456668037
200.4,-12.537036439193045
200.41,-12.537012257720537
200.42,-12.536987912366822
200.43,-12.536963403248214
200.44,-12.536938730481019
200.45,-12.536913894181549
200.46,-12.536888894466115
200.47,-12.536863731451026
200.48,-12.536838405252594
200.49,-12.536812915987127
200.5,-12.536787263770938
200.51,-12.536761448720336
200.52,-12.53673547095163
200.53,-12.536709330581132
200.54,-12.536683027725152
200.55,-12.536656562500001
200.56,-12.536629935021987
200.57,-12.536603145407422
200.58,-12.536576193772616
200.59,-12.536549080233879
200.6,-12.536521804907522
200.61,-12.536494367909855
200.62,-12.536466769357189
200.63,-12.536439009365832
200.64,-12.536411088052096
200.65,-12.536383005532292
200.66,-12.536354761922729
200.67,-12.536326357339718
200.68,-12.536297791899567
200.69,-12.53626906571859
200.7,-12.536240178913095
200.71,-12.536211131599392
200.72,-12.536181923893794
200.73,-12.536152555912608
200.74,-12.536123027772145
200.75,-12.536093339588719
200.76,-12.536063491478634
200.77,-12.536033483558207
200.78,-12.536003315943741
200.79,-12.535972988751553
200.8,-12.53594250209795
200.81,-12.535911856099242
200.82,-12.53588105087174
200.83,-12.535850086531754
200.84,-12.535818963195597
200.85,-12.535787680979574
200.86,-12.53575624
200.87,-12.535724640373184
200.88,-12.535692882215434
200.89,-12.535660965643064
200.9,-12.535628890772381
200.91,-12.535596657719697
200.92,-12.535564266601323
200.93,-12.535531717533567
200.94,-12.535499010632742
200.95,-12.535466146015155
200.96,-12.53543312379712
200.97,-12.535399944094944
200.98,-12.53536660702494
200.99,-12.535333112703418
201.0,-12.535299461246685
201.01,-12.535265652771056
201.02,-12.535231687392837
201.03,-12.53519756522834
201.04,-12.535163286393878
201.05,-12.535128851005757
201.06,-12.535094259180289
201.07,-12.535059511033786
201.08,-12.535024606682555
201.09,-12.53498954624291
201.1,-12.534954329831157
201.11,-12.53491895756361
201.12,-12.534883429556578
201.13,-12.53484774592637
201.14,-12.5348119067893
201.15,-12.534775912261674
201.16,-12.534739762459804
201.17,-12.534703457500001
201.18,-12.534666997498574
201.19,-12.534630382571834
201.2,-12.534593612836092
201.21,-12.534556688407656
201.22,-12.53451960940284
201.23,-12.534482375937952
201.24,-12.534444988129302
201.25,-12.5344074460932
201.26,-12.534369749945958
201.27,-12.534331899803885
201.28,-12.534293895783291
201.29,-12.534255738000487
201.3,-12.534217426571784
201.31,-12.534178961613492
201.32,-12.53414034324192
201.33,-12.534101571573379
201.34,-12.534062646724179
201.35,-12.534023568810632
201.36,-12.533984337949045
201.37,-12.533944954255732
201.38,-12.533905417847
201.39,-12.533865728839164
201.4,-12.533825887348529
201.41,-12.533785893491407
201.42,-12.53374574738411
201.43,-12.533705449142946
201.44,-12.533664998884227
201.45,-12.533624396724262
201.46,-12.533583642779362
201.47,-12.533542737165838
201.48,-12.53350168
201.49,-12.533460471398158
201.5,-12.53341911147662
201.51,-12.5333776003517
201.52,-12.533335938139707
201.53,-12.533294124956951
201.54,-12.53325216091974
201.55,-12.53321004614439
201.56,-12.533167780747206
201.57,-12.5331253648445
201.58,-12.533082798552583
201.59,-12.533040081987766
201.6,-12.532997215266356
201.61,-12.532954198504665
201.62,-12.532911031819006
201.63,-12.532867715325686
201.64,-12.532824249141017
201.65,-12.532780633381307
201.66,-12.532736868162868
201.67,-12.53269295360201
201.68,-12.532648889815045
201.69,-12.53260467691828
201.7,-12.532560315028029
201.71,-12.5325158042606
201.72,-12.532471144732302
201.73,-12.532426336559448
201.74,-12.532381379858347
201.75,-12.53233627474531
201.76,-12.532291021336645
201.77,-12.532245619748666
201.78,-12.53220007009768
201.79,-12.5321543725
201.8,-12.532108527071935
201.81,-12.532062533929794
201.82,-12.53201639318989
201.83,-12.531970104968531
201.84,-12.531923669382028
201.85,-12.531877086546693
201.86,-12.531830356578833
201.87,-12.531783479594761
201.88,-12.531736455710785
201.89,-12.531689285043218
201.9,-12.531641967708369
201.91,-12.531594503822548
201.92,-12.531546893502064
201.93,-12.53149913686323
201.94,-12.531451234022356
201.95,-12.531403185095751
201.96,-12.531354990199725
201.97,-12.53130664945059
201.98,-12.531258162964654
201.99,-12.531209530858229
202.0,-12.531160753247626
202.01,-12.531111830249152
202.02,-12.531062761979122
202.03,-12.531013548553842
202.04,-12.530964190089625
202.05,-12.53091468670278
202.06,-12.530865038509617
202.07,-12.530815245626448
