#{"t_start": 1697030656.83224, "env_id": null}
r,l,t
-4635972.0,361,48.873379
-3663320.8,363,54.087447
-2567978.8,208,67.736806
-2567344.2,208,72.894011
-2506724.0,202,86.598765
-2510308.2,202,91.678499
-2579185.8,205,105.65783
-2579368.0,205,110.828528
-2579618.8,205,125.444825
-2579674.0,205,130.545838
-2579626.0,205,144.918268
-2579599.8,205,149.93364
-2579546.2,205,164.074713
-2579713.8,205,169.121463
-2579485.8,205,183.39156
-2579708.0,205,188.403583
-2579721.0,205,202.396902
-2579579.5,205,207.421108
-2579490.5,205,221.392992
-2579527.2,205,226.418883
-2579594.0,205,240.621448
-2579561.0,205,245.673678
-2579683.8,205,259.527606
-2579664.0,205,264.558885
-2579619.5,205,278.469249
-2579597.2,205,283.500481
-2579554.0,205,297.723406
-2579452.5,205,302.779829
-2579648.0,205,316.981409
-2579587.2,205,322.026369
-2579430.5,205,336.144216
-2579444.8,205,341.190722
-2579468.0,205,355.374382
-2579493.8,205,360.436657
-2579529.5,205,374.501663
-2579683.5,205,379.500615
-2579288.2,205,393.543971
-2579536.5,205,398.573311
-2579523.0,205,412.781137
-2579365.8,205,417.840178
-2579460.5,205,432.197821
-2579263.2,205,437.185217
-2579222.8,205,451.212459
-2578099.0,205,456.239182
-2577961.2,205,470.272372
-2579516.5,205,475.277774
-2578996.8,205,489.270833
-2565573.0,205,494.341169
-2567336.0,205,508.68703
-2566170.8,205,513.709977
-2564732.8,205,528.043774
-2563522.2,205,533.113103
-2561250.8,205,547.192332
-2562833.5,205,552.241157
-2563852.8,205,565.966175
-2562643.2,205,571.014123
-2560716.5,205,585.551329
-2561851.8,205,590.583427
-2562015.8,205,604.597134
-2570060.0,205,609.624542
-2560744.8,205,623.873941
-2561358.2,205,628.933721
-2569548.5,205,642.893933
-2569665.5,205,647.902969
-2569190.5,205,662.156871
-2569007.2,205,667.17673
-2570218.2,205,681.341572
-2568829.8,205,686.381764
-2583539.0,206,700.629437
-2582598.8,206,705.647108
-2583484.8,206,719.763532
-2583379.0,206,724.799433
-2582042.8,206,739.076003
-2582525.2,206,744.112586
-2582479.2,206,758.437825
-2581299.0,206,763.460945
-2580792.5,206,777.702091
-2579755.8,206,782.75061
-2579324.5,206,796.744092
-2567745.2,206,801.777825
-2580490.8,206,815.80226
-2579195.0,206,820.803265
-2567010.2,206,834.956432
-2566025.5,206,839.969691
-2566504.0,206,854.431778
-2566115.8,206,859.469709
-2563724.2,206,873.716877
-2565631.8,206,878.750426
-2566453.2,206,892.929673
-2564486.0,206,897.964776
-2564267.0,206,912.460034
-2568735.0,206,917.498751
-2563639.0,206,931.661795
-2562745.8,206,936.717028
-2563428.0,206,950.833694
-2561794.2,206,955.845034
-2565244.5,206,970.013797
-2561810.2,206,975.043631
-2561006.5,206,989.072438
-2560860.2,206,994.115562
-2562309.2,206,1008.063401
-2569774.2,206,1013.065187
-2566773.0,206,1027.677375
-2567386.2,206,1034.719933
-2582350.5,207,1049.141515
-2568545.0,206,1054.142822
-2578357.0,207,1067.753186
-2582208.0,207,1072.742695
-2579507.0,207,1086.39206
-2579083.5,207,1091.416048
-2582009.5,207,1104.937215
-2581160.2,207,1109.887378
-2566973.8,207,1123.319791
-2564006.5,207,1128.320171
-2582574.5,207,1141.749978
-2579426.5,207,1146.71415
-2578935.2,207,1160.001162
-2579044.8,207,1165.001555
-2579293.8,207,1178.549406
-2567866.5,207,1183.614341
-2567011.8,207,1197.316742
-2567142.5,207,1202.306252
-2581445.0,207,1215.86915
-2578305.5,207,1221.223129
-2564933.8,207,1234.965496
-2566817.2,207,1239.97697
-2567460.0,207,1253.406039
-2567610.8,207,1258.405184
-2567972.5,207,1271.692267
-2567927.8,207,1276.687063
-2566170.2,207,1290.0695
-2566763.5,207,1295.029549
-2578887.5,207,1308.427109
-2579443.0,207,1313.409508
-2566386.0,207,1327.041121
-2564918.8,207,1332.012391
-2567733.2,207,1345.876261
-2566700.0,207,1350.86817
-2566675.8,207,1364.264256
-2566096.8,207,1369.244924
-2564353.0,207,1382.760033
-2567361.2,207,1387.765242
-2567305.5,207,1401.189326
-2567118.5,207,1406.194411
-2580003.8,207,1419.690805
-2579843.5,207,1424.672202
-2565030.5,207,1438.100252
-2567456.2,207,1443.075428
-2564638.8,207,1456.51249
-2581650.2,207,1461.538708
-2567329.8,206,1474.588004
-2582305.5,207,1474.588004
-2583501.0,207,1488.909657
-2582715.5,207,1488.909657
-2561109.5,206,1503.364455
-2566961.8,207,1508.341325
-2579460.2,207,1521.993629
-2566483.0,206,1521.993629
-2568883.0,206,1536.557714
-2568838.0,206,1536.557714
-2569955.5,206,1550.908696
-2582302.2,207,1555.883231
-2581072.8,206,1569.276239
-2565228.5,206,1574.265498
-2581955.0,207,1587.772442
-2562339.0,206,1587.773439
-2565455.5,206,1602.285842
-2563850.5,206,1602.285842
-2569400.5,206,1616.655423
-2562297.2,206,1616.655423
-2565051.0,206,1631.071634
-2561967.5,206,1631.071634
-2562711.2,206,1645.504668
-2563573.0,206,1645.504668
-2566493.0,206,1659.711187
-2581718.0,206,1659.711187
-2561770.8,206,1674.149154
-2566841.0,206,1674.149154
-2565861.0,206,1688.497771
-2565509.8,206,1688.497771
-2564870.2,206,1702.991031
-2563205.5,206,1702.991031
-2566103.5,206,1717.471254
-2562427.0,206,1717.471254
-2561478.8,206,1731.862941
-2567409.2,206,1731.862941
-2564374.5,206,1746.362885
-2567781.2,206,1746.362885
-2569770.2,206,1760.752853
-2569632.2,206,1760.752853
-2566628.2,206,1775.128438
-2563219.2,206,1775.128438
-2582708.2,206,1789.550529
-2565641.2,206,1789.550529
-2582266.0,206,1803.647408
-2581688.0,207,1808.622094
-2566526.2,206,1822.125389
-2567553.5,206,1827.103859
-2567695.5,206,1840.53381
-2568103.2,206,1845.508679
-2581408.8,207,1858.796314
-2566478.5,206,1858.796314
-2565953.5,206,1873.232229
-2564107.0,206,1873.232229
-2567595.5,206,1887.834152
-2568255.0,207,1892.795499
-2570178.8,206,1906.009124
-2563259.2,207,1911.038633
-2564636.0,206,1925.302853
-2569908.5,206,1930.305214
-2568807.8,207,1944.755072
-2567789.2,206,1949.719392
-2566902.0,206,1963.017198
-2569947.5,207,1963.017198
-2565964.0,207,1977.350605
-2559801.0,207,1977.350605
-2566216.8,207,1991.957354
-2570354.2,207,1991.957354
-2568521.8,206,2006.288085
-2566132.0,207,2011.281384
-2567410.2,206,2024.65307
-2566405.5,207,2029.68033
-2564849.2,206,2044.092107
-2568182.8,206,2049.135484
-2568373.8,206,2063.207166
-2561197.2,207,2068.301197
-2564298.5,206,2082.683522
-2570552.0,208,2087.817019
-2564909.2,206,2101.886831
-2566980.2,207,2107.104435
