Time,Steer.Ang,Steer.Vel,Steer.Acc,carx,cary,caryaw,carv,alHori,Roll
0.0,0.0,0.0,0.0,2.197600431196119,-8.052502549105277,-1.10174251936926e-09,13.88888888888889,0.009770507566955147,4.450144238538579e-06
0.01,0.00026704009553841644,0.059428573231602354,8.347140018428039,2.3364729818176664,-8.052502009834924,-7.738603393564974e-08,13.886032896553534,0.009853024292593654,5.3302789925469635e-06
0.02,0.0011567927609042541,0.11094675084184194,5.37225034373256,2.47531901228243,-8.052500493735776,-2.566491365532507e-07,13.883455693041363,0.009299265509882776,7.750101915996579e-06
0.03,0.0025653820955531,0.16380322508565467,4.801462604660507,2.6141399233551113,-8.0524980341927,-5.258201520152936e-07,13.880985427293435,0.008496766098145977,1.1604691123178378e-05
0.04,0.0044417333733032215,0.20442378115519289,3.112303855545309,2.752936353792646,-8.052494698333112,-8.791402383811172e-07,13.878546468874337,0.007538410281914301,1.6484351878598308e-05
0.05,0.006605840722302551,0.22290121991940645,0.8638800647964843,2.8917083205639087,-8.052490578784443,-1.314284299933626e-06,13.876090768403968,0.006430850111189525,2.185728298865115e-05
0.06,0.008836052177370341,0.2200842320275779,-1.168999053006499,3.030455553696556,-8.052485780559829,-1.8273933028203945e-06,13.87360492336364,0.00568185327851912,2.7182733609049524e-05
0.07,0.010934869310420033,0.1991339021207258,-2.7963908203736927,3.1691777964780896,-8.05248039027588,-2.3918996925298747e-06,13.871099945649691,0.005411173310046714,3.217419193425104e-05
0.08,0.012742856267765262,0.16395961709384113,-4.042306956181931,3.3078749648536263,-8.052474429180682,-2.929005715889247e-06,13.86859573051207,0.006217772716347804,3.677244865775004e-05
0.09,0.014138828619046338,0.11834610213941148,-4.93476286217084,3.446547164784213,-8.052467807890055,-3.2778139428851504e-06,13.866108985015286,0.008370596996307864,4.11465546933491e-05
0.1,0.015037594341855533,0.06583963492059157,-5.447102209128732,3.5851946254347977,-8.052460301277618,-3.180483076048126e-06,13.863648003609088,0.01175608298322453,4.5690553556747354e-05
0.11,0.015393720426650461,0.010918901649930441,-5.451626177812785,3.7238176135333214,-8.052451561561327,-2.2958210236817703e-06,13.861213171061936,0.015950753622311773,5.093679864548472e-05
0.12,0.015211107809242761,-0.041378376637879306,-4.971640053995997,3.862416372190693,-8.052441170552994,-2.4133618392160513e-07,13.85880048796282,0.020180539854470235,5.73805941666433e-05
0.13,0.014542746291648695,-0.08619604095085566,-4.0150569435241055,4.000991098018204,-8.052428711135727,3.352368585605585e-06,13.856405255291362,0.023682328895180935,6.541778838781961e-05
0.14,0.013486368600772864,-0.11969339103467906,-2.7934106819876128,4.139541948151936,-8.052413842380853,8.785852470300294e-06,13.85402434977809,0.026029362353669795,7.523763606101798e-05
0.15,0.012161830401265242,-0.14121449855063703,-1.6620759255934465,4.278069060679904,-8.052396336493379,1.626367759491807e-05,13.851656838462254,0.0273719870606183,8.679945888665974e-05
0.16,0.010679602950974487,-0.1525855863954514,-0.7384212742708167,4.416572573996936,-8.052376064331051,2.5900825822117307e-05,13.849303399616982,0.02797514880587946,9.983373840627671e-05
0.17,0.009129971848242612,-0.15583770093714566,-0.015186661997401693,4.555052637652066,-8.0523529727773,3.773537500300829e-05,13.846965367294972,0.028060669259969865,0.00011391371596098981
0.18,0.007583555465331593,-0.15286093762161507,0.5283402198744953,4.6935094141773135,-8.052327062336886,5.174068916870423e-05,13.844643939902566,0.027831569145329804,0.00012853417808680436
0.19,0.006093235712224702,-0.14533001947749408,0.9153686127850161,4.831943075215888,-8.052298366138844,6.783728927340497e-05,13.84233980260393,0.027463318728833022,0.0001431781717600036
0.2,0.004696471621305246,-0.13467964827117573,1.1691690164853374,4.970353796084989,-8.052266931529484,8.590404328209291e-05,13.840053126774484,0.02710032420154152,0.00015736646280623313
0.21,0.0034176302338940322,-0.12211701281564051,1.3126451686960432,5.108741751641587,-8.052232805003948,0.00010578850620400924,13.837783773172566,0.026853075946212168,0.0001706907623487002
0.22,0.00227024830110939,-0.10862523949320924,1.3673981206648576,5.247107114472058,-8.052196020681848,0.00012731626784770244,13.835531521847026,0.026794576933839204,0.00018283261581421653
0.23,0.0012593201307469883,-0.09493655521812042,1.3655379047208942,5.38545005501283,-8.052156592608103,0.00015029878577900346,13.8332962236006,0.026942035277705407,0.00019356864656999015
0.24,0.00038491880113944855,-0.08130386280777058,1.3664869491166416,5.523770742605739,-8.052114513790166,0.00017453709095073858,13.831077845467647,0.027208073099763988,0.00020275784430579915
0.25,-0.0003522034582100437,-0.0674290634788574,1.4118387606026337,5.662069346563513,-8.052069765651236,0.00019981926908123877,13.828876441757423,0.027443133152316463,0.0002103216716634775
0.26,-0.0009471473912596572,-0.05287662343743855,1.493975804467479,5.800346036760022,-8.052022332140533,0.00022591553521906127,13.826692096372694,0.027527313727074298,0.00021622126290571437
0.27,-0.001391845671573832,-0.03747193497248294,1.5741285159598717,5.938600983665095,-8.051972210940347,0.00025257610894045753,13.824524872700596,0.02741651197922353,0.00022043931476376652
0.28,-0.001679158285944674,-0.02156301338322121,1.5891856696387074,6.076834358011608,-8.051919417069387,0.0002795352569870728,13.822374788708855,0.02718058311801109,0.00022297815402598476
0.29,-0.0018091993249293437,-0.006186485878996792,1.473130135320359,6.21504633036246,-8.05186397477006,0.000306523868526321,13.82024181804861,0.026997721558167757,0.00022387481170165778
0.3,-0.0017951703727054058,0.007201882269028093,1.206988916903565,6.353237070757773,-8.051805899739687,0.0003332885586941007,13.81812590263568,0.027071217300377523,0.0002232233852933056
0.31,-0.0016645906468322864,0.017293292439657364,0.8405204571704127,6.491406748524463,-8.051745179732787,0.00035961094179296437,13.816026971589563,0.027503031966080844,0.00022119346264466946
0.32,-0.001453490613891233,0.023706031053610906,0.48712792882006595,6.629555532213997,-8.05168176616927,0.00038531780432494387,13.813944946684277,0.02821307204057821,0.00021802176300001174
0.33,-0.0011964497309036285,0.026896016663994157,0.18961235277313912,6.7676835896061895,-8.05161558272245,0.0004102796453603429,13.811879751823003,0.029077135044212638,0.00021400125298572778
0.34,-0.0009226725039746832,0.02741066630574846,-0.05385866374955565,6.9057910877571995,-8.05154653659046,0.00043440633422339535,13.809831311718366,0.029994208384435714,0.00020945046982508497
0.35000000000000003,-0.0006560198637258756,0.025770019574796018,-0.24658253599835872,7.043878193070661,-8.051474528951028,0.0004576426475199901,13.80779957233361,0.03087566497019283,0.00020468082149927464
0.36,-0.00041535778998414146,0.02244952430327169,-0.3966345559325946,7.181945072165201,-8.051399464095121,0.0004799636484028407,13.805784591280842,0.03165200443411472,0.0001999670150689697
0.37,-0.0002152560270446495,0.01785668371799102,-0.5042661400605319,7.319991891276052,-8.051321257062396,0.0005013704957966751,13.803786193013615,0.03226329278086414,0.00019554680019897482
0.38,-6.614697064176282e-05,0.012397920593014118,-0.5746963738982533,7.458018814313834,-8.051239839405026,0.0005218858903292982,13.801804140480147,0.032678217605124536,0.00019159997615116598
0.39,2.5213574633452903e-05,0.006410361722414289,-0.6140982933615311,7.596026003495393,-8.051155163091998,0.0005415498593346999,13.799838301478427,0.03287658755360905,0.00018824355027952333
0.4,5.5134480046220376e-05,0.00017710517027240847,-0.6274663630490679,7.734013620297535,-8.051067202657059,0.0005604159587941395,13.79788862514597,0.03285363973758398,0.00018553492385236763
0.41000000000000003,2.2468727601083966e-05,-0.006070882090627195,-0.6197331409729132,7.871981826022053,-8.050975955794222,0.0005785478551477797,13.795955096504915,0.03261617323507735,0.0001834777379843256
