#{"t_start": 1695132016.7972536, "env_id": null}
r,l,t
-990723.44,324,66.469192
-935236.1,336,73.481603
-2444139.0,264,101.72084
-2471615.8,308,112.50184
-1508605.8,349,149.562939
-2201170.0,423,156.858976
-731144.44,158,174.918212
-729691.44,157,182.077559
-727940.44,157,199.950441
-728178.56,157,207.119976
-728199.06,157,224.924107
-728236.56,157,232.071945
-727384.56,157,249.92467
-727961.56,157,257.071307
-727533.44,157,274.15059
-728307.94,157,281.181543
-724924.6,157,299.193106
-724688.9,157,306.0712
-726701.3,157,324.02576
-727554.06,157,331.169144
-723814.1,157,348.361095
-724057.25,157,355.407157
-731474.25,158,372.215282
-720776.5,157,379.053955
-728003.9,158,396.871536
-730022.75,158,404.01505
-732247.8,159,421.807452
-730353.44,159,428.753714
-728922.06,159,446.001709
-728555.56,159,452.852749
-728073.9,159,470.212179
-728004.0,159,477.279067
-728071.44,159,494.736258
-727978.56,159,501.651042
-727647.2,159,519.90384
-727646.9,159,526.906771
-727767.8,159,544.279371
-727602.6,159,551.381272
-727586.9,159,568.8002
-727595.06,159,575.78983
-727608.3,159,593.703133
-727820.94,159,600.71032
-727538.4,159,618.764721
-727887.0,159,625.6745
-727797.1,159,642.944927
-727843.0,159,650.013329
-727650.0,159,668.45157
-727552.0,159,675.635377
-727543.75,159,693.204792
-727554.7,159,700.310563
-727588.56,159,717.658084
-727670.6,159,724.643912
-727824.25,159,741.804769
-727744.7,159,748.917633
-727806.06,159,766.411485
-729675.06,159,773.448764
-725635.25,158,791.758458
-731419.25,158,798.755644
-730043.7,158,817.006049
-721764.3,157,823.913957
-725659.06,157,842.291824
-722963.56,157,849.255187
-726618.3,157,866.613914
-727205.8,157,873.550878
-727727.7,157,891.404818
-727621.3,157,898.315577
-727772.25,157,915.898973
-727252.6,157,922.778544
-728009.75,157,941.451676
-727630.5,157,948.349835
-728227.75,157,965.553874
-728129.56,157,972.41852
-724396.7,157,991.155659
-728002.4,157,998.07987
-727492.6,157,1015.976612
-727637.06,157,1022.861727
-727855.6,157,1040.777379
-727292.0,157,1047.654762
-727614.25,157,1066.273477
-727602.06,157,1073.177741
-728087.7,157,1091.770695
-727647.0,157,1098.767358
-727808.44,157,1116.11962
-727170.25,157,1123.007661
-727709.25,157,1140.434402
-724590.94,157,1147.282419
-727312.4,157,1165.775025
-722863.7,157,1172.714172
-721837.4,157,1190.419056
-720937.7,157,1197.355294
-722219.56,157,1214.42929
-730745.94,158,1221.377711
-724534.3,158,1238.741225
-720421.3,158,1245.763084
-728962.44,159,1263.645116
-730433.25,159,1270.500583
-729515.7,159,1287.702514
-728866.3,159,1294.748048
-728877.25,159,1313.473734
-728408.8,159,1320.159989
-728720.6,159,1337.626476
-728434.44,159,1344.443719
-729740.9,159,1362.661642
-730016.44,159,1369.679955
-727714.1,159,1387.316588
-728171.7,159,1394.371417
-727904.44,159,1411.539858
-727706.94,159,1418.529606
-728030.5,159,1436.322955
-727592.9,159,1443.362385
-728356.56,159,1460.998367
-727952.5,159,1467.997825
-722012.44,158,1485.777722
-728650.1,159,1492.836722
-732271.94,159,1510.572055
-720922.4,158,1517.602739
-729124.8,159,1535.510945
-729318.25,159,1542.438747
-727573.25,158,1560.442902
-724594.56,158,1567.454773
-722210.1,157,1585.106193
-729509.06,158,1592.180613
-732421.0,158,1610.601659
-730460.4,158,1617.65955
-727120.3,158,1635.290256
-732148.1,159,1642.594526
-724032.6,158,1660.283922
-721463.1,157,1667.07203
-731888.06,158,1684.312821
-724777.7,157,1691.37331
-725746.0,157,1708.290602
-726955.0,157,1715.310101
-725929.06,157,1733.636468
-724066.44,157,1740.700773
-728128.06,157,1758.779445
-727376.25,157,1765.791858
-727329.3,157,1783.94824
-727454.1,157,1791.012635
-727651.06,157,1808.810807
-724098.6,157,1815.802333
-726571.5,157,1833.339369
-726457.9,157,1840.222793
-725989.1,157,1857.500576
-722502.8,157,1864.591267
-726292.06,157,1881.895474
-723590.3,157,1888.861499
-730469.44,158,1906.469222
-732231.3,158,1913.318589
-723476.2,157,1930.342616
-731532.4,158,1937.220672
-722104.56,158,1954.579412
-721751.1,157,1961.552516
-721816.25,158,1978.684376
-729240.44,158,1985.707873
-732466.7,159,2003.033483
-731637.75,159,2010.359774
