num,time,x,y,z,yaw,carv,ang,vel,acc,devDist,devAng,alHori,roll,rl,rr,fl,fr
0.0,0.0,2.971465477840387,-9.999993718910554,0.6811236500118136,5.906473577653713e-08,13.88888888888889,0.0,0.0,0.0,-0.015567517347213433,-8.854486801643922e-06,0.0002444433671580689,-0.0015896072133372782,0.001996927745750752,-0.001533068878525471,0.0,0.0
1.0,0.01,3.1102921259439,-9.999993589959788,0.6811207366361448,4.344238838796019e-06,13.873712342244257,0.14978329539299012,-0.4051687104884433,-43.23224818737412,0.08429167544036449,-8.203708924097786e-06,-0.0005757582117820149,0.000411182928347001,0.011248947706508904,0.007902878415635951,0.0005377075961800456,0.0005377075961800456
2.0,0.02,3.2488672125489466,-9.999984416676446,0.6810995398277172,1.8733328351939004e-05,13.843210506419895,0.26730478405952457,-0.6956338666110345,-41.4876437198625,0.28276279100566204,9.118498676648606e-06,-0.0011847787300852146,0.002168392815859154,0.01828880805248397,0.014952740187553576,0.0009635222094097985,0.0009635222094097985
3.0,0.03,3.3871119022704694,-9.999947629505854,0.6810426792592842,5.045982193756858e-05,13.80889558498998,0.120968896150589,-1.0479988648722038,-27.897606822164434,0.40224103081139057,7.136155086787051e-05,-0.00203927163863257,0.002301454634341583,0.00896832022246335,0.005725525006330253,0.00047726008437554726,0.00047726008437554726
4.0,0.04,3.525008481926894,-9.999871824881964,0.6809358621434342,0.00010288605236042564,13.773931090765089,-0.02275507450103756,-1.0303856414164554,19.876143344339496,0.36070913454395903,0.00018816396146089366,-0.0026684807066362816,0.0020163735388132806,-0.00020062030148933793,-0.0034496492116026173,-2.734983103971551e-05,-2.734983103971551e-05
5.0,0.05,3.662557599591801,-9.999761491112427,0.6807748449806779,0.0001719203200635096,13.739500336346078,-0.1564383387565613,-0.6640108819880719,46.92185056080063,0.18380400157803387,0.00034199357873317723,-0.0031221254532440438,0.001673798847184156,-0.008679721761302987,-0.01202220716573863,-0.00043050360703065973,-0.00043050360703065973
6.0,0.06,3.799768530517645,-9.999632743043728,0.6805628078448921,0.00024833645370679337,13.706276243684858,-0.009808194637298723,-0.17993872230600122,41.21036637503061,0.06859810922107236,0.0004992103089619651,-0.0028085473934111324,0.002007461807248348,0.0010076137723483134,-0.002357598187073965,-6.763543251822975e-05,-6.763543251822975e-05
7.0,0.07,3.9366563113382447,-9.999496682065654,0.6803060212384718,0.0003263085918336595,13.674773957060788,0.1401477992534637,0.0023749663958932943,2.9973612500587503,0.10824279865151122,0.0006418504220733527,-0.0024769666219578517,0.002298541667829262,0.010597331153682865,0.00710052874341954,0.0003167666477184183,0.0003167666477184183
8.0,0.08,4.073239710842131,-9.999349373499811,0.6800115883649376,0.00040723775493554053,13.645231617487008,0.22026023268699652,-0.14406276666120696,-23.100644299695002,0.24476578656399386,0.0007790512910947015,-0.0023209818215097896,0.002342819699552137,0.01554002160386575,0.011858626543889441,0.0004908345120481996,0.0004908345120481996
9.0,0.09,4.209538524678351,-9.999178544591636,0.6796852374241995,0.0004962630329606038,13.61766948106582,0.07487174570560466,-0.3815069305712831,-18.183358525671224,0.30483331444235606,0.0009293117802682782,-0.002628363502499302,0.0019139031527965005,0.006433611803459888,0.0026723584397824445,0.0001885311544280252,0.0001885311544280252
10.0,0.1,4.345572203506313,-9.99897878397102,0.6793312396602487,0.0005946690403810718,13.591998345130534,-0.0718799740076065,-0.37771055099556466,12.492912299377728,0.21006980828741206,0.001095835628053783,-0.002901531679007772,0.0015230673470849989,-0.002832901799673645,-0.006722272815405654,-0.00010975778263281878,-0.00010975778263281878
11.0,0.11,4.481358278533335,-9.998759151406146,0.6789523171669356,0.0006971927913467624,13.567950844066758,-0.18506051301956164,-0.11901883738134322,33.079367764525465,0.010582854622094559,0.0012564084401462134,-0.0029977403870863457,0.0012386236145923702,-0.009896305980254762,-0.013928417288581098,-0.0003024712275006986,-0.0003024712275006986
12.0,0.12,4.616911245297267,-9.998539122424562,0.6785509144307242,0.0007941519806254242,13.545209191785062,-0.19431034326553337,0.27669560438160934,41.067464610683224,-0.19996865329780936,0.0013732484515806157,-0.0028968303874669556,0.001151852591382435,-0.010072731998899777,-0.014244138572151434,-0.00030418852828532065,-0.00030418852828532065
13.0,0.13,4.752242876326008,-9.99833904054911,0.6781290059689392,0.0008759155141091664,13.523556556376697,-0.08000736236572253,0.6181223329788232,26.20525495730661,-0.3031612116584708,0.0014141520462438593,-0.002614646049199732,0.0012384645218942226,-0.0022795216833715187,-0.006563753143120303,-0.00012921304848368935,-0.00012921304848368935
14.0,0.14,4.8873634666051835,-9.998169123238313,0.6776883107779157,0.0009380749783341191,13.502888799326595,0.019321167469024847,0.6906772120625516,-4.5976064670244465,-0.27913288159585836,0.0013703333412667968,-0.0023915375404632297,0.00128812109993374,0.004287161296825318,-0.0001462279993526619,1.1834868002888531e-05,1.1834868002888531e-05
15.0,0.15,5.0222822269702,-9.998027474628811,0.6772305087936383,0.0009820306463110046,13.483092167197395,-0.002485388517379527,0.5733745030136387,-12.961681087221887,-0.22226627598809984,0.001253721191020287,-0.0023335570010193105,0.001191730298640525,0.0029847546877046923,-0.0015684055300101553,-3.396382109709789e-07,-3.396382109709789e-07
16.0,0.16,5.157007395938962,-9.997909209598868,0.6767577759225356,0.0010103666119612943,13.464091328498847,-0.11334586143493638,0.4795425207293198,-4.694678532615039,-0.23923632389158517,0.0010785627272565587,-0.0023591957065754662,0.000978880519880561,-0.004040325128925179,-0.008708151398164098,-9.963964246681445e-05,-9.963964246681445e-05
17.0,0.17,5.291546669274426,-9.997816324359428,0.676273317460048,0.001022219600837817,13.445837227845049,-0.23547434806823722,0.5443077233804462,13.774917096240333,-0.35811784126206375,0.000846302388038285,-0.002368752869218933,0.0007925141127269579,-0.011768356801134439,-0.016592354825504127,-0.00018748109469065904,-0.00018748109469065904
18.0,0.18,5.425907120910093,-9.997760179749276,0.6757810718310373,0.001012394659420402,13.42825437626535,-0.2517412841320037,0.7613802461805812,24.35550542852214,-0.4992720850149919,0.000544727126796071,-0.002283952926016219,0.0006998328442173721,-0.012525317327159932,-0.01749250275261828,-0.00017760342590358055,-0.00017760342590358055
19.0,0.19,5.56009507918007,-9.997754301094808,0.6752858267283051,0.0009751829980168561,13.41127314517478,-0.16240979433059677,0.9523504253031714,12.59380302810058,-0.5605442979581675,0.00016509904352804872,-0.0021386141738593913,0.0006861596806879838,-0.006442615770349863,-0.011476767590210806,-0.00010021971131864495,-0.00010021971131864495
20.0,0.2,5.6941161828982345,-9.997804466407324,0.6747921460020194,0.000909427086116283,13.394819473145969,-0.07743351459503156,0.9265187685785483,-12.320929840999018,-0.5161468537104849,-0.000283481265128243,-0.0020216455360889756,0.0006688129928673636,-0.0008204168642569447,-0.0059323577992604435,-3.984389437533089e-05,-3.984389437533089e-05
21.0,0.21,5.827972205742127,-9.9979062216418,0.6743053910130329,0.0008193384085946311,13.378164605620908,-0.026540064811706482,0.7238903058001598,-24.145885493621325,-0.4114910189610006,-0.0007724051897313313,-0.001954039892473019,0.0006308245795599312,0.0024302151053347334,-0.0027959772753377255,-1.0806655425370146e-05,-1.0806655425370146e-05
22.0,0.22,5.96166074628659,-9.998049065592484,0.6738338487082958,0.0007123043908091551,13.361360474624817,-0.05033701658248897,0.44876455012909894,-27.203378288088224,-0.3096503297641623,-0.0012664224459958539,-0.0019529678090346658,0.000594201332242919,0.0008122342818223805,-0.00450043300299686,-1.0470928413939606e-05,-1.0470928413939606e-05
23.0,0.23,6.095179550215274,-9.998223259707974,0.6733852182355694,0.0005951360415980332,13.344200704568147,-0.12392474412918097,0.2441440842197854,-14.691931606743827,-0.26956873713675744,-0.0017380871245780288,-0.001984416096958504,0.0006113195225057488,-0.003996041299259354,-0.00937000524514115,-1.0797426583357846e-05,-1.0797426583357846e-05
24.0,0.24,6.228523543116535,-9.998424823232938,0.6729668750732912,0.00047096108809754797,13.326418254896886,-0.13643136620521543,0.1872773243834804,-1.1863619323233559,-0.26742345700149317,-0.002171266156321834,-0.002041819545446827,0.0007068573918415049,-0.004840453910043286,-0.01024752031334607,5.6318433373714375e-06,5.6318433373714375e-06
25.0,0.25,6.361685588376743,-9.998653393061124,0.6725861845549224,0.0003404611421466769,13.307860450743295,-0.09439991712570184,0.1969201457432816,0.7495245080910145,-0.249630165328583,-0.0025545990062094733,-0.002114933363241894,0.0008343748784977006,-0.0021596224544380748,-0.007567436444194708,1.8980296478051417e-05,1.8980296478051417e-05
26.0,0.26,6.494657629048724,-9.998906820666253,0.6722500753933841,0.00020482385402572153,13.288481728238244,-0.05301611423492425,0.1740887234680173,-4.3497382969347145,-0.19837702783753072,-0.002874825274083237,-0.0021804437411356526,0.0009521199653081151,0.00042639160508728706,-0.004968856911074433,2.000500450231303e-05,2.000500450231303e-05
27.0,0.27,6.627431525276348,-9.999179673002788,0.6719651087401441,6.670306989037192e-05,13.268296834515626,-0.011441963911056414,0.09807310093218674,-9.7344378919093,-0.12284930757114734,-0.003116427981712314,-0.0022721719757112,0.0010695951663215637,0.002932876742985162,-0.0024244726877547876,8.020345871823384e-06,8.020345871823384e-06
28.0,0.28,6.759999417656195,-9.999463932233374,0.6717373250064418,-7.006463896720575e-05,13.247340961170346,0.008144134283065919,-0.019045920562302237,-12.237404106714227,-0.03216237158719786,-0.0032660378960417988,-0.002364609668729808,0.0011660605595593,0.003977778327515999,-0.0013162615775568235,-4.234590231672168e-06,-4.234590231672168e-06
29.0,0.29,6.89235381494507,-9.999751005614131,0.6715718965307008,-0.0002016500951472506,13.225654024308376,0.005478143692016734,-0.12865151179361833,-9.618233232495541,0.03232571439223654,-0.0033128987764970523,-0.0024330986971502306,0.0012808652578700569,0.0035924674487697247,-0.0016197021062231635,-4.94650660333966e-06,-4.94650660333966e-06
30.0,0.3,7.02448754923573,-10.000033973686875,0.6714727079962461,-0.0003253027506201436,13.203259323939186,0.02594103813171402,-0.20462077520619676,-6.753352612980429,0.08842148226155187,-0.0032508779702703954,-0.0025245011386944263,0.001343371617171555,0.004671243440673713,-0.000465183988812445,-2.4929129788043893e-05,-2.4929129788043893e-05
31.0,0.31,7.156393580368471,-10.000306836087972,0.6714414032251362,-0.0004389610912008306,13.180169057262058,0.05133740901947039,-0.26727887836664926,-5.988213329644049,0.14987506238386109,-0.0030797390565986613,-0.0026187886989991996,0.0013913610533366645,0.00606731886460274,0.001017455206370075,-6.0080925377087885e-05,-6.0080925377087885e-05
32.0,0.32,7.288065134630896,-10.000563511159793,0.6714766089071011,-0.0005408263424606609,13.156430464816415,0.04972492754459396,-0.3265395030669427,-5.495587833049066,0.19774115330517214,-0.0028012723310265443,-0.0026849003742901263,0.0014581267846272565,0.00577889665047715,0.0008305150488244865,-7.106343310814027e-05,-7.106343310814027e-05
33.0,0.33,7.419496245836278,-10.000799207956078,0.6715757395076651,-0.0006297181231905432,13.132147081216573,0.04193107187747968,-0.36139504947269346,-2.0430084177718837,0.22004415293442123,-0.0024236462395206756,-0.002730526483288395,0.0015329840156385062,0.005125695318959211,0.00027929910666125947,-6.929081543430106e-05,-6.929081543430106e-05
34.0,0.34,7.55068198892973,-10.00101162717386,0.6717365069315078,-0.0007055684218352652,13.107414784889391,0.043742939829826515,-0.3605840241897616,1.2464442667118314,0.2246395709737258,-0.0019604041424498312,-0.002785845721778219,0.0015789713849073384,0.005108484205595839,0.000370193647874336,-7.945198639323879e-05,-7.945198639323879e-05
35.0,0.35000000000000003,7.681618154078659,-10.001200201875879,0.6719564110313172,-0.0007690494162634574,13.08228311268418,0.0628121048212053,-0.34101111798493966,1.998250038976938,0.2287731388564638,-0.0014280896023390007,-0.00287894985562383,0.001573138596217148,0.006194373554330242,0.001565701434458451,-0.00012356023092487386,-0.00012356023092487386
36.0,0.36,7.812300777580544,-10.001364596204763,0.6722324183571563,-0.0008209281608056497,13.056757685858301,0.06114169657230396,-0.32163360282404907,2.327669352049364,0.22884792991153496,-0.0008437137481609749,-0.002944268373745831,0.0015860403532426033,0.005995837688224822,0.0014849806237370495,-0.00013713383799572352,-0.00013713383799572352
37.0,0.37,7.942725797692434,-10.001504739447675,0.6725606875957929,-0.0008622096528752602,13.030818484988316,0.07282278835773492,-0.29240600241502823,3.01278309606037,0.22914494340302677,-0.0002253991326518551,-0.0030300470832124965,0.0015546319621972241,0.00664319325661028,0.002246819912896104,-0.00017542335416520624,-0.00017542335416520624
38.0,0.38,8.072888970235041,-10.001620647897386,0.6729366287178153,-0.0008940146687011509,13.004453967236959,0.08902991116046932,-0.26351893974459867,2.6993147737817944,0.23878458695864635,0.00040815218269743114,-0.003118583887945823,0.001493626996426123,0.0075769757966260304,0.003291368068949872,-0.0002327753785052741,-0.0002327753785052741
39.0,0.39,8.202786099296835,-10.001711647426333,0.6733557712386923,-0.0009173687760253929,12.977680288969406,0.0909226387739184,-0.23979574394610687,2.369846723443423,0.24894564673452077,0.001040709539293794,-0.003168468073945157,0.0014587135796086685,0.007618646153886967,0.0034464864342384654,-0.00026142929250317254,-0.00026142929250317254
40.0,0.4,8.332413287685972,-10.001776939325875,0.6738136053502534,-0.0009334397924108187,12.950537868976234,0.06844616532325762,-0.20712362116787045,4.325608010745381,0.24465885288712771,0.0016564008029096848,-0.003136356950995419,0.0015003497854376483,0.006150751935834939,0.0021008601473370744,-0.00021933329438398807,-0.00021933329438398807
41.0,0.41000000000000003,8.461767149655241,-10.001817223637493,0.6743056588034104,-0.0009442062497994587,12.923083278154937,0.034943166375160345,-0.13850533957633623,8.672581349464586,0.21415007810089995,0.0022372095775244154,-0.0030487300345990813,0.0015927316728807884,0.004015603234933463,9.270077338775795e-05,-0.00012738194994988794,-0.00012738194994988794
42.0,0.42,8.590844874114808,-10.00183557324634,0.6748274104045866,-0.0009527103433582911,12.895371761201783,0.03169621825218216,-0.03226378617082398,11.150221787137705,0.17598127991474474,0.0027627676629659943,-0.003036906274609712,0.0016048417301869965,0.0038092441572040855,5.499725366302135e-06,-0.00011375405569952799,-0.00011375405569952799
43.0,0.43,8.719644175729252,-10.001835785458777,0.6753743434691675,-0.000962102680864622,12.867452870911933,0.053998911380768025,0.06594289107940751,8.31705365818279,0.1576856209767773,0.0032146859795058515,-0.003119732079912651,0.001519059034124462,0.005208818637787656,0.001518343233351666,-0.0001956983493385673,-0.0001956983493385673
44.0,0.44,8.848163242906029,-10.00181980356631,0.6759415480805914,-0.0009744630618859164,12.839372673688333,0.09091306328773527,0.11562435526522852,2.42890421945501,0.17244570748495364,0.0035825777033723577,-0.0032750789372048557,0.0013808923940951115,0.007486646419333761,0.0038961676366667704,-0.0003497033267057035,-0.0003497033267057035
45.0,0.45,8.97640082923299,-10.001786590401705,0.6765231248342886,-0.0009902673356184583,12.81119804052715,0.08522372245788595,0.09991996422631368,-3.352619576645063,0.1937888591184797,0.0038661518061288043,-0.0032898482215949314,0.0014200976506319111,0.007065784607133706,0.0035817996738015338,-0.000363701997906875,-0.000363701997906875
46.0,0.46,9.104356466078961,-10.001734298630788,0.6771131522481665,-0.0010092249514165794,12.783011016110505,0.0458109229803087,0.07088628450499852,-1.6945088395260695,0.19266728140773434,0.004066501890637863,-0.0031476585141187643,0.0016071875190458395,0.004526816956518989,0.0011543765854030742,-0.0002223640122953239,-0.0002223640122953239
47.0,0.47000000000000003,9.232030451825345,-10.001663267798001,0.6777056911099288,-0.0010319168109071259,12.754879484485283,0.007867911458015575,0.08853375986296155,4.093375461128482,0.16277915874961035,0.00418236823520772,-0.0029743348037815343,0.0018159904424131536,0.0020965976380066986,-0.0011746703483219102,-5.4802355569214244e-05,-5.4802355569214244e-05
48.0,0.48,9.35942359877961,-10.001576546135606,0.6782946407034524,-0.0010601073965581375,12.726840215263596,0.009404727816581854,0.15259914684865084,6.996676406209817,0.12969589400429565,0.004210997615405225,-0.002954771339465624,0.0018587967674453592,0.002190068222471781,-0.000994240370827831,-4.559020388113426e-05,-4.559020388113426e-05
49.0,0.49,9.486536954867574,-10.001477442004838,0.6788736763885799,-0.0010955534397735544,12.698907945255538,0.040327897667884985,0.20587479788178994,3.493964843465782,0.1222588402986648,0.0041529683590883475,-0.003086160264910555,0.0017366998366877078,0.004141048373583768,0.001025737747364832,-0.00019199489439311205,-0.00019199489439311205
50.0,0.5,9.61337163479509,-10.001366857713473,0.6794365969567121,-0.0011387568441727637,12.671083354119826,0.0610081225633623,0.20507709942912242,-2.202846897595213,0.13962175111567335,0.004015901583587163,-0.003197368732941206,0.0016249340747350833,0.005421921184120568,0.0023570254569959233,-0.00031730083345900007,-0.00031730083345900007
