Time,Steer.Ang,Steer.Vel,Steer.Acc,carx,cary,caryaw,carv,alHori,Roll
0.0,0.0,0.0,0.0,2.197600431196119,-15.750002549105277,-1.1017425193692967e-09,13.88888888888889,0.009770507566955453,4.45014423853858e-06
0.01,5.1573960816133594e-05,0.009328791387638822,0.7150109489590095,2.336472981817682,-15.750002009834848,-7.73867057638046e-08,13.886032896563188,0.009852919286678348,5.3302748619338434e-06
0.02,0.00013206732139278249,0.0069233120517201655,-0.11778348004730192,2.475319012282442,-15.750000493741481,-2.5665495598469294e-07,13.883455693049891,0.009299199166784051,7.750080891503523e-06
0.03,0.00018770564427872643,0.004232516073705682,-0.2675775107605012,2.614139923355112,-15.749998034223303,-5.258462876530664e-07,13.880985427283296,0.00849671528913446,1.1604627243359103e-05
0.04,0.00021763072515895707,0.001990222566320569,-0.22110799221815067,2.7529363537927045,-15.749994698447587,-8.792384309922867e-07,13.878546468871647,0.007537376813623676,1.64841406906226e-05
0.05,0.0002270765495465872,0.0001767802675472215,-0.15735586812127192,2.891708320565349,-15.749990579177682,-1.314695714464745e-06,13.87609076888261,0.006405455167678906,2.185583922877288e-05
0.06,0.0002212391444463036,-0.0011788164802517776,-0.13514583638633593,3.0304555537217968,-15.749985783943984,-1.831783851031927e-06,13.873604927666907,0.005475485053411215,2.7158367672746625e-05
0.07,0.00020199460694397047,-0.002496143956387469,-0.11872914569603817,3.1691777965781776,-15.749980422928253,-2.4263616464670965e-06,13.871099955662938,0.004457654217342985,3.202115099769212e-05
0.08,0.00017088943555068517,-0.0035815989056962243,-0.09789889883433707,3.3078749650933186,-15.749974602184455,-3.0912877799137683e-06,13.868595746644203,0.0035194987524250682,3.619563217581139e-05
0.09,0.00013020907982638907,-0.004432579644390087,-0.07500468561085626,3.44654716524538,-15.749968419614662,-3.8167283266933785e-06,13.866109008773977,0.0026805789400749114,3.9518814028097855e-05
0.1,8.209092407387067e-05,-0.005108638983822398,-0.06327707604826445,3.5851946262366505,-15.749961962295577,-4.59001908457415e-06,13.863648038993192,0.0019111308892490987,4.192212518839807e-05
0.11,2.84630570080366e-05,-0.005495167090561801,-0.017519017088485685,3.723817614954105,-15.749955305757206,-5.396920255446668e-06,13.86121323754573,0.0013101241517866368,4.3402449554097665e-05
0.12,-2.711597523464692e-05,-0.005591431132263885,-0.0038751774165697393,3.8624163748109512,-15.749948514861975,-6.224192401075467e-06,13.858800615310335,0.0008131407762269779,4.3930420062747743e-05
