0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.0016824863008593205,-5.648333434304523e-08,5.648333434304523e-08,13.88888888888889,0.0,0.0,0.00017486455797018703,-0.0014950710010810963,0.0017942015114353884,-0.0012790418056234643,0.0,0.0,-0.001682486300859318,9.503243625056e-11,2.008317513699138,-1.134364695932703e-07,4.008317513699135,-2.264031382793607e-07,5.998317513699132,-3.3880497362202063e-07,7.998317513699129,-4.5177164230811104e-07
0.000558031844898829,-4.2451398503894596e-06,4.2451398503894596e-06,13.886591913904189,0.12398155331611635,-0.4222806479253497,0.0007010026543296853,-0.0011057865000717133,0.009377894412746291,0.006268973837701355,0.00045371551241514026,0.00045371551241514026,-0.000558031773443634,2.8239784614690776e-07,1.9994419682085358,-8.207881854606512e-06,3.9994419681905145,-1.669816155535993e-05,6.009441968172402,-2.523089265461711e-05,8.00944196815438,-3.372117235537053e-05
0.0005858232523498658,-1.7450845158338205e-05,1.7450845158338205e-05,13.884817052800216,0.06563314050436023,-0.5997324111625951,0.0006308594291767127,-0.001347314561582194,0.006801980589539644,0.003692190489227843,0.00028966506138468015,0.00028966506138468015,0.0005858056621465241,-4.539734667017292e-06,2.0005858053576144,-3.944142498192226e-05,4.000585805053083,-7.434311529682722e-05,6.0005858047485505,-0.00010924480561173219,8.000585804444018,-0.00014414649592663716
0.001748974567268739,-4.10009516046857e-05,4.10009516046857e-05,13.882737233792263,-0.05575367063283916,-0.5934951397559924,0.00015829566845784976,-0.0018050741114382077,-0.0034769130492852567,-0.006597674656623816,-0.00017611774360832443,-0.00017611774360832443,0.0017488396822284377,-2.1721022443954817e-05,2.0117488379927453,-0.00010413293514628295,4.001748836320073,-0.00018572482881674713,6.0017488346389944,-0.0002677267320031433,8.001748832957917,-0.0003497286351895394
0.0029327577206463133,-7.357664218494277e-05,7.357664218494277e-05,13.880804061553006,-0.00586137771606441,-0.4332511214720707,0.0003097825841687447,-0.0016869110488199326,0.0010475314700857715,-0.002035438581073449,-4.3658177049799945e-05,-4.3658177049799945e-05,0.0029323878282506185,-4.6577599102793896e-05,2.0029323824147287,-0.00019373088333990988,4.002932377001207,-0.0003408841675770258,6.012932371560615,-0.0004887732182353272,8.012932366147092,-0.0006359265024724432
0.004135414743313262,-0.00011208641887748608,0.00011208641887748608,13.878878248809869,-0.13867697417736052,-0.22169279867215155,-0.00014596360723312304,-0.0021479442931832543,-0.005407526419728271,-0.008518090709560935,-0.0005027813075582623,-0.0005027813075582623,0.004134756219748176,-7.379771315199461e-05,2.0041347436563828,-0.0002979705504375725,4.004134731093017,-0.0005221433877231504,6.004134718529651,-0.0007463162250087284,8.004134705966287,-0.0009704890622943063
0.004643935394090824,-0.00015173044012021874,0.00015173044012021874,13.876885767511206,-0.2856427252292632,0.11834667218241295,-0.0007296181872589151,-0.002724620291976646,-0.018822053453169757,-0.02208119618142156,-0.0010823913363200298,-0.0010823913363200298,-0.004642963170266989,-9.502075580533186e-05,1.9953570138076067,-0.00039848163488138353,3.99535699078548,-0.0007019425139574352,5.995356967763355,-0.001005403393033487,7.9953569447412285,-0.0013088642721095385
0.003402503929058497,-0.0001839676120144417,0.0001839676120144417,13.874943168255456,-0.23349447548389418,0.6277896506826636,-0.0005979061586347107,-0.0025972321972014068,-0.012571814962576828,-0.015761867234117755,-0.0009502235532354697,-0.0009502235532354697,-0.003401260853103223,-9.196519127391426e-05,1.996598705302815,-0.00045990041322739274,3.996598671458733,-0.0008278356351808711,6.006598637445428,-0.0011976105332441166,8.006598603601347,-0.001565545755197595
0.0021395601127964067,-0.00019998154471731857,0.00019998154471731857,13.87283671899123,-0.34102523624896963,1.090956428551059,-0.0009606796733103678,-0.002958171712791852,-0.016299531377701404,-0.019602017458502482,-0.001309599840970603,-0.001309599840970603,-0.0021390792016911524,-4.536127381055255e-05,1.9978608808056908,-0.0004453243605792612,3.9978608408130727,-0.0008452874473479698,5.997860800820455,-0.0012452505341166784,7.9978607608278365,-0.001645213620885387
0.0008584629103649824,-0.00019249567619664357,0.00019249567619664357,13.870869076552179,-0.198520669341087,1.4629871720637497,-0.0004900538620247198,-0.0024915209219649286,-0.014042411943617609,-0.017312203375440496,-0.000840592643803879,-0.000840592643803879,-0.0008564850428056564,5.824036334458268e-05,1.9991434779026092,-0.0003267509866710887,3.999143440848025,-0.0007117423366867602,5.99914340379344,-0.0010967336867024316,7.9991433667388545,-0.0014817250367181029
