,num,Time,traj_tx,traj_ty
206,1.0,2.06,11.477831023375312,-5.5
207,1.0,2.07,11.515453895878345,-5.5
208,1.0,2.08,11.55320348609006,-5.5
209,1.0,2.09,11.591079460573937,-5.5
210,1.0,2.1,11.629081601747334,-5.5
211,1.0,2.11,11.667209810799,-5.5
212,1.0,2.12,11.705464099589605,-5.5
213,1.0,2.13,11.743844584046816,-5.5
214,1.0,2.14,11.782351475871165,-5.5
215,1.0,2.15,11.820985085648452,-5.5
216,1.0,2.16,11.859745813656753,-5.5
217,1.0,2.17,11.898634141909291,-5.5
218,1.0,2.18,11.93765062579944,-5.5
219,1.0,2.19,11.976795890944643,-5.5
220,1.0,2.2,12.016070625365701,-5.5
221,1.0,2.21,12.055475563575301,-5.5
222,1.0,2.22,12.095011480889807,-5.5
223,1.0,2.23,12.134679190213523,-5.5
224,1.0,2.24,12.1744795380857,-5.5
225,1.0,2.25,12.214413399942254,-5.5
226,1.0,2.2600000000000002,12.254481709144681,-5.5
227,1.0,2.27,12.294685545024755,-5.5
228,1.0,2.2800000000000002,12.33502594388588,-5.5
229,1.0,2.29,12.375503896179024,-5.5
230,1.0,2.3000000000000003,12.416120387436582,-5.5
231,1.0,2.31,12.456876413914019,-5.5
232,1.0,2.32,12.497772976886266,-5.5
233,1.0,2.33,12.538811069002756,-5.5
234,1.0,2.34,12.579991659755592,-5.5
235,1.0,2.35,12.62131568215732,-5.5
236,1.0,2.36,12.6627840232856,-5.5
237,1.0,2.37,12.70439751556429,-5.5
238,1.0,2.38,12.746156933207656,-5.5
239,1.0,2.39,12.7880629917482,-5.5
240,1.0,2.4,12.83011634920336,-5.5
241,1.0,2.41,12.872317606969732,-5.5
242,1.0,2.42,12.914667311739608,-5.5
243,1.0,2.43,12.95716595921737,-5.5
244,1.0,2.44,12.99981399259402,-5.5
245,1.0,2.45,13.042611800067396,-5.5
246,1.0,2.46,13.085559717797754,-5.5
247,1.0,2.47,13.12865803492088,-5.5
248,1.0,2.48,13.17190698708158,-5.5
249,1.0,2.49,13.215306757911346,-5.5
250,1.0,2.5,13.258857483518755,-5.5
251,1.0,2.5100000000000002,13.30255925671416,-5.5
252,1.0,2.52,13.346412124690572,-5.5
253,1.0,2.5300000000000002,13.390416091122775,-5.5
254,1.0,2.54,13.434571118839791,-5.5
255,1.0,2.5500000000000003,13.478877133880042,-5.5
256,1.0,2.56,13.523334028010154,-5.5
257,1.0,2.57,13.56794165566011,-5.5
258,1.0,2.58,13.61269983719895,-5.5
259,1.0,2.59,13.657608362288022,-5.5
260,1.0,2.6,13.702666992485062,-5.5
261,1.0,2.61,13.74787546339012,-5.5
262,1.0,2.62,13.793233486544532,-5.5
263,1.0,2.63,13.83874075133997,-5.5
264,1.0,2.64,13.884396927621776,-5.5
265,1.0,2.65,13.930201667645674,-5.5
266,1.0,2.66,13.976154606602584,-5.5
267,1.0,2.67,14.02225536554061,-5.5
268,1.0,2.68,14.068503565816814,-5.5
269,1.0,2.69,14.114898863443107,-5.5
270,1.0,2.7,14.161440890149539,-5.5
271,1.0,2.71,14.208129249519596,-5.5
272,1.0,2.72,14.254963531503584,-5.5
273,1.0,2.73,14.301943324520387,-5.5
274,1.0,2.74,14.349068218712212,-5.5
275,1.0,2.75,14.39633780385649,-5.5
276,1.0,2.7600000000000002,14.443751665991469,-5.5
277,1.0,2.77,14.491309378817528,-5.5
278,1.0,2.7800000000000002,14.53901043269824,-5.5
279,1.0,2.79,14.586854189854545,-5.499999999999999
280,1.0,2.8000000000000003,14.634839941837411,-5.499999999999999
281,1.0,2.81,14.682966952620438,-5.499999999999999
282,1.0,2.82,14.731234480948542,-5.499999999999999
283,1.0,2.83,14.779641791223423,-5.499999999999999
284,1.0,2.84,14.828188158581098,-5.499999999999999
285,1.0,2.85,14.876872871566247,-5.499999999999999
286,1.0,2.86,14.925695234216912,-5.499999999999999
287,1.0,2.87,14.974654568689955,-5.499999999999999
288,1.0,2.88,15.023750213863774,-5.499999999999999
289,1.0,2.89,15.072981524121712,-5.499999999999999
290,1.0,2.9,15.122347869541043,-5.499999999999999
291,1.0,2.91,15.17184863541384,-5.499999999999999
292,1.0,2.92,15.221483221355635,-5.499999999999999
293,1.0,2.93,15.271251040362246,-5.499999999999999
294,1.0,2.94,15.321151517816578,-5.499999999999999
295,1.0,2.95,15.371184090452859,-5.499999999999999
296,1.0,2.96,15.421348205212928,-5.499999999999999
297,1.0,2.97,15.471643318053788,-5.499999999999999
298,1.0,2.98,15.52206889279396,-5.499999999999999
299,1.0,2.99,15.572624399951556,-5.499999999999999
300,1.0,3.0,15.62330931593061,-5.499999999999999
301,1.0,3.0100000000000002,15.67412313929506,-5.499999999999999
302,1.0,3.02,15.725065386077961,-5.499999999999999
303,1.0,3.0300000000000002,15.776135558260625,-5.499999999999999
304,1.0,3.04,15.827333153791601,-5.499999999999999
305,1.0,3.0500000000000003,15.878657673283035,-5.499999999999999
306,1.0,3.06,15.930108620543772,-5.499999999999999
307,1.0,3.0700000000000003,15.981685500389672,-5.499999999999999
308,1.0,3.08,16.033387815038736,-5.499999999999999
309,1.0,3.09,16.08521506058471,-5.499999999999999
310,1.0,3.1,16.1371667245515,-5.499999999999999
311,1.0,3.11,16.18924228425268,-5.499999999999999
312,1.0,3.12,16.241441206020554,-5.499999999999999
313,1.0,3.13,16.293762945221673,-5.499999999999999
314,1.0,3.14,16.346206946712847,-5.499999999999999
315,1.0,3.15,16.398772644599042,-5.499999999999999
316,1.0,3.16,16.451459462923765,-5.499999999999999
317,1.0,3.17,16.504266817433326,-5.499999999999999
318,1.0,3.18,16.557194114303748,-5.499999999999999
319,1.0,3.19,16.61024074915062,-5.499999999999999
320,1.0,3.2,16.663406108044164,-5.499999999999999
321,1.0,3.21,16.716689568415745,-5.499999999999999
322,1.0,3.22,16.770090499607846,-5.499999999999999
323,1.0,3.23,16.82360826322399,-5.499999999999999
324,1.0,3.24,16.87724221338184,-5.499999999999999
325,1.0,3.25,16.93099169697082,-5.499999999999999
326,1.0,3.2600000000000002,16.984856053960037,-5.499999999999999
327,1.0,3.27,17.03883461775682,-5.499999999999999
328,1.0,3.2800000000000002,17.092926715635144,-5.499999999999999
329,1.0,3.29,17.14713166959072,-5.499999999999999
330,1.0,3.3000000000000003,17.201448797693693,-5.499999999999999
331,1.0,3.31,17.255877413066585,-5.499999999999999
332,1.0,3.3200000000000003,17.310416822681532,-5.499999999999999
333,1.0,3.33,17.365066328618056,-5.499999999999999
334,1.0,3.34,17.419825229011373,-5.499999999999999
335,1.0,3.35,17.474692818478132,-5.499999999999999
336,1.0,3.36,17.52966838748266,-5.499999999999999
337,1.0,3.37,17.58475122089431,-5.499999999999999
338,1.0,3.38,17.63994059689783,-5.499999999999999
339,1.0,3.39,17.69523578640107,-5.499999999999999
340,1.0,3.4,17.750636053210904,-5.499999999999999
341,1.0,3.41,17.80614065345126,-5.499999999999999
342,1.0,3.42,17.8617476344237,-5.499999999999999
343,1.0,3.43,17.91744704211888,-5.499999999999999
344,1.0,3.44,17.973221294858767,-5.499999999999999
345,1.0,3.45,18.02904414165838,-5.499999999999999
346,1.0,3.46,18.08488657253121,-5.499999999999999
347,1.0,3.47,18.140722692767696,-5.499999999999999
348,1.0,3.48,18.196532674850502,-5.499999999999999
349,1.0,3.49,18.252303001080847,-5.499999999999999
350,1.0,3.5,18.308025489984395,-5.499999999999999
351,1.0,3.5100000000000002,18.363696084456947,-5.499999999999999
352,1.0,3.52,18.41931376851697,-5.499999999999999
353,1.0,3.5300000000000002,18.474879593493107,-5.499999999999999
354,1.0,3.54,18.530395804742298,-5.499999999999999
355,1.0,3.5500000000000003,18.58586514505356,-5.499999999999999
356,1.0,3.56,18.641290380639106,-5.499999999999999
357,1.0,3.5700000000000003,18.696674047705976,-5.499999999999999
358,1.0,3.58,18.75201833964119,-5.499999999999999
359,1.0,3.59,18.807325108644427,-5.499999999999999
360,1.0,3.6,18.862595927845724,-5.499999999999999
361,1.0,3.61,18.917832174780273,-5.499999999999999
362,1.0,3.62,18.973035098387363,-5.499999999999999
363,1.0,3.63,19.028205846142804,-5.499999999999999
364,1.0,3.64,19.083345471692198,-5.499999999999999
365,1.0,3.65,19.13845493555987,-5.499999999999999
366,1.0,3.66,19.193535098020668,-5.499999999999999
367,1.0,3.67,19.248586709674896,-5.499999999999999
368,1.0,3.68,19.303610392359424,-5.499999999999999
369,1.0,3.69,19.35860661926177,-5.499999999999999
370,1.0,3.7,19.413575714514096,-5.499999999999999
371,1.0,3.71,19.468517871268283,-5.499999999999999
372,1.0,3.72,19.523433161197218,-5.499999999999999
373,1.0,3.73,19.578321556259944,-5.499999999999999
374,1.0,3.74,19.633182943900174,-5.499999999999999
375,1.0,3.75,19.6880171413787,-5.499999999999999
376,1.0,3.7600000000000002,19.742823908869333,-5.499999999999999
377,1.0,3.77,19.7976029572198,-5.499999999999999
378,1.0,3.7800000000000002,19.852353953276328,-5.499999999999999
379,1.0,3.79,19.907076527973956,-5.499999999999999
380,1.0,3.8000000000000003,19.961770285421352,-5.499999999999999
381,1.0,3.81,20.016434810707842,-5.499999999999999
382,1.0,3.8200000000000003,20.071069678638715,-5.499999999999999
383,1.0,3.83,20.125674461684568,-5.499999999999999
384,1.0,3.84,20.180248736613038,-5.499999999999999
385,1.0,3.85,20.234792107751872,-5.499999999999999
386,1.0,3.86,20.28930427076493,-5.499999999999999
387,1.0,3.87,20.343784910852477,-5.499999999999999
388,1.0,3.88,20.398233688719905,-5.499999999999999
389,1.0,3.89,20.452650271136207,-5.499999999999999
390,1.0,3.9,20.50703435551437,-5.499999999999999
391,1.0,3.91,20.561385681558953,-5.499999999999999
392,1.0,3.92,20.61570403040769,-5.499999999999999
393,1.0,3.93,20.669989216831762,-5.499999999999999
394,1.0,3.94,20.72424107899274,-5.499999999999999
395,1.0,3.95,20.778459472082496,-5.499999999999999
396,1.0,3.96,20.832644266612544,-5.499999999999999
397,1.0,3.97,20.886795349749555,-5.499999999999999
398,1.0,3.98,20.940912628508336,-5.499999999999999
399,1.0,3.99,20.994996033523037,-5.499999999999999
400,1.0,4.0,21.049045522120245,-5.499999999999999
401,1.0,4.01,21.103061079437516,-5.499999999999999
402,1.0,4.0200000000000005,21.15704271836636,-5.499999999999999
403,1.0,4.03,21.210990477716983,-5.499999999999999
404,1.0,4.04,21.264904419562527,-5.499999999999999
405,1.0,4.05,21.318784626922323,-5.499999999999999
406,1.0,4.0600000000000005,21.372631203063875,-5.499999999999999
407,1.0,4.07,21.426444266992142,-5.499999999999999
408,1.0,4.08,21.480223951707586,-5.499999999999999
409,1.0,4.09,21.533970404081614,-5.499999999999999
410,1.0,4.1,21.5876837847052,-5.499999999999999
411,1.0,4.11,21.64136426731112,-5.499999999999999
412,1.0,4.12,21.695012037816156,-5.499999999999999
413,1.0,4.13,21.7486272937471,-5.499999999999999
414,1.0,4.14,21.80221024240651,-5.499999999999999
415,1.0,4.15,21.855761098640517,-5.499999999999999
416,1.0,4.16,21.909280083999555,-5.499999999999999
417,1.0,4.17,21.962767426112485,-5.499999999999999
418,1.0,4.18,22.016223358085682,-5.499999999999999
419,1.0,4.19,22.069648117897586,-5.499999999999999
420,1.0,4.2,22.123041947758175,-5.499999999999999
421,1.0,4.21,22.17640509346212,-5.499999999999999
422,1.0,4.22,22.22973780376715,-5.499999999999999
423,1.0,4.23,22.28304032981069,-5.499999999999999
424,1.0,4.24,22.336312934938874,-5.499999999999999
425,1.0,4.25,22.389555917374054,-5.499999999999999
426,1.0,4.26,22.442769555676605,-5.499999999999999
427,1.0,4.2700000000000005,22.49595411336915,-5.499999999999999
428,1.0,4.28,22.549109853062625,-5.499999999999999
429,1.0,4.29,22.602237042020597,-5.499999999999999
430,1.0,4.3,22.655335951576973,-5.499999999999999
431,1.0,4.3100000000000005,22.708406853126434,-5.499999999999999
432,1.0,4.32,22.76145001450888,-5.499999999999999
433,1.0,4.33,22.814465697372093,-5.499999999999999
434,1.0,4.34,22.86745415536865,-5.499999999999999
435,1.0,4.3500000000000005,22.920415633821236,-5.499999999999999
436,1.0,4.36,22.97335037013515,-5.499999999999999
437,1.0,4.37,23.026258594612827,-5.499999999999999
438,1.0,4.38,23.079140531538464,-5.499999999999999
439,1.0,4.39,23.131996400269898,-5.499999999999999
440,1.0,4.4,23.1848264156857,-5.499999999999999
441,1.0,4.41,23.237630788072224,-5.499999999999999
442,1.0,4.42,23.290409723358277,-5.499999999999999
443,1.0,4.43,23.34316342331421,-5.499999999999999
444,1.0,4.44,23.395892085608807,-5.499999999999999
445,1.0,4.45,23.448595903762723,-5.499999999999999
446,1.0,4.46,23.50127506712216,-5.499999999999999
447,1.0,4.47,23.553929760882653,-5.499999999999999
448,1.0,4.48,23.606560166154722,-5.499999999999999
449,1.0,4.49,23.659166460093346,-5.499999999999999
450,1.0,4.5,23.711748816064425,-5.499999999999999
451,1.0,4.51,23.76430740382746,-5.499999999999999
452,1.0,4.5200000000000005,23.816842389735285,-5.499999999999999
453,1.0,4.53,23.869353936934615,-5.499999999999999
454,1.0,4.54,23.921842205565532,-5.499999999999999
455,1.0,4.55,23.97430735295144,-5.499999999999999
456,1.0,4.5600000000000005,24.02674953378154,-5.499999999999999
457,1.0,4.57,24.079168900352794,-5.499999999999999
458,1.0,4.58,24.13156560281108,-5.499999999999999
459,1.0,4.59,24.183939789363272,-5.499999999999999
460,1.0,4.6000000000000005,24.236291607442176,-5.499999999999999
461,1.0,4.61,24.288621218030094,-5.499999999999999
462,1.0,4.62,24.340928784476947,-5.499999999999999
463,1.0,4.63,24.393214457571233,-5.499999999999999
464,1.0,4.64,24.445478381467908,-5.499999999999999
465,1.0,4.65,24.49772069937491,-5.499999999999999
466,1.0,4.66,24.549941556233208,-5.499999999999999
467,1.0,4.67,24.60214109902752,-5.499999999999999
468,1.0,4.68,24.65431947561654,-5.499999999999999
469,1.0,4.69,24.706476832895383,-5.499999999999999
470,1.0,4.7,24.758613315444627,-5.499999999999999
471,1.0,4.71,24.81072906501933,-5.499999999999999
472,1.0,4.72,24.86282422079293,-5.499999999999999
473,1.0,4.73,24.914898920255332,-5.499999999999999
474,1.0,4.74,24.96695330033237,-5.499999999999999
475,1.0,4.75,25.018987498399394,-5.499999999999999
476,1.0,4.76,25.071001653135053,-5.499999999999999
477,1.0,4.7700000000000005,25.122995904823334,-5.499999999999999
478,1.0,4.78,25.17497039542195,-5.499999999999999
479,1.0,4.79,25.226925268592836,-5.499999999999999
480,1.0,4.8,25.27886066961561,-5.499999999999999
481,1.0,4.8100000000000005,25.33077674522569,-5.499999999999999
482,1.0,4.82,25.382673643655686,-5.499999999999999
483,1.0,4.83,25.43455151473863,-5.499999999999999
484,1.0,4.84,25.48641051006704,-5.499999999999999
485,1.0,4.8500000000000005,25.538250783176853,-5.499999999999999
486,1.0,4.86,25.59007248970948,-5.499999999999999
487,1.0,4.87,25.641875787530147,-5.499999999999999
488,1.0,4.88,25.693660836794628,-5.499999999999999
489,1.0,4.89,25.74542780001716,-5.499999999999999
490,1.0,4.9,25.797176842191753,-5.499999999999999
491,1.0,4.91,25.848908130577534,-5.499999999999999
492,1.0,4.92,25.900621834471167,-5.499999999999999
493,1.0,4.93,25.952318125221964,-5.499999999999999
494,1.0,4.94,26.00399717624522,-5.499999999999999
495,1.0,4.95,26.055659162988746,-5.499999999999999
496,1.0,4.96,26.107304262854107,-5.499999999999999
497,1.0,4.97,26.15893265508367,-5.499999999999999
498,1.0,4.98,26.21054452062976,-5.499999999999999
499,1.0,4.99,26.26214004200631,-5.499999999999999
500,1.0,5.0,26.313719403112565,-5.499999999999999
501,1.0,5.01,26.36528278910373,-5.499999999999999
502,1.0,5.0200000000000005,26.41683038628706,-5.499999999999999
503,1.0,5.03,26.468362381998773,-5.499999999999999
504,1.0,5.04,26.51987896446768,-5.499999999999999
505,1.0,5.05,26.571380322974896,-5.499999999999999
506,1.0,5.0600000000000005,26.622866652122156,-5.499999999999999
507,1.0,5.07,26.67433814783554,-5.499999999999999
508,1.0,5.08,26.725795002190324,-5.499999999999999
509,1.0,5.09,26.77723740615788,-5.499999999999999
510,1.0,5.1000000000000005,26.828665551240285,-5.499999999999999
511,1.0,5.11,26.88007962962815,-5.499999999999999
512,1.0,5.12,26.931479833664618,-5.499999999999999
513,1.0,5.13,26.982866355115178,-5.499999999999999
514,1.0,5.14,27.03423938448883,-5.499999999999999
515,1.0,5.15,27.08559911063348,-5.499999999999999
516,1.0,5.16,27.1369457205787,-5.499999999999999
517,1.0,5.17,27.188279399531005,-5.499999999999999
518,1.0,5.18,27.239600330986065,-5.499999999999999
519,1.0,5.19,27.290908696867582,-5.499999999999999
520,1.0,5.2,27.34220467763724,-5.499999999999999
521,1.0,5.21,27.393488452378495,-5.499999999999998
522,1.0,5.22,27.44476019883882,-5.499999999999998
523,1.0,5.23,27.49602009343726,-5.499999999999998
524,1.0,5.24,27.547268311261668,-5.499999999999998
525,1.0,5.25,27.598505026059954,-5.499999999999998
526,1.0,5.26,27.64973041023495,-5.499999999999998
527,1.0,5.2700000000000005,27.70094463485292,-5.499999999999998
528,1.0,5.28,27.752147869663027,-5.499999999999998
529,1.0,5.29,27.803340283127667,-5.499999999999998
530,1.0,5.3,27.85452204246385,-5.499999999999998
531,1.0,5.3100000000000005,27.905693314548863,-5.499999999999998
532,1.0,5.32,27.95685426944938,-5.499999999999998
533,1.0,5.33,28.008005075067683,-5.499999999999998
534,1.0,5.34,28.05914589600774,-5.499999999999998
535,1.0,5.3500000000000005,28.11027689501178,-5.499999999999998
536,1.0,5.36,28.161398234097895,-5.499999999999998
537,1.0,5.37,28.212510075077024,-5.499999999999998
538,1.0,5.38,28.26361257948068,-5.499999999999998
539,1.0,5.39,28.314705908229328,-5.499999999999998
540,1.0,5.4,28.36579022123513,-5.499999999999998
541,1.0,5.41,28.416865677107452,-5.499999999999998
542,1.0,5.42,28.46793243308504,-5.499999999999998
543,1.0,5.43,28.51899064513845,-5.499999999999998
