num,time,x,y,yaw,carv,ang,vel,acc,devDist,devAng,alHori,roll,rl,rr,fl,fr
0.0,0.0,2.971465477840387,-9.999993718910554,5.906473577653713e-08,13.88888888888889,0.0,0.0,0.0,-0.015567517347213433,-8.854486801643922e-06,0.0002444433671580689,-0.0015896072133372782,0.001996927745750752,-0.001533068878525471,0.0,0.0
1.0,0.01,3.1102921180398524,-9.999994839720507,3.5047716025354875e-06,13.873710742867852,-0.06054798960685731,-0.30489206863494944,-19.072350664971204,-0.03609202699517087,-1.1204260084891713e-05,-0.0013312843844978154,-0.0003441939043315034,-0.0019478128502333296,-0.0052499098651634666,-0.00021736082313722618,-0.00021736082313722618
2.0,0.02,3.2488672344855742,-9.999999448986774,1.0407847262563645e-05,13.843223506759474,0.08582634329795835,-0.16718069104353792,1.7492022254468484,0.005812402408577026,-1.9959090296144883e-05,-0.0018829004670612207,0.001470344152074126,0.007294414697270492,0.004100993022198256,0.0002684118277845893,0.0002684118277845893
3.0,0.03,3.387112403073684,-10.00000265126646,2.218344528938567e-05,13.808966884714355,0.23456069827079773,-0.3090686476042439,-27.294872249714075,0.17564627834857025,-2.3730724560514978e-05,-0.0017499375460504206,0.0025928570050993693,0.01641080050675767,0.013138889942819013,0.0007733101758489799,0.0007733101758489799
4.0,0.04,3.525009688840024,-9.999987099384173,4.663430174865087e-05,13.773979719373335,0.3797326683998109,-0.7419575546911965,-52.359875999995374,0.44424796586195336,7.770438549851394e-06,-0.0014558072772175308,0.00323518596038083,0.025050751048997146,0.021566007984125647,0.0011917260669685851,0.0011917260669685851
5.0,0.05,3.6625585602608757,-9.999925463369461,9.671923866038507e-05,13.739386640083596,0.5241658687591553,-1.265556314691162,-52.35987599999654,0.7886344290882048,0.0001162363015624438,-0.0011595170915044222,0.003652260082569024,0.033477087927851173,0.029677833146446154,0.0015334390194999777,0.0015334390194999777
6.0,0.06,3.799766781913398,-9.999783054186604,0.00018902084124999979,13.705850792657333,0.6559710502624512,-1.7891550746911336,-52.35987599999983,1.1821762444928436,0.0003490019140130902,-0.0009550577115819813,0.003873883341282057,0.041109452436259096,0.03691048637363009,0.0017747787376345935,0.0017747787376345935
7.0,0.07,3.936647284033189,-9.999520807186515,0.0003418631614642398,13.673796260020247,0.733134841918945,-2.3127538346910925,-52.35987599999654,1.5739156791957318,0.0007532992654015777,-0.000952402576902025,0.0038378212978635684,0.0453427331801846,0.040770963409538126,0.001831212307676858,0.001831212307676858
8.0,0.08,4.07321623832004,-9.999099954526795,0.0005725281251095666,13.643478224968646,0.7824459314346306,-2.8267944456541434,-47.58080148153927,1.9213127281519284,0.0013683782689971342,-0.0010220195261356378,0.003648673009606589,0.047862607892955995,0.0429319299840953,0.0017885135877839101,0.0017885135877839101
9.0,0.09,4.209491061141044,-9.998486169508977,0.0008952708175115604,13.614933388550902,0.8195856571197497,-2.961703223801235,5.381850301837904,2.2078504466603674,0.002220495776752925,-0.0011305557080611664,0.00341376781062022,0.049708662909141596,0.04444098299964716,0.0017046084334638196,0.0017046084334638196
10.0,0.1,4.345488341155697,-9.997651730884789,0.0013206465346169707,13.588024639226697,0.8160306841135008,-2.8770510984910653,8.211684487946506,2.4048549127661984,0.0033251680645106393,-0.0012710682666982475,0.0031151781509955075,0.04908395428622937,0.04356155514124781,0.0015433450777720408,0.0015433450777720408
11.0,0.11,4.481223056441109,-9.996576922237377,0.001855106294256667,13.562587241541017,0.8144764333963379,-2.6431613711144197,40.193756425998835,2.522238698989834,0.004678222118295789,-0.0013867710098507532,0.002841402057208703,0.04872235766603651,0.04293105309436002,0.0013869592819367926,0.0013869592819367926
12.0,0.12,4.616708244191553,-9.99524991162604,0.002501104486929248,13.538417904894795,0.8176583558320989,-2.153439148175242,43.49498624824748,2.580385627732878,0.006254654080558682,-0.0014459699863642278,0.002591270186382664,0.04879888155233354,0.042727354506655706,0.0012457252913584274,0.0012457252913584274
13.0,0.13,4.751954952559645,-9.993664761052877,0.0032579831659103496,13.515315316265799,0.8629300028085702,-1.79967298813649,29.572001559341338,2.61597818970954,0.008014009289290294,-0.0014249734783988294,0.0024050624973382473,0.051647056533441704,0.0452398410711248,0.0011620021173103033,0.0011620021173103033
14.0,0.14,4.886972121084628,-9.991817991899524,0.004123594806032184,13.493074847950409,0.9150931566953653,-1.6181153241311403,14.644458671358983,2.654997979730434,0.009908491292574999,-0.0013752053070065508,0.002225607501473889,0.0549917127551777,0.0482338892507501,0.0010824789492126824,0.0010824789492126824
15.0,0.15,5.021766983067312,-9.98970613538695,0.005095342427495113,13.471553095578017,0.9578009158372874,-1.558820483652522,1.5511589799288559,2.6955220395471615,0.011888488812452769,-0.0013424552295869063,0.0020349637138763425,0.057761156632779045,0.05063669186819162,0.000983177008169566,0.000983177008169566
16.0,0.16,5.1563455374115055,-9.987325737960612,0.006170161513660641,13.450650304413898,0.962859097123146,-1.6005136587640119,-7.832580247862812,2.7175518252955135,0.013902750583476266,-0.0013433188658856453,0.0017983587374925964,0.05810744473771176,0.05066962919377136,0.0008440634900472531,0.0008440634900472531
17.0,0.17,5.290713251913601,-9.98467539808894,0.0073435219172895624,13.430352337384988,0.8982376188039781,-1.7014826141301105,-10.935323667748953,2.6830621390814278,0.015895034900024228,-0.0013870017247391798,0.0015407016961340725,0.053966044146522715,0.04640891313638428,0.0006581667456998911,0.0006581667456998911
18.0,0.18,5.424875801624136,-9.981759923468676,0.008607556411700147,13.410651993611213,0.8253866046667099,-1.8018580150276893,-9.078219306540838,2.554611595006187,0.01780038157398166,-0.001404268719584975,0.001300595335001265,0.049381155974538314,0.041859299693084655,0.0004849059138266216,0.0004849059138266216
19.0,0.19,5.5588383890825614,-9.978592069220177,0.009950696643487366,13.391436743229743,0.7807289153337479,-1.8835232499022618,-7.581914799381632,2.388457467789699,0.019546999235188618,-0.0013725460962739722,0.0010895583053210746,0.04669719133677895,0.03920250817089767,0.0003461695167927277,0.0003461695167927277
20.0,0.2,5.69260504058628,-9.97518848361213,0.011359850323588204,13.37256748086172,0.7233033388853068,-1.9446783819728735,-5.244117466551841,2.210962170909468,0.021055930587031334,-0.0013333762057721936,0.0008849691029803556,0.04326168470319404,0.03587374982719256,0.00022019180690406308,0.00022019180690406308
21.0,0.21,5.82617576211939,-9.97156783770534,0.012819602689754675,13.35318246811911,0.6892062216997139,-1.952710497631763,2.097902212852914,2.036011592457677,0.02225038653505706,-0.0012972078033456587,0.000698913869922947,0.04136414209459029,0.03404340431318392,0.00011114397169961479,0.00011114397169961479
22.0,0.22,5.959540553905261,-9.967750947137187,0.014312626695507454,13.332629910340746,0.6533063024282446,-1.939147185624544,0.499556430444414,1.8177534441243028,0.023073679397941606,-0.0013240138099349533,0.000514156630346,0.03936187493303311,0.03215523437297582,6.719539823284926e-06,6.719539823284926e-06
23.0,0.23,6.092696367446655,-9.963758853542112,0.01583023378410199,13.3133117996194,0.6207401007413857,-2.0241027540318073,-18.400969181181487,1.5173254977109445,0.023493267721351276,-0.0013563100554581603,0.0003477371073867433,0.037573514801447945,0.030512972232287532,-9.36680554651707e-05,-9.36680554651707e-05
24.0,0.24,6.225690622911455,-9.959607510217825,0.017388765304058373,13.300545875570542,0.6003667026758185,-2.3075405675692404,-30.670502877405422,1.5531642151282388,0.023485799200159425,-0.0012181494921844115,-9.741734270029913e-05,0.03653923119638605,0.029588893117145066,-0.00015575459458977748,-0.00015575459458977748
25.0,0.25,6.3585660493816505,-9.955304685831962,0.018998526092115536,13.289469064583173,0.5858374178409563,-2.5303803273570824,-14.860598304133873,1.5566823583013758,0.02304421052241459,-0.0012546763524845512,-0.0003868656870224947,0.035834876445071565,0.028981774372839282,-0.00020485045538165385,-0.00020485045538165385
26.0,0.26,6.491321466480306,-9.950854120994375,0.02065474125315919,13.277431262786008,0.5598850876092897,-2.629884844278616,-9.221100899209347,1.5687170650215576,0.02218736018963913,-0.0014716086469933058,-0.00032094190686718073,0.034394388676523904,0.02767696213239198,-0.0002508751862806483,-0.0002508751862806483
27.0,0.27,6.6239436822019755,-9.946256616090995,0.022350660332274123,13.26391121994124,0.5606049031019199,-2.711052465666161,-7.15849912069632,1.613928671883782,0.02095712244581902,-0.001776451987401689,-8.148699925776575e-05,0.034552083968171124,0.02795363966879008,-0.0003111399283981375,-0.0003111399283981375
28.0,0.28,6.75641641408825,-9.941509838838423,0.024080204562225527,13.248736006930452,0.5403443545103058,-2.785569126854956,-7.31441864709747,1.6670043749537284,0.019418820109747048,-0.0021017447296421627,0.0002617053093673129,0.03336842854680096,0.026938051903806437,-0.0003675059356208633,-0.0003675059356208633
29.0,0.29,6.888722784814276,-9.936609319389886,0.025837878732564677,13.231959250882987,0.5525771409273137,-2.8601062157088344,-7.549330050911054,1.752474174743335,0.017649908414543655,-0.0024383422065301207,0.0005941260278677824,0.03414659579138779,0.02783781943596913,-0.00044842383585299336,-0.00044842383585299336
30.0,0.3,7.020847620720851,-9.931547898183194,0.027618558876476334,13.213860600981494,0.5629786401987067,-2.938337967189561,-8.03377458857834,1.861870223807397,0.01573591731587008,-0.0027455384003916045,0.0008878484359421398,0.03477238766636978,0.028593355496672194,-0.0005395264857183181,-0.0005395264857183181
31.0,0.31,7.15277903757529,-9.926315111646495,0.029417567226849076,13.194801461848089,0.5908014267683024,-3.023766727635377,-9.023869409957577,1.9943201196137583,0.01376582334380553,-0.0030157828829520212,0.0011092383465038016,0.036435435802355656,0.03037684843084626,-0.0006556589669630008,-0.0006556589669630008
32.0,0.32,7.2845081683241855,-9.920897943830676,0.031231008378140572,13.17505323872771,0.5735772639513013,-3.1219966568783426,-10.215159879978222,2.1141991272850365,0.011823861671658923,-0.0031740293775972517,0.0012863498237228772,0.035304120209844206,0.02942940540910797,-0.0007339418638050518,-0.0007339418638050518
33.0,0.33,7.4160282080253435,-9.91528394953628,0.03305512026366054,13.154757336550826,0.5610361039638521,-3.226503930902677,-10.561070313663814,2.204224500444996,0.009980395418832841,-0.0033082943584265647,0.0014498560104434497,0.034462281697053405,0.028792522572499625,-0.0008102569492082902,-0.0008102569492082902
34.0,0.34,7.547332851065305,-9.909464067620158,0.034885693282448046,13.133883581164865,0.553887704014778,-3.3303402374707494,-10.125817493017433,2.2537735725843278,0.008292792372231794,-0.0034729726236382217,0.0015712445423041775,0.033956644550081766,0.02851461975776352,-0.0008934012278670318,-0.0008934012278670318
35.0,0.35000000000000003,7.6784151658299,-9.903433477833564,0.036718064128748895,13.112330278850996,0.5526782155036922,-3.4278624880511557,-9.543344664741928,2.2681418636555333,0.006811038174587358,-0.003634996608134793,0.0016613577588376015,0.03382833908113592,0.028598744733420257,-0.000987432805717178,-0.000987432805717178
36.0,0.36,7.809267504542901,-9.89719048605186,0.03854764058718843,13.090047474826703,0.49672415256500246,-3.515547905278662,-7.915138591121799,2.237152141626129,0.0055701911034950645,-0.0037014021106978275,0.0018096750794143416,0.030367199435390037,0.025409014354800228,-0.0009883442796362616,-0.0009883442796362616
37.0,0.37,7.939882546932315,-9.890737816406043,0.04036882628541969,13.067080099069278,0.4779422074556351,-3.5750358914091698,-4.6384409851940545,2.172511487946982,0.004586797803045921,-0.0037992972884599782,0.0018800462479658384,0.029258230927931048,0.024511605282671347,-0.0010337779822419786,-0.0010337779822419786
38.0,0.38,8.070253884307105,-9.884082044018173,0.04217495779502156,13.04353662287374,0.4387809544801714,-3.600116948242246,-0.9326819169208624,2.079978371257679,0.003863190623834956,-0.003841156066388942,0.0019664604217883774,0.026954178636108606,0.022427598111835024,-0.0010387010979677903,-0.0010387010979677903
39.0,0.39,8.200376953302008,-9.877232631618181,0.04395846676703513,13.019609538020472,0.40823383927345314,-3.583230709606863,3.435957417918797,1.9599351555221889,0.0033915285166684762,-0.00387727627730018,0.0020324527194677737,0.025198855065040333,0.020899990217261542,-0.001045240686790978,-0.001045240686790978
40.0,0.4,8.330249268226169,-9.870201660638447,0.045711068381483685,12.995482487157641,0.36870692074298894,-3.522890560850586,7.772003796563391,1.8152433831799974,0.003155297215920658,-0.003873860654071669,0.0020954470530995164,0.022953991184451197,0.018852789186255055,-0.0010204298694852074,-0.0010204298694852074
41.0,0.41000000000000003,8.459870238559107,-9.863003531560858,0.04742408754181665,12.971309920785917,0.30985149443149573,-3.4190178555909525,12.13562462074046,1.6325237415668739,0.0031293743048805642,-0.0037863781576325073,0.0021933418369575637,0.019538917757162138,0.015670024212358656,-0.0009268682135081737,-0.0009268682135081737
42.0,0.42,8.589240790443155,-9.855655673430022,0.049088524396004626,12.947199600982113,0.24488059580326116,-3.271883361986108,16.4700437110019,1.4264578554108767,0.0032762710824171095,-0.003640032267010997,0.002308789969954282,0.015757418282036962,0.012144289703720654,-0.0007874353523346464,-0.0007874353523346464
43.0,0.43,8.718363120991695,-9.848178328835445,0.05069511682586668,12.92325509689728,0.22624329328537018,-3.0830800087265184,20.198470179755272,1.223073310712248,0.003548281457038238,-0.0036057485255092834,0.002292511189878142,0.014860823455351953,0.01145508064685434,-0.0007591665935013269,-0.0007591665935013269
44.0,0.44,8.847240486238116,-9.84059151886216,0.05223556071427995,12.899571831353592,0.23205399513244673,-2.8752224610209516,20.69187492153433,1.0515879340020546,0.0038985892345641615,-0.0036506077629580194,0.0021739390326347,0.015469205092214588,0.012213575954770059,-0.0008151762065522948,-0.0008151762065522948
45.0,0.45,8.975876838759099,-9.832912160841389,0.05370392710086515,12.876215613932795,0.22934348881244698,-2.6753594746059375,19.44801701913444,0.9138428201359353,0.004287176204593601,-0.0036727197362537134,0.002056905999027082,0.015532556422475764,0.012391154346193966,-0.0008524748171461811,-0.0008524748171461811
46.0,0.46,9.104276384496291,-9.825153901365354,0.05509671158828986,12.85320610008316,0.20207996964454678,-2.490316649340058,17.930102985667755,0.7922038843671402,0.004680371058632024,-0.003591473376373418,0.002061426027613977,0.014006396411860767,0.011003249785374555,-0.0007988977401720313,-0.0007988977401720313
47.0,0.47000000000000003,9.23244323017791,-9.817328623241847,0.05641195565757772,12.830526542374903,0.1892951935529712,-2.332516232325788,14.198029499451469,0.6894588968156256,0.0050479394118655135,-0.003534660078504142,0.0020320989166088127,0.01333814789669639,0.010439591254785297,-0.0007787119072274055,-0.0007787119072274055
48.0,0.48,9.360381154265406,-9.809446609198337,0.057648928277144754,12.808148130566734,0.17237218022346537,-2.197454133502672,13.001456687843486,0.6055206104075924,0.0053651347973176465,-0.003468573587782018,0.0020158803178619822,0.012408757996164324,0.009591477656502898,-0.0007430918430983822,-0.0007430918430983822
49.0,0.49,9.488093493733201,-9.801516116320629,0.05880820444058005,12.786036029058334,0.19527329206466712,-2.079614384974863,10.906282614450802,0.5573187871727056,0.005614053551840173,-0.0035603267740006387,0.001850987322361755,0.013918321792295355,0.011131236001319898,-0.0008587312523638367,-0.0008587312523638367
