0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.001465491300809928,-5.906473577653713e-08,5.906473577653713e-08,13.88888888888889,0.0,0.0,0.0002444433671580689,-0.0015896072133372782,0.001996927745750752,-0.001533068878525471,0.0,0.0,-0.0014654778407578522,-6.281002887830568e-06,1.998534522159238,-6.399132359383642e-06,3.9985345221592348,-6.517261830936716e-06,5.998534522159232,-6.63539130248979e-06,7.998534522159228,-6.753520774042864e-06,-7.971465543697924,-1.115005810256942,2.028534456302058,-1.1150064009042997
0.0002921958567882115,-4.338507661165113e-06,4.338507661165113e-06,13.873712292492517,0.14833452701568606,-0.40451990771413204,-0.000580962330003003,0.0004059798077760148,0.01115933116876759,0.00781411691027777,0.0005325066132767981,0.0005325066132767981,-0.00029212575334455537,-6.400231017157391e-06,1.9997078742278331,-1.5077246339460398e-05,3.9997078742090104,-2.3754261661763403e-05,5.999707874190187,-3.243127698406641e-05,7.999707874171364,-4.110829230636941e-05,-8.110296963113061,-1.1149712149233917,1.889703036792826,-1.1150146000000032
0.001132905479663043,-1.7846807744153707e-05,1.7846807744153707e-05,13.843210238675017,0.05982365012168886,-0.5948350193744663,-0.0018894497317871323,0.00146370207141488,0.005468159029911341,0.002262106496942166,0.0002589264952325871,0.0002589264952325871,0.0011328149932280922,-1.4318413605813067e-05,2.0011328146747194,-5.0012029092225694e-05,4.00113281435621,-8.570564457863832e-05,6.001132814037702,-0.00012139926006505094,8.001132813719193,-0.00015709287555146359,-8.248887082883558,-1.114867082072156,1.7511129155238994,-1.1150455501495882
0.0028880721538735404,-4.2047346325627294e-05,4.2047346325627294e-05,13.808950529277865,-0.05990069210529321,-0.5440615928667546,-0.002687646797035605,0.0016534649392347335,-0.002191762776996964,-0.005380437691131985,-0.00016870357704513978,-0.00016870357704513978,0.0028878251691077193,-3.7769811327615914e-05,2.002887823401128,-0.00012186450395409087,4.002887821633149,-0.00020595919658056587,6.002887819865171,-0.00029005388920704087,8.002887818097191,-0.00037414858183351587,-8.387159050205357,-1.1146849915901114,1.612840940954745,-1.1151054650532437
0.0049910114332354875,-7.323093728367976e-05,7.323093728367976e-05,13.774014966718665,-0.19556060135364528,-0.22707026496578112,-0.003239928234955417,0.0014468394825284422,-0.010838129002293667,-0.014104990521661408,-0.0005938979679627436,-0.0005938979679627436,0.004990478411732945,-7.294072055285815e-05,2.0049904730489634,-0.0002194025949893108,4.004990467686192,-0.0003658644694257634,6.004990462323422,-0.0005123263438622161,8.004990456960652,-0.0006587882182986686,-8.52509115121105,-1.1144482778363372,1.4749088219750988,-1.1151805872085194
0.0025614935691902607,-0.00010214527602585664,0.00010214527602585664,13.739557780403677,-0.32416053414344775,0.2799778656693838,-0.0036331150011433507,0.0011721223687103485,-0.0188939469791098,-0.022338586581690214,-0.0009368597917728047,-0.0009368597917728047,-0.002559426856547165,-0.00010287599811500298,1.9974405627097953,-0.00030716654981146664,3.997440552276138,-0.0005114571015079303,5.99744054184248,-0.000715747653204394,7.997440531408823,-0.0009200382049008576,-8.662673273661381,-1.1142182920925054,1.3373266741703316,-1.1152397448509876
0.00025157843540357807,-0.00011494212650680109,0.00011494212650680109,13.706267942735975,-0.42538102269172634,0.8035766256693521,-0.003875354173089586,0.0009428855562020357,-0.024983511403838074,-0.028662356585798895,-0.0011477314379499195,-0.0011477314379499195,0.00022931542944040133,-0.00010347049328517095,2.0002293022177478,-0.0003333547457925798,4.000229289006056,-0.0005632389982999887,6.000229275794364,-0.0007931232508073976,8.000229262582671,-0.0010230075033148063,-8.799898786909887,-1.1140919724167342,1.2001011470316523,-1.1152413936792713
0.0033427183821138004,-9.557416973469173e-05,9.557416973469173e-05,13.674593381608624,-0.431094735860824,1.3271753856693147,-0.0038520395559653933,0.0009299316036412181,-0.02471867334930517,-0.02855467929842862,-0.0010891709473761413,-0.0010891709473761413,0.003342449478576704,-4.239888304925504e-05,2.0033424403441553,-0.0002335472222276336,4.003342431209734,-0.00042469556140601217,6.003342422075311,-0.0006158439005843905,8.003342412940889,-0.0008069922397627691,-8.93676407488965,-1.114187960714482,1.0632358794382413,-1.1151437024103739
0.0032398261878401648,-3.055717949014796e-05,3.055717949014796e-05,13.644854366368836,-0.2980382144451138,1.85077414566928,-0.003515108566233846,0.001203374254754423,-0.015429456978667884,-0.019296900399062462,-0.0007191666891287409,-0.0007191666891287409,-0.0032379740283915,0.00010953501210597847,1.9967620250378673,4.8420653135193384e-05,3.9967620241041257,-1.2693705835591698e-05,5.996762023170384,-7.380806480637679e-05,7.996762022236643,-0.0001349224237771619,-9.073272041049,-1.114613310849401,0.9267279542822923,-1.1149188826442549
0.0005937144724243466,8.549897732952386e-05,-8.549897732952386e-05,13.617209657971973,-0.17068024277687036,1.9590203267706283,-0.003193972002155706,0.00143288334258938,-0.006759826271108146,-0.010715595237424396,-0.00038613817988870556,-0.00038613817988870556,0.0004676079472360182,0.00036584106173014166,2.000467600637161,0.0005368390161808547,4.000467593327087,0.0007078369706315678,6.000467586017011,0.000878834925082281,8.000467578706935,0.0010498328795329939,-9.209437027030262,-1.1154216004431485,0.7905629364193626,-1.1145666106708951
