#{"t_start": 1695179985.2047224, "env_id": null}
r,l,t
-2263708.5,786,5193.566643
-2087415.1,765,5241.617222
-2593738.2,811,5257.268969
-2721813.2,813,5306.226
-1971095.6,727,5315.465019
-1866544.8,716,5367.438322
-4282935.0,937,5383.191299
-6326946.5,1035,5445.814069
-4914041.0,942,5455.265548
-4211187.5,907,5515.46376
-4567114.5,928,5525.901274
-4352338.5,930,5585.762522
-5072453.0,953,5598.35413
-1822802.2,744,5652.188112
-4699170.0,947,5663.828164
-4513213.0,932,5723.185434
-4364860.0,923,5734.314353
-1820474.8,723,5793.03987
-4942470.5,943,5807.424525
-2559360.2,804,5856.961379
-1650176.2,692,5863.400532
-1763297.1,664,5911.157598
-1680395.2,688,5919.456034
-1779204.4,687,5966.352737
-1650347.8,657,5972.508004
-1616466.6,676,6020.731226
-1771438.9,685,6027.513135
-1640407.0,635,6072.862123
-1668569.1,654,6080.974253
-1704932.5,643,6125.426924
-1682507.6,637,6133.070242
-1690371.8,641,6177.877747
-1596079.2,626,6184.47701
-1734088.2,649,6232.686908
-1677989.1,630,6237.91835
-1623507.1,612,6284.98928
-1778423.5,644,6292.446002
-1646050.9,618,6338.483617
-1772294.4,652,6348.104273
-1743566.5,653,6393.838688
-1522238.1,606,6400.382885
-1860947.2,676,6451.581624
-1788197.1,665,6457.443362
-1697154.0,635,6505.538554
-1830453.4,698,6513.466915
-1747233.4,644,6556.471281
-1744298.9,651,6564.602119
-1803532.6,674,6609.317873
-1652339.0,616,6613.797527
-1856226.4,671,6661.169906
-1885264.6,676,6666.032263
-1672029.4,622,6710.970582
-1734191.9,633,6716.640204
-1658974.8,621,6760.613954
-1731461.9,637,6767.333555
-1676804.5,624,6810.331227
-1754742.2,637,6817.668853
-1663577.6,624,6860.278485
-1753734.4,639,6868.619635
-1777143.5,639,6911.038239
-1757135.6,636,6919.227315
-1545065.2,613,6959.902161
-1622934.5,625,6968.899219
-1526986.9,622,7009.669631
-1543714.2,629,7019.16819
-1425998.8,631,7059.718492
-1285540.8,603,7067.383504
-1397471.9,618,7108.920529
-1305221.0,598,7115.283149
-1329156.9,611,7157.517097
-1422499.8,622,7164.50363
-1292321.1,597,7205.621212
-1161240.8,580,7211.557696
-1153437.0,586,7253.266103
-1176825.4,582,7258.778166
-1212032.4,600,7307.958542
-1186529.9,593,7307.958542
-1121388.2,583,7351.648467
-1119037.8,594,7357.395488
-1161991.2,599,7401.099979
-1157528.9,602,7407.180594
-1213104.4,598,7451.54912
-1203653.8,606,7458.405082
-1085021.4,589,7500.587134
-1168798.6,598,7507.745054
-1261299.6,604,7550.467694
-1124438.2,585,7556.334457
-1011873.1,574,7602.224571
-1079568.9,577,7608.347188
-965693.3,551,7648.527987
-996321.25,563,7655.549167
-932562.3,556,7695.189815
-927890.06,553,7701.909511
-928012.06,560,7741.971307
-952527.25,563,7748.95504
-944701.25,561,7789.030031
-976086.25,569,7796.530203
-938296.9,570,7837.681312
-936309.0,568,7845.222625
-934287.3,579,7886.079618
-945607.44,580,7893.541171
-964245.7,573,7934.292862
-967507.4,577,7942.055789
-965459.9,580,7981.501771
-960453.25,579,7989.108476
-982305.9,589,8030.817591
-949875.44,582,8037.937803
-969586.4,587,8079.491475
-1002056.3,598,8087.613066
-977086.2,586,8128.936851
-958610.06,589,8137.129536
-942134.44,589,8178.153746
-938888.2,587,8186.239993
-925306.7,578,8226.922025
-933604.8,585,8235.462275
-954901.06,584,8276.131911
-938802.4,589,8285.077765
-903266.5,584,8325.349974
-908360.25,593,8334.585466
-948849.4,580,8374.114857
-985908.94,611,8385.749178
-941150.94,595,8423.743234
-958258.1,604,8436.072064
-917742.2,595,8473.730918
-945306.94,596,8486.245635
-991377.4,607,8525.389481
-959115.44,595,8536.867071
-964939.4,616,8581.144178
-919497.75,582,8590.095572
-916537.0,606,8631.421994
-938593.5,615,8641.269235
-900380.7,604,8681.914629
-925114.75,617,8692.589272
-891820.25,602,8732.441605
-908203.06,611,8743.673383
-887497.56,605,8782.846008
-897314.44,616,8794.886207
-907698.6,617,8833.225821
-888210.56,615,8845.121324
-895524.6,601,8883.337967
-875771.1,602,8895.306355
-894609.94,609,8934.261535
-889583.0,611,8946.169065
-923834.3,634,8986.392869
-1005078.2,655,8999.903306
-926875.1,639,9038.829006
-927755.8,629,9051.27014
-927661.9,635,9091.418941
-900758.3,636,9104.388183
-931764.3,645,9144.736206
-901934.06,655,9158.623163
-1043958.7,738,9204.610445
-921204.3,649,9212.072695
-943172.06,676,9259.580859
-916479.2,670,9266.739704
-955575.75,630,9311.344929
-930708.44,646,9319.53133
-943848.2,664,9364.940823
-936582.94,673,9373.757596
-987101.3,671,9419.741794
-956945.8,674,9428.676624
-969313.7,688,9475.611267
-985037.94,698,9485.249048
-938869.56,675,9530.598049
-924936.06,674,9540.357809
-952030.06,684,9588.587982
-937254.3,670,9597.484633
-958698.5,670,9643.000149
-998718.4,683,9652.701523
-972093.1,683,9698.583074
-929082.6,684,9708.195052
-949855.06,683,9753.997423
-975786.9,692,9764.197916
-972425.56,684,9809.798335
-916959.7,680,9820.249919
-940887.6,683,9870.482828
-968891.5,691,9880.861193
-949707.5,684,9926.177051
-962442.3,693,9937.421673
-942356.94,697,9982.55293
-927469.9,695,9993.693512
-983161.9,695,10039.52928
-982621.06,693,10050.327463
-985700.25,697,10095.878672
-966603.7,706,10107.842302
-934833.06,702,10153.64112
-959879.44,699,10164.796753
-1004811.44,713,10210.678332
-987370.2,713,10222.10777
-1007163.56,721,10269.197656
-990530.06,727,10280.966603
-1022316.4,752,10328.902762
-969180.44,718,10338.516948
-984492.9,738,10387.381248
-975151.75,722,10395.492077
-1043963.75,714,10444.461371
-1016368.5,709,10452.304003
-1032062.6,725,10502.298997
-1048658.6,726,10510.213634
-1036301.44,714,10559.596703
-1025023.9,718,10567.605614
