#{"t_start": 1694758944.399806, "env_id": null}
r,l,t
-4347681.5,3581,9488.70213
-4317084.5,3580,9499.10727
-4307998.0,3580,9613.463884
-4261525.5,3581,9623.974756
-3447951.0,3043,40195.368574
-3147848.8,2905,40195.368574
0.0,2,40242.962101
-4030667.0,3580,40373.516233
-4130141.0,3580,41141.451713
-3995391.2,3580,41264.402211
-4024522.2,3580,41270.162498
-3876896.2,3580,41392.66433
-3918809.2,3580,41398.343669
-4007358.5,3580,41521.409523
-3976993.8,3580,41527.346176
-4012077.5,3580,41649.145746
-4008857.2,3580,41655.012062
-3933151.2,3580,41781.750473
-3917552.8,3580,41787.682367
-3928578.5,3580,41913.233094
-3929686.5,3580,41919.125296
-3970176.5,3580,42042.478517
-3964436.0,3580,42048.521041
-4050176.5,3580,42171.79264
-4035800.2,3580,42177.713918
-3876570.2,3580,42303.571846
-3876638.2,3580,42309.422585
-3892315.0,3580,42435.091337
-3911150.2,3580,42440.98368
-3819046.2,3580,42567.586888
-3843454.0,3580,42573.592545
-3815098.5,3580,42702.698535
-3838419.2,3580,42708.606699
-3866475.8,3580,42840.38436
-3874367.2,3581,42846.343727
-3819601.0,3580,42974.890132
-3818614.8,3581,42980.92648
-3864553.8,3580,43108.245995
-3821208.5,3580,43114.329549
-3793843.8,3580,43240.844885
-3778765.2,3580,43246.944647
-3846401.2,3580,43379.667627
-3858043.5,3580,43385.718597
-3758815.2,3580,43514.336416
-3768512.8,3580,43520.283041
-3835519.2,3580,43647.749408
-3850379.8,3580,43653.956581
-3880627.5,3580,43778.859373
-3898163.2,3580,43785.097454
-3850001.8,3580,43916.131545
-3832931.2,3580,43922.552502
-3863546.0,3580,44047.93753
-3864629.2,3580,44054.347145
-3907410.5,3580,44184.075622
-3923664.0,3580,44190.43989
-3876003.2,3580,44335.146487
-3868325.8,3580,44341.454805
-3773672.5,3580,44494.014029
-3794329.8,3580,44501.659528
-3787273.8,3581,44672.105568
-3771724.5,3580,44679.695743
-3762394.5,3580,44841.307033
-3758806.8,3580,44848.923536
-3744707.2,3580,44992.439795
-3734710.8,3580,44998.749889
-3737888.5,3580,45140.598552
-3724821.5,3580,45148.00743
-3821177.5,3580,45312.907016
-3817568.0,3580,45320.67056
