num,time,x,y,yaw,carv,ang,vel,acc,devDist,devAng,alHori,roll,rl,rr,fl,fr
0.0,0.0,2.9716824863008595,-9.99999373258554,5.64833348443182e-08,13.88888888888889,0.0,0.0,0.0,-0.01196701840644145,-8.827584470464972e-06,0.00017486455797018703,-0.0014950710010810963,0.0017942015118393318,-0.0012790418054465802,0.0,0.0
1.0,0.01,3.1105440153066346,-9.999994195515926,3.927256416276267e-06,13.881792757547364,0.05775905996561052,-0.3900979483132536,-37.72524278787618,0.017694758735527505,-7.676452409820224e-06,-0.0003910667763267915,-0.0005058908326516467,0.005282995774705177,0.00221974343052787,0.00021002243442216009,0.00021002243442216009
2.0,0.02,3.2492461878974788,-9.999992682589783,1.4792593577959137e-05,13.858901349287285,0.039328755810856826,-0.4511830380016509,-7.375582486658476,0.06830484609282679,3.454322198470465e-07,-0.00200972482851093,0.0011067292845106207,0.004684374436053864,0.0016557783301213527,0.00015981128861753899,0.00015981128861753899
3.0,0.03,3.3876739393998307,-9.999984364893406,3.379171393937761e-05,13.829152053069453,0.147728069499135,-0.4975764432903775,-15.002305110397113,0.13247730822843867,1.947240758399467e-05,-0.002414199738681575,0.00235381816280598,0.010124209923074397,0.007058808740130897,0.0005017427838222981,0.0005017427838222981
4.0,0.04,3.525795254171933,-9.999962133683768,6.452986685010078e-05,13.79818900640538,0.1613366782665253,-0.6743862764489177,-10.747823742579422,0.25738535245575667,6.72472918733792e-05,-0.002641726071821025,0.0027633648952029625,0.012666939650714549,0.009521254148247029,0.0005499974109637947,0.0005499974109637947
5.0,0.05,3.663607001461746,-9.999913916754709,0.00011075937962475154,13.767256255853361,0.2691396117210389,-0.8705531651525537,-34.62750001415046,0.38095170408137435,0.00015292707018433498,-0.002458205044007007,0.00315836019100316,0.017041810967754138,0.013739967751085923,0.0008295108586975681,0.0008295108586975681
6.0,0.06,3.801111545429394,-9.999826394246238,0.00017982438088713596,13.73686624192697,0.38399329483509054,-1.2507439498416004,-35.129048874769076,0.5942498786478729,0.00030182435995936387,-0.0022108523350762993,0.0034674731652509765,0.025768836646648457,0.022203620335901196,0.0011125703596484224,0.0011125703596484224
7.0,0.07,3.9383176448631647,-9.999679064615018,0.0002789935238902614,13.70745462353951,0.2994392216205594,-1.6332446419185505,-39.91835920336136,0.7443993523148937,0.0005302309239033372,-0.0024775284246200302,0.0031614135972536307,0.01874894005396681,0.015178523357883158,0.0008528601703104386,0.0008528601703104386
8.0,0.08,4.075234763230142,-9.999457142660827,0.00041468611427481096,13.67908150737794,0.29910992011427834,-1.884926253544748,-6.4772461020878795,0.8138799757792309,0.0008403257213499227,-0.0025615840852353127,0.0029835012146474786,0.01798201963087266,0.0142833144539166,0.000765965455088001,0.000765965455088001
9.0,0.09,4.211876484282648,-9.99915388363721,0.0005894103293705341,13.652265830704042,0.30560343246906935,-1.8468007364762489,-0.11403763761075315,0.8758715464936911,0.001237442643878472,-0.0025896442912663772,0.002841426421365156,0.01947598311835507,0.015638533582488966,0.0007204376376425103,0.0007204376376425103
