#{"t_start": 1696934251.4319038, "env_id": null}
r,l,t
-1477111.6,307,53.001867
-1820815.2,431,64.08644
-1258499.5,226,73.657723
-1284445.1,206,83.171064
-1283299.5,205,92.415155
-1284587.0,205,101.835905
-1270037.4,204,111.264644
-1271716.4,204,120.847857
-1271584.5,204,130.356851
-1272767.2,204,140.142998
-1272799.1,204,149.626779
-1271495.9,204,159.283279
-1270679.6,204,168.859625
-1272103.0,204,178.570342
-1270333.1,204,187.848534
-1283857.5,205,197.564099
-1283355.2,205,206.918566
-1281413.0,205,216.700318
-1278503.4,205,226.175846
-1280289.6,205,235.832268
-1281531.6,205,245.300521
-1275146.4,205,254.950618
-1277977.4,205,264.224221
-1274992.0,205,274.040593
-1269227.5,205,283.475097
-1284368.2,206,292.986027
-1281222.2,206,302.457482
-1276985.2,206,312.218067
-1272064.4,206,321.976392
-1270324.9,206,331.68778
-1270265.8,206,341.048016
-1284730.0,207,350.554666
-1285290.0,207,360.018212
-1270617.2,206,369.527396
-1268731.1,206,379.013753
-1269145.2,206,388.819492
-1283707.9,207,398.233647
-1270348.8,206,407.844092
-1282420.0,207,417.299494
-1269891.8,206,426.851739
-1268966.2,206,436.405684
-1269364.5,206,445.916279
-1272271.9,206,455.580361
-1271924.0,206,465.125385
-1272654.9,205,474.691135
-1276847.9,205,484.330429
-1273547.2,205,493.877418
-1275336.1,205,503.382024
-1276689.2,205,513.01817
-1275623.2,205,522.608531
-1273322.4,205,532.128711
-1268428.0,205,541.727568
-1273821.4,205,551.263856
-1275052.1,205,560.830989
-1277395.5,205,570.24547
-1276451.1,205,579.976833
-1276632.2,205,589.508246
-1278655.8,205,598.958187
-1277741.0,205,608.499658
-1277833.0,205,618.31968
-1278287.6,205,627.753239
-1275045.5,205,637.459828
-1271796.1,205,646.721491
-1280617.0,205,656.39355
-1278997.5,205,665.779449
-1276173.9,205,675.527719
-1276782.4,205,684.996607
-1274731.5,205,695.019431
-1279402.5,205,704.547569
-1274974.4,205,714.457619
-1276952.5,205,724.1317
-1280242.1,205,733.778422
-1278230.9,205,743.320342
-1281415.5,205,753.022421
-1268515.1,204,762.397107
-1277961.2,205,772.210508
-1284096.1,205,781.811291
-1281452.0,205,791.670157
-1280331.2,205,801.22414
-1279001.4,205,811.16398
-1280363.2,205,820.632282
-1284204.8,205,830.404928
-1281108.9,205,839.90365
-1278703.2,205,849.697722
-1278797.5,205,859.051276
