0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0016824979741632041,-5.708022586319155e-08,13.88888888888889,5.708022586319155e-08,0.0,0.0,-0.0016824863012170632,-6.2673184227174016e-06,2.0083175136987794,-6.382049676702417e-06,4.008317513698776,-6.4962101284287995e-06,5.998317513698773,-6.609799777896551e-06,7.99831751369877,-6.723960229622934e-06,-7.971682549945656,-1.115005812389021,2.0283174500543275,-1.1150063831912798
0.0005440563525083711,-3.262053219269445e-06,13.88179856521714,3.262053219269445e-06,-0.14039236307144165,-0.28225227303003975,-0.0005440334032844733,-4.997080690431624e-06,1.999455966586075,-1.1521187128958945e-05,3.999455966575434,-1.8045293567486266e-05,6.009455966564738,-2.4602020538206216e-05,8.009455966554096,-3.112612697673353e-05,-8.110547670549474,-1.1149785418231501,1.8894523293973204,-1.1150111623553427
0.0007537298141766177,-7.979690725537999e-06,13.858901746858415,7.979690725537999e-06,-0.1799089550971984,0.013515102495628716,0.0007537165777763227,4.466896446867953e-06,2.0007537165141005,-1.1492485004038675e-05,4.000753716450425,-2.7451866454945303e-05,6.0007537163867495,-4.3411247905851936e-05,8.000753716323073,-5.937062935675856e-05,-8.249255180514721,-1.1149297006195693,1.7507448191669013,-1.1150094975268239
0.0023263048378522186,-8.099809969618425e-06,13.829145676024313,8.099809969618425e-06,-0.23034355044364918,0.40253267744835874,0.002326062425967734,3.3582571606964565e-05,2.012326062360033,1.7301953568209548e-05,4.002326062294755,1.1833317288451297e-06,6.002326062229148,-1.5016288210214585e-05,8.002326062163542,-3.1215908149274306e-05,-8.387682968586926,-1.114898459986173,1.6123170310850379,-1.1149794580858683
0.004206004430026633,3.5959587742990803e-06,13.798139781912077,-3.5959587742990803e-06,-0.3753192991018295,0.8445603051258347,0.004204906355281966,9.610311500155358e-05,2.0042049063423515,0.00010329503255013623,4.004204906329421,0.0001104869500987189,6.014204906316424,0.00011771482723504447,8.014204906303492,0.00012490674478362712,-8.525791084095534,-1.1149345704061342,1.4742089158398113,-1.1148986108183914
0.0036119555922476754,3.693661843872839e-05,13.767130864917467,-3.693661843872839e-05,-0.4389789327979087,1.3681590651258,-0.003605784229853699,0.00021105280881244455,1.9963942144058326,0.0002849260456731036,3.9963942130415187,0.0003587992825337627,5.996394211677205,0.0004326725193944217,7.996394210312891,0.0005065457562550809,-8.663564593992824,-1.1151088175461896,1.3364353991856057,-1.1147394513618862
0.0011792065432434165,0.00010349536121071008,13.736583396388713,-0.00010349536121071008,-0.5849851146340368,1.8917578251257918,-0.001108386713707066,0.00040250088758378926,1.9988916025750032,0.0006094916096356865,3.998891591863713,0.0008164823316875838,5.9988915811524235,0.001023473053739481,7.998891570441134,0.0012304637757913782,-8.800992942256489,-1.1155082523179007,1.199007004187063,-1.1144732987076411
0.0018290419292176755,0.00021721097946996633,13.706812367854413,-0.00021721097946996633,-0.7205147579312321,2.4153565851257586,0.0016903771447573518,0.0006985839157311733,2.0016903299641484,0.0011330058712550571,4.00169028278354,0.001567427826778941,6.011690235367026,0.002004021892080444,8.011690188186416,0.002438443847604328,-8.938067221717713,-1.116243255922271,1.061932542379239,-1.1140711461446517
0.004914271411809567,0.00039361479989139957,13.677981431306536,-0.00039361479989139957,-0.6573678597807876,2.938955345125724,0.004782207376830511,0.0011316165931607013,2.0047820524442215,0.0019188461726155777,4.004781897511613,0.002706075752070454,6.004781742579004,0.0034933053315253306,8.004781587646397,0.004280534910980207,-9.07477820873858,-1.1174423193226353,0.9252210165983765,-1.113506171425361
0.0025233760733291543,0.0006446770675044525,13.650495604976395,-0.0006446770675044525,-0.5458562001585956,3.0786086818676535,-0.0018444941376248162,0.0017219954075774267,1.9981550902538683,0.0030113494532752394,3.9981546746453622,0.0043007034989730525,5.9981542590368555,0.005590057544670865,7.998153843428349,0.006879411590368678,-9.211123765379975,-1.1192152482711186,0.7888741565774915,-1.1127684780426297
0.0030726418540861066,0.0009756516200991601,13.624429789814933,-0.0009756516200991601,-0.48971816003322577,2.704283688330392,0.0017959956714875425,0.0024930959691675963,2.0017950437754792,0.0044443988997929455,4.0117940871199895,0.00640545834507142,6.011793135223981,0.00835676127569677,8.011792183327973,0.010308064206322118,-9.347111702830851,-1.1216287145494817,0.652883537689108,-1.1118721998963548
0.00550831995306451,0.0013864541928268618,13.599688999003591,-0.0013864541928268618,-0.43445975929498637,2.3479261971397194,-0.004310030707239968,0.003430047231158363,1.9956880470378393,0.006202954728439231,3.9956861247829183,0.0089758622257201,5.995684202527998,0.011748769723000967,7.995682280273077,0.014521677220281836,-9.482755023289183,-1.1247124626488347,0.5172353654362143,-1.1108479251624304
0.004555611135375178,0.0018737340800017257,13.576111553049543,-0.0018737340800017257,-0.5318758562207216,2.013440147100377,-0.000175348914465066,0.004552235228429024,1.9998211402071595,0.008299701195614732,3.999817629328785,0.01204716716280044,6.009814100896018,0.015813370459822076,8.009810590017642,0.01956083642700778,-9.618069249312773,-1.1284711187590402,0.3819131962953496,-1.1097337889231116
0.007192644238582789,0.0024340729185871857,13.553544509946764,-0.0024340729185871857,-0.437647537887096,1.6637068606053502,0.004189194328779215,0.0058467753521528635,2.0041832696207313,0.010714916382269148,4.004177344912684,0.015583057412385436,6.004171420204636,0.02045119844250172,8.004165495496588,0.025319339472618007,-9.753067904471658,-1.132906449850078,0.24690247198810353,-1.1085657446994968
0.007380604094133965,0.003062501150531766,13.531954246985771,-0.003062501150531766,-0.47815129011869417,1.2967800977995703,-0.0012267316808120372,0.007277942441215039,1.9987638894132223,0.013402935167972143,3.998754510507255,0.019527927894729243,5.9987451316012885,0.025652920621486344,7.998735752695322,0.031777913348243446,-9.887765669545638,-1.1380049178525227,0.11218743592452719,-1.107379954218737
0.009581851895060256,0.0037529180613285265,13.511209756034521,-0.0037529180613285265,-0.4282425463199615,1.0468080431768325,0.003567306048908205,0.008893042971463296,2.003553221671464,0.01639886147494058,4.0135390668721325,0.023942209070935243,6.013524982494688,0.03144802757441253,8.013510898117245,0.03895384607788981,-10.022177566982522,-1.1437407847830503,4.9777168001866485,-1.0874471460069708
0.010711124100018243,0.004498095819175639,13.491268729005698,-0.004498095819175639,-0.3390334993600843,0.8783060956595582,-0.001437072211971338,0.010614282968885436,1.9985426949561442,0.019610444270810753,3.99852246212426,0.028606605572736067,5.9985022292923755,0.03760276687466138,7.998481996460492,0.046598928176586694,-10.156318929500175,-1.1500749366411198,4.843529324260692,-1.08260372687668
0.013061186418331927,0.005288464827438446,13.47204911181452,-0.005288464827438446,-0.3923809379339218,0.7531715128122056,0.003751650594129839,0.01251078368744275,2.003723682799082,0.023087664040040208,4.003695715004035,0.03366454439263768,6.003667747208988,0.04424142474523514,8.00363977941394,0.054818305097832594,-10.290207704464802,-1.1569445580826951,4.709582537072341,-1.0776179554382144
0.014497897982252322,0.006114907127335631,13.453440092062479,-0.006114907127335631,-0.2993397027254107,0.7163500216764978,-0.0008730459385864094,0.014471587220927555,1.9990895620887514,0.02670132525935711,3.9990521701160895,0.03893106329778666,5.999014778143428,0.05116080133621621,7.998977386170766,0.06339053937464577,-10.423859967844729,-1.1642856506247237,4.575859592360306,-1.072562615336502
0.01724482145288966,0.006967590213335244,13.435444727537847,-0.006967590213335244,-0.1712633639574051,0.6811677624471012,0.004681894538915573,0.016597100062014328,2.0046333474219376,0.03053216773636331,4.00458480030496,0.04446723541071229,6.0045362531879825,0.058402303085061266,8.004487706071004,0.07233737075941025,-10.557292733719407,-1.1720226675792051,4.44234316290326,-1.0675096600215879
0.01874079393549602,0.007833789842429818,13.417968854154383,-0.007833789842429818,-0.051880788803100535,0.6162114438640649,0.00041095743247258833,0.01873628755440682,2.0003495894830152,0.03440370699106561,4.01028791469381,0.050149463524907706,6.010226546744353,0.0658168829615665,8.010165178794896,0.0814843023982253,-10.690526137701992,-1.1800501937998955,4.3090136026770764,-1.0625445480249545
0.021248577798221507,0.008699282645363014,13.400868919227346,-0.008699282645363014,-0.18393687307834597,0.540669833094927,-0.0036906735673270788,0.02092560601431904,1.996233649391385,0.038323951859167524,3.996157972350097,0.055722297704016,5.99608229530881,0.07312064354886448,7.996006618267521,0.09051898939371296,-10.82358130458025,-1.1882442467850178,4.17585111761009,-1.0577566529486542
