,num,Time,traj_tx,traj_ty
0,0.0,0.0,2.3609321776837224,-3.0
1,0.0,0.01,2.4162731443109777,-3.0
2,0.0,0.02,2.471120671510068,-3.0
3,0.0,0.03,2.525493506829095,-3.0
4,0.0,0.04,2.5794091977820877,-3.0
5,0.0,0.05,2.632861373768084,-3.0
6,0.0,0.06,2.6858379132760204,-3.0
7,0.0,0.07,2.7383320956438437,-3.0
8,0.0,0.08,2.7903602806845518,-3.0
9,0.0,0.09,2.8420130617817314,-3.0
10,0.0,0.1,2.8933112464809687,-3.0
11,0.0,0.11,2.944263164438061,-3.0
12,0.0,0.12,2.994983280323801,-3.0
13,0.0,0.13,3.0454847695560785,-3.0
14,0.0,0.14,3.095774535643679,-3.0
15,0.0,0.15,3.14585151087656,-3.0
16,0.0,0.16,3.19571294367219,-3.0
17,0.0,0.17,3.2453541565556425,-3.0
18,0.0,0.18,3.2947719001427664,-3.0
19,0.0,0.19,3.343961685975407,-3.0
20,0.0,0.2,3.3929196987485866,-3.0
21,0.0,0.21,3.4416408625413792,-3.0
22,0.0,0.22,3.490119447089924,-3.0
23,0.0,0.23,3.538348639962857,-3.0
24,0.0,0.24,3.5863208691297714,-3.0
25,0.0,0.25,3.6340283639049025,-3.0
26,0.0,0.26,3.681461856589007,-3.0
27,0.0,0.27,3.72860951176375,-3.0
28,0.0,0.28,3.7754561786580325,-3.0
29,0.0,0.29,3.8219803172445848,-3.0
30,0.0,0.3,3.8681616162858643,-3.0
31,0.0,0.31,3.913990109240131,-3.0
32,0.0,0.32,3.959482522610105,-3.0
33,0.0,0.33,4.004643485035805,-3.0
34,0.0,0.34,4.049467741328354,-3.0
35,0.0,0.35000000000000003,4.093950352049051,-3.0
36,0.0,0.36,4.138087414342287,-3.0
37,0.0,0.37,4.181875705368494,-3.0
38,0.0,0.38,4.22531228346565,-3.0
39,0.0,0.39,4.268394198222266,-3.0
40,0.0,0.4,4.31111883750397,-3.0
41,0.0,0.41000000000000003,4.353488531998062,-3.0
42,0.0,0.42,4.395514527111287,-3.0
43,0.0,0.43,4.437209319733199,-3.0
44,0.0,0.44,4.478576712649286,-3.0
45,0.0,0.45,4.519615183731425,-3.0
46,0.0,0.46,4.56032275487647,-3.0
47,0.0,0.47000000000000003,4.600697049223493,-3.0
48,0.0,0.48,4.640735366494802,-3.0
49,0.0,0.49,4.68043487681528,-3.0
50,0.0,0.5,4.71979284723931,-3.0
51,0.0,0.51,4.758806811657053,-3.0
52,0.0,0.52,4.797474702526287,-3.0
53,0.0,0.53,4.835794900761351,-3.0
54,0.0,0.54,4.873766203606166,-3.0
55,0.0,0.55,4.911387741078219,-3.0
56,0.0,0.56,4.948658892064545,-3.0
57,0.0,0.5700000000000001,4.985579183490229,-3.0
58,0.0,0.58,5.022148165935879,-3.0
59,0.0,0.59,5.058365311874535,-3.0
60,0.0,0.6,5.094229936529719,-3.0
61,0.0,0.61,5.129741138135045,-3.0
62,0.0,0.62,5.164892445652925,-3.0
63,0.0,0.63,5.199616209579778,-3.0
64,0.0,0.64,5.233912105351527,-3.0
65,0.0,0.65,5.267784841897556,-3.0
66,0.0,0.66,5.301239317275529,-3.0
67,0.0,0.67,5.334279222138473,-3.0
68,0.0,0.68,5.366906651469785,-3.0
69,0.0,0.6900000000000001,5.399122490540155,-3.0
70,0.0,0.7000000000000001,5.430927548688025,-3.0
71,0.0,0.71,5.462324617883768,-3.0
72,0.0,0.72,5.493320930094921,-3.0
73,0.0,0.73,5.5239289681180725,-3.0
74,0.0,0.74,5.554164883003493,-3.0
75,0.0,0.75,5.584047110810922,-3.0
76,0.0,0.76,5.613595972328221,-3.0
77,0.0,0.77,5.642833256200144,-3.0
78,0.0,0.78,5.671781547500701,-3.0
79,0.0,0.79,5.70046325745793,-3.0
80,0.0,0.8,5.728900064123804,-3.0
81,0.0,0.81,5.7571127833956055,-3.0
82,0.0,0.8200000000000001,5.78512109627218,-3.0
83,0.0,0.8300000000000001,5.812943407621823,-3.0
84,0.0,0.84,5.84059671529846,-3.0
85,0.0,0.85,5.868096488903962,-3.0
86,0.0,0.86,5.895456741842015,-3.0
87,0.0,0.87,5.922690175718711,-3.0
88,0.0,0.88,5.949808364184877,-3.0
89,0.0,0.89,5.976821797292951,-3.0
90,0.0,0.9,6.003740014333337,-3.0
91,0.0,0.91,6.030572408781438,-3.0
92,0.0,0.92,6.057331706873194,-3.0
93,0.0,0.93,6.08402965927549,-3.0
94,0.0,0.9400000000000001,6.110675862587957,-3.0
95,0.0,0.9500000000000001,6.137278053302435,-3.0
96,0.0,0.96,6.163842355481577,-3.0
97,0.0,0.97,6.190373470249152,-3.0
98,0.0,0.98,6.216874828288653,-3.0
99,0.0,0.99,6.2433489898132555,-3.0
100,0.0,1.0,6.269797960930685,-3.0
101,0.0,1.01,6.2962233202858116,-3.0
102,0.0,1.02,6.3226263722307925,-3.0
103,0.0,1.03,6.349008210861792,-3.0
104,0.0,1.04,6.375369932899264,-3.0
105,0.0,1.05,6.401712721726106,-3.0
106,0.0,1.06,6.42803779786041,-3.0
107,0.0,1.07,6.454346420956105,-3.0
108,0.0,1.08,6.480639849125389,-3.0
109,0.0,1.09,6.506919414896085,-3.0
110,0.0,1.1,6.533186518558275,-3.0
111,0.0,1.11,6.55944257364403,-3.0
112,0.0,1.12,6.585689002169682,-3.0
113,0.0,1.1300000000000001,6.611927268092771,-3.0
114,0.0,1.1400000000000001,6.638158869396564,-3.0
115,0.0,1.1500000000000001,6.664385311638199,-3.0
116,0.0,1.16,6.6906081352034485,-3.0
117,0.0,1.17,6.716828986083025,-3.0
118,0.0,1.18,6.7430496243933495,-3.0
119,0.0,1.19,6.76927190013426,-3.0
120,0.0,1.2,6.795497736433232,-3.0
121,0.0,1.21,6.8217291091485075,-3.0
122,0.0,1.22,6.847968027508789,-3.0
123,0.0,1.23,6.874216522174498,-3.0
124,0.0,1.24,6.900476624179268,-3.0
125,0.0,1.25,6.926750351418897,-3.0
126,0.0,1.26,6.953039708527511,-3.0
