#{"t_start": 1699348979.3045216, "env_id": null}
r,l,t
-189744.67,1366,7612.828344
-190476.19,1365,7625.685583
-202229.73,1362,7674.929038
-196395.6,1361,7688.393472
-198413.23,1356,7736.952195
-187063.81,1362,7750.017847
-202546.83,1356,7798.036089
-202325.42,1360,7811.381873
-212052.56,1350,7859.470709
-196805.97,1356,7873.02107
-199816.28,1347,7919.891802
-211601.62,1344,7933.429096
-192279.05,1348,7981.557511
-207023.28,1344,7994.990819
-207754.45,1353,8043.122597
-214043.42,1344,8055.985293
-203256.66,1346,8104.526816
-208729.92,1344,8117.501473
-223337.19,1348,8165.151385
-219904.81,1345,8177.942291
-226465.3,1352,8226.817144
-221534.86,1344,8239.203243
-225702.02,1352,8288.539334
-234970.17,1346,8300.633627
-222603.89,1343,8349.513904
-213589.52,1343,8361.472098
-212838.33,1356,8411.165111
-214836.28,1346,8423.344556
-214617.14,1359,8472.781039
-221917.17,1354,8484.469568
-232740.25,1352,8533.784747
-222093.69,1342,8544.919337
-224106.25,1353,8595.039377
-237865.97,1352,8606.237667
-206763.64,1349,8656.492618
-215239.95,1343,8667.584146
-220983.3,1345,8718.238381
-199546.66,1351,8729.226485
-207793.7,1345,8779.664359
-194069.94,1345,8790.777663
-201305.17,1344,8840.895042
-217162.72,1345,8851.836582
-209386.9,1343,8901.145818
-199760.4,1346,8912.40455
-209588.44,1341,8961.716477
-198232.23,1345,8973.031473
-202832.9,1348,9025.191998
-202254.02,1344,9036.518775
-198451.28,1348,9087.496044
-210749.9,1344,9098.857108
-209603.7,1344,9149.789458
-198275.88,1350,9161.171307
-207303.7,1344,9211.573048
-194886.25,1350,9223.227645
-201920.75,1347,9273.487072
-198653.75,1352,9285.495101
-205201.73,1345,9335.393953
-215264.78,1344,9347.192383
-214799.3,1344,9396.79659
-174526.45,1356,9409.013155
-192570.0,1351,9458.849388
-186037.6,1353,9471.3249
-215450.06,1343,9520.373709
-217334.75,1346,9532.905103
-185976.84,1355,9582.935056
-177266.95,1355,9595.46593
-180403.5,1352,9645.577639
-186712.28,1353,9658.522699
-204938.62,1345,9708.340034
-203762.47,1345,9721.061735
-183363.06,1353,9771.305745
-198076.34,1349,9783.76531
-200364.39,1347,9834.117
-202232.05,1346,9846.313495
-192965.52,1347,9895.89034
-167388.73,1355,9908.607138
-178331.02,1350,9957.597418
-167045.28,1353,9970.595011
-182803.19,1349,10019.740464
-172193.34,1349,10032.42222
-177189.88,1354,10081.145144
-168898.14,1352,10094.11409
-164149.61,1354,10143.953618
-177854.78,1351,10156.20854
-171218.03,1353,10205.109439
-194848.75,1354,10217.661616
-163480.92,1358,10266.370778
-172019.95,1355,10278.75161
-174657.28,1354,10327.409416
-155277.58,1358,10340.04368
-160710.06,1361,10388.689103
-176543.84,1356,10401.200248
-174619.52,1359,10450.466112
-173831.38,1355,10462.598546
-151621.47,1361,10511.929583
-161754.7,1357,10523.894929
-165542.69,1356,10573.666012
-165915.67,1356,10585.756922
-166256.98,1356,10635.749366
-163189.89,1357,10648.078452
