#{"t_start": 1701270960.6226623, "env_id": "None"}
r,l,t
-447700.0,25,2907.428507
-447700.0,25,2918.062075
-447700.0,25,2928.76138
-467600.0,26,2939.987628
-467600.0,26,2951.564918
-447700.0,25,2962.964074
-467600.0,26,2973.820315
-467600.0,26,2985.009073
-467600.0,26,2996.887399
-467600.0,26,3007.978614
-467600.0,26,3018.838584
-467600.0,26,3029.71244
-477600.0,27,3041.089863
-467600.0,26,3052.014799
-497500.0,28,3063.72634
-547200.0,30,3074.694574
-467500.0,27,3085.716556
-467600.0,26,3096.81912
-507400.0,28,3108.114116
-477700.0,28,3119.105783
-497400.0,28,3129.889489
-527300.0,30,3140.949228
-437700.0,26,3151.598614
-447700.0,25,3162.170643
-447700.0,25,3173.151596
-437800.0,25,3183.51575
-417900.0,24,3193.87929
-437800.0,25,3204.23713
-437800.0,25,3214.845869
-437800.0,25,3225.29764
-437800.0,25,3235.886903
-447700.0,25,3246.356418
-437800.0,25,3256.871207
-437800.0,25,3267.274491
-437800.0,25,3277.544456
-447700.0,25,3288.681563
-447700.0,25,3301.271969
-447700.0,25,3313.06005
-447700.0,25,3324.057452
-427800.0,24,3335.847446
-427800.0,24,3346.3355
-427800.0,24,3356.837335
-447700.0,25,3367.123
-427800.0,24,3377.782738
-427800.0,24,3388.593575
-427800.0,24,3399.432899
-427800.0,24,3409.591248
-447700.0,25,3419.761598
-427800.0,24,3429.818359
-427800.0,24,3440.371188
-447700.0,25,3451.218892
-427800.0,24,3461.508538
-427800.0,24,3471.716235
-427800.0,24,3481.964226
-427800.0,24,3492.048311
-427800.0,24,3502.077516
-427800.0,24,3512.093441
-427800.0,24,3522.084745
-427800.0,24,3532.08139
-427800.0,24,3542.057439
-427800.0,24,3552.102487
-427800.0,24,3562.11304
-427800.0,24,3572.170368
-427800.0,24,3582.105212
-427800.0,24,3592.099269
-427800.0,24,3602.05053
-427800.0,24,3611.995344
-427800.0,24,3622.041487
-427800.0,24,3632.036721
-427800.0,24,3641.995406
-427800.0,24,3651.993917
-427800.0,24,3663.661614
-427800.0,24,3674.714429
-427800.0,24,3685.294012
-447700.0,25,3695.692496
-427800.0,24,3706.158912
-427800.0,24,3716.515269
-427800.0,24,3727.702399
-427800.0,24,3738.327682
-427800.0,24,3748.721742
-427800.0,24,3759.469323
-427800.0,24,3769.593022
-447700.0,25,3780.825395
-427800.0,24,3791.670002
-427800.0,24,3801.712512
-427800.0,24,3811.722694
-447700.0,25,3822.385987
-427800.0,24,3833.28137
-427800.0,24,3843.847485
-447700.0,25,3854.546595
-427800.0,24,3865.150436
-447700.0,25,3875.644503
-427800.0,24,3886.510362
-447700.0,25,3896.892309
-447700.0,25,3907.271509
-427800.0,24,3917.438451
-447700.0,25,3927.79743
-467600.0,26,3938.360375
-427800.0,24,3948.741449
-447700.0,25,3959.240273
-427800.0,24,3969.563443
-447700.0,25,3980.140316
