traj_tx,traj_ty
100,6.27E-06
100.1999967,0.001006259
100.3999733,0.004006134
100.59991,0.009005592
100.7997867,0.016004134
100.9995834,0.02500106
101.1992801,0.035995469
101.3988569,0.048986262
101.5982939,0.063972141
101.797571,0.080951607
101.9966683,0.099922962
102.195566,0.120884308
102.3942441,0.14383355
102.5926829,0.168768393
102.7908623,0.195686343
102.9887626,0.224584709
103.1863641,0.2554606
103.383647,0.288310929
103.5805915,0.323132412
103.7771779,0.359921565
103.9733866,0.398674711
104.169198,0.439387973
104.3645925,0.482057281
104.5595505,0.526678367
104.7540525,0.57324677
104.9480792,0.621757833
105.141611,0.672206705
105.3346287,0.72458834
105.527113,0.778897501
105.7190445,0.835128757
105.9104041,0.893276485
106.1011727,0.95333487
106.2913312,1.015297906
106.4808606,1.079159397
106.6697418,1.144912957
106.8579561,1.21255201
107.0454847,1.282069794
107.2323086,1.353459355
107.4184094,1.426713556
107.6037683,1.50182507
107.7883668,1.578786387
107.9721866,1.657589811
108.1552091,1.738227461
108.337416,1.820691274
108.5187893,1.904973003
108.6993107,1.99106422
108.8789621,2.078956317
109.0577257,2.168640504
109.2355835,2.260107812
109.4125178,2.353349095
109.5885108,2.44835503
109.7635449,2.545116114
109.9376028,2.643622674
110.1106668,2.743864857
110.2827198,2.84583264
110.4537446,2.949515826
110.623724,3.054904047
110.792641,3.161986764
110.9604787,3.270753269
111.1272205,3.381192685
111.2928495,3.493293969
111.4573492,3.607045911
111.6207032,3.722437134
111.7828952,3.839456101
111.9439088,3.95809111
112.1037281,4.078330296
112.262337,4.200161637
112.4197197,4.32357295
112.5758605,4.448551892
112.7307436,4.575085967
112.8843537,4.703162522
113.0366754,4.832768748
113.1876934,4.963891685
113.3373927,5.096518221
113.4857582,5.230635093
113.6327752,5.36622889
113.7784289,5.503286053
113.9227048,5.641792875
114.0655884,5.781735507
114.2070654,5.923099954
114.3471218,6.06587208
114.4857435,6.210037608
114.6229166,6.355582122
114.7586274,6.502491066
114.8928624,6.650749751
115.0256081,6.80034335
115.1568513,6.951256904
115.2865787,7.103475323
115.4147776,7.256983383
115.541435,7.411765736
115.6665382,7.567806902
115.7900748,7.725091278
115.9120324,7.883603135
116.0323988,8.043326622
116.151162,8.204245767
116.2683101,8.366344478
116.3838314,8.529606546
116.4977143,8.694015644
116.6099474,8.859555332
116.7205196,9.026209056
116.8294197,9.19396015
116.9366369,9.36279184
117.0421604,9.532687242
117.1459798,9.703629368
117.2480845,9.875601123
117.3484645,10.04858531
117.4471096,10.22256463
117.5440101,10.39752169
117.6391561,10.57343898
117.7325383,10.75029893
117.8241472,10.92808384
117.9139737,11.10677593
118.0020088,11.28635734
118.0882438,11.46681011
118.1726699,11.64811619
118.2552788,11.83025745
118.3360622,12.01321568
118.415012,12.19697258
118.4921202,12.38150978
118.5673793,12.56680882
118.6407817,12.75285118
118.71232,12.93961824
118.7819871,13.12709134
118.849776,13.31525172
118.91568,13.50408058
118.9796924,13.69355902
119.0418068,13.8836681
119.1020171,14.07438881
119.1603172,14.26570207
119.2167013,14.45758877
119.2711637,14.65002969
119.323699,14.84300562
119.374302,15.03649723
119.4229676,15.2304852
119.4696908,15.42495011
119.5144672,15.61987253
119.557292,15.81523295
119.5981612,16.01101185
119.6370706,16.20718964
119.6740163,16.40374671
119.7089946,16.60066341
119.742002,16.79792004
119.7730353,16.99549687
119.8020912,17.19337415
119.829167,17.39153209
119.8542598,17.58995088
119.8773673,17.78861067
119.898487,17.9874916
119.9176169,18.18657378
119.934755,18.3858373
119.9498997,18.58526223
119.9630494,18.78482864
119.9742029,18.98451657
119.9833589,19.18430604
119.9905166,19.38417709
119.9956753,19.58410971
119.9988344,19.78408393
119.9999937,19.98407973
119.9991529,20.18407713
