traj_tx,traj_ty
8.94,6.27E-06
8.95,6.27E-06
8.96,6.27E-06
8.97,6.27E-06
8.98,6.27E-06
8.99,6.27E-06
9,6.27E-06
9.01,6.27E-06
9.02,6.27E-06
9.03,6.27E-06
9.04,6.27E-06
9.05,6.27E-06
9.06,6.27E-06
9.07,6.27E-06
9.08,6.27E-06
9.09,6.27E-06
9.1,6.27E-06
9.11,6.27E-06
9.12,6.27E-06
9.13,6.27E-06
9.14,6.27E-06
9.15,6.27E-06
9.16,6.27E-06
9.17,6.27E-06
9.18,6.27E-06
9.19,6.27E-06
9.2,6.27E-06
9.21,6.27E-06
9.22,6.27E-06
9.23,6.27E-06
9.24,6.27E-06
9.25,6.27E-06
9.26,6.27E-06
9.27,6.27E-06
9.28,6.27E-06
9.29,6.27E-06
9.3,6.27E-06
9.31,6.27E-06
9.32,6.27E-06
9.33,6.27E-06
9.34,6.27E-06
9.35,6.27E-06
9.36,6.27E-06
9.37,6.27E-06
9.38,6.27E-06
9.39,6.27E-06
9.4,6.27E-06
9.41,6.27E-06
9.42,6.27E-06
9.43,6.27E-06
9.44,6.27E-06
9.45,6.27E-06
9.46,6.27E-06
9.47,6.27E-06
9.48,6.27E-06
9.49,6.27E-06
9.5,6.27E-06
9.51,6.27E-06
9.52,6.27E-06
9.53,6.27E-06
9.54,6.27E-06
9.55,6.27E-06
9.56,6.27E-06
9.57,6.27E-06
9.58,6.27E-06
9.59,6.27E-06
9.6,6.27E-06
9.61,6.27E-06
9.62,6.27E-06
9.63,6.27E-06
9.64,6.27E-06
9.65,6.27E-06
9.66,6.27E-06
9.67,6.27E-06
9.68,6.27E-06
9.69,6.27E-06
9.7,6.27E-06
9.71,6.27E-06
9.72,6.27E-06
9.73,6.27E-06
9.74,6.27E-06
9.75,6.27E-06
9.76,6.27E-06
9.77,6.27E-06
9.78,6.27E-06
9.79,6.27E-06
9.8,6.27E-06
9.81,6.27E-06
9.82,6.27E-06
9.83,6.27E-06
9.84,6.27E-06
9.85,6.27E-06
9.86,6.27E-06
9.87,6.27E-06
9.88,6.27E-06
9.89,6.27E-06
9.9,6.27E-06
9.91,6.27E-06
9.92,6.27E-06
9.93,6.27E-06
9.94,6.27E-06
9.95,6.27E-06
9.96,6.27E-06
9.97,6.27E-06
9.98,6.27E-06
9.99,6.27E-06
10,6.27E-06
10.01,6.27E-06
10.02,6.27E-06
10.03,6.27E-06
10.04,6.27E-06
10.05,6.27E-06
10.06,6.27E-06
10.07,6.27E-06
10.08,6.27E-06
10.09,6.27E-06
10.1,6.27E-06
10.11,6.27E-06
10.12,6.27E-06
10.13,6.27E-06
10.14,6.27E-06
10.15,6.27E-06
10.16,6.27E-06
10.17,6.27E-06
10.18,6.27E-06
10.19,6.27E-06
10.2,6.27E-06
10.21,6.27E-06
10.22,6.27E-06
10.23,6.27E-06
10.24,6.27E-06
10.25,6.27E-06
10.26,6.27E-06
10.27,6.27E-06
10.28,6.27E-06
10.29,6.27E-06
10.3,6.27E-06
10.31,6.27E-06
10.32,6.27E-06
10.33,6.27E-06
10.34,6.27E-06
10.35,6.27E-06
10.36,6.27E-06
10.37,6.27E-06
10.38,6.27E-06
10.39,6.27E-06
10.4,6.27E-06
10.41,6.27E-06
10.42,6.27E-06
10.43,6.27E-06
10.44,6.27E-06
10.45,6.27E-06
10.46,6.27E-06
10.47,6.27E-06
10.48,6.27E-06
10.49,6.27E-06
10.5,6.27E-06
10.51,6.27E-06
10.52,6.27E-06
10.53,6.27E-06
10.54,6.27E-06
10.55,6.27E-06
10.56,6.27E-06
10.57,6.27E-06
10.58,6.27E-06
10.59,6.27E-06
10.6,6.27E-06
10.61,6.27E-06
10.62,6.27E-06
10.63,6.27E-06
10.64,6.27E-06
10.65,6.27E-06
10.66,6.27E-06
10.67,6.27E-06
10.68,6.27E-06
10.69,6.27E-06
10.7,6.27E-06
10.71,6.27E-06
10.72,6.27E-06
10.73,6.27E-06
10.74,6.27E-06
10.75,6.27E-06
10.76,6.27E-06
10.77,6.27E-06
10.78,6.27E-06
10.79,6.27E-06
10.8,6.27E-06
10.81,6.27E-06
10.82,6.27E-06
10.83,6.27E-06
10.84,6.27E-06
10.85,6.27E-06
10.86,6.27E-06
10.87,6.27E-06
10.88,6.27E-06
10.89,6.27E-06
10.9,6.27E-06
10.91,6.27E-06
10.92,6.27E-06
10.93,6.27E-06
10.94,6.27E-06
10.95,6.27E-06
10.96,6.27E-06
10.97,6.27E-06
10.98,6.27E-06
10.99,6.27E-06
11,6.27E-06
11.01,6.27E-06
11.02,6.27E-06
11.03,6.27E-06
11.04,6.27E-06
11.05,6.27E-06
11.06,6.27E-06
11.07,6.27E-06
11.08,6.27E-06
11.09,6.27E-06
11.1,6.27E-06
11.11,6.27E-06
11.12,6.27E-06
11.13,6.27E-06
11.14,6.27E-06
11.15,6.27E-06
11.16,6.27E-06
11.17,6.27E-06
11.18,6.27E-06
11.19,6.27E-06
11.2,6.27E-06
11.21,6.27E-06
11.22,6.27E-06
11.23,6.27E-06
11.24,6.27E-06
11.25,6.27E-06
11.26,6.27E-06
11.27,6.27E-06
11.28,6.27E-06
11.29,6.27E-06
11.3,6.27E-06
11.31,6.27E-06
11.32,6.27E-06
11.33,6.27E-06
11.34,6.27E-06
11.35,6.27E-06
11.36,6.27E-06
11.37,6.27E-06
11.38,6.27E-06
11.39,6.27E-06
11.4,6.27E-06
11.41,6.27E-06
11.42,6.27E-06
11.43,6.27E-06
11.44,6.27E-06
11.45,6.27E-06
11.46,6.27E-06
11.47,6.27E-06
11.48,6.27E-06
11.49,6.27E-06
11.5,6.27E-06
11.51,6.27E-06
11.52,6.27E-06
11.53,6.27E-06
11.54,6.27E-06
11.55,6.27E-06
11.56,6.27E-06
11.57,6.27E-06
11.58,6.27E-06
11.59,6.27E-06
11.6,6.27E-06
11.61,6.27E-06
11.62,6.27E-06
11.63,6.27E-06
11.64,6.27E-06
11.65,6.27E-06
11.66,6.27E-06
11.67,6.27E-06
11.68,6.27E-06
11.69,6.27E-06
11.7,6.27E-06
11.71,6.27E-06
11.72,6.27E-06
11.73,6.27E-06
11.74,6.27E-06
11.75,6.27E-06
11.76,6.27E-06
11.77,6.27E-06
11.78,6.27E-06
11.79,6.27E-06
11.8,6.27E-06
11.81,6.27E-06
11.82,6.27E-06
11.83,6.27E-06
11.84,6.27E-06
11.85,6.27E-06
11.86,6.27E-06
11.87,6.27E-06
11.88,6.27E-06
11.89,6.27E-06
11.9,6.27E-06
11.91,6.27E-06
11.92,6.27E-06
11.93,6.27E-06
11.94,6.27E-06
11.95,6.27E-06
11.96,6.27E-06
11.97,6.27E-06
11.98,6.27E-06
11.99,6.27E-06
12,6.27E-06
12.01,6.27E-06
12.02,6.27E-06
12.03,6.27E-06
12.04,6.27E-06
12.05,6.27E-06
12.06,6.27E-06
12.07,6.27E-06
12.08,6.27E-06
12.09,6.27E-06
12.1,6.27E-06
12.11,6.27E-06
12.12,6.27E-06
12.13,6.27E-06
12.14,6.27E-06
12.15,6.27E-06
12.16,6.27E-06
12.17,6.27E-06
12.18,6.27E-06
12.19,6.27E-06
12.2,6.27E-06
12.21,6.27E-06
12.22,6.27E-06
12.23,6.27E-06
12.24,6.27E-06
12.25,6.27E-06
