#{"t_start": 1701246191.4730961, "env_id": "None"}
r,l,t
-18000.0,256,2586.544621
-17000.0,254,2596.143737
-18000.0,254,2606.297473
-18000.0,255,2616.063317
-18000.0,254,2626.111699
-18000.0,254,2635.759856
-18000.0,254,2646.131646
-18000.0,254,2655.7407
-18000.0,254,2665.88402
-18000.0,255,2675.686514
-18000.0,255,2685.743014
-18000.0,255,2695.401608
-18000.0,255,2706.249721
-18000.0,255,2716.210117
-18000.0,254,2726.341752
-18000.0,254,2735.969666
-18000.0,255,2746.336768
-18000.0,255,2756.265815
-18000.0,255,2766.750511
-18000.0,256,2776.531117
-18000.0,255,2786.807601
-18000.0,255,2796.681673
-18000.0,256,2807.008708
-18000.0,254,2816.749525
-17000.0,256,2827.359133
-18000.0,255,2837.153544
-18000.0,255,2847.629328
-18000.0,256,2857.596925
-18000.0,255,2868.122571
-18000.0,256,2877.80371
-18000.0,256,2887.916589
-18000.0,255,2897.654672
-18000.0,256,2907.78655
-18000.0,256,2917.423551
-18000.0,255,2927.754746
-18000.0,255,2937.772326
-18000.0,255,2948.338676
-18000.0,256,2957.930078
-18000.0,256,2968.291517
-18000.0,256,2978.373592
-18000.0,256,2988.679375
-18000.0,257,2998.341148
-18000.0,256,3008.683182
-18000.0,256,3018.245802
-18000.0,256,3028.741033
-18000.0,256,3038.565464
-18000.0,256,3048.936801
-18000.0,256,3058.92563
-18000.0,256,3069.523807
-18000.0,256,3079.179774
-18000.0,256,3089.846798
-17000.0,255,3099.722524
-18000.0,256,3110.35962
-18000.0,256,3119.848561
-18000.0,256,3130.684204
-18000.0,256,3140.76403
-18000.0,255,3151.230152
-18000.0,257,3161.260805
-17000.0,256,3171.856627
-18000.0,256,3181.713628
-18000.0,256,3192.440564
-18000.0,257,3202.305729
-18000.0,257,3212.786478
-18000.0,257,3222.689558
-18000.0,256,3233.272946
-18000.0,256,3243.090811
-18000.0,257,3253.147054
-18000.0,257,3263.254399
-18000.0,256,3273.446677
-18000.0,257,3283.391787
-18000.0,256,3293.728555
-18000.0,257,3303.668622
-18000.0,256,3313.93856
-18000.0,256,3324.173204
-18000.0,256,3334.488782
-18000.0,256,3344.460526
-17000.0,256,3354.904513
-18000.0,256,3364.941826
-18000.0,255,3375.016681
-18000.0,256,3385.103741
-18000.0,256,3395.317529
-18000.0,257,3405.541737
-18000.0,256,3415.929489
-18000.0,257,3425.859021
-18000.0,257,3436.311666
-18000.0,256,3446.221214
-18000.0,257,3456.621499
-18000.0,256,3466.814943
-18000.0,256,3477.118226
-18000.0,255,3487.076546
-18000.0,256,3497.498145
-18000.0,256,3507.587106
-18000.0,256,3517.691195
-18000.0,256,3527.482457
-18000.0,256,3538.054077
-18000.0,257,3547.954134
-18000.0,256,3558.113815
-18000.0,257,3568.223665
-18000.0,256,3578.213212
-18000.0,256,3588.491675
-18000.0,256,3598.808596
-18000.0,257,3609.180621
-18000.0,256,3619.468525
-18000.0,256,3629.71724
-18000.0,256,3640.238669
-18000.0,257,3650.454637
-18000.0,256,3660.603775
-17000.0,257,3670.837507
-18000.0,257,3680.85153
-18000.0,257,3691.165419
-18000.0,256,3701.358398
-18000.0,256,3711.386482
-18000.0,257,3721.58825
-18000.0,257,3731.628318
-18000.0,256,3741.752498
-18000.0,256,3751.840717
-18000.0,256,3761.997957
-18000.0,257,3771.815041
-18000.0,257,3781.820856
-18000.0,257,3791.754655
-18000.0,257,3801.844869
-18000.0,257,3811.975732
-18000.0,256,3822.09031
-18000.0,257,3832.313596
-18000.0,257,3842.427862
-18000.0,256,3852.43959
-18000.0,257,3862.79696
-18000.0,257,3872.945685
-18000.0,257,3882.85264
-18000.0,257,3892.829267
-18000.0,257,3902.907862
-18000.0,257,3912.960506
-18000.0,256,3923.036917
-17000.0,257,3932.985788
-18000.0,257,3943.022588
-18000.0,257,3953.533943
-18000.0,257,3963.547396
-18000.0,257,3973.738798
-18000.0,257,3983.908061
-18000.0,256,3993.975665
-18000.0,256,4004.316963
-18000.0,256,4014.475738
-18000.0,256,4024.937595
-18000.0,256,4035.408267
-17000.0,257,4045.350801
-18000.0,256,4055.558851
-18000.0,257,4065.882722
-18000.0,257,4076.274971
-18000.0,257,4086.571728
-18000.0,256,4096.558849
-18000.0,257,4106.835486
-18000.0,257,4117.216914
-18000.0,256,4127.391591
-17000.0,256,4137.430106
-17000.0,257,4147.785779
-18000.0,257,4157.89738
-18000.0,256,4168.70393
-18000.0,256,4178.804579
-18000.0,257,4188.958854
-18000.0,257,4198.860699
-18000.0,256,4209.00451
-18000.0,256,4219.141516
-18000.0,256,4229.454602
-18000.0,256,4239.711597
-18000.0,258,4250.250473
-17000.0,257,4260.129241
-18000.0,257,4270.319969
-18000.0,257,4280.124309
-18000.0,256,4290.285636
-18000.0,257,4300.468246
-18000.0,257,4310.815721
-17000.0,258,4320.72403
-18000.0,256,4330.858747
-18000.0,257,4341.058204
-18000.0,257,4351.10297
-18000.0,257,4361.184523
-18000.0,257,4371.563779
-18000.0,257,4381.478341
-18000.0,256,4391.711619
-18000.0,256,4401.881612
-18000.0,256,4412.06756
-17000.0,256,4421.919464
-18000.0,256,4432.09727
-18000.0,257,4442.353443
-17000.0,256,4452.839022
-18000.0,256,4463.22433
-18000.0,256,4473.128768
-18000.0,257,4483.479486
-18000.0,256,4493.397595
-18000.0,256,4503.347452
-18000.0,257,4513.66077
-18000.0,258,4524.105214
-18000.0,257,4533.912688
-18000.0,255,4543.984672
-18000.0,256,4554.35715
-18000.0,256,4564.410696
-18000.0,255,4574.424397
-18000.0,256,4584.63846
-18000.0,257,4594.80609
-18000.0,256,4604.883794
-18000.0,257,4615.380451
-18000.0,257,4625.713903
-18000.0,256,4635.913611
-18000.0,256,4646.224676
-18000.0,256,4656.35567
-18000.0,257,4666.740457
-18000.0,257,4676.75787
-18000.0,256,4686.788522
-18000.0,257,4696.86426
-18000.0,257,4707.303797
-18000.0,257,4717.409849
-18000.0,255,4727.320901
-18000.0,256,4737.197969
-18000.0,257,4747.012568
-18000.0,257,4756.749326
-18000.0,256,4766.830455
-18000.0,256,4776.941625
-18000.0,257,4786.909763
-18000.0,257,4797.050706
-18000.0,256,4807.040701
-18000.0,256,4817.081596
-18000.0,257,4827.048767
-17000.0,256,4837.277576
-18000.0,256,4847.667453
-18000.0,255,4857.752525
-18000.0,255,4867.951747
-18000.0,255,4877.930758
-18000.0,256,4888.339413
-18000.0,254,4898.529788
-18000.0,255,4908.588581
-18000.0,255,4918.722658
-18000.0,258,4928.678563
-18000.0,255,4938.80076
-18000.0,255,4949.090836
-18000.0,255,4958.953616
-18000.0,255,4969.086402
-18000.0,256,4979.236744
-18000.0,256,4989.672253
-17000.0,256,4999.867537
-18000.0,255,5010.304962
-18000.0,255,5020.513444
-18000.0,254,5030.747488
-18000.0,256,5040.994537
-18000.0,256,5051.455852
-18000.0,255,5061.745097
-18000.0,257,5072.169418
-18000.0,257,5081.941577
-18000.0,256,5092.22661
-18000.0,256,5102.369687
-18000.0,255,5112.603381
-18000.0,256,5123.018512
-18000.0,255,5133.036584
-18000.0,256,5142.881964
-18000.0,255,5153.255444
-18000.0,256,5163.288801
-18000.0,256,5173.749761
-18000.0,256,5183.716733
-18000.0,257,5193.956411
-18000.0,257,5204.258993
-18000.0,256,5214.522634
-18000.0,256,5224.64456
-18000.0,256,5234.696121
-18000.0,255,5244.73078
-18000.0,255,5254.920062
-18000.0,255,5265.15764
-18000.0,255,5275.203463
-18000.0,254,5285.473612
-18000.0,255,5295.778611
-17000.0,256,5306.352443
-18000.0,256,5316.4023
-18000.0,255,5326.434253
-18000.0,254,5336.811594
-17000.0,254,5347.005953
-18000.0,256,5357.242811
-18000.0,254,5367.374695
-18000.0,255,5377.773224
-18000.0,255,5387.723853
-18000.0,254,5398.071451
-18000.0,256,5408.302915
-17000.0,255,5418.268537
-18000.0,254,5427.992253
-18000.0,254,5438.067233
-18000.0,255,5448.334692
-18000.0,255,5458.214601
-18000.0,255,5468.467598
-18000.0,256,5478.62441
-18000.0,254,5488.713843
-18000.0,256,5498.961472
-18000.0,255,5509.238772
-18000.0,256,5519.635718
-18000.0,255,5529.386546
-18000.0,256,5539.551487
-18000.0,256,5549.603
-18000.0,256,5560.249903
-18000.0,254,5570.374792
-18000.0,255,5580.507686
-18000.0,255,5590.418028
-18000.0,255,5601.047817
-17000.0,255,5611.162838
-18000.0,255,5621.219631
-18000.0,256,5631.277503
-18000.0,255,5641.528646
-18000.0,254,5651.420837
-18000.0,255,5661.371837
-18000.0,254,5671.348604
-18000.0,256,5681.890778
-17000.0,256,5691.617105
-18000.0,255,5702.12958
-18000.0,255,5712.083099
-18000.0,255,5722.380587
-18000.0,255,5732.158264
-18000.0,255,5742.487565
-18000.0,254,5752.532731
-18000.0,254,5762.834857
-18000.0,254,5773.067197
-18000.0,254,5783.290515
-18000.0,255,5793.214435
-18000.0,254,5803.370612
-18000.0,255,5813.514509
-18000.0,255,5823.9155
-18000.0,255,5833.788643
-18000.0,254,5844.157833
-18000.0,255,5854.131502
-18000.0,255,5864.30371
-18000.0,255,5874.341494
-18000.0,254,5885.038555
-18000.0,254,5895.10248
-18000.0,254,5905.406687
-18000.0,255,5915.455646
-18000.0,255,5925.443688
-18000.0,255,5935.635575
-18000.0,254,5945.804063
-17000.0,254,5955.65456
-17000.0,254,5966.239874
-18000.0,254,5976.35648
-18000.0,254,5986.645346
-18000.0,255,5996.67458
-18000.0,254,6006.684696
-18000.0,255,6016.548113
-18000.0,255,6026.888116
-18000.0,254,6036.843661
-18000.0,255,6047.032697
-18000.0,255,6056.72745
-18000.0,254,6066.926544
-18000.0,254,6076.843472
-18000.0,254,6087.097834
-18000.0,255,6097.201589
-18000.0,254,6107.44996
-18000.0,254,6117.748543
-18000.0,255,6128.110652
-18000.0,254,6138.332582
-18000.0,254,6148.542037
-18000.0,255,6158.465962
-18000.0,254,6168.663493
-18000.0,255,6178.619498
-18000.0,255,6189.057893
-18000.0,254,6198.991471
-18000.0,254,6209.179444
-18000.0,255,6219.02864
-18000.0,254,6229.416828
-18000.0,254,6239.696651
-18000.0,254,6250.030994
-18000.0,254,6259.812851
-18000.0,255,6269.886248
-18000.0,254,6279.995495
-18000.0,254,6290.200609
-18000.0,254,6300.096661
-18000.0,254,6310.48447
-18000.0,255,6320.724811
-18000.0,254,6330.920742
-17000.0,254,6341.207574
-18000.0,254,6351.245892
-18000.0,254,6361.444585
-18000.0,254,6371.838939
-18000.0,255,6381.841731
-18000.0,254,6391.63974
-18000.0,254,6401.56959
-18000.0,254,6412.133607
-18000.0,254,6422.334563
-18000.0,255,6432.64336
-18000.0,254,6442.686152
-18000.0,255,6453.249563
-18000.0,254,6463.468884
-18000.0,254,6473.485012
-18000.0,254,6483.346752
-18000.0,251,6493.203024
-18000.0,254,6503.848008
-18000.0,253,6514.290589
-18000.0,254,6524.501822
-18000.0,254,6534.322487
-18000.0,252,6544.274112
-18000.0,254,6554.531488
-18000.0,254,6564.340655
-18000.0,255,6574.654725
-18000.0,254,6584.663496
-18000.0,254,6594.750526
-18000.0,254,6604.92962
-18000.0,254,6615.510734
-18000.0,254,6625.523931
-18000.0,254,6635.835414
-18000.0,254,6645.997632
-18000.0,254,6656.313466
-18000.0,254,6666.162259
-18000.0,254,6676.292898
-18000.0,254,6686.177597
-18000.0,254,6696.392571
-18000.0,254,6706.190303
-18000.0,254,6716.516702
-18000.0,254,6726.614433
-18000.0,253,6737.143483
-17000.0,253,6747.453749
-18000.0,254,6757.423749
-18000.0,254,6767.187827
-18000.0,253,6777.551317
-18000.0,254,6787.628105
-18000.0,254,6798.063647
-18000.0,254,6808.117462
-18000.0,255,6818.324572
-18000.0,254,6828.218559
-18000.0,254,6838.551876
-18000.0,255,6848.500722
-18000.0,254,6858.408635
-18000.0,254,6868.251549
-18000.0,254,6878.538687
-18000.0,254,6888.814886
-18000.0,254,6898.953984
-18000.0,254,6908.926684
-18000.0,254,6918.773594
-18000.0,254,6928.803663
-18000.0,254,6938.905649
-18000.0,254,6948.93697
-18000.0,254,6959.170901
-18000.0,255,6969.162484
-18000.0,254,6979.065591
-18000.0,254,6989.367046
-18000.0,254,6999.396555
-18000.0,254,7009.58534
-18000.0,254,7020.035678
-18000.0,254,7029.780574
-18000.0,255,7039.835461
-18000.0,254,7050.244477
-18000.0,254,7060.343627
-18000.0,253,7070.650406
-18000.0,254,7081.104137
-18000.0,254,7091.146987
-18000.0,254,7101.721771
-18000.0,254,7111.419574
-18000.0,254,7121.688346
-18000.0,254,7131.378001
-18000.0,255,7141.567424
-18000.0,254,7151.52778
-18000.0,253,7162.042747
-18000.0,254,7172.135645
-18000.0,254,7182.295461
-18000.0,254,7192.38253
-18000.0,255,7202.862709
-18000.0,254,7212.980673
-18000.0,254,7223.326625
-18000.0,254,7233.339599
-18000.0,254,7243.605587
-18000.0,253,7253.730016
-18000.0,254,7263.984756
-18000.0,254,7273.675724
-18000.0,254,7284.059653
-18000.0,254,7294.158451
-18000.0,254,7304.487958
-18000.0,254,7314.355066
-18000.0,255,7324.659833
-18000.0,256,7334.81659
-18000.0,254,7345.103787
-18000.0,254,7355.174931
