Time,Steer.Ang,Steer.Vel,Steer.Acc,carx,cary,caryaw,carv,AlHori,Roll
0.0,0.0,0.0,0.0,2.197600431196119,-5.250002549105276,-1.10174251936926e-09,13.88888888888889,0.009770507566955147,4.450144238538579e-06
0.01,0.0,0.0,0.0,2.336472981817691,-5.250002009834807,-7.738708917264185e-08,13.886032896567404,0.009852870908241048,5.330271761929275e-06
0.02,0.0,0.0,0.0,2.4753190122824793,-5.250000493744459,-2.566595475834904e-07,13.883455693053838,0.009299150994697216,7.750044135287454e-06
0.03,0.0,0.0,0.0,2.614139923355166,-5.249998034240122,-5.258641895309571e-07,13.880985427282837,0.008496586669073459,1.1604522873918909e-05
0.04,0.0,0.0,0.0,2.7529363537927636,-5.249994698496999,-8.792846946604907e-07,13.878546468870034,0.0075370180065852995,1.6483934828802223e-05
0.05,0.0,0.0,0.0,2.8917083205654164,-5.249990579286173,-1.3147917668706843e-06,13.876090768886552,0.006404834436903483,2.1855491704253557e-05
0.06,0.0,0.0,0.0,3.030455553721876,-5.249985784146718,-1.8319578217298432e-06,13.873604927674263,0.00547499886586673,2.7157832566909672e-05
0.07,0.0,0.0,0.0,3.169177796578267,-5.249980423269547,-2.4266483418328334e-06,13.871099955669695,0.004457383266334219,3.202038411695878e-05
0.08,0.0,0.0,0.0,3.307874965093404,-5.249974602717136,-3.091727901425999e-06,13.868595746643152,0.003519334166373677,3.619459610287844e-05
0.09,0.0,0.0,0.0,3.4465471652454465,-5.249968420397662,-3.817366601694589e-06,13.86610900876479,0.0026802272296181924,3.951748248213075e-05
0.1,0.0,0.0,0.0,3.585194626236699,-5.249961963390296,-4.590901565692548e-06,13.863648038983975,0.001910412358511532,4.1920482825643526e-05
0.11,0.0,0.0,0.0,3.7238176149541458,-5.2499553072245435,-5.398091787239561e-06,13.861213237543039,0.0013091584905242243,4.340049043604778e-05
0.12,0.0,0.0,0.0,3.8624163748110147,-5.249948516759571,-6.225693838527121e-06,13.858800615317339,0.0008123557310164171,4.392815126452329e-05
0.13,0.0,0.0,0.0,4.000991102777578,-5.249941645194753,-7.0600796156803045e-06,13.85640547209771,0.00041493568397528435,4.3532902773229784e-05
0.14,0.0,0.0,0.0,4.139541956328518,-5.249934734602964,-7.887842000478314e-06,13.854024680944377,0.00010669005039738028,4.228932908320426e-05
0.15,0.0,0.0,0.0,4.278069073786524,-5.249927817308773,-8.696425059193178e-06,13.851657293504962,-0.00012566012978667477,4.029716835851392e-05
0.16,0.0,0.0,0.0,4.416572593678786,-5.249920917530176,-9.47449544601009e-06,13.84930398235879,-0.0002963924477922704,3.766904616835904e-05
0.17,0.0,0.0,0.0,4.555052665632553,-5.249914053011171,-1.0212144665378934e-05,13.84696607714348,-0.00041942588112515197,3.4523688805202276e-05
0.18,0.0,0.0,0.0,4.693509452210126,-5.249907236515001,-1.0901014574260104e-05,13.844644772580727,-0.0005073318927350253,3.098191286411684e-05
0.19,0.0,0.0,0.0,4.831943125045152,-5.249900477138769,-1.1534393965711045e-05,13.842340750911257,-0.0005713599825700598,2.7163535819004858e-05
0.2,0.0,0.0,0.0,4.970353859414354,-5.249893781445979,-1.2107292107777121e-05,13.840054181390324,-0.0006211542360501679,2.3184377093209655e-05
0.21,0.0,0.0,0.0,5.108741830114204,-5.249887154419036,-1.2616473989724346e-05,13.837784923328021,-0.0006646614668494836,1.9153253637372638e-05
0.22,0.0,0.0,0.0,5.247107209660671,-5.249880600229321,-1.306044338249636e-05,13.835532756014643,-0.0007077100973554345,1.5169207360580461e-05
0.23,0.0,0.0,0.0,5.385450168415312,-5.249874122818551,-1.3439369426139639e-05,13.83329752913402,-0.0007538252291868566,1.1319259248481641e-05
0.24,0.0,0.0,0.0,5.523770875639196,-5.249867726290097,-1.375496444473801e-05,13.83107920872575,-0.0008044909977043695,7.676877423448135e-06
0.25,0.0,0.0,0.0,5.662069500559564,-5.249861415119535,-1.401032599537147e-05,13.828877848018784,-0.0008594221495875228,4.301237596863261e-06
0.26,0.0,0.0,0.0,5.800346212953917,-5.2498551942049065,-1.4209756161530305e-05,13.82669352982078,-0.0009175135799762065,1.237232418699133e-06
0.27,0.0,0.0,0.0,5.938601183185692,-5.2498490687852115,-1.435856817859654e-05,13.824526317402192,-0.0009769082766659318,-1.4838893548881594e-06
0.28,0.0,0.0,0.0,6.076834581884663,-5.249843044261366,-1.446288729837748e-05,13.822376230423826,-0.001035398897541592,-3.843424869304983e-06
0.29,0.0,0.0,0.0,6.2150465795260414,-5.249837125954864,-1.4529450177532878e-05,13.820243244649372,-0.001090091304100911,-5.833803276925721e-06
0.3,0.0,0.0,0.0,6.353237346091085,-5.249831318834745,-1.4565405199115436e-05,13.818127305073453,-0.0011381260697414435,-7.456906453409875e-06
0.31,0.0,0.0,0.0,6.491407050878879,-5.2498256272443244,-1.4578122782830278e-05,13.816028341431185,-0.001176725760264468,-8.722438138099119e-06
0.32,0.0,0.0,0.0,6.629555862449417,-5.249820054650137,-1.4575019114756671e-05,13.813946279189352,-0.0012036680280090538,-9.64638136897576e-06
0.33,0.0,0.0,0.0,6.767683948638057,-5.24981460342976,-1.4563395429930542e-05,13.811881044197248,-0.0012173338149101638,-1.0249538404266775e-05
0.34,0.0,0.0,0.0,6.905791476584472,-5.2498092747098,-1.4550296170768389e-05,13.8098325626357,-0.0012170839362483459,-1.0556208903353436e-05
0.35000000000000003,0.0,0.0,0.0,7.043878612763149,-5.249804068261173,-1.4542389222668736e-05,13.807800771159995,-0.0012019919555380774,-1.0593125273084224e-05
0.36,0.0,0.0,0.0,7.1819455239295475,-5.249798982451725,-1.4545867286095888e-05,13.805785759004921,-0.0011741792312267702,-1.0388557342032344e-05
0.37,0.0,0.0,0.0,7.319992376547533,-5.249794014269769,-1.456634960921893e-05,13.803787327578984,-0.001132886760617915,-9.970460619985603e-06
0.38,0.0,0.0,0.0,7.458019334610453,-5.249789159398268,-1.4608844689333471e-05,13.801805239161592,-0.0010791158095859548,-9.36695652074627e-06
0.39,0.0,0.0,0.0,7.596026560420936,-5.249784412333039,-1.4677713218177634e-05,13.799839363318375,-0.0010145138833723751,-8.605724509914902e-06
0.4,0.0,0.0,0.0,7.734014215551546,-5.249779766539277,-1.477664177479519e-05,13.797889651363066,-0.0009410856890677376,-7.713456608343314e-06
0.41000000000000003,0.0,0.0,0.0,7.871982461405681,-5.249775214637249,-1.4908631690864705e-05,13.795956089893128,-0.0008613307830416377,-6.715560281516833e-06
0.42,0.0,0.0,0.0,8.009931459336128,-5.249770748609323,-1.5076003660879694e-05,13.794038662017382,-0.0007776136315444977,-5.636050090410999e-06
0.43,0.0,0.0,0.0,8.147861370484556,-5.249766360018026,-1.5280415644872405e-05,13.792137329349021,-0.0006920626837047685,-4.497517070021826e-06
0.44,0.0,0.0,0.0,8.285772355551074,-5.24976204022546,-1.552289229200114e-05,13.790252033286247,-0.0006065300888397239,-3.321133334553599e-06
0.45,0.0,0.0,0.0,8.423664574641082,-5.249757780606561,-1.5803862339181268e-05,13.78838270667347,-0.0005228471350605012,-2.126641123603601e-06
0.46,0.0,0.0,0.0,8.56153818724044,-5.249753572747866,-1.612320205252697e-05,13.786529286517576,-0.0004426505647798059,-9.32335722757219e-07
0.47000000000000003,0.0,0.0,0.0,8.699393352295143,-5.249749408628453,-1.6480282605898608e-05,13.784691722094347,-0.00036763888014601856,2.449650148689956e-07
0.48,0.0,0.0,0.0,8.837230228339672,-5.249745280777382,-1.68740203411737e-05,13.78286997718622,-0.0002995049508089009,1.389943730282788e-06
0.49,0.0,0.0,0.0,8.975048973623498,-5.2497411824072095,-1.730292898679757e-05,13.781064028130787,-0.00023954160313940866,2.4887923021043486e-06
