num,time,x,y,z,yaw,carv,ang,vel,acc,devDist,devAng,alHori,roll,rl,rr,fl,fr
2080.0,20.8,284.7099003948078,-24.002216650817115,0.6823673443994663,-0.02154086105595127,13.905611566930425,-0.6137773397606474,0.35247310815953,1.084775885625074,-2.019005759136499,-0.013414518429652364,-0.0025286482763523088,-0.00559084087598617,-0.03489567203935792,-0.03944433004937372,-0.002583545969810843,-0.002583545969810843
2081.0,20.81,284.8488635160198,-24.007323962776123,0.6823665153556815,-0.023034890781910004,13.90570326764899,-0.6101878810016164,0.3632448767771705,1.072499316274828,-2.0069079178115405,-0.01334279765974891,-0.0025115366789814552,-0.005575066382626389,-0.0346858608102531,-0.039225047681516884,-0.0025689547901600854,-0.0025689547901600854
2082.0,20.82,284.9878200600566,-24.012631767432673,0.682365654637439,-0.024522627093526626,13.905798802454113,-0.606491289882063,0.3739279793662916,1.0662055825433139,-1.994462237751622,-0.01326865092287506,-0.0024938375906798445,-0.005558759691626487,-0.03447245189434914,-0.0389988043359246,-0.002553924607457774,-0.002553924607457774
2083.0,20.830000000000002,285.1267698252703,-24.01813881442243,0.6823647584180836,-0.02600378692969312,13.905898200606972,-0.6026883408704866,0.3845205434961104,1.0533340782567406,-1.9816720729649047,-0.01319210427406776,-0.0024755539392194146,-0.005541925417106087,-0.03425574456578949,-0.03876362831463732,-0.0025384582442000646,-0.0025384582442000646
2084.0,20.84,285.2657126170716,-24.02384381818785,0.6823638241537544,-0.027478090492408194,13.906001475459282,-0.5987802874120332,0.39498047759694804,1.0417030215936984,-1.9685344949324983,-0.01311318435786957,-0.0024566924188204747,-0.005524567413765405,-0.03403415102015051,-0.038520778425058445,-0.0025225601389307563,-0.0025225601389307563
2085.0,20.85,285.4046482478381,-24.02974545864309,0.6823628487826673,-0.02894526148364487,13.906108628700315,-0.5947682348659525,0.4053435500127087,1.0329058239001576,-1.9550590334125681,-0.01303192145004111,-0.002437260127714263,-0.005506689119747671,-0.0338067998138878,-0.038270978786375365,-0.0025062346770260207,-0.0025062346770260207
2086.0,20.86,285.54357653705335,-24.035842381830836,0.6823618298518799,-0.030405027319790272,13.906219660462034,-0.5906530213962137,0.4156313250248206,1.0262277127537769,-1.9412452016701223,-0.012948348959135172,-0.0024172621229185533,-0.005488293329527598,-0.03357338071108399,-0.03801453668624357,-0.0024894849905736593,-0.0024894849905736593
2087.0,20.87,285.6824973113142,-24.042133200297695,0.6823607646833321,-0.03185711915546516,13.906334559670436,-0.5864353267171606,0.4258521619151663,1.0192993919911728,-1.9270974355083432,-0.012862498607332478,-0.0023967023698283196,-0.005469382016140303,-0.033333802968105564,-0.037751589782291976,-0.0024723133594268597,-0.0024723133594268597
2088.0,20.88,285.8214104045128,-24.048616493049195,0.6823596506503297,-0.03330127167149539,13.906453324909878,-0.5821158538951969,0.4359989420228612,1.010887597908688,-1.9126123561288095,-0.012774400022592081,-0.002375584207835724,-0.005449957619770368,-0.03308713028153684,-0.03748227370513059,-0.002454722057586607,-0.002454722057586607
2089.0,20.89,285.9603156581098,-24.05529080513544,0.6823584857612135,-0.0347372226815777,13.90657597360913,-0.5776956006432142,0.446019347156182,0.9942296789813524,-1.8977654592662674,-0.012684080905972337,-0.0023539119233167765,-0.0054300236672215445,-0.032828570284449576,-0.03720710134330723,-0.0024367142658171695,-0.0024367142658171695
2090.0,20.900000000000002,286.0992129221469,-24.062154645260883,0.6823572682663787,-0.036164711733641566,13.906702651716818,-0.5731766790170255,0.45575629651761573,0.9578490899162746,-1.8825137920722075,-0.012591562201737377,-0.0023316948668585667,-0.0054095877861682126,-0.032559143815107654,-0.03692689754112692,-0.002418297468353238,-0.002418297468353238
2091.0,20.91,286.2381020562785,-24.069206482378746,0.6823559922192732,-0.037583478280478845,13.906833465056549,-0.5685628976201997,0.4650647240029084,0.9123732344312802,-1.8668636239676528,-0.01249685016986976,-0.002308949828590949,-0.005388665429720812,-0.03228184777318085,-0.03664134422004669,-0.0023994863263747377,-0.0023994863263747377
2092.0,20.92,286.3769829286846,-24.07644474544166,0.6823546442271164,-0.03899326126759448,13.906968387364381,-0.5638587965402143,0.4739130584112997,0.86674862420127,-1.850831546151442,-0.012399937534137276,-0.0022856962606528303,-0.005367277163285481,-0.0319982916152684,-0.036350351723089404,-0.002380298938186061,-0.002380298938186061
2093.0,20.93,286.5158554153772,-24.083867824935496,0.6823532055288108,-0.04039379942006372,13.907107353372743,-0.5590688532766961,0.48232737206254184,0.8253376727616468,-1.834437002697299,-0.012300810667656903,-0.0022619536545162083,-0.005345444265105691,-0.031709250031040186,-0.036054042103119764,-0.0023607534393104085,-0.0023607534393104085
2094.0,20.94,286.65471940012776,-24.091474075134325,0.6823516556450762,-0.04178483184889144,13.907250307470454,-0.5541970438313114,0.49037590530915964,0.7934372310638722,-1.8177152449234446,-0.01219945626628365,-0.002237740327813902,-0.005323185735688878,-0.03141838927831167,-0.03575314697695348,-0.0023408662419813573,-0.0023408662419813573
2095.0,20.95,286.79357477456017,-24.099261818312396,0.6823499746329625,-0.043166099530729134,13.907397213341465,-0.5492460905819784,0.49822794881359955,0.7814888988996905,-1.8007256624775358,-0.012095865976277919,-0.0022129830829697543,-0.005300310877983737,-0.031125825664951173,-0.035446153346886534,-0.0023206494190146022,-0.0023206494190146022
2096.0,20.96,286.9324214377592,-24.107229350259757,0.6823481433960743,-0.04453734710538411,13.907547962949936,-0.5442169821490196,0.506036295364723,0.7824689242978307,-1.7834948212475423,-0.011990036699771965,-0.0021876178034337494,-0.005276653342151297,-0.030830084359055,-0.03513322817165461,-0.00230010736721807,-0.00230010736721807
2097.0,20.97,287.0712592953053,-24.11537494268726,0.6823461472001722,-0.045898324087063284,13.907702408477062,-0.5391093738118874,0.5139297416849671,0.7956915988325233,-1.766026864438146,-0.011881971552113653,-0.00216173904721076,-0.005252423155871556,-0.03052951964947251,-0.03481502578399161,-0.0022792384101853113,-0.0022792384101853113
2098.0,20.98,287.2100882599635,-24.12369684493854,0.6823439791502934,-0.04724878593198001,13.907860524509507,-0.5339217504597054,0.5220106864598069,0.8157014008326549,-1.7483375176977378,-0.011771675448540818,-0.0021353656555697076,-0.0052276994577988845,-0.03022376110166504,-0.03449162560232671,-0.002258036196592771,-0.002258036196592771
2099.0,20.990000000000002,287.3489082526864,-24.1321932841784,0.6823416396174795,-0.04858849423865463,13.90802235814444,-0.5286521582232787,0.5302907781909075,0.8385832945826143,-1.7304213913940263,-0.011659148744765112,-0.002108362217530508,-0.00520247333376133,-0.029913182296188372,-0.03416239638738966,-0.0022364920385462687,-0.0022364920385462687
2100.0,21.0,287.48771920324344,-24.140862464265123,0.6823391342980527,-0.049917216024180935,13.908187978044863,-0.523298065819807,0.5388605966279647,0.8684202077231346,-1.7122582015987062,-0.011544393157071235,-0.002080782305515343,-0.0051767556182207505,-0.029597609950728205,-0.033827272776754,-0.002214595569614004,-0.002214595569614004
2101.0,21.01,287.62652105002866,-24.149702563580426,0.6823364700760031,-0.05123472320811257,13.908357380465246,-0.5178567033626087,0.5476789806612671,0.8889104520918528,-1.6938218712981499,-0.011427423823462946,-0.0020526682777838243,-0.005150545476031184,-0.02927684152119695,-0.03348574140886572,-0.002192334001947023,-0.002192334001947023
2102.0,21.02,287.76531373965616,-24.158711732782155,0.682333652417694,-0.05254079171152669,13.90853051771144,-0.512326367871817,0.5566069228334113,0.8933387714581364,-1.6750758738068672,-0.011308276456278996,-0.002024030935528909,-0.005123834866508536,-0.028951307132461628,-0.033135737346978,-0.002169698024152151,-0.002169698024152151
2103.0,21.03,287.9040972267735,-24.16788809257337,0.682330682750649,-0.05383520024125817,13.90870731151315,-0.5067068782197669,0.565495620703324,0.8837891642377883,-1.6559944750099145,-0.011186998203668226,-0.001994872618538587,-0.005096619844546084,-0.028620765737153744,-0.03277841583178639,-0.0021466845236088375,-0.0021466845236088375
2104.0,21.04,288.0428714745186,-24.177229730107605,0.6823275578515484,-0.055117728995877344,13.908887720615187,-0.500999580976249,0.5741760754988519,0.8540601401383644,-1.6365460777771792,-0.01106364054346215,-0.001964629361806039,-0.005068953808009541,-0.028283251142098145,-0.032413430035762435,-0.002123296810982857,-0.002123296810982857
2105.0,21.05,288.18163645492655,-24.186734694464484,0.6823242717319011,-0.05638815765655445,13.909071679651824,-0.49520787880159356,0.5824347099559932,0.8062318527130047,-1.6166829337768946,-0.010938268719018776,-0.001933015638252586,-0.005040876484811219,-0.027939523403265575,-0.0320420819375754,-0.002099546436784387,-0.002099546436784387
2106.0,21.06,288.32039214895593,-24.196400994623595,0.6823208184905968,-0.05764626444980023,13.909259102200352,-0.48933655578460733,0.5901985553280971,0.7569685130945113,-1.596405825981217,-0.01081096179164972,-0.001900547105813282,-0.005012365989158873,-0.0275904619331589,-0.03166599476767764,-0.002075451927437892,-0.002075451927437892
2107.0,21.07,288.4591385463638,-24.206226600600836,0.6823171940591941,-0.05889182690753975,13.909449910425096,-0.48339029991281646,0.5975314757307152,0.7207446599295617,-1.5757560429005173,-0.010681796117748362,-0.0018674411272897855,-0.0049834251697227746,-0.02723648229986989,-0.031288389743829366,-0.002051032585921801,-0.002051032585921801
2108.0,21.080000000000002,288.5978756457818,-24.21620944844745,0.6823133965928068,-0.06012462430707469,13.90964404042742,-0.4773721860748301,0.6046501245811458,0.7079971037392225,-1.5548341330863096,-0.010550824566945187,-0.0018337945336166339,-0.004954058371840786,-0.02687933927177741,-0.030908507525013843,-0.002026302306778842,-0.002026302306778842
2109.0,21.09,288.7366034534667,-24.22634744702847,0.6823094263967626,-0.06134444027821225,13.909841288348895,-0.47128316042245677,0.6117526113178566,0.7159337014625093,-1.5336960128904988,-0.010418069488229154,-0.0017996713163750532,-0.004924352447212635,-0.026519978732607745,-0.03052509736173772,-0.0020012653633715563,-0.0020012653633715563
2110.0,21.1,288.87532198225625,-24.23663848418081,0.6823052900067474,-0.06255106491925909,13.91004151427246,-0.4651221162097525,0.6190298683294777,0.7348228134355551,-1.5123754582943905,-0.010283530070033685,-0.0017650794846427935,-0.00489431137774422,-0.02615684001340186,-0.030137637782501534,-0.0019759173977345556,-0.0019759173977345556
2111.0,21.11,289.0140312532485,-24.247080428599464,0.6823010055661154,-0.06374429553706017,13.910244774833027,-0.4588872523996411,0.6264780247880605,0.7507199271680474,-1.4908644801580586,-0.010147190695219787,-0.0017300041911806696,-0.004863888127702509,-0.02578929599846487,-0.029745698184141026,-0.0019502501808612634,-0.0019502501808612634
2112.0,21.12,289.1527312966891,-24.257671128986736,0.6822966014899471,-0.06492393601308871,13.910451111818203,-0.45257711954052837,0.6340475076052249,0.7594993115609173,-1.4691386482431665,-0.010009033930372982,-0.0016944483125182312,-0.004833068500173021,-0.025416373351316333,-0.02934913571586942,-0.0019242565758626352,-0.0019242565758626352
2113.0,21.13,289.2914221513717,-24.26840841121496,0.6822921130857154,-0.06608979518007133,13.91066048001079,-0.446191302570082,0.6415832183611306,0.7462691833945684,-1.4471622430073683,-0.00986905481415805,-0.0016584177456964188,-0.004801825890624761,-0.02503478502937512,-0.028949973238969157,-0.0018979325973871924,-0.0018979325973871924
