Time,Steer.Ang,Steer.Vel,Steer.Acc,carx,cary,caryaw,carv,alHori,Roll
0.0,0.0,0.0,0.0,2.197600431196119,-3.000002549105276,-1.10174251936926e-09,13.88888888888889,0.009770507566955147,4.450144238538579e-06
0.01,0.002507943631461169,0.48522314553298224,52.35987599999999,2.3364729818177032,-3.000002009833566,-7.738594797085007e-08,13.886032896521801,0.009855547616362285,5.330253535318428e-06
0.02,0.009575311301833781,0.7232757396840674,-41.30145046703489,2.4753190122588764,-3.0000004930357806,-2.5478684745855417e-07,13.883455686230588,0.009492289458492061,7.763156512229772e-06
0.03,0.013928275518674463,0.19967697968406983,-52.359875999999446,2.6141399231842506,-2.999998006478196,-4.91736603043428e-07,13.880985406555201,0.0098694957151487,1.178047014964512e-05
0.04,0.013045252135515155,-0.32392178031593016,-52.35987599999999,2.7529363533634728,-2.999994477027737,-6.642042247692967e-07,13.87854644114868,0.011826547869108,1.7286371756579273e-05
0.05,0.007425157898529752,-0.6887004751455321,-15.258088996923366,2.8917083198298985,-2.9999896926106753,-5.353390040114792e-07,13.876090742338125,0.014493257206722995,2.4157893214609616e-05
0.06,0.00041036874147661767,-0.6863553208402747,5.246213291783795,3.0304555525234895,-2.999983390331637,1.7089368069567703e-07,13.87360487583896,0.016627981369129564,3.220880000306553e-05
0.07,-0.005968244484143081,-0.583359285380547,14.638781518211283,3.169177794611059,-2.999975384372554,1.6786932416117326e-06,13.871099883298216,0.017361005512233473,4.1329174008696365e-05
0.08,-0.010935664864617526,-0.4231666507186097,16.741057194527492,3.307874962122585,-2.9999656163169854,4.109131253059563e-06,13.868595666954016,0.01614575216297202,5.116087423412657e-05
0.09,-0.014266368212342105,-0.2620706262769689,15.260442096848278,3.446547161183047,-2.9999542362017033,7.415679775677538e-06,13.866108933163767,0.012177583109339673,6.0988864994271597e-05
0.1,-0.016093571120272532,-0.12131880988788801,12.993638759586217,3.5851946209333905,-2.99994168236937,1.1322969681491943e-05,13.863647946557709,0.004975853648676671,6.977498150027782e-05
