0,1,2,3,4,5,6,7,8,9,10,11,12,13
-0.295914888381958,0.0,0.0,3.0127734238587653e-11,3.0127734238587654e-09,-2.102627405520252e-09,7.983116287680965,-0.5194750594233264,97.72956183133547,-8.417428605878429e-10,-1.0,127.72956183133547,-1.7455748877454728e-09,1.0
-0.9998830556869507,-0.029591488838195807,-0.5372549529325388,-8.21627395748126e-07,-8.216575234823645e-05,1.124168095500977e-06,7.9603944402099085,0.7950599702382094,97.5908958492131,7.905918550983224e-05,-1.0,127.59089584920298,0.00010370800738227325,1.0
0.9998654127120972,-0.12957979440689085,-0.9656866022143281,-1.0463810435748084e-05,-0.0009642183039999957,-1.4536356047756271e-06,7.974268580043948,0.6411244912837667,97.45318031980423,0.0010211852408692796,-1.0,127.45318031816187,0.0013350995539359936,1.0
0.9953672885894775,-0.029593253135681178,-1.2104134928893229,-4.817070545267115e-05,-0.0037706895016923064,-3.161983590516115e-05,7.961455232208974,-0.7843663592558974,97.3164115710311,0.004719420037066787,-1.0,127.31641153622485,0.0061645412000880416,1.0
-0.9999943375587463,0.06994347572326659,-1.6827747498327812,-0.00010093019204969978,-0.005275948659702863,-8.050667086756391e-05,7.998716504030736,0.14329790000665277,97.18054385726143,0.009888957659591203,-1.0,127.18054370445786,0.012916863415941365,1.0
-0.4369986057281494,-0.030055958032608035,-2.1817915248404005,-0.00013225865857048003,-0.003132846652078025,-0.00010327952049316025,7.966225081703699,-0.7343418465775492,97.04556523893382,0.012938395874950648,-1.0,127.04556497654852,0.016906155620497472,1.0
-0.999983012676239,-0.07375581860542295,-1.7693507288074608,-0.00014297784666729308,-0.0010719188096813045,-9.759212051108079e-05,7.98837442041614,0.43113120884608513,96.91145901294746,0.013953783942984624,-1.0,126.9114587063075,0.018243119328389176,1.0
0.9997642040252686,-0.1737541198730469,-1.245751968807467,-0.0001568988691804656,-0.0013921022513172523,-9.675298450062542e-05,7.97845975364401,0.5866685260713729,96.77820312753329,0.015281143742318235,-1.0,126.77820275827446,0.019988109798420105,1.0
0.8062036037445068,-0.07377769947052013,-0.7221532088074742,-0.0001970941548731878,-0.004019528569272219,-0.00013847107068798437,7.9993545199169525,-0.10162315033606194,96.64577195650912,0.019186788065863488,-1.0,126.64577137381754,0.02509961267377742,1.0
-0.48731398582458496,0.006842660903930518,-1.1214853315272155,-0.00024577823524258907,-0.0048684080369401275,-0.0002192244279459743,7.973537826901182,-0.6501496158392954,96.51404162955458,0.02394027574004773,-1.0,126.51404072345046,0.03131362272309184,1.0
-0.9999706745147705,-0.04188873767852802,-1.6307066625577111,-0.00026314611839625115,-0.0017367883153662084,-0.00030178172581152296,7.994882817355632,0.28609218226240307,96.38264258432741,0.025664500598520334,-1.0,126.38264154563922,0.033558884059298945,1.0
0.6678106784820557,-0.14188580513000507,-1.2384406079676407,-0.0002467805129508749,0.0016365605445376244,-0.0003831461480938714,7.979275328431207,-0.5754695761628571,96.25154543188293,0.02413615239594625,-1.0,126.25154451837362,0.03153956770932707,1.0
-0.9942981004714966,-0.07510473728179956,-0.7148418479676413,-0.00022811326482316066,0.0018667248127714245,-0.0005029668329488146,7.991420684918643,-0.3703990235603117,96.12074547528333,0.022429384293956398,-1.0,126.1207446947484,0.029272782179301092,1.0
-0.9990482330322266,-0.17453454732894924,-0.3353484892317235,-0.00021816982301916483,0.0009943441803995836,-0.0006775076223028975,7.990776465783783,-0.38404618716506517,95.99025697104378,0.021619685345632793,-1.0,125.9902562570727,0.02816477998428542,1.0
-0.997660756111145,-0.27443937063217194,0.18825027076826967,-0.00023939503244599364,-0.002122520942682881,-0.0009273779184049147,7.973613169054197,-0.6492249458281182,95.86010366027773,0.023875811009398843,-1.0,125.86010280062801,0.031057661914180027,1.0
-0.9997366070747375,-0.3742054462432863,0.711849030768235,-0.0003358443261562839,-0.009644929371029027,-0.0013001059600501463,7.999735250843341,-0.06508391824720502,95.7303192507936,0.033450591803645485,-1.0,125.73031755892244,0.04352592139893222,1.0
-0.986465573310852,-0.4741791069507599,1.2354477907682004,-0.0005508173685078283,-0.02149730423515444,-0.0018439801989238447,7.987608938071363,-0.4450881400829351,95.60093358620331,0.05450264046904158,-1.0,125.60092903520683,0.07102716068868711,1.0
0.4544590711593628,-0.5728256642818454,1.7590465507681936,-0.000919435650851061,-0.03686182823432327,-0.002599411420323605,7.985746559173448,-0.47733834190167257,95.47196361350699,0.0903797642574495,-1.0,125.47195093307914,0.11796282989670206,1.0
