Time,Steer.Ang,Steer.Vel,Steer.Acc,carx,cary,caryaw,carv,alHori,Roll
9.57,-0.014463539123580752,0.5357318993314515,-52.35987599999999,128.0388976284091,-8.0627673576589,-0.0001980242515873475,12.034588469985856,0.15776153969148277,-0.0007115744022813153
9.58,0.018932876586867747,0.012133139331464447,-52.35987599999999,128.1592287938918,-8.062969575322107,-0.0003470786564403187,12.031922619282087,0.5620847762529975,-0.0009843878370640736
9.59,0.06060689926142741,-0.5114656206685166,-52.35987599999999,128.27953271495377,-8.063113329092936,-0.00045550444055647435,12.029144339485306,0.8583253725798926,-0.0010897604943232557
9.6,-4.1251182602052364e-05,-1.012586931306158,-43.567860426783454,128.39980870519534,-8.06316942086888,-0.0005014869239492786,12.026341835239489,0.9983208345433883,-0.0009988895775568088
9.61,-0.07286875247959756,-1.2628600496290199,-10.83314100313971,128.52005701551283,-8.063124434310124,-0.0004740966406239098,12.023614498862967,0.9626514499040438,-0.0007198873059757168
9.620000000000001,-0.13945851325994246,-1.2714722696265672,8.317583343191709,128.64027866849884,-8.062982817811124,-0.00037505339092679075,12.021014616759304,0.7526228503125452,-0.0002968118375212287
9.63,-0.07568734169011959,-1.0157742269496304,37.92889523786541,128.7604748023599,-8.0627668129555,-0.00021901772760188,12.018510623087394,0.3900435823827066,0.00019777713416881975
9.64,0.0030189990996736457,-0.5585590606991782,52.35987599999999,128.88064586395564,-8.062513842244018,-3.198467167328896e-05,12.015993787583362,-0.06814315697248506,0.0006750934282537917
9.65,0.08150774955743563,-0.034960300699196194,52.35987599999999,129.00079113557257,-8.062270390127441,0.00015297381800678716,12.013347368415488,-0.5292021508131952,0.00104594061993459
9.66,0.07374385833734301,0.4886384593007823,52.35987599999999,129.12090916723324,-8.062082565160182,0.00030246169102064307,12.010548732067436,-0.8904477932706303,0.0012389007937360181
9.67,-0.0005258369446378142,1.0103981772930137,50.520833992248626,129.24099891480154,-8.061985940558353,0.0003900027206482111,12.00769755128379,-1.0762114138373442,0.0012154273209134408
9.68,-0.014633355140743471,1.3370187378398821,16.171769859958243,129.36106055018695,-8.061998285816601,0.00040126827521375736,12.004930006605292,-1.0576807019083834,0.0009776525243865115
9.69,0.005836243629397692,1.3571965517674607,-8.474990350078293,129.48109528054536,-8.062116835693459,0.0003362227302811972,12.002314997683472,-0.8471543576111724,0.0005678322678907595
9.700000000000001,0.04639565944666478,1.1306663333138918,-32.62596032651631,129.60110443741507,-8.062319551921586,0.0002085420482520086,11.999812314981366,-0.48642807190677917,5.9796356122805556e-05
9.71,0.10360417842859714,0.7329262258197946,-46.58402191527147,129.7210886000325,-8.062569462934752,4.28851229478611e-05,11.997313234343615,-0.039133271700718876,-0.0004553082045305199
9.72,0.06364172458643486,0.2149663517077026,-52.35987599999652,129.84104726826652,-8.062821167027625,-0.00012942695528140382,11.994710527930398,0.4173196647701265,-0.0008845681945421756
9.73,0.002167048454234017,-0.3086324082922802,-52.35987599999996,129.96097919309895,-8.06302868407585,-0.0002758925567462419,11.991963463877376,0.8010889311514594,-0.0011504271654363561
9.74,-0.0702336597443118,-0.8322311682922611,-52.35987599999674,130.08088320172766,-8.063153787275274,-0.00036876298214821873,11.989130262410457,1.0401198907761557,-0.0012049781104806576
9.75,-0.14030316352849,-1.2326698745062818,-25.643330430904278,130.20075903595344,-8.063173173125008,-0.0003902928983624112,11.986334303067046,1.0868190491652945,-0.0010394664445830932
9.76,-0.1598254013061995,-1.3251903953687545,2.2030279562569306,130.32060762298244,-8.063083217800678,-0.00033639864146739067,11.983684299692229,0.9209921394047026,-0.0006866825745209464
9.77,-0.09248565673832988,-1.1485566575855763,29.586663826122372,130.44043047769352,-8.062901848073384,-0.00021832715429718477,11.981182489283388,0.558047736793357,-0.00021649402488989133
9.78,-0.01506244659428857,-0.7303721512903194,50.41106653204782,130.5602284957337,-8.062666683744757,-6.16115512115177e-05,11.9787049286756,0.056706830792730534,0.0002763490121347254
9.790000000000001,0.03870420455928429,-0.20677339129024072,52.3598759999984,130.68000106780974,-8.062428652385389,9.83107445649295e-05,11.976085135834154,-0.4797592155974233,0.0006893657518653621
9.8,0.029427475929218554,0.31682536870974093,52.35987599999904,130.79974636076074,-8.062241496489106,0.00022353387893877142,11.973254792921272,-0.932782110429401,0.0009334131902734296
9.81,-0.03572972774509646,0.8404241287097236,52.35987599999729,130.9194626840944,-8.06215000882613,0.0002820014336548997,11.97030700409921,-1.209856544100731,0.0009516220344994275
