,Time,x,y,z,traj_tx,traj_ty,traj_tz,num
0,0.0,2.971465477840387,-24.999993718910556,0.6811236500118136,2.3692313284605673,-25.0,0.0,0.0
1,0.01,3.11029211525327,-24.99999448209898,0.6811207314756591,2.5079629402840746,-25.0,0.0,0.0
2,0.02,3.2488672271295393,-24.999995969831826,0.6810994726463366,2.646283622737954,-25.0,0.0,0.0
3,0.03,3.387112361812155,-24.99999727506026,0.6810423947358092,2.7841381110581525,-25.0,0.0,0.0
4,0.04,3.5250097766671806,-24.999997814258915,0.6809352219887704,2.921526742612966,-25.0,0.0,0.0
5,0.05,3.6625596894973453,-24.999997262226955,0.6807735803714202,3.058461392174479,-25.0,0.0,0.0
6,0.06,3.799771408158632,-24.999995478813695,0.6805607081623973,3.194960174987637,-25.0,0.0,0.0
7,0.07,3.9366602455510193,-24.99999244307345,0.6803033209939615,3.3310473911970613,-25.0,0.0,0.0
8,0.08,4.073245031311749,-24.99998825193181,0.6800081717424663,3.4667522641330235,-25.0,0.0,0.0
9,0.09,4.209545846603243,-24.99998310057966,0.6796805714310629,3.602107424964533,-25.0,0.0,0.0
10,0.1,4.345582240102642,-24.99997725749639,0.6793245165621837,3.7371462172028718,-25.0,0.0,0.0
11,0.11,4.481371722838863,-24.999971036838588,0.6789437075289915,3.871899523517154,-25.0,0.0,0.0
12,0.12,4.616928900867717,-24.99996475357243,0.6785407420402233,4.006395313118271,-25.0,0.0,0.0
13,0.13,4.752265772333754,-24.99995868512929,0.6781174153531344,4.140658729752035,-25.0,0.0,0.0
14,0.14,4.8873923977531994,-24.999953062892665,0.6776753402022683,4.274712491310669,-25.0,0.0,0.0
15,0.15,5.022317617062033,-24.999948052734737,0.6772165943841714,4.40857740633747,-25.0,0.0,0.0
16,0.16,5.157049625602563,-24.99994373228753,0.6767437409900577,4.542272957686315,-25.0,0.0,0.0
17,0.17,5.29159625692845,-24.99994009324291,0.6762598292429773,4.675817677233365,-25.0,0.0,0.0
18,0.18,5.425964862537448,-24.999937045740428,0.6757683633000909,4.809229023991593,-25.0,0.0,0.0
19,0.19,5.560162083890036,-24.99993442313547,0.6752730670193446,4.94252315353708,-25.0,0.0,0.0
20,0.2,5.694193710575811,-24.99993197010664,0.6747786024836493,5.075714493106469,-25.0,0.0,0.0
21,0.21,5.828061428821422,-24.999929442398802,0.6742916720278572,5.208875804651035,-25.0,0.0,0.0
22,0.22,5.961762549757221,-24.99992660149684,0.6738209800046403,5.342068456819995,-25.0,0.0,0.0
23,0.23,6.095294265967045,-24.999923193446026,0.6733740999094926,5.475281553303274,-25.0,0.0,0.0
24,0.24,6.2286508616651854,-24.999918994159216,0.6729576926401304,5.608501512589031,-25.0,0.0,0.0
25,0.25,6.361824794264631,-24.99991384122039,0.6725785085497835,5.741711163762675,-25.0,0.0,0.0
26,0.26,6.494807960796566,-24.999907626917718,0.6722439148591763,5.874889798290082,-25.0,0.0,0.0
27,0.27,6.627592265157995,-24.999900312351095,0.6719606765946378,6.00801429279091,-25.0,0.0,0.0
28,0.28,6.760169916901925,-24.99989193353011,0.6717343112103529,6.1410605933538545,-25.0,0.0,0.0
29,0.29,6.892533658927171,-24.999882563727684,0.6715701598096853,6.274005354539984,-25.0,0.0,0.0
30,0.3,7.024676468930543,-24.99987229184313,0.6714719642614788,6.406825237828622,-25.0,0.0,0.0
31,0.31,7.1565913983073415,-24.9998612433569,0.6714410711235173,6.539496866157583,-25.0,0.0,0.0
32,0.32,7.288271787979393,-24.99984956752237,0.6714761270945823,6.671998587789426,-25.0,0.0,0.0
33,0.33,7.419711712450189,-24.999837447828373,0.6715744576128506,6.804310087194308,-25.0,0.0,0.0
34,0.34,7.55090622364966,-24.999825062113672,0.6717335800293617,6.936412276534529,-25.0,0.0,0.0
35,0.35000000000000003,7.681851130549164,-24.99981256245281,0.6719511851731371,7.06828729989887,-25.0,0.0,0.0
36,0.36,7.812542526982291,-24.99980006343565,0.6722244385464637,7.199918120347554,-25.0,0.0,0.0
37,0.37,7.942976412723819,-24.999787639303882,0.6725498638671435,7.331288167542336,-25.0,0.0,0.0
38,0.38,8.07314856468269,-24.999775319561298,0.6729235029386871,7.462381208983141,-25.0,0.0,0.0
39,0.39,8.203054645115774,-24.99976308935412,0.6733411583988486,7.593181621342941,-25.0,0.0,0.0
40,0.4,8.332690478149065,-24.99975089398193,0.6737986143033647,7.723674713610853,-25.0,0.0,0.0
41,0.41000000000000003,8.462052350456844,-24.99973864784681,0.6742918497697239,7.853847256336307,-25.0,0.0,0.0
42,0.42,8.59113723649774,-24.99972624230565,0.6748160472948301,7.983688704033847,-25.0,0.0,0.0
43,0.43,8.719943070324803,-24.999713530142902,0.675365985856047,8.113191072519278,-25.0,0.0,0.0
44,0.44,8.84846884717892,-24.99970036695646,0.675936600294507,8.242348782879075,-25.0,0.0,0.0
45,0.45,8.976714463128113,-24.999686630343383,0.6765225375473896,8.371158664879028,-25.0,0.0,0.0
46,0.46,9.104680481470638,-24.999672231523405,0.6771177367460776,8.49961987365067,-25.0,0.0,0.0
47,0.47000000000000003,9.232367985161817,-24.999657107952547,0.6777157336287793,8.627733450095404,-25.0,0.0,0.0
48,0.48,9.359778471278819,-24.999641240728504,0.6783099450137393,8.755501920461624,-25.0,0.0,0.0
49,0.49,9.48691373821487,-24.99962463873477,0.6788939108963323,8.882928846343239,-25.0,0.0,0.0
50,0.5,9.613775786627032,-24.999607325245496,0.6794615194590564,9.010018590122877,-25.0,0.0,0.0
51,0.51,9.740366719031236,-24.999589335228695,0.6800070779055766,9.13677610506934,-25.0,0.0,0.0
52,0.52,9.866688647054339,-24.99957071092825,0.6805251832110942,9.2632066325772,-25.0,0.0,0.0
53,0.53,9.992743640569818,-24.999551503149497,0.6810107498175769,9.38931551454661,-25.0,0.0,0.0
54,0.54,10.118533723145681,-24.999531764823814,0.6814593882682298,9.515108237143428,-25.0,0.0,0.0
55,0.55,10.244060849568394,-24.99951154573941,0.681867360204754,9.640590353216627,-25.0,0.0,0.0
56,0.56,10.36932688426349,-24.999490889968897,0.6822315123534671,9.765767364331007,-25.0,0.0,0.0
57,0.5700000000000001,10.494333594275833,-24.999469836300868,0.6825492353029989,9.890644674409202,-25.0,0.0,0.0
58,0.58,10.619082642526333,-24.999448420995805,0.6828184420517893,10.015227557921769,-25.0,0.0,0.0
59,0.59,10.74357559086659,-24.999426677948776,0.683037529653596,10.13952119786134,-25.0,0.0,0.0
60,0.6,10.867813919417117,-24.99940464274711,0.683205417279645,10.26353078533968,-25.0,0.0,0.0
61,0.61,10.991799076290881,-24.99938233264219,0.6833221315829412,10.38726179066573,-25.0,0.0,0.0
62,0.62,11.115532425172235,-24.999359757490506,0.6833881540314808,10.510719586118487,-25.0,0.0,0.0
63,0.63,11.239015224584586,-24.999336931346104,0.6834041228525233,10.633909431577061,-25.0,0.0,0.0
64,0.64,11.362248649208427,-24.99931387184344,0.6833711780109865,10.756836487289153,-25.0,0.0,0.0
65,0.65,11.485233783695126,-24.99929059683823,0.6832910598980333,10.879505752938643,-25.0,0.0,0.0
66,0.66,11.607971587306022,-24.999267122879267,0.6831659809738749,11.001922012490478,-25.0,0.0,0.0
67,0.67,11.73046285611316,-24.999243465822538,0.6829985153072893,11.124089719066731,-25.0,0.0,0.0
68,0.68,11.852708197406155,-24.999219642572264,0.6827915212351576,11.246012893992864,-25.0,0.0,0.0
69,0.6900000000000001,11.974708017889224,-24.999195673204035,0.6825480880686645,11.367695052412074,-25.0,0.0,0.0
70,0.7000000000000001,12.096462522386918,-24.999171584210423,0.682271478139361,11.489139165382126,-25.0,0.0,0.0
71,0.71,12.21797172012589,-24.999147411217447,0.6819650943135159,11.610347652076786,-25.0,0.0,0.0
72,0.72,12.339235432944049,-24.999123201333266,0.6816324503204155,11.731322390807557,-25.0,0.0,0.0
73,0.73,12.460253303495733,-24.99909901514158,0.6812771440710429,11.85206474017592,-25.0,0.0,0.0
74,0.74,12.581024803437058,-24.99907492938734,0.6809028456642904,11.972575572575936,-25.0,0.0,0.0
75,0.75,12.701549239480624,-24.999051038021847,0.6805132632083412,12.092855298293996,-25.0,0.0,0.0
76,0.76,12.82182575568905,-24.999027456147125,0.6801120979528414,12.212903873241014,-25.0,0.0,0.0
77,0.77,12.941853333867627,-24.99900432256175,0.6797030217110991,12.332720807847807,-25.0,0.0,0.0
78,0.78,13.061630801894777,-24.998981801890977,0.6792896441898155,12.45230519702168,-25.0,0.0,0.0
79,0.79,13.181156841011449,-24.99896008738095,0.6788754962389539,12.571655757964054,-25.0,0.0,0.0
80,0.8,13.300429980749621,-24.99893940399821,0.6784640273253414,12.690770849633171,-25.0,0.0,0.0
