0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.002093697815054518,-0.0007449036631552273,13.627231273286542,0.0007449036631552273,0.047168892994523134,-0.1600706988617305,0.004739765871810833,0.0011267720389335056,9.009369796195424e-05,9.009369796195424e-05,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.004633091357802344,-0.0008905164208112621,13.603120393572414,0.0008905164208112621,-0.0029437702149151534,-0.09060695368091196,0.0017371296159090339,-0.0019873372272843593,4.133825450675525e-06,4.133825450675525e-06,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.001735371037257467,-0.0010375219225250763,13.580123937745881,0.0010375219225250763,0.05736664272844799,-0.030681270020538515,0.005674626965640698,0.0018044828860740159,9.392919175707985e-05,9.392919175707985e-05,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.004476933823041705,-0.001184861760814163,13.558114764957061,0.001184861760814163,-0.01402503959834573,-0.021844331987236322,0.0012854525716033108,-0.00269770773922034,-1.1481026454820089e-05,-1.1481026454820089e-05,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.002688559137328762,-0.0013310730194051577,13.536950811017137,0.0013310730194051577,0.03198359347879893,0.028632192898635195,0.004309525550609276,0.00018625825077689872,4.13822391267303e-05,4.13822391267303e-05,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.00416337579122914,-0.001475561389154231,13.516560282668946,0.001475561389154231,0.15984449721872787,-0.0055170040477725505,0.012321317263532668,0.008018158667262642,0.00020013096465456545,0.00020013096465456545,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.00334101360669534,-0.0016217759698353143,13.49687318402787,0.0016217759698353143,0.30293871201574796,-0.23928945323573014,0.021012689867050714,0.016473916612973077,0.00035090578431697637,0.00035090578431697637,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.004621371481036346,-0.0017774581237400046,13.477804467657279,0.0017774581237400046,0.29943660451099263,-0.6337487315256068,0.020577396503527585,0.015877234322239617,0.0003223431054258239,0.0003223431054258239,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.0037499030894746536,-0.0019510192195091322,13.459332932903074,0.0019510192195091322,0.27622640384361147,-1.0146632595620366,0.018922713521963726,0.014081743956867345,0.0002615776367564328,0.0002615776367564328,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.005761899316898304,-0.002149010779243381,13.441438836673514,0.002149010779243381,0.255812645237893,-1.3040748818896597,0.017461837037463852,0.012516549402804129,0.00020814536408846003,0.00020814536408846003,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.004423876189441692,-0.0023763225965728082,13.424030366031143,0.0023763225965728082,0.35316512016579554,-1.523027360811223,0.023226557849734496,0.01808770542491572,0.00023318732871672733,0.00023318732871672733,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.006555141739835794,-0.002638654031142277,13.406944887665686,0.002638654031142277,0.47998670367524066,-1.7825534253213213,0.030759889231629797,0.025335019974789545,0.0002585691249691982,0.0002585691249691982,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.005923276364483089,-0.0029440627221226476,13.389425721951513,0.0029440627221226476,0.5837865653447809,-2.14538680821774,0.036856847816814836,0.03111782781273147,0.00024378021657374817,0.00024378021657374817,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.0067402784807948785,-0.0033017578570998254,13.371526628328098,0.0033017578570998254,0.454038092773408,-2.533087279283167,0.028619234550242182,0.022904816405021757,0.00013723026766070313,0.00013723026766070313,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.008547931183203317,-0.0037175230311658337,13.353205610571832,0.0037175230311658337,0.5749359461478888,-2.5928579030601644,0.03579080037851285,0.029777789129567342,8.98853830073556e-05,8.98853830073556e-05,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.008457861034059043,-0.004195641606196408,13.334043009576165,0.004195641606196408,0.4882360252551733,-2.6538517377657755,0.030283495884419857,0.024306678571810018,9.737069397738033e-06,9.737069397738033e-06,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.0098819507978958,-0.004738012499688782,13.314077840386762,0.004738012499688782,0.46579963741824004,-2.563507884235342,0.028788036966823128,0.022811954988390323,-6.581161773221674e-05,-6.581161773221674e-05,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.011947568681530784,-0.005343132529159471,13.29320969882895,0.005343132529159471,0.455826404225081,-2.3705451612521222,0.028131656551078212,0.02216599980287426,-0.0001416799327924652,-0.0001416799327924652,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.012643950929517596,-0.006008011011990829,13.271439312817764,0.006008011011990829,0.49227290851995353,-2.1626575995766766,0.030352300306735077,0.02435285674708541,-0.00023804416218729593,-0.00023804416218729593,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.014184309802883589,-0.006729070423656988,13.24878640679321,0.006729070423656988,0.34308817489072757,-1.9693321363248835,0.021279555023183763,0.015536241575816054,-0.00024035841179158074,-0.00024035841179158074,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.016261536582210932,-0.007499707826209666,13.225363230686217,0.007499707826209666,0.3176641191355893,-1.7598125412129335,0.019825830942589707,0.014217086828820601,-0.00027601627502760954,-0.00027601627502760954,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.01856411566468959,-0.008310855473238052,13.201186015194473,0.008310855473238052,0.18284574402496295,-1.5791889286604064,0.011744637921631098,0.0064244077308519285,-0.00020786412800510265,-0.00020786412800510265,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.020188130689823502,-0.009152041409357792,13.176323353793668,0.009152041409357792,0.26513889385387385,-1.4268779925528927,0.017023311740747143,0.011796043936022092,-0.0003240037999669097,-0.0003240037999669097,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.022150123131952814,-0.010014549734181654,13.15076219770319,0.010014549734181654,0.29816838009283014,-1.3529787636522004,0.0192369875318197,0.01412025445487488,-0.0004332358189340745,-0.0004332358189340745,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.02433344241987871,-0.010892809166024572,13.12455907972152,0.010892809166024572,0.2562429006211468,-1.3237467860834895,0.016824731268331578,0.011890119147389702,-0.0004382228602168856,-0.0004382228602168856,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.026657577930031387,-0.0117821071651222,13.097688580087928,0.0117821071651222,0.3418515826575467,-1.3000128108664455,0.022152432193633165,0.01726075564611334,-0.0006337337826490438,-0.0006337337826490438,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.029073894357941228,-0.012679739134667108,13.070140369236634,0.012679739134667108,0.37812954140827154,-1.305758576646442,0.024394972448647044,0.019562123800543063,-0.0007961064083364611,-0.0007961064083364611,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.03155854775648832,-0.013584618015645129,13.041929907149402,0.013584618015645129,0.3394502501003451,-1.325132418855095,0.022008886072684496,0.017314269839670687,-0.0008087021510874995,-0.0008087021510874995,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.034102764625560084,-0.014495574734247382,13.01310607494674,0.014495574734247382,0.4108258212916562,-1.3457763387953445,0.026307846421693353,0.02162009838839883,-0.00104569245715248,-0.00104569245715248,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.03670995902819149,-0.015412117974849255,12.983678088643904,0.015412117974849255,0.3383698920719332,-1.377993422141037,0.021800173823813208,0.017288125739309546,-0.0009781231933435636,-0.0009781231933435636,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.03939063420295347,-0.016333456327057495,12.953692398174171,0.016333456327057495,0.439245546888561,-1.4105083071205546,0.027862069964994227,0.02333371355260624,-0.0013194194075414577,-0.0013194194075414577,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.04216262132442445,-0.017259868622160175,12.92314246653342,0.017259868622160175,0.45826947866007783,-1.4627580062397103,0.028894724066798442,0.024417261871934215,-0.001516661397277609,-0.001516661397277609,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.04504980118156295,-0.018192662617780807,12.89208453441559,0.018192662617780807,0.3350449609570219,-1.5227728659016324,0.021242916321928932,0.016972292453428194,-0.00124237537128262,-0.00124237537128262,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.04807454894182753,-0.019131066541059772,12.860639642513387,0.019131066541059772,0.4747827935032564,-1.567367237157001,0.02968615059701768,0.02535389405659237,-0.0017662325491177321,-0.0017662325491177321,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.05126263352829377,-0.02007525316310133,12.82875097837013,0.02007525316310133,0.5437206971459106,-1.628296005500905,0.03379552473941748,0.02945084724559096,-0.0021971505392724727,-0.0021971505392724727,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.054645513483850175,-0.021027155611126495,12.796506428156833,0.021027155611126495,0.46675564823672316,-1.6994208202957812,0.02889377419515992,0.024723514426217723,-0.0020666421723783504,-0.0020666421723783504,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.05798533585859775,-0.021986062032735648,12.76406515064841,0.021986062032735648,0.34678066251799605,-1.7469912415571371,0.02141943807883415,0.01748722142824958,-0.0016577532072025653,-0.0016577532072025653,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.061432564505111746,-0.02294659757050567,12.731433766569134,0.02294659757050567,0.40201289383694677,-1.7554148942999765,0.024760957589607405,0.020856017615878977,-0.0019375398164485896,-0.0019375398164485896,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.06514156379538823,-0.023901948170220857,12.69854690013883,0.023901948170220857,0.43138586981222193,-1.7470450552005603,0.026548617506011517,0.02267744552204337,-0.0022086520495338234,-0.0022086520495338234,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.0690910019059817,-0.024846088312038384,12.665598240650281,0.024846088312038384,0.36373180104419756,-1.7322217447422446,0.022391401508091806,0.018679104775679106,-0.002009629388424909,-0.002009629388424909,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.0729029756415205,-0.025774701301268046,12.633930563055614,0.025774701301268046,0.22750890506431637,-1.7276604800888202,0.014063263527850678,0.01059255285972533,-0.001370801787486426,-0.001370801787486426,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.07704107627994726,-0.026694765361690846,12.608000655246396,0.026694765361690846,0.33487536264583667,-1.8275625188374762,0.020766630637396234,0.01723365749400752,-0.001913345938986423,-0.001913345938986423,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.0812764037096586,-0.02762447875163057,12.58696699303783,0.02762447875163057,0.3200025728903732,-1.9723965106930845,0.019946064177686705,0.016469545771350666,-0.0019531007765291833,-0.0019531007765291833,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.08557499896762245,-0.02855937258882618,12.563506221256537,0.02855937258882618,0.4458796969614947,-1.8494916579764857,0.027753174670942612,0.024138931127350327,-0.002714236273582334,-0.002714236273582334,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.0901334092633387,-0.029492543560059658,12.538650763182684,0.029492543560059658,0.5635473839007346,-1.7971035341894355,0.035003844119223616,0.031217262232729245,-0.003568371057853502,-0.003568371057853502,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.09462892265635721,-0.030430302180642833,12.514445839612165,0.030430302180642833,0.43296208893880517,-1.839155553229053,0.02688835796656624,0.023301426307126227,-0.002972904020092902,-0.002972904020092902,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.09943429987264382,-0.031379158565998266,12.491040809041039,0.031379158565998266,0.36041226005181937,-1.8876113662773513,0.022398526606937624,0.018927351081956506,-0.002521062619886285,-0.002521062619886285,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.10418049984289231,-0.03233962635941387,12.467909577512089,0.03233962635941387,0.2804322115145651,-1.9100292821967995,0.017512482250192623,0.014159993711301621,-0.002032231249364165,-0.002032231249364165,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.10917434979660609,-0.0333088168322354,12.444878415193385,0.0333088168322354,0.3699173918925242,-1.9116845938537668,0.023099314738666377,0.019654062731164053,-0.0026112307686814453,-0.0026112307686814453,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.11419368965949316,-0.0342849847330358,12.422047040526987,0.0342849847330358,0.31825238680467166,-1.91841851598795,0.01999680420609848,0.016642740112828597,-0.0023999365936696517,-0.0023999365936696517,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.11933008683493282,-0.03526749043791329,12.399435115807684,0.03526749043791329,0.41318668043241086,-1.9268663335305618,0.025890257213371834,0.02242847904974828,-0.003070196712534903,-0.003070196712534903,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.12465072115049423,-0.036257044813782696,12.376981411649194,0.036257044813782696,0.39666581517085636,-1.9477657320139379,0.02489498106945938,0.021446378662769813,-0.0031023608121516035,-0.0031023608121516035,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.12991575792847376,-0.037255138287044284,12.354609276720304,0.037255138287044284,0.40219256887212623,-1.9748734603414735,0.02523693891437996,0.02175481611141276,-0.003201614556476143,-0.003201614556476143,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.13537436375056286,-0.038263273100716665,12.332291193905041,0.038263273100716665,0.49308640966192147,-2.009380535870851,0.030807100499698883,0.027148751184735937,-0.00394629193406109,-0.00394629193406109,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.14098188153762561,-0.03928482065371704,12.309928488841134,0.03928482065371704,0.6009528131224241,-2.0669127122250868,0.03740126304108497,0.03350001888388367,-0.0049196520271037,-0.0049196520271037,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.14657744210889653,-0.040326172654744044,12.28748678591448,0.040326172654744044,0.6840725571848484,-2.157908328049128,0.042450041037970385,0.038332270420816675,-0.005756913650149072,-0.005756913650149072,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.1523583403387424,-0.04139606484192564,12.264920959161337,0.04139606484192564,0.7844558210112186,-2.2838621374587342,0.04856370810828403,0.044165639318347556,-0.006739959671780215,-0.006739959671780215,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.15832479268666047,-0.042504931358870075,12.242226207044796,0.042504931358870075,0.7971704662777513,-2.4447066460901423,0.04909964766220748,0.04453175524285521,-0.0070742876868936,-0.0070742876868936,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.16446188966499126,-0.043662940250126334,12.219452767729448,0.043662940250126334,0.8229969539679617,-2.629638495947715,0.050470732373501866,0.04572208653397254,-0.0074446953781099065,-0.0074446953781099065,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.17069867333431593,-0.04487870741240608,12.196694425347713,0.04487870741240608,0.7693484776653382,-2.8866517539177767,0.04682295263100432,0.0420319393088115,-0.007173939580031757,-0.007173939580031757,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.17715148212051565,-0.04615811458243271,12.174043193248949,0.04615811458243271,0.7659760236740144,-3.161733020114241,0.04642180583162994,0.04153388101074704,-0.007237966561436544,-0.007237966561436544,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.18381863707646853,-0.04750471402383061,12.151549635300098,0.04750471402383061,0.8147189542651208,-3.4556248148191995,0.04937870544250238,0.044305129663095834,-0.0077978984893122836,-0.0077978984893122836,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.19070019637629718,-0.04892182163723813,12.12913247618996,0.04892182163723813,0.946768708527091,-3.7804094156131915,0.05775438230063828,0.05229252866456946,-0.009160074168610697,-0.009160074168610697,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.19780111060096292,-0.050414634916516946,12.1067968760842,0.050414634916516946,0.9576973367482451,-4.1735692618739515,0.05832701363576148,0.052712505719107815,-0.009560618048472962,-0.009560618048472962,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.20512792634107094,-0.051988396697675736,12.084635167186612,0.051988396697675736,0.8562890846282274,-4.594977434589138,0.05168081273261848,0.046133417747329646,-0.008816353620959299,-0.008816353620959299,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.21268324911999414,-0.05364514645963151,12.06274833279278,0.05364514645963151,0.9318372566252981,-5.0169653949722015,0.056481400815638697,0.050698670070709224,-0.009570301202009109,-0.009570301202009109,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.22046964194512583,-0.055385796624784,12.040902515558082,0.055385796624784,1.0594020087271967,-5.466430768457315,0.06474192189046478,0.05856706412545242,-0.011023904209332887,-0.011023904209332887,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.2284940652727233,-0.05721315618939967,12.019139471798146,0.05721315618939967,0.9427259434014591,-5.953340716066563,0.057071989458493025,0.05101104133994082,-0.01022196815370821,-0.01022196815370821,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.23676120553037258,-0.05912799881243913,11.997674867061404,0.05912799881243913,0.8875969413667951,-6.473119302679902,0.05348911964991254,0.04746038584797046,-0.009722349220769788,-0.009722349220769788,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.2452710302776215,-0.06112734875727212,11.976452131500837,0.06112734875727212,0.9021382067352569,-6.947359209435893,0.05444490933948882,0.048338978531515336,-0.00996091763852692,-0.00996091763852692,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.2540232031263926,-0.06320719501799042,11.955269436013754,0.06320719501799042,1.0342444125562942,-6.882687905922052,0.06306425280736987,0.05661857506304315,-0.011468473381156464,-0.011468473381156464,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.26302260083578655,-0.06536599201242635,11.934047377513672,0.06536599201242635,1.1250344071537297,-6.98723237148901,0.0690429480368762,0.06227425212504515,-0.012727878929191321,-0.012727878929191321,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.27228013632756976,-0.06760532589460186,11.91268894517674,0.06760532589460186,1.2660674784332557,-7.283816010197113,0.07840097681283588,0.07109719721934381,-0.014497264268450364,-0.014497264268450364,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.2818119890173939,-0.0699295467772987,11.891215668276711,0.0699295467772987,1.2010245222598357,-7.503143690564033,0.07394636680046701,0.06664228424516334,-0.014194281407145235,-0.014194281407145235,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.291633021728884,-0.07234181419892606,11.86982055025407,0.07234181419892606,1.100467531755571,-7.747422204704583,0.06717558702404798,0.06000898118967123,-0.013248207866930858,-0.013248207866930858,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.3017524259182886,-0.07484129201108615,11.84859038688955,0.07484129201108615,1.1366489041596692,-7.463977591927288,0.06951580991623173,0.06218185646942616,-0.013713070442434328,-0.013713070442434328,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.31213531379336706,-0.07742559083678177,11.827259533627927,0.07742559083678177,1.2708925802260682,-7.323912180107189,0.07845537587566463,0.07063522651769082,-0.015437957292567174,-0.015437957292567174,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.32280906654289404,-0.080094950766364,11.80574695677397,0.080094950766364,1.3765086550265602,-7.15589842207131,0.08555314402099881,0.0772179839018994,-0.017009374370973416,-0.017009374370973416,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.3338164244119864,-0.08285248118809699,11.784036873202819,0.08285248118809699,1.4473876778036419,-6.98272552023626,0.09031704136893888,0.08149815229466499,-0.01819032563377647,-0.01819032563377647,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.34517706272205545,-0.08570266670728946,11.762236202689706,0.08570266670728946,1.3853588316589647,-6.841141313181692,0.08600217256127403,0.07716639522440026,-0.017822408410175277,-0.017822408410175277,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.3568473837229571,-0.08864797030600066,11.74053820590733,0.08864797030600066,1.3613231766969023,-6.6570893398765145,0.08430576973094278,0.07537638444960267,-0.01770768485287236,-0.01770768485287236,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.368871298596569,-0.09168784248774707,11.719060415714868,0.09168784248774707,1.2167694825679118,-6.448950968434002,0.07452343485165014,0.0659514476115032,-0.016203293083515227,-0.016203293083515227,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.3812818108113818,-0.09481757639042596,11.69791516968368,0.09481757639042596,1.202726373821503,-6.2796308022260385,0.07358870601498502,0.06507532416661753,-0.016054953565212565,-0.016054953565212565,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.3940081699904218,-0.0980300237146451,11.676940580536286,0.0980300237146451,1.2873462952673507,-6.223768330899543,0.07929624423564612,0.07054921022231475,-0.017270601447329594,-0.017270601447329594,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.4071036173981829,-0.10131913524235471,11.655989215846827,0.10131913524235471,1.3319253511726934,-6.216461206378082,0.08234864823047115,0.07343004681281579,-0.01806078155190893,-0.01806078155190893,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.4205691187667247,-0.1046810230422089,11.635093740769518,0.1046810230422089,1.3817299000918946,-6.255481761907705,0.08575491770971827,0.07660806900399672,-0.01873128494730352,-0.01873128494730352,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.4343707491888972,-0.10811270294283265,11.614300620558708,0.10811270294283265,1.3149108745157805,-6.2241880616426055,0.08123334471646057,0.07225599406036545,-0.017980854089295936,-0.017980854089295936,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.44857317539174857,-0.11161014311996788,11.59374273074216,0.11161014311996788,1.2168696798384264,-6.143602322684844,0.07465106352688769,0.06599310201683718,-0.016689439427271874,-0.016689439427271874,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.46310194246252434,-0.11516652679797297,11.57341710207297,0.11516652679797297,1.291602634638556,-6.1359037944969055,0.07969968468786195,0.07087635376204697,-0.017471147451581105,-0.017471147451581105,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.4780299576774052,-0.11877505853844887,11.553138633708002,0.11877505853844887,1.252317445725211,-6.159546837856572,0.07708958426552226,0.06842735977750705,-0.01709178181198742,-0.01709178181198742,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.49329569688898633,-0.12242921778458343,11.5331019476978,0.12242921778458343,1.14793820902706,-6.2113722093533,0.0701530860078874,0.06187884956390235,-0.015760219474465813,-0.015760219474465813,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.5089377261244111,-0.12612058862517844,11.513313451339894,0.12612058862517844,1.1855279646813948,-6.072976667391145,0.07271113060103852,0.06445455167283604,-0.016078489629463864,-0.016078489629463864,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.5249424605591382,-0.1298405460094783,11.493601060155708,0.1298405460094783,1.1759685225784848,-5.988902575121408,0.07213798752047094,0.06401199867118165,-0.01601257776114209,-0.01601257776114209,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
0.5412828451659337,-0.13358178250310426,11.473933939057334,0.13358178250310426,1.2504174269735884,-5.953374392751337,0.07718300022927208,0.06891129264866781,-0.016911190953928897,-0.016911190953928897,0.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0
