,Time,x,y,z,traj_tx,traj_ty,traj_tz,num
0,0.0,2.9712853013748406,-1.9999927879728647,0.6807140136503113,2.357743049550916,-2.0,0.0,0.0
1,0.01,2.994886387930179,-1.9999935676917822,0.6807152032110295,2.3813439428050662,-2.0,0.0,0.0
2,0.02,3.018472546891688,-1.9999955319165144,0.6807184414791658,2.404934101543761,-2.0,0.0,0.0
3,0.03,3.042045109791437,-1.9999978763940247,0.6807238509105836,2.428515402296008,-2.0,0.0,0.0
4,0.04,3.0656050988089834,-1.9999992088023097,0.6807317611110248,2.452087835988224,-2.0,0.0,0.0
5,0.05,3.089153016011745,-1.999997770446944,0.6807425313521992,2.475650359854665,-2.0,0.0,0.0
6,0.06,3.1126876752546684,-1.9999917676527867,0.6807563138842443,2.49919781655315,-2.0,0.0,0.0
7,0.07,3.1361827205031996,-1.9999796640584948,0.680770762596459,2.522681295176988,-2.0,0.0,0.0
8,0.08,3.1595718790100493,-1.999960342352743,0.6807789208063727,2.5460092620281607,-2.0,0.0,0.0
9,0.09,3.1827786649219045,-1.9999332754794363,0.6807702102628092,2.5690877902436773,-2.0,0.0,0.0
10,0.1,3.2057350580250343,-1.9998985659606838,0.6807322208709227,2.591837742302202,-2.0,0.0,0.0
11,0.11,3.228387622170671,-1.999856896974657,0.6806534829372594,2.61419847306969,-2.0,0.0,0.0
12,0.12,3.2507007846135734,-1.9998093775341288,0.6805271928922769,2.636135618117353,-2.0,0.0,0.0
13,0.13,3.2726616130292117,-1.9997575055286976,0.6803534733355631,2.6576766114393005,-2.0,0.0,0.0
14,0.14,3.2942749645026974,-1.9997029384468017,0.6801367913028611,2.678846190448927,-2.0,0.0,0.0
15,0.15,3.3155505037305883,-1.9996469642852657,0.6798832497503104,2.699658772594442,-2.0,0.0,0.0
16,0.16,3.336499227347532,-1.9995902411092095,0.67959926528305,2.720132317818581,-2.0,0.0,0.0
17,0.17,3.357134631707155,-1.9995327102553957,0.6792906838872277,2.740290181677799,-2.0,0.0,0.0
18,0.18,3.377472329813324,-1.999473660280521,0.6789627103385053,2.7601573986420007,-2.0,0.0,0.0
19,0.19,3.3975289844928356,-1.9994119591541397,0.6786200855381894,2.7797594155160485,-2.0,0.0,0.0
20,0.2,3.417321645977954,-1.9993463849342201,0.6782671332830215,2.799121282607718,-2.0,0.0,0.0
21,0.21,3.436867225897689,-1.9992759627141945,0.6779079994152064,2.818266893281482,-2.0,0.0,0.0
22,0.22,3.4561822058339735,-1.9992002137476845,0.6775469934099436,2.8372184973400074,-2.0,0.0,0.0
23,0.23,3.475282839679839,-1.9991193080740437,0.6771888463027529,2.85599692282144,-2.0,0.0,0.0
24,0.24,3.494185153450092,-1.9990340604333767,0.6768386185284458,2.8746216081142215,-2.0,0.0,0.0
25,0.25,3.5129048391612185,-1.998945762091914,0.676501518194915,2.8931106160781024,-2.0,0.0,0.0
26,0.26,3.531457166261807,-1.9988559130870627,0.6761826903735022,2.911480711684634,-2.0,0.0,0.0
27,0.27,3.5498568623680145,-1.9987659000435283,0.6758870916974827,2.929747298247939,-2.0,0.0,0.0
28,0.28,3.5681181187393767,-1.9986767056699934,0.6756194657607454,2.947924439871568,-2.0,0.0,0.0
29,0.29,3.5862545695329184,-1.998588734132483,0.6753842793916572,2.966024913677697,-2.0,0.0,0.0
30,0.3,3.604279291822586,-1.9985017936973577,0.6751856644331571,2.98406028756743,-2.0,0.0,0.0
31,0.31,3.622204794040926,-1.998415229480585,0.6750273449182123,3.00204094954635,-2.0,0.0,0.0
32,0.32,3.640043012347094,-1.9983281485370066,0.6749126374681129,3.019976156728079,-2.0,0.0,0.0
33,0.33,3.6578053229208236,-1.9982397074050446,0.6748444473852494,3.0378741476162414,-2.0,0.0,0.0
34,0.34,3.675502550018233,-1.9981493440926195,0.6748256821791575,3.055742476276934,-2.0,0.0,0.0
