time,ang,vel,acc,x,y,yaw,carv,alHori,roll
0.99,-0.006777494,0.03715337,2.071364126,5.427670805,-1.999630715,-5.72E-05,3.52179162,-0.010255207,7.96E-05
1,-0.006709003,0.057322486,1.969005235,5.463079705,-1.999626455,-7.08E-05,3.556426093,-0.009621488,7.26E-05
1.01,-0.006640513,0.07579584,1.744434946,5.498831225,-1.999623101,-8.37E-05,3.590374514,-0.008945767,6.57E-05
1.02,-0.006572022,0.091243127,1.398521043,5.534918342,-1.999620593,-9.59E-05,3.623619684,-0.008264189,5.91E-05
1.03,-0.006503532,0.102579732,0.969264716,5.571333904,-1.999618871,-0.000107614,3.656154851,-0.008298411,5.32E-05
1.04,-0.006435042,0.110375488,0.664933965,5.608070682,-1.99961789,-0.000118757,3.687972334,-0.008918937,4.81E-05
1.05,-0.006220006,0.116184166,0.565057794,5.645121298,-1.999617625,-0.000129434,3.719074796,-0.011303146,4.41E-05
1.06,-0.00600497,0.125121188,1.275250686,5.682478287,-1.99961807,-0.000139695,3.749532961,-0.019022128,4.11E-05
1.07,-0.005789934,0.155512608,4.871612619,5.72013429,-1.999619238,-0.000149578,3.779710707,-0.045744659,3.91E-05
1.08,-0.005574898,0.171716997,-4.917950722,5.758082167,-1.999621159,-0.00015911,3.809529587,-0.036217678,3.80E-05
1.09,-0.005359862,0.074147879,-8.03258666,5.796314622,-1.999623873,-0.000168315,3.837893054,-0.019181064,3.77E-05
1.1,-0.005144826,0.034725162,-1.902873296,5.834824225,-1.999627502,-0.000177257,3.865400426,-0.017357267,3.78E-05
1.11,-0.00492979,0.035687741,0.913912509,5.873603004,-1.999632212,-0.000186004,3.892102823,-0.020947816,3.76E-05
1.12,-0.004714754,0.051729389,1.958012155,5.912643015,-1.999638154,-0.000194614,3.918002703,-0.027498564,3.68E-05
1.13,-0.004499718,0.074101791,2.327485193,5.951936361,-1.999645433,-0.000203125,3.943102892,-0.034776838,3.51E-05
1.14,-0.004284682,0.097143415,2.209265607,5.991475169,-1.999654091,-0.000211564,3.967404669,-0.042167928,3.27E-05
1.15,-0.004069646,0.114426384,1.305921551,6.031251554,-1.999664095,-0.000219955,3.990909488,-0.04887044,2.96E-05
1.16,-0.00385461,0.117226321,-0.347071138,6.071257691,-1.99967536,-0.000228305,4.013630007,-0.053654519,2.60E-05
1.17,-0.003639574,0.111816718,-0.536540941,6.11148592,-1.999687773,-0.000236609,4.035588041,-0.057131568,2.21E-05
1.18,-0.003424538,0.104759705,-0.831256677,6.151928861,-1.999701196,-0.000244862,4.056816531,-0.060326761,1.80E-05
1.19,-0.003209502,0.095517019,-1.007012609,6.192579379,-1.99971547,-0.00025306,4.077330437,-0.063665897,1.37E-05
1.2,-0.003058758,0.084747422,-1.119090206,6.233430447,-1.99973043,-0.000261198,4.09714124,-0.066758484,9.28E-06
1.21,-0.002908015,0.072468272,-1.32411322,6.274475147,-1.999745922,-0.000269261,4.116259628,-0.069284887,4.84E-06
1.22,-0.002757271,0.056902146,-1.743660149,6.315706648,-1.999761819,-0.000277217,4.13469305,-0.070740816,5.05E-07
1.23,-0.002606527,0.03686054,-2.126977584,6.357118157,-1.999778031,-0.000285012,4.152442036,-0.070881448,-3.66E-06
1.24,-0.002455783,0.015534398,-2.100002092,6.398702852,-1.999794506,-0.000292578,4.169501225,-0.070865427,-7.67E-06
1.25,-0.002305039,-0.004147492,-1.836867283,6.440453846,-1.999811226,-0.000299842,4.185865008,-0.071696047,-1.17E-05
1.26,-0.002154296,-0.019371323,-1.296169699,6.482364222,-1.999828198,-0.000306734,4.201532594,-0.072775253,-1.58E-05
1.27,-0.002003552,-0.028906181,-0.725875549,6.524427076,-1.999845438,-0.000313194,4.216506108,-0.074411458,-2.02E-05
1.28,-0.001852808,-0.033350233,-0.281788508,6.56663554,-1.999862973,-0.000319169,4.230790854,-0.076882806,-2.49E-05
1.29,-0.001702064,-0.034027914,0.071207863,6.608982805,-1.999880831,-0.000324612,4.244391898,-0.079707278,-2.98E-05
1.3,-0.00155132,-0.031345906,0.396693334,6.651462115,-1.999899042,-0.000329479,4.257316959,-0.081846358,-3.51E-05
1.31,-0.001400577,-0.025625489,0.677478427,6.694066803,-1.999917632,-0.00033374,4.269572969,-0.082812309,-4.05E-05
1.32,-0.001249833,-0.017550509,0.890378006,6.736790223,-1.999936618,-0.000337373,4.281161466,-0.082690991,-4.60E-05
1.33,-0.001099089,-0.007609907,1.045377768,6.77962575,-1.999956011,-0.00034037,4.292084833,-0.082124739,-5.15E-05
1.34,-0.000948345,0.002767594,1.005666229,6.822566779,-1.999975819,-0.00034273,4.302345535,-0.082157103,-5.68E-05
1.35,-0.000686055,0.011595789,0.780690774,6.865606723,-1.999996048,-0.000344461,4.311945623,-0.084513628,-6.18E-05
1.36,-0.000423765,0.017941422,0.552045102,6.908739019,-2.000016705,-0.000345564,4.320888161,-0.089264548,-6.64E-05
1.37,-0.000161475,0.022815183,0.45711362,6.951957129,-2.000037795,-0.000346038,4.329176137,-0.095225257,-7.06E-05
1.38,0.000100815,0.026564142,0.304445705,6.99525454,-2.000059323,-0.000345885,4.336812195,-0.100103972,-7.43E-05
1.39,0.000363105,0.028819396,0.171662877,7.038624762,-2.000081288,-0.000345105,4.343798798,-0.102876274,-7.76E-05
1.4,0.000625395,0.029001369,-0.099668357,7.082061326,-2.000103679,-0.000343699,4.350139068,-0.102154646,-8.02E-05
