num,time,x,y,yaw,carv,ang,vel,acc,devDist,devAng,alHori,roll,rl,rr,fl,fr
0.0,0.0,2.9712853013748406,-1.9999927879728647,5.846060044358187e-08,2.361111111111111,0.0,0.0,0.0,-0.014445206166557367,-1.0161517251190933e-05,0.00021120498944099977,-0.0015259919939439753,0.0019881720696868707,-0.0015168195639289523,-0.0,-0.0
1.0,0.01,2.994886387930179,-1.9999935676917822,3.7989252856628633e-06,2.3594177587090543,0.00034050748693216444,0.09986588633880568,24.006272451918854,-0.011047462257203045,-1.1242348771436992e-05,0.0003055206710389918,-0.001617774585674413,0.0019294446584826657,-0.001392663805187603,-4.250273479607747e-06,-4.250273479607747e-06
2.0,0.02,3.018472546891688,-1.9999955319165144,1.2982289365206603e-05,2.357983059879167,0.003476690094184734,0.46538087388072386,38.338073589581384,-0.003004456790451662,-1.3510798404508926e-05,0.0003007703859212031,-0.0017454524664505778,0.0020977141469313777,-0.001151747942734212,-7.687744238786503e-05,-7.687744238786503e-05
3.0,0.03,3.042045109791437,-1.9999978763940247,2.6996841195657002e-05,2.356677849790217,0.01036775816029421,0.8275941251451233,32.3542448691175,0.011232553612612543,-1.545337510080642e-05,0.00016538823442312786,-0.00196564048429958,0.002521600398317087,-0.0007047146473624858,-0.00026312187932356004,-0.00026312187932356004
4.0,0.04,3.0656050988089834,-1.9999992088023097,4.529674835382367e-05,2.3554513922254126,0.020198586981314885,1.0667216281647358,17.754030727730168,0.02896904797912853,-1.4681532330487766e-05,-8.207898583106969e-05,-0.0022653564882265864,0.0031311151889139572,-9.019948878724463e-05,-0.0005456401672858025,-0.0005456401672858025
5.0,0.05,3.089153016011745,-1.999997770446944,6.766424761311424e-05,2.354253611194403,0.031467267436901175,1.1449534055534845,1.2488718597168924,0.0461323286312441,-8.487619935681107e-06,-0.00039924435035069864,-0.002604532215425895,0.0038242866352577397,0.0006026020172412121,-0.0008813809844828178,-0.0008813809844828178
6.0,0.06,3.1126876752546684,-1.9999917676527867,9.4298316465069e-05,2.3525196520541902,0.0425622850685837,1.066814085927132,-13.36090475038957,0.061021322611173795,5.412388611538603e-06,-0.00083827354014637,-0.0028457067978305845,0.004499285707419013,0.0012781160142661565,-0.0012214486283896432,-0.0012214486283896432
7.0,0.07,3.1361827205031996,-1.9999796640584948,0.0001256867571978474,2.3460065895969997,0.05212490611027818,0.8703046203293762,-23.095672343457643,0.07192644149375818,2.8151881502325532e-05,-0.001835495861665476,-0.0024469681249246564,0.005072719701107153,0.0018602556578030637,-0.0015231341555761232,-0.0015231341555761232
8.0,0.08,3.1595718790100493,-1.999960342352743,0.00016234761931261475,2.3319417859151774,0.05931027070387723,0.614096374532236,-26.291312546932208,0.07954979910231522,5.9163669332323544e-05,-0.0030440695106254134,-0.0016709065517706981,0.005499968972381285,0.002298522110093074,-0.0017582023260561694,-0.0017582023260561694
9.0,0.09,3.1827786649219045,-1.9999332754794363,0.0002045796681421419,2.310430506360296,0.06395595263035692,0.37048100028293196,-22.573312886141707,0.0805425415783071,9.699800722839842e-05,-0.003976440653016777,-0.0009355039139026789,0.005780659399949685,0.0025818978488708973,-0.0019176084738136076,-0.0019176084738136076
10.0,0.1,3.2057350580250343,-1.9998985659606838,0.00025227979872970537,2.2827297070761103,0.0664802322059923,0.18307277317652898,-15.879787864242461,0.07645504598388922,0.0001395461108126504,-0.004508227683860728,-0.000495617323860444,0.005947908302873357,0.0027352121308989842,-0.0020110462411654017,-0.0020110462411654017
11.0,0.11,3.228387622170671,-1.999856896974657,0.00030490109807817975,2.250438529793725,0.06756866022449148,0.06979140859375559,-8.145891894888859,0.06764905902433915,0.00018395979763666085,-0.00464768086512422,-0.00021490098575484675,0.006048869659716389,0.0027997761772307296,-0.0020576329368057478,-0.0020576329368057478
12.0,0.12,3.2507007846135734,-1.9998093775341288,0.0003614519238100709,2.215525422255961,0.0679709303883023,0.027730295021712204,-2.316009649602685,0.0514181535432972,0.00022757413904101327,-0.0046542250526147985,-6.691204999929737e-05,0.006132921997647439,0.0028185137433436244,-0.0020797020195045058,-0.0020797020195045058
13.0,0.13,3.2726616130292117,-1.9997575055286976,0.00042096035715949914,2.1803971027055185,0.06814879395780284,0.013352556559355343,-0.5921466635500069,0.03524458216314871,0.000267313053799466,-0.004617271511318417,-7.618042895815753e-05,0.006225271733078869,0.002814706583842524,-0.0020933660601021153,-0.0020933660601021153
14.0,0.14,3.2942749645026974,-1.9997029384468017,0.0004826154938971751,2.146090199075824,0.06837694338328208,0.03583380806871508,4.258811482461119,0.024066476384516818,0.0003000000641498872,-0.004572977714486166,-0.0001625515972812682,0.0063332309734482435,0.0027990394231322663,-0.0021061892325095867,-0.0021061892325095867
15.0,0.15,3.3155505037305883,-1.9996469642852657,0.0005453720495939708,2.112822498896312,0.06911748590278115,0.10472746011663804,8.337889334068802,0.01893351359678254,0.00032345106431196004,-0.004562876768896391,-0.00026832454217766855,0.006478131340485981,0.002801830747081383,-0.002131814996995156,-0.002131814996995156
16.0,0.16,3.336499227347532,-1.9995902411092095,0.0006080614742975814,2.0807425645325837,0.070709583056007,0.19595851295318972,9.102278595192463,0.019385666712532792,0.0003366907536046083,-0.004595419752926692,-0.000409170149626408,0.006670573483516517,0.0028503381777268367,-0.002182359108147727,-0.002182359108147727
