num,time,x,y,yaw,carv,ang,vel,acc,devDist,devAng,alHori,roll,rl,rr,fl,fr
0.0,0.0,2.971465477840387,-24.999993718910556,5.9064735776537106e-08,13.88888888888889,0.0,0.0,0.0,-0.015567517347213457,-8.85448680164479e-06,0.0002444433671580689,-0.0015896072133372782,0.001996927745750752,-0.001533068878525471,0.0,0.0
1.0,0.01,3.1102921297969828,-24.999995373517198,3.1455579050820594e-06,13.873713679053358,-0.14936518371105195,-0.26404631604298734,-8.589463508110185,-0.08785725907249997,-1.2486498213492351e-05,-0.0016503261080541513,-0.0006631696264367611,-0.007643922839843303,-0.010977013146161535,-0.0005362075525741886,-0.0005362075525741886
2.0,0.02,3.24886727118158,-25.000007764002763,5.520783417901865e-06,13.843219894024042,-0.29932612180709833,0.19114297501435243,52.35987599999674,-0.29170687468159073,-3.692630796257797e-05,-0.003224709729429484,0.00012853224169118225,-0.01725090703779817,-0.020599218415280236,-0.0010720409581133842,-0.0010720409581133842
3.0,0.03,3.3871120758714928,-25.000051490727827,-4.823760662558323e-06,13.80889196076785,-0.4490266174077985,0.7147417350143187,52.35987599999668,-0.6011485118218,-0.00011474825589300033,-0.004057129039713811,0.00028709541517720253,-0.026636962928206626,-0.030170601514450557,-0.0015276979317870502,-0.0015276979317870502
4.0,0.04,3.5250077036480123,-25.00015770579391,-4.4440010176908356e-05,13.773728593835271,-0.5990252137184138,1.2383404950143106,52.35987599999998,-0.9953099621919381,-0.0002906832797673514,-0.004565039257410832,0.0001315933274396036,-0.03576477862946594,-0.03959044049059186,-0.0019047424990183764,-0.0019047424990183764
5.0,0.05,3.6625522619970545,-25.0003656711529,-0.00013294631197700632,13.738807574882347,-0.7490251511335365,1.761939255014276,52.35987599999654,-1.4411804123129528,-0.0006181994122942082,-0.004912083397697023,-6.959416244789419e-05,-0.04455304692402705,-0.048750400267459644,-0.002205324973266347,-0.002205324973266347
6.0,0.06,3.799751573432277,-25.000720094308086,-0.0002919362444810782,13.704741223352505,-0.8990251421928394,2.2855380150142484,52.35987599999999,-1.918273615721573,-0.0011510446440625656,-0.005154446917793119,-0.00027645837856242776,-0.05301087533653389,-0.05770934436079458,-0.0024340434248186714,-0.0024340434248186714
7.0,0.07,3.936616087606909,-25.001268623441014,-0.0005436763531495234,13.67190484309368,-1.0485760241746895,2.8091367750142213,52.35987599999999,-2.409194731688544,-0.0019374917636879767,-0.0053175075472775505,-0.00045864905154481203,-0.061197828371988346,-0.06660999325823448,-0.0025955643568898908,-0.0025955643568898908
8.0,0.08,4.0731585221490025,-25.002059950863462,-0.0009097167370416564,13.64043559847913,-1.1985760241746886,3.289330629367423,37.16277362414419,-2.8971189546094487,-0.0030202981737001717,-0.005411725689762063,-0.0005956760835853711,-0.06931817667726926,-0.07563760089025617,-0.0026972986086612324,-0.0026972986086612324
9.0,0.09,4.209391369650184,-25.003141753120396,-0.001410052242216936,13.610238700178286,-1.34846166372299,3.1635958508119373,-33.21017668973522,-3.3528508408398325,-0.004439633330874063,-0.005374161279955693,-0.0007056273522104469,-0.07758902234103436,-0.08491095286208349,-0.002741910745581125,-0.002741910745581125
