time,x,y,yaw,carv,ang,vel,acc,devDist,devAng,alHori,roll,rl,rr,fl,fr
0.0,2.197600431196119,-10.000002549105277,-1.1017425193693217e-09,13.88888888888889,0.0,0.0,0.0,1.9071233481327e-08,0.0,0.009770507566955446,4.45014423853858e-06,-0.002757755130862492,0.002761449901694416,-0.0011444627277492174,0.001163178369547041
0.01,2.336472981780079,-10.000002009166462,-7.472465273868762e-08,13.886032882962155,0.035164451599121085,0.16365224988277458,23.651484832750167,1.0967218297963655e-06,-6.317852166967596e-08,0.010246648429208116,5.349611423280607e-06,-0.0027510588613292378,0.0027544546132366515,-0.0009616521311155559,0.0010420521302580887
0.02,2.475319011601551,-10.000000433082615,-1.6522100049379805e-07,13.883455561812779,0.13320182561874389,0.3231599640819424,16.940235447417447,4.29059333839632e-06,-1.6559384491013334e-07,0.01478413399466596,8.28976521173425e-06,-0.0027340087774143608,0.0027367441017821436,-0.00045051505915147665,0.0014179633765270907
0.03,2.61413991978552,-9.99999719807709,4.012339679916018e-07,13.880984962118426,0.23203502893447872,0.46877411566567784,9.068036745609211,1.250614563375052e-05,2.6533939691887627e-07,0.038761494079414795,1.5823586070803298e-05,-0.0027189361326237383,0.002721286017919331,0.001310273838710405,0.0031297526248814807
0.04,2.7529363385100196,-9.99998946641299,4.171193354230797e-06,13.87854427056164,0.3176877498626708,0.42079198881123064,-19.02675326842516,3.60065674378518e-05,3.5088587362730595e-06,0.10760684409329865,3.4969612832775964e-05,-0.0027097973377460203,0.0027123961085019997,0.005037832203494905,0.006837716988976719
0.05,2.8917082355321573,-9.99996970497217,1.7425618535720923e-05,13.87607753581487,0.38236081600189215,0.06324046464434291,-49.33329957590429,9.957171379326724e-05,1.5388696848128194e-05,0.24379899109937292,8.030384026883316e-05,-0.0027047326637514107,0.002708560702093023,0.010842544313806686,0.012627037050200728
0.06,3.0304551266065816,-9.999923456133274,5.178263111376244e-05,13.873547159654551,0.41610828638076797,-0.4603582953556256,-52.35987599999999,0.000248427013843866,4.69433567019248e-05,0.4581789939622383,0.00017567356774983531,-0.0026997704074773476,0.0027063383932839032,0.01812324067361375,0.019887070853910123
0.07,3.169176167876141,-9.99982851548952,0.0001246899384973382,13.870919095461097,0.4397222876548767,-0.9839570553555879,-52.35987599999654,0.0005492936167605933,0.00011506009213570584,0.7390160459907701,0.000352634347878288,-0.00269140403314102,0.00270308235193772,0.025668407870372802,0.02741052402301996
0.08,3.307870148411104,-9.99965630007876,0.0002582761993196508,13.86816140167024,0.4632034182548522,-1.5075558153555533,-52.35987599999654,0.0010851122954633752,0.00024150026491898656,1.051772066162687,0.0006460913612765722,-0.0026776248836138565,0.002698117014921475,0.032092813947231666,0.03382541007271297
0.09,3.4465355784520346,-9.999375351637578,0.00047662111267036305,13.8652625909768,0.47401335239410364,-2.0311545753555187,-52.35987599999654,0.0019433191158100271,0.0004503028188054495,1.3512802049475332,0.0010869731363205815,-0.0026577672837007553,0.00269261496552468,0.03626961371551978,0.03801515451364203
0.1,3.585170999289989,-9.998955983234675,0.0008021951505551552,13.862252050510751,0.48843417167663544,-2.554753335355484,-52.35987599999654,0.0032012759852726447,0.0007642628313062682,1.5909803533610316,0.0016946391479443909,-0.0026318007742918434,0.0026888395728465915,0.03756479595590893,0.03934303492057928
0.11,3.7237754182203604,-9.998374722593073,0.0012524471080254005,13.859199187252523,0.49526575803756684,-3.078113184214468,-52.16494329424166,0.004912568840476084,0.001201460387365191,1.7404195182417348,0.0024704430880439308,-0.0025996089075937083,0.0026892676923961707,0.036174226771999406,0.037986583301502196
0.12,3.8623486090027574,-9.997617309059505,0.001837414972129017,13.85618725841804,0.49624880552291856,-3.097807610566489,52.35987599999999,0.007098397355688846,0.001772743943754837,1.7883263492037842,0.003395088470863203,-0.0025607060767220678,0.0026959262142238266,0.0327762471694977,0.03460520331444031
0.13,4.000891124446639,-9.996679799868135,0.0025586514738846254,13.853282719329345,0.495942336320877,-2.574208850566526,52.35987599999654,0.009745292024806673,0.0024805283525604948,1.7396583566736497,0.004430093948769737,-0.0025145478331654305,0.002710051904853505,0.02824661915769803,0.03006663720511638
0.14,4.139404055367392,-9.99556808020816,0.003409324750605565,13.850515798010118,0.503562694787979,-2.050610090566557,52.35987599999999,0.012808754443732084,0.003318784621693873,1.6119555693570826,0.0055234621675540364,-0.0024608003716638034,0.0027319943935023567,0.023638725717819727,0.025428707446803905
0.15,4.277888679214717,-9.994295928948308,0.0043753937710543575,13.84787947290821,0.5019742250442505,-1.5270113305666508,52.35987599999277,0.01622063368498594,0.004274111545468912,1.4337522078188354,0.006616344531128683,-0.0023996235076749585,0.0027612368791092457,0.019973490716266657,0.021724003334276886
0.16,4.416346157230372,-9.992881832747651,0.0054377471629406746,13.845343974246891,0.47910510301589937,-1.0034125705666854,52.35987599999654,0.01989893182923197,0.005327782288447001,1.247912799867024,0.007649044137767207,-0.002331925260981497,0.0027965855807710162,0.017942743322828282,0.01965437635443473
0.17,4.554777387286775,-9.991344871612256,0.006575132888781628,13.842877336034416,0.4582115769386286,-0.5227308855506037,40.026190198938345,0.023761113587639215,0.006458617782405223,1.0954218383505394,0.008569185068305143,-0.002259325774786771,0.0028364139699989434,0.017721647955118942,0.019397310902596446
0.18,4.693183007125874,-9.989700620391488,0.007767157223323948,13.840457705387973,0.44028826355934086,-0.23189262196310323,20.02420411451043,0.02773730441782618,0.007646019828374462,1.0062622717035172,0.009339141292265849,-0.002183962328488292,0.0028788841208568726,0.018947582698775826,0.0205874442636303
0.19,4.8315634402042305,-9.987958198791917,0.008996562039381874,13.83807145969876,0.41908551454544035,-0.126861742749229,3.166290582168327,0.031779454129191365,0.008872342783565936,0.9959390581108853,0.00994019507147146,-0.0021082546864569195,0.0029221268116234184,0.021157552620070463,0.022758767622757234
0.2,4.96991890748574,-9.986118922133132,0.010250486667524069,13.835707176637579,0.41184654235839785,-0.17260100709665088,-10.378566909552374,0.03586618321110535,0.010124261467251002,1.0576508690156452,0.010374727519998237,-0.002034528240337718,0.0029644380429238327,0.023760741064282602,0.025322302746040058
0.21,5.1082494040947,-9.984176606242437,0.011520594352813315,13.833351893511507,0.3820116877555842,-0.32987514478166585,-18.988304648128988,0.0400004058488328,0.01139301025337534,1.1766827336756485,0.010661791174540428,-0.0019646815546374256,0.0030042937992785243,0.02613825030356946,0.027666048169325438
0.22,5.2465547029653194,-9.982119242744979,0.012802263978148263,13.83099556476956,0.36664787530898985,-0.529468624717699,-20.435912344518563,0.04420245948868384,0.012673654222916664,1.3285017403337227,0.010829979896703182,-0.0019001476619991036,0.003040494394196253,0.027605933246541762,0.02911722216686399
0.23,5.384834440161643,-9.979931673898179,0.0140931051215938,13.828636400886603,0.34065728187560945,-0.7375447693250263,-20.52093276622145,0.04850170388243491,0.013963659215112422,1.481794109690998,0.010911343334317723,-0.0018418152371011765,0.0030723931183497667,0.027754011723913632,0.029272514719825622
0.24,5.523088244742738,-9.977598654758676,0.015391175153457958,13.826282976867882,0.3108790218830101,-0.9330535145826407,-18.498077959032297,0.0529274436222682,0.015261115962387831,1.6087498152825257,0.010935793990407167,-0.0017899894283638744,0.0030996779278487404,0.026559580566651773,0.0281062843176952
0.25,5.6613158815315145,-9.975107544154072,0.016693383756462562,13.823952676807469,0.2909003138542168,-1.0996234747401845,-14.92705926697789,0.05750080958897286,0.016563108661116533,1.6903662224041907,0.010926199352088922,-0.001744567631850782,0.0031223630545409806,0.02407185585360461,0.025661894257210993
0.26,5.799517355665688,-9.972450321892044,0.017994317998943504,13.821665690110331,0.26497355699539116,-1.2223363655363684,-9.953419526920184,0.06222951621757922,0.017864496937033857,1.7135936515741823,0.010896180095849762,-0.0017052104710944035,0.0031407906349796393,0.02058819578013739,0.022227371043153928
0.27,5.9376929399881995,-9.969624773960005,0.019285567574302907,13.819436748045987,0.23238978981971659,-1.2910859355350346,-4.302472510764318,0.06710471412355012,0.019157182524097753,1.6763990201676247,0.010848777498265901,-0.0016715263156573087,0.0031554031793081024,0.016538954662633054,0.01822524002489343
0.28,6.075843118913428,-9.9666346967323,0.020555682587550583,13.817269847494345,0.18419532775878816,-1.3020117842918721,1.5366117662451981,0.0721009750496524,0.020430004306861666,1.5852998798546611,0.010777144213824945,-0.0016432936809020508,0.003166645035169028,0.012334534208591963,0.014062617224217163
0.29,6.213968492918607,-9.963489249442196,0.02179068213556135,13.815158633967963,0.13608925342559747,-1.2553680186084815,7.169448946284789,0.0771790529506795,0.021669199858878836,1.4522716251595194,0.010667003198502223,-0.0016205390543632312,0.0031748476950136753,0.008260974348928469,0.010026132855803114
0.3,6.352069689307418,-9.960201758717563,0.022974923786941104,13.813090230059128,0.10027503967285083,-1.1549732189293493,12.277375645700184,0.08229039545674688,0.022859246518751576,1.2924205768439005,0.010500131425807767,-0.0016035662908664519,0.0031801232530248385,0.004570850235142285,0.006369513753185763
0.31,6.490147295162103,-9.956788181849703,0.024092219877154653,13.811049180095859,0.06721263527870104,-1.0084025414188726,16.42892414582818,0.08738265225487574,0.023983954821142326,1.1229917139592294,0.010258283830099968,-0.0015929108183490989,0.0031823258044715373,0.0015444779540554434,0.00337299672634397
0.32,6.6282018188369,-9.953265334103312,0.02512713018484953,13.809022606703424,0.035689586400984956,-0.827498208939257,19.21984470504288,0.09240559536651993,0.025027749576518488,0.9623006645325224,0.009926891449444749,-0.0015892011704464707,0.0031810235474986426,-0.0006162629841860573,0.0012374598989548442
0.33,6.766233687302352,-9.949649112927805,0.02606627307608574,13.807003497955952,0.00022624135017316246,-0.6274823843283238,20.399935298346477,0.09731689546889122,0.025976988681378283,0.8232364090078964,0.009498372560444347,-0.0015930523601323783,0.0031756057360529636,-0.0018685034545551748,4.473259403911819e-06
0.34,6.904243262950191,-9.945953054822573,0.026899395106723012,13.804991045120794,-0.030521333217621665,-0.424309265323056,20.02348472878577,0.10208614739605082,0.026821069780855956,0.7156942255219865,0.008973517421286973,-0.0016049611836519379,0.003165366265268206,-0.0023627112235766966,-0.00047690958651295173
0.35000000000000003,7.042230859871678,-9.942187508622915,0.027620004923716062,13.802987964190839,-0.05568887591362082,-0.23254876418773973,18.314814980699406,0.10669661420807408,0.027553110793605663,0.64085892146831,0.008361148047101637,-0.0016252182233261337,0.0031496160240691703,-0.002385025664966155,-0.0004919175257272382
0.36,7.180196748203577,-9.938359537033753,0.028225480426611826,13.800996899135374,-0.07555632591247632,-0.0629827711578212,15.758239540655778,0.11114498512366033,0.028170114430555997,0.5925719895620978,0.007676989423976811,-0.0016538304831636187,0.0031278310185548983,-0.0023591636216329344,-0.00046137339560124745
0.37,7.318141151135224,-9.934473578040963,0.02871665128791277,13.79901890837857,-0.08670530319213948,0.0786606196011979,12.828089058447542,0.11543895302389906,0.02867259330621972,0.5607231387193586,0.006941577425931726,-0.0016904646828849123,0.0030997717071683216,-0.0023774769634058728,-0.00047597392560176714
0.38,7.45606426097838,-9.930532392970933,0.029097146697067495,13.797055017009045,-0.09874771237373436,0.19038255844849844,9.83248998791263,0.11959369214140914,0.029063927487959784,0.5360085027613094,0.006177527340492352,-0.0017344613540124856,0.0030655351883550697,-0.0025389598579662366,-0.0006335055517279114
0.39,7.593966262349278,-9.926538040956748,0.02937268856158137,13.795105961422163,-0.10407228469848712,0.27326154012848025,7.082646861292224,0.12362817005545601,0.029349663083326587,0.5089493432792997,0.005406735854131475,-0.0017848887266161979,0.003025534362458628,-0.0029324577225576624,-0.0010222362265743183
0.4,7.731847356975101,-9.922492848434258,0.029550342694729725,13.793172372269938,-0.1209891080856331,0.33115053692850366,4.814118993015644,0.12756167205300173,0.029536764832683554,0.4713778266951951,0.004648069943684334,-0.0018406184285975104,0.0029804943375266136,-0.0035959656219296016,-0.001680393698612357
0.41000000000000003,7.8697077884573545,-9.918400262926896,0.029637798305527558,13.791254739029135,-0.13643622994423,0.36972743716356915,3.1792881087511184,0.1314109353954649,0.02963289069647103,0.41626106908108473,0.003915867016760739,-0.0019004223376083962,0.0029313634546005614,-0.004592925577215974,-0.002672051979546073
0.42,8.007547860220683,-9.914265565288709,0.029642696571543344,13.78935284564206,-0.1352995693683633,0.3959378219287043,2.278373224057215,0.1351877636136809,0.029645714532875247,0.3385775031987646,0.003218891562072726,-0.0019631037993356666,0.0028792334968391555,-0.005906816795588028,-0.00398175357696878
0.43,8.145367943449774,-9.910096352615023,0.02957209103893955,13.787465656668068,-0.14005401134491047,0.41708884473279323,2.0714551768330463,0.13889745853142443,0.02958236533388873,0.23793246554534508,0.0025600135629152893,-0.0020274937348193677,0.00282514402384789,-0.0073501204845761075,-0.005422976399372607
0.44,8.283168472448017,-9.905902572136606,0.029432199590465325,13.785591527558157,-0.14603201746940703,0.438970707006658,2.334437499723616,0.14253879825484894,0.029449146574479716,0.11827980559234903,0.0019370446192264288,-0.0020925496206154865,0.0027700504271730097,-0.008729521304194045,-0.006802613815581015
0.45,8.420949927186479,-9.901696106073938,0.029228453488999332,13.783728548336757,-0.14201804995536904,0.4647856560812953,2.789127200253369,0.14610528183337124,0.02925155916747875,-0.013154645315123826,0.0013441530824271138,-0.0021574346230243606,0.002714801544439824,-0.009871146696468927,-0.007946333587113573
0.46,8.558712811244881,-9.89749003623321,0.028965772824730025,13.781875558650189,-0.14101231694221605,0.4947115767101047,3.1147089777916444,0.14958734901093074,0.028994556334604397,-0.146862596296628,0.0007737713383205793,-0.0022214275129589954,0.002660001738924562,-0.010579737912643399,-0.00865805961022239
0.47000000000000003,8.69645763289218,-9.893297664507626,0.02864901950407155,13.780033300117394,-0.13705729842186087,0.5257053655051964,3.0040981343903956,0.1529752216000606,0.028682982316246206,-0.2724434626463365,0.00021864462781141127,-0.0022839751304547036,0.002606100767261742,-0.010739122433895963,-0.008820937371847547
0.48,8.834184889740337,-9.889131468041663,0.028283496269317004,13.77820429653929,-0.1303925693035137,0.5525351355063515,2.3386638816933645,0.1562617131279005,0.02832207703063372,-0.3815786620187226,-0.00032649659938416113,-0.002344703434324959,0.002553430601495627,-0.010481309624207102,-0.008567009850884372
0.49,8.97189505237427,-9.88500234077803,0.027875269030257162,13.776391355288904,-0.1286834299564373,0.5699419135816447,1.1866328326060038,0.15944415273793489,0.02791782275994986,-0.4709595909866251,-0.0008638881665100964,-0.0024032852855883596,0.0025021691637028246,-0.009901924828989926,-0.007991741472347014
0.5,9.109588551965249,-9.880919199419786,0.027431268463982285,13.77459719928677,-0.1152407467365276,0.5735212383149996,-0.3738032823136225,0.1625252547292071,0.02747706297262892,-0.5387903819084418,-0.0013922548642355931,-0.0024594881319145584,0.0024525017915633567,-0.009074811027229877,-0.0071686819533327345
0.51,9.24726577242293,-9.876888812872311,0.02695926962000833,13.772824023882952,-0.10579339861869921,0.5598046805379003,-2.215331596819301,0.16551313242329257,0.02700749192652397,-0.585189761645197,-0.001907058661706265,-0.0025131378834107217,0.002404655286969568,-0.008046118087496985,-0.0061435328133842655
0.52,9.384927045582636,-9.872915802486043,0.026467779929632663,13.77107317909155,-0.09682566523552044,0.5270365922053345,-4.147704885729127,0.1684207614442066,0.026517551500355674,-0.6117659744442797,-0.002401153756921267,-0.002563998732656097,0.00235888586057039,-0.006912553947699835,-0.005012701644396911
0.53,9.522572648357727,-9.86900282054164,0.025965820685807925,13.769344783722145,-0.09295336604118457,0.4751853342831315,-6.010190413491262,0.1712648967282817,0.02601622542292745,-0.6223087235099942,-0.0028658037634823152,-0.0026118180795746274,0.002315549975572534,-0.005821077937553771,-0.003923055657860458
0.54,9.660202804533213,-9.865150950760603,0.025462561233350254,13.76763775124461,-0.10025373697280993,0.4060408994612376,-7.591960249159195,0.17406439067517,0.02551268941367038,-0.6229859168327112,-0.0032919632790500905,-0.002656343502870771,0.0022751050100370293,-0.004964371255724443,-0.0030675474547352333
0.55,9.797817695034693,-9.861360348728663,0.024966784805749268,13.76595020212261,-0.10320336818695172,0.32377713007833403,-8.649473164853974,0.17683787063317524,0.025015794063833738,-0.6220803981090262,-0.0036717961233229735,-0.0026972733986884937,0.0022380028846827895,-0.004562393689137687,-0.00266694952488767
0.56,9.935417478845388,-9.857631093425018,0.02448622226330779,13.764280271165937,-0.09882103204727272,0.23489997578746125,-8.964031175631707,0.17960104030355595,0.024533405493884174,-0.6277500506397421,-0.004000069582983044,-0.0027342904115277033,0.0022046837615311205,-0.004639373560452126,-0.0027462259313649263
