#{"t_start": 1695201058.1338315, "env_id": null}
r,l,t
-1279402.464702,519,2803.753352
-2619845.031014,582,2837.740882
-1162792.730626,581,2871.311894
-1052299.109685,430,2897.769594
-3367487.393931,447,2924.874434
-916640.74124,251,2942.304284
-4632384.990073,576,2976.010429
-706919.674113,213,2994.675711
-726504.367569,194,3009.608221
-807119.155631,240,3026.937553
-719593.310584,245,3044.568254
-2452467.794286,315,3065.431455
-2528110.612414,302,3085.869015
-3595700.625351,639,3123.029043
-2684377.385864,348,3145.932761
-2442328.723171,341,3168.500438
-2650861.648124,342,3190.90028
-3083812.432059,430,3217.876674
-3209368.984445,483,3247.630081
-838033.24963,261,3265.836163
-820542.157816,287,3285.541211
-795313.252805,327,3307.223663
-751734.701773,227,3323.784842
-841405.921038,306,3344.27024
-2828978.179955,536,3376.741199
-7035339.612921,713,3418.314837
-746137.418803,213,3434.205501
-2732872.289863,594,3469.603456
-2457994.490166,333,3491.801615
-813526.410678,301,3512.30572
-757491.269191,235,3529.322498
-788070.26364,289,3548.960082
-2489436.794676,290,3568.952915
-4809160.127104,798,3614.914832
-2789439.185109,366,3638.711516
-2601673.772599,432,3666.039435
-2450217.372476,326,3687.761181
-2489688.685564,325,3709.521399
-1303051.699713,447,3737.558153
-2461145.493558,285,3757.171236
-821407.074734,446,3784.848117
-2738210.401531,421,3811.218996
-723425.19036,195,3826.286507
-3779826.357832,599,3861.896909
0.0,2,5068.37164
0.0,2,5112.763242
-2439634.256675,305,5134.585613
-2455365.511907,294,5155.364562
-2403129.601817,329,5177.673754
-755422.522604,212,5193.701272
-707847.754401,216,5210.062351
-762530.002259,202,5226.349503
-802357.60314,235,5243.8462
-768233.92713,219,5260.57132
-709624.908423,188,5275.212644
-1196311.809838,304,5296.57213
-2600670.095933,474,5327.353307
-3225835.578591,680,5370.046079
-700470.705559,176,5384.112892
-716605.56235,299,5405.248213
-2678836.442265,417,5433.678975
-2982558.746639,598,5472.314677
-721965.049422,257,5491.745918
-2638147.292747,525,5524.90254
-2412921.300288,301,5545.793685
-836858.980694,234,5563.14534
-787319.995667,252,5581.773899
-738338.375703,223,5599.269864
-827688.721827,243,5616.915457
-2723553.69686,572,5653.022826
-2462857.241203,292,5673.833609
-771758.187023,237,5691.440516
-735458.813611,214,5707.83081
