num,time,x,y,yaw,carv,ang,vel,acc,devDist,devAng,alHori,roll,rl,rr,fl,fr
0.0,0.0,2.9716824863008595,6.2674144587930186e-06,5.64832691332302e-08,13.88888888888889,-3.709817765083012e-07,-0.0006805853726679301,-0.5633582966736175,-0.011967491317913847,-8.827585404330688e-06,0.00017486455797018703,-0.0014950710010810963,0.0017941988843463777,-0.0012790444320410165,0.0,0.0
1.0,0.01,3.110558061395853,5.6051529798006426e-06,3.7091854927895227e-06,13.886601901862779,-0.00012684613796917714,-0.032398067124968365,-5.500061772175032,-0.011661259721594661,-9.613067273182678e-06,0.00024645900189323517,-0.0015603644033830178,0.0017929754864649708,-0.0012871323795244772,-3.95090409028535e-07,-3.95090409028535e-07
2.0,0.02,3.2494143259527863,3.7314566607827377e-06,1.2884591867867541e-05,13.88480930312759,-0.0007907331939013468,-0.10440918405577947,-8.398032510809124,-0.011361025543966558,-1.1499190024620931e-05,0.00033573575440458745,-0.0016427063117107864,0.001767197635557779,-0.0013167319425832233,-2.798117849789654e-06,-2.798117849789654e-06
3.0,0.03,3.388251227892593,6.736162672340467e-07,2.743738062551252e-05,13.882756412655452,-0.0022824933321620488,-0.19344049460353963,-8.69582852288775,-0.010167954531402361,-1.4398808130704289e-05,0.000321479211968195,-0.0016426749074728627,0.001692569911097679,-0.001388425450948513,-8.452651007948968e-06,-8.452651007948968e-06
4.0,0.04,3.527067941989196,-3.529099526949507e-06,4.707800608334496e-05,13.880811882883428,-0.004630035222680511,-0.27274082535041716,-6.993751300613453,-0.010178351237045136,-1.8174040844562327e-05,0.0003325949755718111,-0.0016652695012160609,0.0015596875877576157,-0.001521683514889626,-1.754579033046462e-05,-1.754579033046462e-05
5.0,0.05,3.665865565132898,-8.900983874453533e-06,7.13604959576603e-05,13.878886938978797,-0.007639344816608193,-0.3222897509210896,-3.07381354090575,-0.011290966020600679,-2.280047396886108e-05,0.00032703172570166866,-0.0016773588749243742,0.001373465724467022,-0.0017044816900388397,-2.9344380137298615e-05,-2.9344380137298615e-05
6.0,0.06,3.804643534300248,-1.558241852471948e-05,9.972624828509723e-05,13.876910640693655,-0.010910104726999428,-0.3229392055845719,2.3352015785199565,-0.013791703445975783,-2.8428959514331128e-05,0.0003137450196672571,-0.0016836826735544042,0.0011725413726125524,-0.0019034059450759775,-4.229193454881431e-05,-4.229193454881431e-05
7.0,0.07,3.9434019620828478,-2.3849360701045145e-05,0.00013147791245870946,13.874969410178746,-0.013924052417094457,-0.2720981945695148,7.18795386482504,-0.01748873283207065,-3.5316610079387466e-05,0.00030799936703797726,-0.001693691500536669,0.0009900455040393,-0.0020816944486086206,-5.4331947503883355e-05,-5.4331947503883355e-05
8.0,0.08,4.082140880948238,-3.4074081118414326e-05,0.0001658440348090681,13.873009616142143,-0.016211982105706995,-0.18056680307518197,10.479089565283429,-0.021304481323924904,-4.3803089978733476e-05,0.00030092101648652504,-0.001697335363130724,0.000857927036545951,-0.002209972883138651,-6.356719856598443e-05,-6.356719856598443e-05
9.0,0.09,4.220860231666252,-4.6649537481882955e-05,0.00020201567601334485,13.871058519235477,-0.017458690547047507,-0.06738082439898657,11.702828680689395,-0.02455912854520332,-5.416493216656008e-05,0.00030028128315912663,-0.0016986394188341495,0.000793537031190587,-0.0022690629400217155,-6.870939149239174e-05,-6.870939149239174e-05
