time,ang,vel,acc,x,y,yaw,carv,alHori,roll
10.63,0.440299501,1.323888317,-10.781279,127.3213466,-10.62753627,-0.115138163,13.79786478,1.955758914,0.01117848
10.64,0.449673638,1.215540303,-10.87600748,127.4585025,-10.64263119,-0.113834103,13.79881948,1.993501693,0.011403772
10.65,0.459047775,1.106246423,-10.96869831,127.5956896,-10.65752903,-0.112502175,13.79976526,2.031005427,0.011627479
10.66,0.468421911,0.995981464,-11.06308913,127.7329077,-10.67222599,-0.111142551,13.80070202,2.068269403,0.011849691
10.67,0.477796048,0.884745558,-11.15930659,127.870157,-10.68671832,-0.10975538,13.80162965,2.10530043,0.012070497
10.68,0.487170185,0.772549263,-11.25656674,128.0074374,-10.70100227,-0.108340799,13.80254803,2.142103783,0.012289977
10.69,0.496544322,0.659410469,-11.35289286,128.144749,-10.71507411,-0.106898926,13.80345706,2.17868135,0.012508203
10.7,0.506872487,0.545204286,-11.48285245,128.2820915,-10.72893015,-0.105429861,13.80435631,2.215563358,0.012725247
10.71,0.517200652,0.429256717,-11.67594777,128.419465,-10.74256663,-0.10393365,13.8052449,2.253117572,0.012941263
10.72,0.527528817,0.311225845,-11.88714429,128.5568694,-10.75597976,-0.102410267,13.80612249,2.291142982,0.01315652
10.73,0.537856982,0.191031868,-12.10240554,128.6943045,-10.76916569,-0.10085963,13.80698879,2.329460085,0.013371361
10.74,0.548185147,0.068747196,-12.30791021,128.8317703,-10.78212052,-0.099281618,13.80784359,2.367917572,0.013586156
10.75,0.558513312,-0.055466897,-12.49561355,128.9692665,-10.79484037,-0.097676082,13.80868671,2.406395934,0.01380126
10.76,0.568841477,-0.181417027,-12.66277654,129.106793,-10.80732133,-0.096042855,13.80951802,2.44480795,0.014016982
10.77,0.579169642,-0.308915088,-12.80819283,129.2443496,-10.81955951,-0.094381768,13.81033743,2.483096191,0.014233561
10.78,0.589497807,-0.437847093,-12.94651052,129.3819362,-10.83155103,-0.092692652,13.81114487,2.521230282,0.014451158
10.79,0.599825972,-0.567987969,-13.05611234,129.5195523,-10.84329203,-0.090975348,13.81194029,2.559197376,0.014669853
10.8,0.612071907,-0.699439833,-13.2226034,129.6571979,-10.85477864,-0.089229701,13.81272293,2.597964699,0.014889681
10.81,0.624317842,-0.833362376,-13.50813953,129.7948725,-10.86600691,-0.08745549,13.81349098,2.638263792,0.015110777
10.82,0.636563777,-0.970295575,-13.81869758,129.932576,-10.87697277,-0.085652398,13.81424381,2.679699348,0.015333455
10.83,0.648809712,-1.110312343,-14.12600004,130.0703079,-10.887672,-0.083820042,13.81498096,2.721933379,0.015558151
10.84,0.661055647,-1.253308094,-14.41456052,130.2080678,-10.89810033,-0.081957992,13.81570211,2.764685662,0.015785339
10.85,0.673301582,-1.399065504,-14.67796353,130.3458555,-10.90825342,-0.080065803,13.81640702,2.807737779,0.01601546
10.86,0.685547517,-1.547618502,-15.05332384,130.4836705,-10.91812689,-0.078143027,13.81709555,2.850927701,0.016248871
10.87,0.697793452,-1.716703733,-18.27241691,130.6215124,-10.92771639,-0.07618923,13.81776763,2.89412781,0.016485806
10.88,0.710039387,-1.913868397,-20.74545536,130.7593807,-10.93701753,-0.07420401,13.81842327,2.937240835,0.01672634
10.89,0.722285322,-2.131693124,-22.39183924,130.8972749,-10.94602594,-0.072187005,13.81906252,2.980196679,0.016970388
10.9,0.728070404,-2.361447385,-23.20344414,131.0351945,-10.95473731,-0.07013794,13.81968827,3.019903657,0.017217644
10.91,0.733855487,-2.588986294,-22.21933244,131.1731391,-10.96314769,-0.068056861,13.8203073,3.054176277,0.017467139
10.92,0.739640569,-2.805943852,-21.4133945,131.3111081,-10.97125362,-0.065944246,13.82092194,3.084382376,0.017717089
10.93,0.745425651,-3.007317104,-18.76468305,131.4491009,-10.97905207,-0.063800922,13.82153376,3.111754368,0.017965183
10.94,0.751210734,-3.134781354,-5.287799508,131.5871171,-10.98654029,-0.061627981,13.82214381,3.137304311,0.018208909
10.95,0.756995816,-2.947006718,13.65572723,131.725156,-10.99371572,-0.059426698,13.82275241,3.162180391,0.018445952
10.96,0.762780898,-2.925355357,2.676016067,131.863217,-11.00057585,-0.057198441,13.82335991,3.187298953,0.018674545
10.97,0.76856598,-3.004103309,-5.318982885,132.0012995,-11.00711817,-0.054944617,13.82396629,3.212584375,0.018893279
10.98,0.774351063,-3.099404333,-11.46124242,132.1394029,-11.01334011,-0.052666653,13.82457127,3.238150508,0.019101183
