#{"t_start": 1697266716.4434264, "env_id": null}
r,l,t
-625091.06,1220,3946.698445
-625164.6,1220,3985.199015
-636420.7,1219,4011.7138
-635943.8,1219,4050.929291
-628070.5,1219,4077.909633
-674578.06,1219,4116.799405
-701734.56,1219,4143.704903
-679036.25,1219,4182.410949
-662679.06,1220,4209.529721
-656827.5,1219,4248.851477
-647648.7,1219,4276.126618
-672313.1,1219,4315.12272
-667802.7,1219,4341.81036
-646574.7,1219,4381.13286
-747598.3,1220,4408.267344
-911639.4,1222,4448.094547
-903492.06,1221,4475.290727
-695762.25,1220,4514.978967
-784024.3,1220,4542.243934
-815494.0,1220,4582.166333
-697758.25,1220,4609.550021
-948451.7,1221,4649.465217
-724680.44,1221,4676.264949
-850887.75,1220,4716.456985
-1442774.5,1247,4745.245979
-889601.4,1220,4783.880203
-1103644.5,1229,4812.77539
-1011621.9,1227,4851.127166
-1140579.0,1235,4880.788056
-1027537.5,1226,4918.788224
-717889.94,1221,4948.223469
-846682.3,1221,4986.566113
-765560.7,1221,5016.087152
-904010.56,1224,5056.303477
-690060.56,1220,5086.745496
-733661.5,1221,5126.655761
-664762.75,1220,5155.962101
-822817.8,1221,5194.907274
-712664.75,1220,5224.515672
-712204.4,1220,5263.654499
-683342.44,1220,5293.171824
-668273.0,1220,5332.677512
-670947.2,1220,5361.753695
-703692.25,1220,5400.758154
-703002.0,1221,5430.516509
-626344.9,1220,5469.222119
-757837.06,1220,5498.849737
-706440.44,1220,5538.319643
-724171.06,1220,5568.284995
-738696.6,1221,5608.282553
-652792.7,1221,5638.741021
-770993.75,1221,5679.256094
-715530.3,1221,5709.347974
-906161.1,1221,5749.630021
-886806.25,1219,5779.450506
-783110.06,1221,5819.272673
-747674.2,1221,5848.748356
-751491.3,1222,5888.788567
-829249.7,1222,5919.056137
-629518.94,1220,5958.976702
-657991.94,1221,5988.936644
-812694.5,1221,6028.746915
-795580.9,1221,6058.473469
-763303.4,1220,6097.798561
-757280.9,1222,6127.838678
-924843.75,1221,6167.40516
-897491.3,1220,6197.235297
-876606.7,1221,6236.986074
-922225.8,1221,6266.660556
-942181.94,1219,6306.043539
-1018912.0,1221,6335.992229
-911360.0,1221,6375.672337
-948901.0,1220,6405.799364
-929911.2,1219,6445.957802
-958910.75,1218,6475.884775
-933041.1,1218,6515.343111
-899599.25,1219,6545.18511
-866041.0,1219,6586.21715
-872282.94,1218,6617.496201
-860151.6,1218,6658.327331
-799232.56,1217,6688.176541
-830778.4,1218,6727.75787
-835055.5,1218,6757.836682
-944399.9,1218,6797.741825
-950519.25,1218,6827.985043
-869010.3,1218,6867.874388
-856928.1,1218,6897.723083
-764648.9,1218,6937.917896
-582571.75,1219,6968.675245
-947820.1,1218,7008.036919
-814003.7,1218,7038.079255
-790795.44,1218,7077.835871
-872336.4,1217,7108.088834
-803466.8,1218,7147.905904
-800102.3,1219,7178.153278
-892868.7,1218,7218.036827
-864095.56,1218,7248.308378
-786377.44,1218,7287.726287
-800009.3,1218,7317.670512
-723539.9,1217,7357.410914
-704317.5,1218,7387.675743
-856328.9,1217,7427.359221
-804526.25,1217,7457.586474
-807707.94,1218,7496.975787
-764915.7,1218,7526.873129
-560364.2,1218,7566.609443
-613802.25,1218,7596.827823
-637974.06,1217,7636.207106
-755258.6,1218,7666.200459
-890341.6,1219,7706.165693
-877823.44,1219,7736.312327
-1567634.8,1233,7776.431167
-689460.94,1218,7806.02456
-627970.25,1219,7846.567158
-837367.1,1219,7875.830205
-751571.44,1218,7916.21918
-569805.0,1219,7945.971785
-616543.2,1217,7986.254841
-571786.6,1219,8015.643548
-614965.6,1218,8056.398319
-514485.22,1219,8086.164428
-509370.7,1219,8126.309764
-504606.97,1218,8156.398197
-554431.94,1218,8196.706705
-537909.8,1217,8226.262696
-416062.88,1218,8266.492172
-414151.8,1219,8296.065499
-490224.56,1219,8336.224683
-412726.66,1218,8365.925154
-426533.25,1219,8406.528871
-532318.5,1218,8435.889719
-532609.56,1218,8476.539181
-459722.56,1218,8506.106756
-465929.5,1219,8547.052689
-520820.22,1218,8576.63479
-455839.7,1218,8617.288544
-500083.4,1218,8646.733769
-598616.56,1218,8687.331173
-531479.94,1218,8718.331689
-516549.88,1218,8760.784704
-519556.94,1218,8791.472715
-477092.22,1219,8833.329527
-471949.66,1217,8862.47829
-534505.94,1218,8903.148533
-513884.3,1217,8933.006155
-539518.94,1218,8973.745667
-473551.34,1218,9003.199867
-463552.66,1218,9043.756074
-499168.38,1218,9073.340517
-529945.2,1217,9113.873829
-505159.34,1217,9143.586803
-518296.03,1217,9184.692333
-478339.38,1218,9214.058708
-518404.47,1218,9255.006452
-467536.25,1217,9284.157401
-475297.38,1218,9325.273864
-449909.62,1218,9354.697663
-433940.1,1218,9396.248815
-443739.16,1218,9425.6898
-465514.8,1218,9466.929219
-526637.3,1219,9495.926411
-470224.84,1217,9536.284683
-427973.56,1218,9565.910665
-465237.5,1218,9606.620249
-487513.16,1218,9635.686312
-448266.03,1218,9676.506121
-441328.06,1218,9706.017043
-456750.75,1218,9746.39174
-446401.88,1218,9775.924317
-443141.38,1218,9816.939496
-499302.16,1218,9846.404638
-430593.22,1217,9887.539547
-439098.94,1218,9916.844742
-466999.0,1218,9957.595833
-498255.5,1217,9987.131877
-477259.28,1218,10027.978161
-443854.56,1218,10058.074241
-414400.1,1218,10099.132191
-466909.6,1218,10128.799639
-584483.1,1218,10169.55542
-432891.34,1218,10198.908465
-378272.6,1219,10239.91139
-398130.3,1219,10269.694431
-486400.25,1219,10310.32328
-396772.56,1218,10340.314951
-465208.25,1219,10381.271825
-497302.88,1218,10410.541618
-394219.75,1219,10451.731125
-429977.56,1219,10481.044567
-475096.34,1218,10522.678947
-476258.7,1218,10552.153982
-385246.22,1219,10593.054765
-413646.44,1219,10622.517346
-435746.84,1219,10663.246703
-400502.94,1218,10692.874593
-358719.47,1219,10734.180227
-386791.3,1218,10764.099945
-379007.66,1218,10805.298443
-428968.12,1218,10834.699207
-385583.8,1219,10875.449754
-411364.1,1219,10904.975089
-410742.78,1218,10946.203309
-479467.88,1218,10975.823788
-357004.34,1219,11016.816959
-392727.5,1219,11046.133115
-413834.34,1218,11087.252142
-422854.0,1218,11116.751588
-531022.3,1218,11157.596411
-385755.44,1218,11187.087245
-387510.56,1218,11228.094585
-389647.78,1217,11257.421487
-475544.38,1219,11298.315431
-378699.44,1218,11327.535843
-390454.16,1218,11368.408684
-384701.97,1218,11397.566074
-434704.8,1218,11438.658022
-392765.2,1218,11468.141243
-414964.78,1219,11509.27937
-410520.88,1219,11538.789626
-430823.1,1218,11580.264407
-381098.5,1218,11609.528866
-461840.53,1218,11650.69479
-412924.44,1218,11679.7319
-422514.1,1218,11720.888616
-403857.84,1218,11750.031396
-388936.9,1218,11791.131395
-386508.44,1218,11820.501351
-395863.06,1219,11861.761487
-385976.9,1218,11890.830541
-456441.53,1219,11932.276243
-410949.0,1219,11961.422762
-410378.4,1218,12002.410539
-504993.28,1219,12031.756396
-450036.47,1218,12072.89935
-400918.9,1218,12102.270702
-391545.7,1218,12143.395283
-388680.6,1218,12172.625422
-386408.8,1218,12213.495868
-376232.0,1219,12242.934569
-396601.2,1218,12284.030448
-421054.0,1218,12313.246667
-425611.28,1218,12354.281923
-433641.75,1218,12383.853123
-375647.34,1218,12424.690976
-457230.6,1217,12453.982931
-390908.44,1218,12495.358975
-418299.66,1218,12524.678655
-382541.78,1218,12565.731261
-390915.3,1218,12595.012813
-389876.47,1218,12636.116945
-396972.62,1218,12666.536273
-384412.03,1218,12709.209044
-381450.56,1218,12739.686649
-408694.28,1217,12782.449861
-399322.88,1218,12812.801651
-404868.84,1218,12855.678367
-451239.12,1218,12886.136536
-447437.34,1218,12929.381935
-421237.97,1218,12959.745038
-425984.88,1218,13001.016486
-420996.22,1218,13030.720238
-413244.0,1218,13072.02758
-390227.5,1218,13102.343436
-486799.9,1218,13145.354046
-409778.0,1217,13176.131063
-487040.4,1218,13219.663244
-391157.03,1218,13250.1946
-410017.88,1218,13292.184412
-482248.7,1217,13321.416926
-418312.8,1218,13363.118828
-394196.22,1218,13392.889525
-429578.56,1217,13434.842508
-420168.47,1218,13464.735039
-389224.3,1218,13506.297946
-436847.53,1218,13536.147058
-404242.25,1217,13577.9438
-388335.03,1217,13607.554491
-388404.3,1217,13649.622793
-417621.06,1217,13679.537011
-446189.38,1217,13721.295295
-428805.53,1217,13751.23434
-408457.72,1216,13793.580658
-408176.0,1217,13823.396337
-406927.7,1216,13865.04313
-400448.22,1217,13894.620296
-424876.75,1217,13936.626335
-401726.4,1217,13966.650352
-433222.88,1217,14008.154643
-417940.22,1217,14038.329962
-446353.94,1216,14079.815898
-440565.3,1217,14109.737717
-453129.9,1216,14150.979487
-418598.56,1217,14180.865844
-435181.12,1217,14222.843712
-438757.5,1217,14253.121889
-432774.5,1216,14295.673262
-419874.72,1216,14325.81435
-413199.34,1216,14367.408004
-452226.12,1217,14397.655169
-435313.06,1216,14439.471333
-422952.7,1216,14469.585934
-415608.53,1216,14511.38482
-442835.12,1216,14541.705169
-418288.75,1216,14583.331659
-426595.88,1216,14613.733362
-399850.03,1216,14655.252329
-435918.6,1217,14685.517252
-446105.2,1217,14726.973321
-455027.8,1216,14757.024112
-451400.2,1217,14798.682772
-462579.44,1217,14828.878162
-430095.7,1216,14870.25321
-426796.6,1217,14900.398361
-421803.22,1216,14941.74837
-434083.72,1217,14971.779833
-433308.97,1217,15013.061539
-400805.97,1217,15043.46399
-394642.47,1217,15085.122658
-421496.4,1216,15115.179647
-439724.0,1216,15156.873341
-424276.44,1216,15186.747371
-422557.4,1216,15228.207532
-432527.97,1216,15258.003394
-429713.56,1216,15299.528482
-419349.06,1216,15329.571952
-421240.9,1216,15371.085618
-407632.5,1216,15401.376829
-397008.0,1216,15442.794691
-429980.47,1216,15473.002023
-419458.1,1217,15514.392058
-416909.2,1217,15544.584246
-435069.66,1216,15586.162972
-414165.84,1216,15616.378143
-405238.06,1216,15657.986663
-419793.06,1216,15688.385376
-431909.5,1216,15729.61497
-418673.6,1216,15759.785194
