time,x,y,yaw,carv,ang,vel,acc,devDist,devAng,alHori,roll,rl,rr,fl,fr
0.0,2.1976004311968524,-10.000002547881891,-1.1039708243767543e-09,13.888888888888891,0.0,0.0,0.0,0.009767346446372267,4.448010891319862e-06,-0.002757755217777673,0.0027614498137169445,-0.0011445020856854678,0.0011631389253244392,0.0,0.0
0.01,2.3364729820041616,-10.00000211288896,-1.7981010813536604e-07,13.88603294198544,-0.014127516746520997,0.030767633316944147,5.418028178305699,0.0001475761442445134,5.104446917481378e-06,-0.0028027542756766948,0.0027027589008160944,-0.0021033343757408504,-0.00010042485529915753,-5.165513548722619e-05,-5.165513548722619e-05
0.02,2.475319021674407,-10.000000828554438,-3.4731399840306947e-07,13.883458198677022,0.12069092988967897,-0.03892822746685151,-26.000522296312113,0.07556178447634981,7.608905164829469e-06,-0.0023003967300396855,0.0031703550791638076,0.008521623347443595,0.010381021504316554,0.0004335084145593893,0.0004335084145593893
0.03,2.6141399312620623,-9.999989524454579,6.805919643838172e-06,13.880976883005035,0.26777579784393307,-0.537469697543168,-52.35987599999999,0.3199388719624694,2.777500326884593e-05,-0.001698025481160559,0.0037422269893298684,0.01982528625200763,0.02159617933138481,0.001018678400632534,0.001018678400632534
0.04,2.752935827622866,-9.999943656772528,3.8734672743014574e-05,13.8784428157222,0.3340145587921143,-1.0610684575431397,-52.35987599999482,0.6430354946194137,0.00010281697511858257,-0.0013909044333620755,0.00403142080810745,0.024717672810454835,0.026467011922321336,0.0013117833208593768,0.0013117833208593768
0.05,2.8917057480307955,-9.999832473198849,0.00011606838562370723,13.875814069281063,0.21818464100360865,-1.584667217543119,-52.35987599999998,0.8485384910699307,0.00027488656973302455,-0.001775142355026428,0.0036384623969854687,0.015962102696515875,0.017785014334404776,0.0009161988080401531,0.0009161988080401531
0.06,3.030449423763922,-9.999637069459547,0.00025045696671129237,13.873226788881258,0.07768264710903176,-1.8482862404802354,25.367480534225617,0.8266420319596667,0.0005605730917645135,-0.0023174154514604135,0.0030892724744219753,0.00504371274484964,0.006884435554354841,0.0003640358809483304,0.0003640358809483304
0.07,3.1691675730905833,-9.999360363791098,0.0004389445838323704,13.870730176913737,-0.06622693240642552,-1.337560581261258,52.35987599999999,0.6010764759579973,0.0009362945795382959,-0.0028754839309016286,0.002519919515814232,-0.00629957952485799,-0.004499093247209868,-0.00020475359228342763,-0.00020475359228342763
0.08,3.3078608677304935,-9.999024682820323,0.0006659211975512891,13.868264684321254,-0.09393385648727424,-0.8139618212612616,52.35987599999998,0.2934357993467131,0.0013456691197673153,-0.0030152694362184426,0.002361748090626138,-0.00850828185941862,-0.006730566533959918,-0.000358446495005791,-0.000358446495005791
0.09,3.4465293826303265,-9.998660378135572,0.0009108532698513209,13.865792744619945,-0.13201544880867008,-0.2903630612612642,52.35987599999999,-0.0018816482032722737,0.0017218626908244734,-0.0031394353777159023,0.0022125573064757523,-0.011570892716254957,-0.009797326232937721,-0.000501773282761145,-0.000501773282761145
