time,x,y,yaw,carv,ang,vel,acc,devDist,devAng,alHori,roll,rl,rr,fl,fr
0.0,2.197600431196119,-10.000002549105277,-1.1017425193693217e-09,13.88888888888889,0.0,0.0,0.0,1.9071233481327e-08,0.0,0.009770507566955446,4.45014423853858e-06,-0.002757755130862492,0.002761449901694416,-0.0011444627277492174,0.001163178369547041
0.01,2.3364729818176473,-10.00000200983465,-7.738495775363128e-08,13.886032896548897,0.0007258791901144547,0.16393360361231576,23.76148865146415,1.0840003934475817e-06,-6.481532781295273e-08,0.00985302728598799,5.330285497203617e-06,-0.002751059240449148,0.0027544542518436153,-0.0009922730065622294,0.0010114112251020345
0.02,2.4753190122824087,-10.000000493722672,-2.5663568070226194e-07,13.883455693044873,0.003299897471162956,0.3325648833255036,19.044627071403347,3.837160692299335e-06,-2.3452398908684682e-07,0.009298910289126465,7.750142548037597e-06,-0.002734019234868046,0.0027367338290200972,-0.0009243515017132034,0.0009438760916871077
0.03,2.6141399233466465,-9.999998033928499,-5.251384141433099e-07,13.880985424438034,0.007760215642975523,0.5382219759616247,19.920111862402774,8.209122842828265e-06,-4.9460904961248e-07,0.008579687482821723,1.1609229173830275e-05,-0.0027190122030014354,0.0027212108978291287,-0.0008931125902288573,0.0009258031524519992
0.04,2.752936353689118,-9.999994686397358,-8.628570161794276e-07,13.87854645226053,0.014165409584670831,0.7169308272713265,15.387195122069972,1.397601845809504e-05,-8.274993917496256e-07,0.00835739947789183,1.6575021467112918e-05,-0.002710105687742277,0.0027120928625527442,-0.0008215363007590172,0.000979783001745457
0.05,2.891708320168645,-9.999990451114481,-1.1803286263346689e-06,13.876090731459053,0.021991890820218202,0.8210948296816469,5.5467193978420095,2.1122185499322654e-05,-1.1552948742614888e-06,0.010245288465672476,2.242500987344494e-05,-0.002705649462199935,0.002707665756137838,-0.0006368869888593753,0.0011580853335099216
0.06,3.030455552666825,-9.99998510748862,-1.196799353513333e-06,13.873604839543658,0.030283210606806825,0.8216410186763377,-4.048386391714589,3.0380305727106816e-05,-1.223177015898151e-06,0.016216216666290865,2.938539936431088e-05,-0.0027020138503986895,0.002704177489876853,-0.00028703760013377885,0.001505683708133285
0.07,3.1691777939487684,-9.999978002363015,-2.845293880124603e-07,13.871099732870887,0.038073552669929615,0.7302602889430181,-13.225530354189706,4.391948995063899e-05,-4.449531301367849e-07,0.0282973794148486,3.8534136084516554e-05,-0.0026961907454934623,0.0026985391970188915,0.00024270048429975976,0.002035074090271149
0.08,3.3078749580428353,-9.999967858562417,2.6652679422684375e-06,13.868595105428163,0.04448171998370564,0.5570327179976806,-20.42900330113249,6.580628664210053e-05,2.235828584910539e-06,0.0474932859455634,5.1878234189142525e-05,-0.0026868549606533423,0.0026894279303419652,0.0009092431942120188,0.0027024635126992
0.09,3.4465471458625636,-9.999952686760817,9.296614741570786e-06,13.86610728551551,0.0487963885765532,0.32073680748210376,-25.870588569468143,0.00010213198288155922,8.410672626631556e-06,0.07313959738423872,7.222781399862081e-05,-0.002674210406893446,0.002677138009277872,0.001618581183644018,0.003413544496707634
0.1,3.5851945768118556,-9.99992986762278,2.1714746347591e-05,13.8636441017823,0.050503461650035726,0.04372566790549616,-28.803282420761192,0.00016063247467279496,2.014603255782757e-05,0.10277425332150424,0.00010282302709803283,-0.0026592556846347613,0.002662831436844542,0.0022508486604488334,0.004048285291384704
0.11,3.7238175033056073,-9.999896417849893,4.227283184690477e-05,13.861205636898479,0.049360707786984176,-0.24160650621990443,-27.715752345010227,0.00024977310931539876,3.978371217036543e-05,0.1321479736251007,0.00014673612131085693,-0.0026430444800917847,0.002647776374711334,0.002674808855427125,0.00447534020771554
0.12,3.8624161527500007,-9.999849420109339,7.323362274713081e-05,13.858788040139371,0.045476471206041064,-0.5032118740673909,-24.286717182180375,0.0003773222885232741,6.961325294006146e-05,0.15623858210733246,0.0002060272828991805,-0.0026262622149226833,0.0026328936210103875,0.002781645662987276,0.004585734536131905
0.13,4.000990709849454,-9.999786534587294,0.00011638201063787098,13.856387246036295,0.03927783414239682,-0.7022163190076932,-15.880525665971964,0.0005488223687795113,0.00011148273558360594,0.1709350928730059,0.0002810537933889046,-0.0026091421026374715,0.00261865859656384,0.0026534671297665613,0.004461229165579136
0.14,4.139541326887951,-9.999706351848245,0.00017274674537289046,13.854000887858472,0.031562846232273754,-0.8167966390230853,-8.064479407418604,0.0007665648067440856,0.00016650437609705114,0.17514534581567953,0.000370130892979892,-0.0025916090534241687,0.002605222960943943,0.0023168637894901574,0.004128199708059127
0.15,4.278068144653972,-9.999608550162982,0.00024244820272818985,13.851628748827245,0.02315509217776676,-0.8452534848964042,1.7250430145964153,0.0010290807957424875,0.00023489532932319926,0.16763849101664358,0.00046937410563365855,-0.002573497879165399,0.0025925902294239977,0.0017453743818327213,0.0035600991136435743
0.16,4.416571311752323,-9.999494014324576,0.00032457882730138724,13.849272080370984,0.014977245074078983,-0.7841291430021491,9.494880965989818,0.0013309606127283047,0.00031585463487731924,0.14801251149288763,0.0005729362374567888,-0.0025547267857182945,0.002580746109500191,0.0009694485699033404,0.0027873350218855122
0.17,4.55505099295819,-9.999364860152173,0.0004171587427664596,13.846932355518984,0.007856383071241608,-0.639979961326449,18.126402774192734,0.0016630045082379752,0.00040750814399769056,0.11748175776091403,0.0006734810498541711,-0.0025353816382135317,0.0025697029319605154,7.755654898466407e-05,0.001898433028692613
0.18,4.69350736618458,-9.99922429204378,0.000517224122722088,13.844610369436063,0.0025856371206261566,-0.4260007614695339,24.007863552043574,0.0020128724055439307,0.0005069820894341712,0.0791600742499412,0.0007628863860333582,-0.0025157169852125737,0.0025594794256608264,-0.0008079188088564571,0.0010159363366385973
0.19,4.831940613821301,-9.999076271527294,0.0006210695288799604,13.84230605521402,-0.00025102412442637966,-0.16176355271600096,27.849618181958636,0.0023663059991623214,0.0006106299136387221,0.037936245659593186,0.0008331925587990989,-0.002496107435619502,0.002550057701658151,-0.0015426670397051367,0.00028434118390504594
0.2,4.970350915415967,-9.998925008138228,0.0007246374163830219,13.840018925003653,-0.0003098748748146503,0.12150315847936517,27.95005132917404,0.002708857940882936,0.000714408181706268,1.0930511733954479e-05,0.0008777095470309232,-0.0024769859585886634,0.002541351322482703,-0.001986146529755174,-0.00015572719645547394
0.21,5.108738446108189,-9.998774324135585,0.0008240160460636579,13.837748742808971,0.0023822925367389335,0.38430335359628764,24.297247076089914,0.0030279346476493885,0.0008143667570048499,-0.02827667842588512,0.000892125138603865,-0.0024587910451430626,0.0025332010180305568,-0.002048334052702718,-0.00021437528192792224
0.22,5.247103380462439,-9.998627017652,0.0009159358638397155,13.835495798781334,0.007376728884932546,0.579607548875725,15.303462027384626,0.0033146055335819824,0.0009071536141454232,-0.04282758994807669,0.0008751396995959354,-0.0024419338496393206,0.0025253931218327903,-0.0018484659881998738,-1.113836613547502e-05
0.23,5.385445894214297,-9.998484488122624,0.0009980986633855522,13.83326039396204,0.013850278417096993,0.692338183256764,7.984103314167094,0.0035646181109676434,0.0009903635784378872,-0.04211330299475129,0.0008285961067025854,-0.0024267725384864124,0.002517699286442347,-0.0014011897042349956,0.00043928294443122305
0.24,5.523766164332153,-9.998346580314522,0.001069369743479062,13.831042836352928,0.020973658273999152,0.7116872437300855,-2.9161532387201543,0.0037790103879107306,0.0010627389395523386,-0.02583782307834392,0.0007577047715028897,-0.0024135760730105474,0.002509929614235075,-0.0007147082878275093,0.0011287387031172894
0.25,5.662064367931965,-9.99821153419536,0.0011298887662215134,13.82884315766097,0.02777782060722763,0.6442620054218495,-10.235971732379324,0.003964041880147207,0.0011242901771493004,0.0051680810960667845,0.0006704886652998514,-0.002402509081544311,0.0025019699515101577,0.0001442023680794022,0.0019905739201999543
0.26,5.8003406778344235,-9.998076099622612,0.0011810571173478978,13.826660808289935,0.03344043099953589,0.48990263336420825,-18.75643308318207,0.004130611798741413,0.0011762972620028528,0.047833381226983315,0.0005769455154131261,-0.0023936183966660053,0.002493801047463349,0.0010674777632036427,0.002916947154368918
0.27,5.9385952570479095,-9.997935845999423,0.0012253681480721328,13.824494763420375,0.037190019728270254,0.27264875500517655,-24.178840368420307,0.004293077053073802,0.0012211569918013589,0.09746788500749945,0.0004879222208989378,-0.002386826934515553,0.002485511804465105,0.0019141941258265264,0.0037672278506729133
0.28,6.076828256619121,-9.997785668802285,0.0012660716632971404,13.822344019836336,0.03851020514725578,0.013305199330237981,-26.852025403534217,0.004467403029638106,0.0012620626209847849,0.147747114959615,0.0004136378540531426,-0.0023819416468512313,0.0024772884429844094,0.0025341016229856106,0.004391311741496555
0.29,6.215039819236777,-9.99762044921585,0.0013067062994070063,13.820208178807444,0.03717637497473323,-0.25085521852011966,-25.48164160419553,0.0046690919497898165,0.001302547923023461,0.19136078022603115,0.0003624645759438071,-0.0023786738594731007,0.0024693997353727216,0.002795981729409402,0.004657830840145823
0.3,6.35323008803806,-9.997435790077093,0.0013505578941199732,13.818087799728996,0.03335333661638741,-0.4817878322505918,-20.23709300904423,0.004910963621144404,0.001345947501311515,0.22226304293220348,0.0003398325385400839,-0.0023766744546500737,0.0024621644336500804,0.002707366935815311,0.004573787977132982
0.31,6.491399215592263,-9.997228618853097,0.0014002054285015425,13.81598400017821,0.02761894959382831,-0.6356030421973928,-11.749973708206285,0.005201525740089252,0.0013949256074971012,0.2370324648742744,0.00034776042266448806,-0.0023755717255826707,0.002455916517358801,0.0023757674299197114,0.004246112262815142
0.32,6.629547366854049,-9.996997475593446,0.0014572517526310527,13.813897860677386,0.020770303995049748,-0.712865029564451,-3.639998018643117,0.005544049994172795,0.0014511917467175976,0.23475824182669883,0.0003845548024918443,-0.002375019742492442,0.002450957028782485,0.0017864570508575844,0.003659875585886374
0.33,6.767674718989127,-9.996742657954254,0.0015221477650322018,13.811830229484888,0.013675019140007828,-0.6933361807245763,5.546515828888649,0.005936177920176533,0.001515317478810801,0.21534468186031522,0.00044489261506575674,-0.0023747374725926625,0.00244751126164113,0.0009799379452536154,0.002855530257963406
0.34,6.905781459357769,-9.996466219278995,0.0015941183159620706,13.809781527880352,0.007201138224717093,-0.5971242183516983,13.670789759835921,0.006370201079048954,0.0015866496916079364,0.1802337099008838,0.0005205627014852455,-0.0023745357709590268,0.002445721432980369,4.331033349762465e-05,0.0019203078303087259
0.35000000000000003,7.0438677775956995,-9.99617177254034,0.0016712301175870069,13.80775096378942,0.002146744981614884,-0.42144493340486255,20.07173579555636,0.00683384621508587,0.0016633633431517106,0.1340133443095419,0.0006013676313215857,-0.0023743392353772217,0.002445611361573392,-0.0008967964324582124,0.0009811492963598607
0.36,7.181933855458576,-9.995864082559294,0.0017506274012605311,13.805737173294313,-0.000852106075756756,-0.19365732319820572,24.589818326503092,0.007311754031000817,0.001742679246484696,0.08186103209087166,0.0006764164867582628,-0.002374181006221945,0.0024470430751900923,-0.0016914618223528536,0.00018738441468196728
0.37,7.319979864303548,-9.995548464697103,0.001828928654698565,13.80373899611669,-0.001395760344454904,0.06093026895764565,25.589449279317602,0.007787599409814661,0.0018212471381952077,0.030968087531498007,0.000735732789617525,-0.0023741879652124983,0.002449752727494506,-0.0021963966008001633,-0.0003164591754079429
0.38,7.458005968256906,-9.995230057414297,0.0019027331011434265,13.801756027146634,0.0005750617343362485,0.3040845770361506,22.78820307182398,0.008246324462511723,0.001895643535777403,-0.011382687630030471,0.0007715152282943727,-0.0023745645804550044,0.0024533967888540217,-0.0023078823893261124,-0.00042672203264965266
0.39,7.59601233186469,-9.994913080699014,0.0019691454178465575,13.799788962200989,0.004727939454621992,0.49424185126804376,15.21580166097873,0.008676256877915733,0.0019629022903039388,-0.03944988004623422,0.0007790617953108035,-0.0023755735808026687,0.002457596685483316,-0.0021330993525924538,-0.000250950584487787
0.4,7.733999124382383,-9.994600345195542,0.0020261458982770075,13.797838485130303,0.010332471748411062,0.6039609057137575,7.839234840011026,0.009070504555634074,0.002020905456846209,-0.0519325487575896,0.0007572427659001521,-0.002377492157819262,0.00246198166691983,-0.0017138418628565581,0.0001688623165701804
0.41000000000000003,7.87196651665945,-9.994293037837398,0.00207278871998818,13.795905044422447,0.01660814320937492,0.6319804323970454,-1.7104906409604033,0.009427531984593784,0.0020685930365418916,-0.04745764178790683,0.0007085316909579343,-0.00238052807598069,0.0024662248166680955,-0.0010610192461183838,0.000821808089259793
0.42,8.009914678536495,-9.993990631687149,0.0021093225343409676,13.793988723416573,0.022662180665398768,0.5730768981344089,-9.103433134219232,0.009751315570541763,0.0021060918135075496,-0.026734621361869434,0.0006387550553841588,-0.0023847850969629255,0.0024700764822285256,-0.00023678887328292615,0.0016459027472906953
0.43,8.147843773961096,-9.993690967632723,0.00213719167740521,13.792088996864685,0.02770695503794164,0.4364874989425008,-16.952211097234088,0.010050961419745263,0.0021347309200131287,0.006965416429487277,0.0005565048648057918,-0.0023902526927360836,0.0024733881629589918,0.0006545309014978685,0.00253714029756032
0.44,8.285753955822315,-9.993390543892339,0.002158875136194857,13.790204829766921,0.031022789771131355,0.23812840546055097,-22.075586611876954,0.010339408046231569,0.00215689777936808,0.04950924343887572,0.0004717550841992082,-0.002396816876928203,0.002476115457121468,0.0014765200645361148,0.0033594653167988873
0.45,8.423645364499105,-9.993085004302522,0.0021775719439512493,13.788335206206414,0.032113543410519835,-0.0002805676934669596,-24.784424688145634,0.010631655362406178,0.0021757374642630447,0.09454511829382065,0.00039443878220488983,-0.002404263994635914,0.0024783167073231193,0.002083547899839242,0.00396743721693413
0.46,8.56151813157242,-9.992769784276081,0.0021967564214618045,13.786479613837852,0.030750986148643994,-0.2454854991695355,-23.748177292948153,0.010942725298429323,0.0021947197620878585,0.13483090098594053,0.0003331984728864668,-0.0024122989277346575,0.0024801467981200686,0.00234813691162363,0.004233485181847926
0.47000000000000003,8.69937238855206,-9.992440840439185,0.0022196581278211545,13.784638419209248,0.027070162517693088,-0.4610407332946115,-18.94953733825448,0.011285430410707065,0.002217121378064646,0.16407254740763283,0.0002941990831167317,-0.0024205748064920706,0.002481827629070161,0.0022739698666044248,0.004160838841351426
0.48,8.837208276303343,-9.992095260579518,0.00224882218793366,13.782812638224716,0.021599342475025693,-0.6056842744883318,-11.145688510137806,0.011668653971451448,0.0022455700612699844,0.17916139163683076,0.00028047059135574525,-0.0024287268132698633,0.0024836133279170025,0.0019733069101391244,0.0038612135462915706
0.49,8.975025949330604,-9.991731563109209,0.0022858526278232566,13.781003371230677,0.015067590410886011,-0.6807661489723054,-3.7318260730084782,0.01209635077200133,0.002281772125147903,0.17882140454586487,0.0002914654696788988,-0.0024364164844165696,0.0024857444028351366,0.001430221412078033,0.0033184181588695127
0.5,9.112825576151089,-9.991349853434063,0.0023312515962168852,13.779211508212704,0.008272230165350536,-0.6661419567674306,4.74718779875682,0.012567232573172049,0.0023263450870794414,0.16255971208711037,0.0003232547263271568,-0.002443368611756009,0.0024884102786308588,0.0006789821461854084,0.002566621546514326
0.51,9.25060733513038,-9.990951847866942,0.0023843455561085355,13.777437192814057,0.002016750792770072,-0.5802142862429341,12.477938555697888,0.013074960521681334,0.0023787329559532065,0.1321596791019085,0.00036915212169779483,-0.002449402560082953,0.0024917186281126985,-0.00020124821533553958,0.001685156705534698
0.52,9.388371406605467,-9.990540716592536,0.002443341782144071,13.775679807095317,-0.0029453188191078134,-0.41918377244922234,18.42967653486359,0.013608770225856048,0.0024372477231166425,0.09067430782940995,0.00042043743620976873,-0.002454452165144295,0.0024956706726583988,-0.0010940506865482337,0.0007908717157851867
0.53,9.526117966387979,-9.990120725477741,0.0025055447369262632,13.773938331822398,-0.006013264292724666,-0.20808838440053937,22.91657438848855,0.014154891217723176,0.0024992702048355245,0.043336991325125494,0.00046767350076763726,-0.002458558328684691,0.0025001596126255675,-0.0018605308847880367,2.3046109506298183e-05
0.54,9.663847182388427,-9.989696697703836,0.0025677157530404737,13.772211794981283,-0.006790420137696051,0.03079789625662612,24.232917000576023,0.014698347256132394,0.0025615961860555006,-0.0032961548225219394,0.0005019679948898768,-0.0024618640441925847,0.002504986305084207,-0.002364136346499212,-0.00048154994741249997
0.55,9.80155921581895,-9.9892733440872,0.0026265475043291786,13.770499838574151,-0.005187740364156048,0.2623430209992888,21.79383663981031,0.015225100404659742,0.0026209018972594054,-0.042338873576815504,0.0005162692190438566,-0.0024645886140186534,0.002509884509825214,-0.0025004466063704373,-0.0006185210161057527
0.56,9.939254226673684,-9.988854564935748,0.0026791650848791127,13.768802979987667,-0.0014855675482717697,0.4479665291934709,15.18771682638885,0.015724117186088904,0.002674249514602195,-0.06852339428966366,0.0005063444425583196,-0.0024669946979452625,0.0025145516344412763,-0.0023625878197624617,-0.00048133475565367585
0.5700000000000001,10.076932378004999,-9.988442973808516,0.0027234863888305717,13.76712202877586,0.003669413110936929,0.561048659717977,8.49029176158788,0.016188726717301094,0.002719467278053235,-0.08017726400451203,0.000471246061495818,-0.002469351299523107,0.002518683340162964,-0.002008208245068677,-0.00012782546338036184
0.58,10.214593836076778,-9.98803970106361,0.002758412874732344,13.765457703907767,0.00957400920333076,0.6011537936737114,-0.06190293316143952,0.016617302079481533,0.0027553519125552007,-0.0768100633338963,0.00041357671215965506,-0.0024718907635313957,0.0025220174292579682,-0.0014374492800926838,0.000441855750150538
0.59,10.352238767294077,-9.987644314585124,0.002783938874616459,13.763810272793851,0.015424704667163298,0.5622382129074217,-6.8250848687701975,0.017013218800725483,0.002781786397320583,-0.058574387346586584,0.0003389419434122359,-0.002474779707749591,0.0025243624996934633,-0.0007004682855620817,0.0011777451670544714
0.6,10.489867333795214,-9.987254885942257,0.002801161689531602,13.762179526750707,0.020498233054346865,0.4510817977889342,-14.30496302352867,0.01738433037856879,0.0027997603544482846,-0.027786961749580393,0.00025508373535257795,-0.002478089420183287,0.0025256241531571707,0.00011561964924422824,0.001993023207718964
0.61,10.627479689988466,-9.98686822243903,0.002812169111879536,13.760564783408661,0.024107153697826716,0.27954491442760593,-19.39466585733694,0.017742157466820174,0.0028112718798858883,0.011588756611209575,0.00017112152327910252,-0.00248178012816989,0.0025258294607402795,0.0008919121445176343,0.0027690215141754826
0.62,10.765075979045509,-9.986480280026658,0.002819779134254421,13.758965086656643,0.025752985365123136,0.06619692347338899,-22.460112650755185,0.01810039718107248,0.002819081579183203,0.05409131735737898,9.633254458441287e-05,-0.002485714060690141,0.002525094677921416,0.001496667178455399,0.003374109216530803
0.63,10.902656335615275,-9.986086730848642,0.0028271508624319775,13.757379915229984,0.02516286264939095,-0.16087014182736614,-22.297156242453966,0.018473025895087147,0.002826334856183233,0.09327840787045988,3.886209812609535e-05,-0.0024896771212665715,0.0025236087131016603,0.0018095092706399603,0.003687815697790626
0.64,11.040220893829897,-9.985683621286864,0.0028373144625988447,13.755809520728317,0.02238737027618593,-0.36753097323788364,-18.770579225699894,0.018872234515132646,0.002836096100654036,0.1231482311768791,4.555219282755339e-06,-0.002493409314214435,0.0025216199006418668,0.0017962532214159288,0.0036756061264347764
0.65,11.177769796289425,-9.985267962666727,0.002852748354600752,13.754254795848855,0.01783155495518596,-0.5170511857504364,-11.883961901989359,0.01930678256889351,0.002850912962663414,0.14050755760637665,-3.6627347673865762e-06,-0.002496634323467508,0.002519415040094713,0.0015891816859049048,0.003469306704282488
0.66,11.315303198854831,-9.984838025044501,0.0028751323685208704,13.7527168000429,0.012129313139005641,-0.6047342367662008,-5.813890041924225,0.019781070592697958,0.002872552270495386,0.1443814317015592,1.3861298842647678e-05,-0.0024990976123790646,0.0025172856815658985,0.001178172447906732,0.003058556649937409
0.67,11.452821271182248,-9.984393469733147,0.0029052035465875403,13.751196385175938,0.00594880404008453,-0.6171486517443451,2.0253560135303754,0.020294814044758525,0.002901850742182547,0.13418197588761907,5.359131442882125e-05,-0.0025006055249432242,0.002515491242656264,0.0005739612620010979,0.0024540023170249504
0.68,11.590324192895626,-9.98393538973205,0.002942669208636806,13.749693725432113,1.7245324952514483e-05,-0.5636750804318981,8.514486432307892,0.020843103107671013,0.0029386193750837357,0.11125420036866132,0.00010925206550207257,-0.0025010666858390727,0.0025142052454617315,-0.00016646213194168466,0.0017127670462823866
0.6900000000000001,11.727812145460017,-9.983466201846431,0.0029862329531450387,13.748208216684082,-0.004998025443165573,-0.4418449026235296,14.636364549050805,0.021417167786651703,0.002981658057089157,0.07750644945842868,0.00017294981598538732,-0.0025004664814653045,0.0025134965103715714,-0.00095432239706715,0.0009239566552394201
0.7000000000000001,11.865285306952986,-9.982989386243686,0.0030337313961513097,13.74673900745811,-0.008505883822772028,-0.269363767472573,19.207496995665302,0.022005218595509746,0.00302888004547328,0.03723110225710343,0.00023585696769578006,-0.0024988740313470776,0.0025133181818307268,-0.0016752790219060547,0.00020222564188249583
0.71,12.002743849830962,-9.982509064687527,0.003082406188855672,13.745285313694694,-0.010083836138360495,-0.06349338397797563,21.35253662105536,0.022593895575324652,0.0030775707239891256,-0.004228762472768656,0.00028930743476269534,-0.0024964480637891745,0.002513533878943793,-0.002208747762079796,-0.0003316402968328051
