#{"t_start": 1697117326.695499, "env_id": null}
r,l,t
-4039106.5,897,8755.056338
-7288933.5,1231,8777.267134
-3866577.0,889,8804.50887
-3984376.5,889,8826.848315
-4325787.0,922,8855.125174
-4188723.8,908,8876.765721
-5978655.5,1231,8917.469408
-4520212.0,950,8928.600206
-5342584.0,1227,8979.547913
-2665762.2,1224,8990.577507
-2554292.8,1222,9041.482832
-5721939.5,1231,9052.814553
-4113654.0,894,9090.885414
-4068383.0,893,9102.151897
-4028244.5,908,9141.111501
-4014193.2,895,9151.948153
-4101173.8,916,9191.757462
-2538956.8,1223,9214.256773
-3647490.2,856,9240.069807
-5316908.5,1226,9276.528224
-4218828.0,912,9290.511633
-4410844.0,942,9328.239925
-3796750.8,884,9339.945662
-5338167.0,1230,9390.232936
-5279548.5,1231,9402.038858
-4159946.5,897,9443.838808
-4890450.0,1228,9460.324744
-4122135.8,912,9493.841241
-6733739.0,1230,9522.452059
-3393205.2,1226,9555.917847
-3655408.0,863,9570.823123
-4146452.8,895,9605.285728
-3502448.5,846,9618.345296
-3686135.2,770,9655.157879
-6563329.0,1230,9675.226373
-4237191.0,893,9716.729565
-5941979.0,1230,9725.163466
-3964646.2,903,9766.382071
-4132460.5,903,9774.870177
-4048824.2,890,9815.616015
-3973213.5,891,9824.106459
-4074176.5,904,9865.64009
-3845653.0,904,9874.143622
-3615564.8,848,9913.674347
-3998909.8,900,9924.080397
-4108454.8,908,9966.143083
-6033096.5,1232,9983.890946
-3559075.2,857,10014.42415
-2567393.5,1226,10046.022876
-3549258.5,855,10062.597488
-4331595.0,897,10095.904545
-6474743.5,1232,10124.988289
-4149338.5,910,10146.049904
-4288662.0,890,10174.375313
-3665931.2,862,10194.491633
-7153357.5,1229,10236.696576
-5145823.0,1228,10256.596807
-4103270.2,893,10298.075262
-7245856.0,1234,10306.940603
-4056895.0,890,10347.495659
-4063283.5,893,10356.454599
-5778977.0,1089,10405.548498
-3722680.8,1225,10417.670975
-4185309.5,895,10455.350062
-4207957.0,926,10468.54083
-4319953.5,899,10504.718657
-3645164.8,881,10517.294863
-3989895.2,896,10559.075358
-6691029.5,1115,10570.64101
-3966024.2,905,10608.748947
-2944016.5,1227,10632.353593
-4710029.0,910,10658.920959
-4274629.0,906,10682.215344
-4199967.0,896,10708.141246
-3894149.0,891,10731.361176
-4134880.5,929,10758.726165
-3782869.5,879,10780.081117
-4223691.0,918,10809.000496
-4181680.0,897,10829.440458
-4206761.0,893,10858.337065
-4192677.2,899,10879.298176
-3972556.0,895,10907.844685
-3989840.8,907,10929.19708
-4010438.8,893,10957.292924
-5299004.0,991,10982.177019
-4151258.5,906,11006.96782
-4168063.0,895,11031.515523
-4173888.5,899,11056.494828
-4222188.0,902,11081.396372
-4003236.5,905,11106.357406
-7020094.0,1232,11143.503853
-4753830.5,972,11158.837594
-4008247.0,892,11192.908521
-4133474.8,890,11208.206923
-4387318.0,904,11242.88787
-4172784.0,935,11259.492017
-3932203.8,897,11301.060114
-5921317.5,1229,11312.990109
-4081298.5,903,11354.935588
-7073843.0,1238,11371.424965
-4519157.0,908,11404.862884
-4292304.5,904,11421.318234
-4497116.0,904,11454.93129
-5203724.5,1020,11475.859433
-4203570.5,897,11504.516034
-4541542.0,949,11527.269404
-4237243.5,1227,11566.475683
-4741053.0,942,11578.56949
-4209318.5,894,11620.05186
-6567472.0,1234,11636.5084
-4273484.5,901,11678.61543
-7165572.5,1228,11690.173254
-3967386.0,889,11731.459357
-7402267.5,1234,11748.638213
-4424012.0,898,11790.20546
-5711608.5,1231,11801.363086
-3570302.0,784,11835.439014
-6566787.0,1231,11863.479589
-3822603.0,889,11884.791886
-3795453.5,897,11912.890536
-7207893.5,1231,11946.826555
-4254336.0,897,11962.401629
-4008686.8,920,12005.152576
-7195999.0,1234,12017.056962
-4875210.5,899,12054.670748
-4969657.0,899,12066.65011
-4202175.5,900,12104.498861
-7604375.5,1237,12129.173775
-4099141.5,888,12153.743699
-4201751.0,922,12179.709813
-4553137.5,901,12203.773951
-6090047.5,1058,12235.724051
-4153206.2,894,12253.317445
-5988731.0,1017,12289.748574
-4280353.5,890,12302.516951
-5550863.0,1036,12344.73657
-7273898.0,1238,12365.158845
-4545309.5,909,12394.830134
-7370287.5,1235,12427.645151
-4158268.5,918,12445.236861
-4650796.5,918,12478.134564
-3827347.2,880,12494.354184
-4662240.0,979,12530.519573
-3846207.5,891,12543.380417
-3654376.5,883,12579.337735
-3463344.8,778,12588.368342
-3675456.5,873,12629.319467
-5488666.0,975,12640.119719
-4410066.0,894,12678.892003
-5020735.0,977,12692.811785
-4323421.0,892,12727.944421
-3965070.0,877,12741.218025
-4919646.5,928,12778.51597
-7048020.5,1245,12803.585856
-3864633.2,895,12827.564795
-5647821.0,1006,12857.008971
-3636308.0,883,12876.651708
-4378719.5,896,12906.57723
-4331154.0,888,12926.082688
-4954301.5,959,12958.414869
-7410714.5,1231,12988.076591
-3634348.2,884,13007.43084
-4108110.2,889,13037.126233
-5042956.0,972,13059.750424
-3285246.2,846,13084.73979
-6922897.5,1169,13119.664238
-7008831.5,1234,13147.268431
-7853780.5,1234,13182.084356
-4364231.0,894,13196.80241
-4412207.0,880,13231.129314
-4799069.5,885,13246.068638
-4663223.0,901,13280.86272
-5952272.5,1236,13308.235764
-5650703.5,985,13333.584013
-4206167.5,882,13357.41975
-5277303.5,970,13386.120378
-4236282.0,771,13402.380455
-3914658.2,896,13436.181105
-5270376.5,986,13455.653846
-3259386.2,850,13484.076662
-4326417.0,882,13504.661923
-7826022.5,1268,13547.536137
-8850087.0,1231,13566.905525
-4075095.8,899,13597.243624
-4689432.0,882,13615.853173
-3729812.2,882,13646.048278
-4328690.0,884,13664.996125
-7940034.0,1240,13708.894045
-8942408.0,1135,13723.769965
-3328837.0,745,13752.71694
-3231046.0,762,13768.178677
-4250507.5,938,13811.622734
-8741753.0,1243,13823.54784
-3676372.2,880,13864.497782
-7963120.5,1295,13884.197145
-3785993.5,886,13913.88065
-4142311.0,897,13933.882087
-3719919.0,883,13962.610039
-3806977.8,885,13982.732329
-4273768.0,889,14011.700795
-3921513.5,898,14032.1024
-4126614.5,893,14061.225355
-3797522.5,895,14081.694518
-3141704.2,756,14117.839973
-7573303.5,1239,14131.364401
-3755501.8,896,14167.376242
-3838385.5,893,14180.779089
-4891502.5,895,14216.867281
-3363291.5,804,14226.900953
-3650458.5,881,14265.922833
-6890721.5,1150,14285.859491
-4199033.5,907,14315.587767
-7354951.5,1272,14349.421847
-4471483.5,904,14365.600143
-4357846.5,872,14398.273694
-3764711.0,893,14414.919798
-3839014.2,894,14447.856244
-3868079.8,898,14464.772629
-3910927.8,895,14506.620972
-6655956.5,1149,14515.081081
-3760192.5,889,14555.887639
-4349724.0,881,14564.048212
-3766509.0,890,14605.221162
-4439220.0,952,14615.753179
-3971743.0,896,14654.497289
-3749182.5,888,14664.746043
-3731963.5,893,14704.062302
-4002283.2,917,14715.1141
-3212389.2,765,14752.019696
-4332963.5,944,14763.524519
-3895861.5,883,14800.99474
-4095328.5,908,14813.499849
-3501260.5,877,14849.945212
-4226272.5,916,14863.91019
-3242228.8,768,14894.584891
-3917574.8,898,14913.343618
-3764576.2,894,14943.882311
-3240070.5,774,14958.215207
-3684549.5,885,14993.318175
-3683282.0,877,15007.310722
-3832844.5,899,15043.082498
-3836320.5,894,15057.023496
-3257120.2,805,15089.616955
-3363552.2,876,15106.169521
-3172925.8,758,15134.088749
-3984019.2,880,15155.135607
-3245671.5,852,15181.811956
-3935501.8,903,15204.515701
-3737822.2,916,15231.860421
-3504255.2,792,15250.080855
-3766571.5,890,15280.624783
-3912038.2,892,15299.147483
-3891639.8,899,15330.440504
-4084405.5,928,15349.900417
-3577619.8,889,15379.701068
-4465326.0,963,15402.110879
-3340282.2,776,15424.708322
-3779080.0,899,15451.534968
-3043038.0,755,15468.745096
-3715889.0,888,15500.937008
-3744853.0,885,15518.302077
-3796081.2,904,15551.169183
-3074608.0,846,15566.379556
-3304249.2,869,15599.677926
-3736045.8,881,15615.292378
-3906205.8,908,15649.339051
-3423821.8,786,15660.617605
-3998962.8,903,15699.420465
-3619025.5,887,15709.790426
-3764676.8,894,15749.010274
-3661329.0,885,15759.012655
-3633076.5,890,15798.715804
-3666964.2,876,15808.207885
-3117537.5,756,15842.680878
-3567103.8,890,15857.218756
-4321390.5,941,15893.774024
-3636506.0,889,15906.515107
-3574691.5,889,15943.278496
-3566889.0,880,15955.480176
-3517394.2,889,15992.662189
-3688625.8,894,16005.03722
-3380584.8,872,16041.490815
-3469419.8,876,16054.031837
-3244034.2,817,16087.742562
-3606004.2,891,16103.099199
-3588181.8,888,16144.700958
-7596606.0,1290,16160.228414
-4166728.8,929,16195.448208
-3099676.2,844,16208.244059
-3137466.8,761,16240.066775
-3614828.0,881,16256.983629
-3345975.5,867,16288.413421
-4554087.5,965,16309.091373
-3302202.8,786,16333.61979
-4561136.0,970,16361.191607
-3191582.2,763,16378.047822
-3398693.2,870,16409.596577
-4475416.5,958,16429.747144
-6152353.5,1105,16467.213353
-3469536.0,870,16478.697995
-3060793.8,757,16515.171402
-3670726.2,884,16524.470602
-4309167.5,947,16567.117488
-6619106.5,1233,16587.201643
-3466630.2,877,16616.255194
-3661584.2,888,16636.712382
-3578835.8,883,16665.458105
-3695145.0,892,16686.063037
-3187257.8,813,16711.852274
-4763975.5,982,16738.66118
-3293943.8,855,16759.754756
-3046824.2,842,16786.242707
-3717513.2,894,16809.016579
-3408024.5,877,16834.805919
-2831509.8,742,16852.754168
-2949789.0,752,16878.859751
-4046298.0,931,16903.473611
-3350614.0,794,16924.648262
-3676400.5,889,16952.660742
-3298796.0,770,16969.201072
-6927613.0,1230,17015.805301
-6241104.5,1123,17028.489255
-3638619.2,891,17065.008087
-3431210.5,793,17073.98741
-3622124.8,894,17114.310804
-3868197.2,918,17124.223292
-3019502.0,757,17158.426483
-4363822.0,953,17175.60755
-4248935.5,945,17209.738731
-3203176.5,856,17223.597015
-3573249.5,889,17258.826503
-3313198.0,872,17271.982012
-3054238.5,756,17302.957716
-3320982.5,860,17319.992636
-3348567.5,776,17347.722502
-3750753.0,894,17369.531069
-4313550.5,954,17399.756961
-3878435.5,909,17419.499469
-3367756.8,875,17448.247077
-6821682.0,1229,17481.583934
-4529502.0,971,17500.725893
-3384634.8,874,17530.33436
-3331060.0,771,17545.6641
-4154591.0,937,17581.206901
-3215995.5,767,17590.202665
-3981732.8,925,17632.035823
-4155179.5,947,17641.827941
-3285426.0,787,17679.325184
-3401023.2,872,17688.69201
-3362858.2,772,17725.606124
-4247737.0,951,17738.854603
-3291339.8,867,17773.924359
-4704785.5,977,17791.184919
-3248728.0,766,17818.457059
-5189159.5,1025,17845.87156
-3349156.8,887,17867.881891
-3296327.2,767,17890.296465
-3386645.0,791,17913.354181
-3319282.8,869,17939.032152
-3184070.8,852,17961.604711
-4378715.5,952,17990.780747
-3666164.8,896,18011.278824
-3165673.2,823,18037.804528
-3201244.2,825,18058.195379
-3323924.5,861,18098.469497
-5168115.0,1229,18108.466623
-4383247.5,951,18155.18621
-5156790.5,1011,18168.381277
-151733.86,101,18200.972951
-2937371.5,750,18234.498213
-3169472.5,856,18259.959122
-3567018.5,896,18308.726815
-4155291.5,934,18322.460348
-3120370.0,827,18353.293282
-3297965.8,855,18367.803452
-3379456.2,780,18395.626732
-4069167.5,933,18416.27171
-5156664.0,1021,18447.087048
-3439430.0,872,18461.921957
-3845770.0,918,18494.681127
-3265737.2,769,18503.849769
-3272926.2,771,18536.900866
-4225611.0,939,18552.456131
-3294248.5,853,18589.866432
-6276382.0,1227,18601.545892
-3382583.5,879,18636.403042
-3254920.5,805,18645.242704
-3338708.2,767,18678.383293
-7247083.0,1231,18704.723649
-3295523.5,789,18721.140887
-3254025.5,838,18749.314367
-3109248.8,759,18762.785391
-3212644.0,839,18793.895101
-3654474.2,903,18809.833294
-4308094.0,947,18842.797487
-4127414.2,939,18858.399114
-3443024.0,886,18896.996716
-5812222.0,1221,18907.017591
-3296561.0,800,18945.031735
-3690035.5,1225,18964.122385
-3190387.2,759,18986.78844
-4545672.0,957,19013.230204
-3535939.2,897,19033.598153
-3369899.2,771,19055.312203
-3200043.2,856,19079.07731
-3224761.5,809,19098.942472
-3161175.2,836,19123.582939
-3564930.8,895,19145.833127
-4113448.8,931,19171.891798
-3019789.5,752,19187.360226
