time,x,y,yaw,carv,ang,vel,acc,devDist,devAng,alHori,roll,rl,rr,fl,fr
0.0,2.971465477840387,-9.999993718910554,5.906473577653713e-08,13.88888888888889,0.0,0.0,0.0,-0.015567517347213433,-8.854486801643922e-06,0.0002444433671580689,-0.0015896072133372782,0.001996927745750752,-0.001533068878525471,0.0,0.0
0.01,3.110292115338344,-9.999994483408592,3.7439675604607606e-06,13.873710031090909,-0.002098457970176938,-0.3340411683702022,-26.091404145654945,-0.0019705342147000723,-1.0350022334884104e-05,-0.0011194981021395336,-0.00013245068400888308,0.0017623487020194712,-0.0015350014273613688,-5.70543373595619e-06,-5.70543373595619e-06
0.02,3.2488672276389416,-9.99999600997698,1.218943347885879e-05,13.84322206504378,-0.004915078049142667,-0.2495833583158358,5.5333136775429965,0.004797166634535728,-1.3719958882436211e-05,-0.0021671547911198655,0.001186056941135315,0.001539486769655663,-0.0016423647278913148,-1.6649792776454878e-05,-1.6649792776454878e-05
0.03,3.3871123631031574,-9.999997548671066,2.4119032963943516e-05,13.808964163583827,-0.006817472468566754,-0.1514225294041873,8.5793669850334,0.0060867560648091195,-1.7383422673907525e-05,-0.002545884594240319,0.0017965880453520455,0.0014235959239012853,-0.0017376554998944473,-2.2931646200115557e-05,-2.2931646200115557e-05
0.04,3.525009779375046,-9.99999880325701,3.8520965680895854e-05,13.774015780146287,-0.007891887601208368,-0.0814182475558683,5.855565045398784,0.004625697424956318,-2.0329084340297748e-05,-0.0026748129945002542,0.002015805481470433,0.0013890258057959073,-0.001806227660968771,-2.5222112398799164e-05,-2.5222112398799164e-05
0.05,3.6625596944185688,-9.999999790704008,5.467672636878282e-05,13.73956611444852,-0.008444611919667513,-0.04104171537342747,3.1783946692191227,0.0022351603017037383,-2.2521530916840754e-05,-0.002722364841800962,0.0020931195010789124,0.001404851745737598,-0.0018571025066529202,-2.5167367613616653e-05,-2.5167367613616653e-05
0.06,3.7997714158924314,-10.000000675196226,7.207694124453318e-05,13.706360514859291,-0.008699300187041748,-0.016318809608342623,2.1094150594574046,0.000110547823975931,-2.441159613167584e-05,-0.0027459940152762207,0.002082209144533751,0.0014518095298929675,-0.0019034224321409286,-2.395878607869802e-05,-2.395878607869802e-05
0.07,3.9366602558238486,-10.000001630512655,9.031492388927695e-05,13.674884970291943,-0.008760438242420766,-0.0003197805948330562,1.3136044022038125,-0.0015983180000752638,-2.623423685295709e-05,-0.002779551207813155,0.002013250808670882,0.0015203283030965622,-0.0019497735828452212,-2.2178478896437293e-05,-2.2178478896437293e-05
0.08,4.073245043107367,-10.000002804741216,0.00010908335426093503,13.645382844319853,-0.00870165064220636,0.00925076975256781,0.7333729843293417,-0.002865242614350187,-2.823750759782369e-05,-0.0028131578644814957,0.0019079648127273878,0.0016031645176113373,-0.0019970794377564935,-2.0175062040362335e-05,-2.0175062040362335e-05
0.09,4.209545858833394,-10.000004302532513,0.00012816173365266402,13.617890094349605,-0.00857965536815031,0.013446515526548812,0.19200975096863773,-0.005546072918871131,-3.059684944276501e-05,-0.0028248326571188387,0.0017808491839748208,0.0016941560902579496,-0.002047364662868568,-1.816130002970764e-05,-1.816130002970764e-05
0.1,4.345582251241894,-10.000006185154106,0.00014742633130668104,13.592285696473132,-0.008450014455495205,0.012095530668320201,-0.28116727637805705,-0.00391891839701593,-3.363996333416106e-05,-0.0027650823128424094,0.0016869642118426636,0.0017868938193227343,-0.002103001157944984,-1.627678464077545e-05,-1.627678464077545e-05
0.11,4.481371730031154,-10.000008467868183,0.00016682529747743283,13.568304170424403,-0.008353807258305729,0.007662705599726503,-0.5140791813755007,-0.003488569653560975,-3.736525033019302e-05,-0.002672828235299328,0.0015790934868349872,0.0018734373579369834,-0.00216291970665466,-1.4591263850185501e-05,-1.4591263850185501e-05
0.12,4.616928900949223,-10.00001111832129,0.00018634042033464636,13.545657045182669,-0.008307269261083234,0.0026135356942496597,-0.5246726759527044,-0.003100457480737827,-4.1540086345383e-05,-0.0025799530721308077,0.0014707302925519496,0.0019500669333318594,-0.0022289893078184415,-1.3101988295100514e-05,-1.3101988295100514e-05
0.13,4.752265762732215,-10.000014067077288,0.000205981061882486,13.524110832652998,-0.008317476064447299,-0.0037525182652372417,-0.7324020864043511,-0.0024073659378952743,-4.604936467677684e-05,-0.002501151550581348,0.0013583139820826904,0.0020167378454536956,-0.002300176767737437,-1.1776345549758612e-05,-1.1776345549758612e-05
0.14,4.887392375327225,-10.000017237219405,0.00022580305251169934,13.503504938813727,-0.008402648893026506,-0.01174303939928573,-0.795181980609015,-0.0014960418226011303,-5.083364016526628e-05,-0.002404428905501783,0.0012467122701487461,0.002073983923434923,-0.002375027386873659,-1.060040633731631e-05,-1.060040633731631e-05
0.15,5.022317576935992,-10.00002054819821,0.00024586285082415127,13.483745931302355,-0.008559703757204051,-0.017934229785810853,-0.5058984201781308,-0.0005214291375981781,-5.5791367166231346e-05,-0.0023243289608001036,0.0011341121060970908,0.002124037349767305,-0.002450522990162937,-9.540900287849983e-06,-9.540900287849983e-06
0.16,5.157049562832574,-10.000023906796635,0.00026618940758710476,13.464788914504629,-0.008765382705834868,-0.02215277161690414,-0.3715005352155836,0.0004187603025591306,-6.080029656388259e-05,-0.0022750790411980863,0.0010555967819321024,0.0021699830956787907,-0.002523161085532002,-8.541992736849921e-06,-8.541992736849921e-06
0.17,5.291596166462728,-10.000027214209139,0.0002868087251325392,13.446597066910453,-0.009009093290056579,-0.02596079889324689,-0.4254907151318012,0.0013398091857379016,-6.57565135623517e-05,-0.0022096146689143,0.0009508992702202053,0.0022138429620526348,-0.002590926114610894,-7.571184803136919e-06,-7.571184803136919e-06
0.18,5.425964739299863,-10.000030367660454,0.0003077687929059007,13.429110346392774,-0.00929782659138389,-0.030866249053816658,-0.48614359435391774,0.003030813393820156,-7.056618090030454e-05,-0.0021290813992534854,0.000842988773025059,0.0022554383200582,-0.0026534788106094796,-6.615796576006364e-06,-6.615796576006364e-06
0.19,5.560161924337855,-10.000033254806612,0.0003291068508093358,13.412251498410066,-0.009626671198665577,-0.03351204353529543,-0.006847914477223904,0.003428716913504631,-7.491153283077832e-05,-0.0020574111166723735,0.0007552063063987632,0.0022948927549475643,-0.002711456835952206,-5.659341482036582e-06,-5.659341482036582e-06
0.2,5.694193514234062,-10.000035732014627,0.0003508204444113977,13.395922091788872,-0.009967194573278085,-0.03532971369204961,-0.5090715699683636,0.004151856819699318,-7.806031555533422e-05,-0.001986047065573261,0.0006779861675532273,0.0023325639901955793,-0.00276410915696312,-4.668189491899701e-06,-4.668189491899701e-06
0.21,5.828061196630482,-10.000037694628679,0.0003730068618435579,13.379372570091025,-0.01036822182570338,-0.04352222361549717,-0.8540666999976166,0.005711475970596835,-8.014193418067012e-05,-0.0019337066223077167,0.0006251755423173729,0.0023684014608780354,-0.0028232357032435267,-3.603280277697632e-06,-3.603280277697632e-06
