0,1,2,3
1.907123259314858e-08,0.0,0.0,13.88888888888889
1.0839918935801052e-06,-6.481655252596719e-08,0.0,13.886032896567404
3.837057386490983e-06,-2.345429953274015e-07,0.0,13.883455693053838
8.205692122231767e-06,-4.950974589168978e-07,0.0,13.880985427282837
1.3895489393789262e-05,-8.402302631710235e-07,0.0,13.878546468870034
2.0510101768955735e-05,-1.2675439695676585e-06,0.0,13.876090768886552
2.7619294188596655e-05,-1.7766567604884626e-06,0.0,13.873604927674263
3.4905179211897064e-05,-2.3638730578548163e-06,0.0,13.871099955669695
4.212999755814906e-05,-3.0223116672540793e-06,0.0,13.868595746643152
4.911786133643403e-05,-3.7424104407840037e-06,0.0,13.86610900876479
5.5762491379951484e-05,-4.511815673097318e-06,0.0,13.863648038983975
6.201052761856118e-05,-5.316231981649144e-06,0.0,13.861213237543039
6.780252259730446e-05,-6.142402587776774e-06,0.0,13.858800615317339
7.312495098243943e-05,-6.976722748108207e-06,0.0,13.85640547209771
7.800117120737582e-05,-7.805730251407831e-06,0.0,13.854024680944377
8.247741175892997e-05,-8.616763564621811e-06,0.0,13.851657293504962
8.661339865234652e-05,-9.398355849365466e-06,0.0,13.84930398235879
9.04764664886315e-05,-1.0140449655900706e-05,0.0,13.84696607714348
9.413756194831535e-05,-1.0834527181656693e-05,0.0,13.844644772580727
9.766801264987635e-05,-1.14737088963211e-05,0.0,13.842340750911257
0.00010113656390942083,-1.205282977528595e-05,0.0,13.840054181390324
0.00010460664631928296,-1.2568479064164927e-05,0.0,13.837784923328021
0.00010813403827647505,-1.3018988911662804e-05,0.0,13.835532756014643
0.00011176510993848865,-1.3404366559762808e-05,0.0,13.83329752913402
0.0001155357484190489,-1.3726176658858408e-05,0.0,13.83107920872575
0.00011947098045439475,-1.3987386176682099e-05,0.0,13.828877848018784
0.00012358522304456443,-1.4192185473030965e-05,0.0,13.82669352982078
0.00012788304868394107,-1.4345795599842347e-05,0.0,13.824526317402192
0.00013236031816177274,-1.4454269537164031e-05,0.0,13.822376230423826
0.00013700555704243556,-1.452429171572843e-05,0.0,13.820243244649372
0.000141801513277251,-1.4562978019301737e-05,0.0,13.818127305073453
0.00014672667195991806,-1.4577684893718331e-05,0.0,13.816028341431185
0.00015175667494737866,-1.4575831596613496e-05,0.0,13.813946279189352
0.00015686562941574778,-1.4564737674206285e-05,0.0,13.811881044197248
0.00016202725694558495,-1.4551479035696537e-05,0.0,13.8098325626357
0.00016721580410905545,-1.4542765590601263e-05,0.0,13.807800771159995
0.00017240675475260758,-1.4544842548392188e-05,0.0,13.805785759004921
0.00017757803326823307,-1.4563388572894246e-05,0.0,13.803787327578984
0.0001827097227957708,-1.4603475016480388e-05,0.0,13.801805239161592
0.00018778435068611543,-1.4669528923568753e-05,0.0,13.799839363318375
0.0001927870897171502,-1.4765305161061254e-05,0.0,13.797889651363066
0.00019770576499045234,-1.4893873547718486e-05,0.0,13.795956089893128
0.00020253070528397643,-1.5057622115442398e-05,0.0,13.794038662017382
0.00020725451826120178,-1.525827381853859e-05,0.0,13.792137329349021
0.0002118718252077656,-1.5496915077286852e-05,0.0,13.790252033286247
0.0002163789987053022,-1.5774032423560227e-05,0.0,13.78838270667347
0.00022077390820562925,-1.6089555429141795e-05,0.0,13.786529286517576
0.0002250556850995622,-1.644290364392365e-05,0.0,13.784691722094347
0.00022922450241491532,-1.6833036487790423e-05,0.0,13.78286997718622
0.00023328136586542314,-1.725850543532366e-05,0.0,13.781064028130787
0.00023722791727553982,-1.7717507402773884e-05,0.0,13.779273860346867
0.00024106628623510318,-1.8207937857317442e-05,0.0,13.777499465381808
0.0002447989691996,-1.8727443124641017e-05,0.0,13.775740839391956
0.0002484287099733251,-1.927347292560286e-05,0.0,13.773997982903115
0.0002519562556884125,-1.9843387071103505e-05,0.0,13.772270897060158
0.0002553803388396503,-2.0434534204901334e-05,0.0,13.770559574399392
0.00025870820684836815,-2.104386515111257e-05,0.0,13.768864015063755
0.00026194394138467914,-2.166842274316277e-05,0.0,13.767184231437065
0.000265090371675214,-2.230535333584917e-05,0.0,13.765520247392876
0.00026815082046383054,-2.295187853218312e-05,0.0,13.763872098376995
0.0002711294355401961,-2.3605308819408358e-05,0.0,13.762239828903763
0.00027403088022825983,-2.426307546154975e-05,0.0,13.760623488888818
0.00027685985358694154,-2.4922765743596003e-05,0.0,13.759023130308131
0.00027962069888687324,-2.5582151903033944e-05,0.0,13.757438804712745
0.00028231715438842286,-2.6239212196901066e-05,0.0,13.755870561633621
0.0002849522474326349,-2.6892144164228714e-05,0.0,13.754318447703932
0.0002875282852725647,-2.753937189956399e-05,0.0,13.752782506282887
0.0002900469054054611,-2.8179548778367383e-05,0.0,13.751262777349215
0.0002925091808032576,-2.8811555900600884e-05,0.0,13.749759298081752
0.0002949160405822937,-2.9434489216368357e-05,0.0,13.748272151192621
0.0002972675977908068,-3.0047673516301855e-05,0.0,13.746801350506402
0.0002995635792162332,-3.065064747478173e-05,0.0,13.745346865183212
0.00030180355820164095,-3.1243139217665776e-05,0.0,13.743908697573977
0.00030398633466699465,-3.182506774991851e-05,0.0,13.742486873562978
0.0003061071202710153,-3.239663150492173e-05,0.0,13.741081419611413
0.0003081664104485071,-3.295798078454731e-05,0.0,13.739692352501889
0.00031016448013776454,-3.350938129126823e-05,0.0,13.738319681323128
0.0003121002481485391,-3.405128494963095e-05,0.0,13.736963407815374
0.0003139724715204295,-3.4584280826833914e-05,0.0,13.735623530839062
0.00031578037934831826,-3.510905599857025e-05,0.0,13.734300049890756
0.0003175237714261314,-3.5626371717744924e-05,0.0,13.73299296588509
0.0003192028141381087,-3.613705019897188e-05,0.0,13.731702279990085
0.0003208177392339806,-3.664196695207787e-05,0.0,13.730427991673801
0.00032236860204459816,-3.7142043265846354e-05,0.0,13.729170096953402
0.0003238551469220141,-3.763823687088541e-05,0.0,13.72792858738963
0.0003252767715506977,-3.813153069921668e-05,0.0,13.726703449890687
0.0003266325658657365,-3.8622919869225066e-05,0.0,13.725494667083975
0.0003279213755220667,-3.9113398835576866e-05,0.0,13.724302217913444
0.000329141870195393,-3.960394877451238e-05,0.0,13.72312607819408
0.0003302925946773172,-4.009552659295931e-05,0.0,13.721966220988637
0.00033137201812305506,-4.0589054450351556e-05,0.0,13.720822616801234
0.00033237856891155104,-4.1085410731809624e-05,0.0,13.719695233652985
0.00033331067125264013,-4.158542177535219e-05,0.0,13.718584037132578
0.00033416677682218676,-4.208985484985246e-05,0.0,13.71748899048864
0.0003349453943455316,-4.2599412452869096e-05,0.0,13.716410054772691
0.0003356451188682996,-4.311472761677049e-05,0.0,13.715347189042143
0.0003362646495963517,-4.363636102183064e-05,0.0,13.714300350580885
0.000336802809719039,-4.416479872855458e-05,0.0,13.713269495128372
0.00033725855145672057,-4.470045145535024e-05,0.0,13.712254577127773
0.0003376309655909182,-4.5243654184957724e-05,0.0,13.711255549783852
0.0003379193993318097,-4.579466458566827e-05,0.0,13.710272375036409
0.000338123308192273,-4.635366713275874e-05,0.0,13.70930501544444
0.00033824211199728893,-4.692078318334082e-05,0.0,13.708353398719087
0.00033827541181175036,-4.749606445034925e-05,0.0,13.70741746242233
0.00033822293860197306,-4.8079496113685776e-05,0.0,13.706497155992148
0.000338084504676317,-4.867100254261571e-05,0.0,13.705592435822087
0.00033785998088653457,-4.927045333285911e-05,0.0,13.70470325959362
0.00033754928386908745,-4.987766964891925e-05,0.0,13.703829582584033
0.00033715237999398795,-5.049242961869672e-05,0.0,13.702971356651826
0.00033666928177478184,-5.111447382977344e-05,0.0,13.70212853115869
0.0003361000456294505,-5.1743510377168875e-05,0.0,13.701301054607463
0.0003354447612338163,-5.237921998903004e-05,0.0,13.700488876012864
0.0003347035390603992,-5.302126117375418e-05,0.0,13.699691945572075
0.00033387649979932377,-5.366927510001176e-05,0.0,13.698910214679064
0.0003329637610045566,-5.4322890819587366e-05,0.0,13.698143635577146
0.0003319654321769505,-5.498172984785113e-05,0.0,13.697392160962455
0.00033088160267080724,-5.564541121518548e-05,0.0,13.696655743721344
0.0003297123392913548,-5.6313555664145645e-05,0.0,13.695934336850337
0.000328457676888938,-5.698578993129716e-05,0.0,13.69522789349144
0.000327117617186623,-5.7661750184275e-05,0.0,13.69453636701165
0.00032569212486688315,-5.834108521324996e-05,0.0,13.69385971105999
0.000324181126661216,-5.902345918490629e-05,0.0,13.693197879566599
0.0003225845113608017,-5.970855403391271e-05,0.0,13.692550826699877
0.00032090212605506707,-6.0396071965377114e-05,0.0,13.69191850335635
0.00031913375947389966,-6.108573130788061e-05,0.0,13.691300680832507
0.0003172790981960105,-6.17772439426217e-05,0.0,13.69069750001343
0.0003153377729638862,-6.247031971643231e-05,0.0,13.690109083760973
0.0003133093683285182,-6.316467953865762e-05,0.0,13.68953535936823
0.0003111934426041074,-6.386006005090854e-05,0.0,13.688976187398925
0.0003089895443739721,-6.455621654134434e-05,0.0,13.688431441660093
0.00030669722537002286,-6.525292571007132e-05,0.0,13.6879010411771
0.00030431604644132193,-6.594998818952603e-05,0.0,13.687384946353742
